,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2021-11-05T00:06:22.760,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400135_postisrccd.fits,135,HD185975,empty_1,holo4_003,1.85015119764817,20.0,0.0,1.32521951198578,740.7,6.4,43.0,4.5,,,,,    ,,
1,1,2021-11-05T00:06:55.837,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400136_postisrccd.fits,136,HD185975,empty_1,holo4_003,1.85028582854462,20.0,0.0,1.32521951198578,740.75,6.4,43.0,4.3,,,,,    ,,
2,2,2021-11-05T01:42:37.023,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400261_postisrccd.fits,261,HD205905,empty_1,holo4_003,1.15340682210326,20.0,0.0348659418523312,1.04366052150726,741.05,5.8,49.0,4.4,,,,,    ,,
3,3,2021-11-05T01:43:10.042,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400262_postisrccd.fits,262,HD205905,empty_1,holo4_003,1.15478640366506,20.0,0.0348659418523312,0.939621806144714,741.05,5.8,49.0,5.1,,,,,    ,,
4,4,2021-11-05T01:50:29.225,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400272_postisrccd.fits,272,HD009051,empty_1,holo4_003,1.06223534778319,20.0,0.0348659418523312,0.966734826564789,741.1,5.9,47.0,3.0,,,,,    ,,
5,5,2021-11-05T01:51:02.225,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400273_postisrccd.fits,273,HD009051,empty_1,holo4_003,1.06146756631318,20.0,0.0348659418523312,0.966734826564789,741.1,5.9,47.0,4.2,,,,,    ,,
6,6,2021-11-05T04:48:38.953,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400506_postisrccd.fits,506,eta dor,empty_1,holo4_003,1.41507273973643,20.0,0.020407073199749,1.7153297662735,740.4,5.7,42.0,5.8,,,,,    ,,
7,7,2021-11-05T04:49:12.042,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400507_postisrccd.fits,507,eta dor,empty_1,holo4_003,1.41386706210818,20.0,0.020407073199749,1.7153297662735,740.35,5.6,41.0,6.6,,,,,    ,,
8,8,2021-11-05T04:55:30.765,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400517_postisrccd.fits,517,HD38949,empty_1,holo4_003,1.22790415157242,20.0,0.020407073199749,1.0936530828476,740.3,5.7,37.0,5.5,,,,,    ,,
9,9,2021-11-05T04:56:03.795,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400518_postisrccd.fits,518,HD38949,empty_1,holo4_003,1.22609143604318,20.0,0.020407073199749,1.63954818248749,740.3,5.7,36.0,6.4,,,,,    ,,
10,10,2021-11-05T05:04:43.688,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400529_postisrccd.fits,529,HD009051,empty_1,holo4_003,1.10330462394311,20.0,0.020407073199749,1.30755281448364,740.2,5.7,37.0,6.7,,,,,    ,,
11,11,2021-11-05T05:05:16.687,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400530_postisrccd.fits,530,HD009051,empty_1,holo4_003,1.104367975257,20.0,0.020407073199749,1.30755281448364,740.2,5.7,36.0,6.8,,,,,    ,,
12,12,2021-11-05T05:12:23.078,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20211104,exposure_2021110400540_postisrccd.fits,540,HD031128,empty_1,holo4_003,1.05755088288833,20.0,0.020407073199749,1.00149846076965,740.15,5.8,40.0,6.9,,,,,    ,,
