,lambdas,ratioo2o1,ratioo2o1err
0,350.0,-9.823803276645151,126.62392321751703
1,351.0,-5.938813053261848,21.048994675231576
2,352.0,-2.698474618948156,0.8922255551808687
3,353.0,-0.05440059311071188,2.55582856307028
4,354.0,2.041796404843849,64.20551187495737
5,355.0,3.6385037555088893,45.035553905539196
6,356.0,4.784108839477772,230.54472491558303
7,357.0,5.526999037343863,24.42930450980026
8,358.0,5.915561729700521,2.0067116819156294
9,359.0,5.9981842971411155,2.622261147849787
10,360.0,5.823254120259005,2.5617726043155304
11,361.0,5.4391585796475574,16.18997197847546
12,362.0,4.894285055900165,3.7715785311867975
13,363.0,3.8571297921968877,3.1202202688011917
14,364.0,3.904611694815514,2.0674583511763083
15,365.0,3.6720514036592884,1.1653433344067252
16,366.0,3.454568032626254,1.3040924918945338
17,367.0,1.5812155673603803,1.365524013391157
18,368.0,1.0907394496820089,0.8226589897709989
19,369.0,2.0233745655334725,0.9148090442837234
20,370.0,2.0123074705425714,1.124587154604506
21,371.0,1.7493016272626414,0.7306472918060766
22,372.0,1.6026834383793234,0.5025110857498382
23,373.0,1.3904492075408774,0.6539010772528481
24,374.0,1.622197078391594,0.45203243340496596
25,375.0,1.5831463407517146,0.4128697588824125
26,376.0,1.594027277901807,0.6628301796103184
27,377.0,1.5480669668378657,0.4718084273480077
28,378.0,1.4354074227541005,0.2726815884759345
29,379.0,1.3602214078095893,0.2617066915737107
30,380.0,1.3508018298763864,0.28983128159968224
31,381.0,1.2984363420749019,0.31900678292197754
32,382.0,1.2589213977582818,0.2545478985758911
33,383.0,1.264355194945427,0.2680704195279451
34,384.0,1.2305652089509866,0.20451029002595708
35,385.0,1.165011286116289,0.20339692612596855
36,386.0,1.1308954854776694,0.1770717444802621
37,387.0,1.0946991800548256,0.17599224762894006
38,388.0,1.0644576189178983,0.1759043233516422
39,389.0,1.0548629432366088,0.1459315271080878
40,390.0,1.043453058194009,0.15798150077851705
41,391.0,1.0031533463591746,0.1534719001824663
42,392.0,0.9626204441094698,0.14288424807667685
43,393.0,0.9158081148083879,0.12888214740849088
44,394.0,0.8909870206333086,0.12171877067352944
45,395.0,0.8574785974681998,0.12084599255548713
46,396.0,0.8484231858261775,0.1131343923966535
47,397.0,0.8243899896087851,0.1097237909997538
48,398.0,0.8181806920343222,0.10131552814609877
49,399.0,0.8022603750362991,0.10753826283966773
50,400.0,0.7884004280552125,0.09069868280435973
51,401.0,0.778991272138977,0.08762584619516947
52,402.0,0.7645598268191206,0.08482510693820049
53,403.0,0.7510185704142942,0.07495955741474875
54,404.0,0.7462323334635654,0.0711957818494227
55,405.0,0.7409566766535869,0.07081466136615909
56,406.0,0.7304544894849909,0.06515012274775836
57,407.0,0.7253730776353141,0.06398909753193978
58,408.0,0.7208894495105604,0.05722213753776705
59,409.0,0.7152305426386988,0.05562883355765322
60,410.0,0.7160658907589841,0.04991364282598365
61,411.0,0.7129796747614408,0.04793501077933342
62,412.0,0.7141485557792533,0.046119738198407846
63,413.0,0.7000969916572203,0.0482101489439272
64,414.0,0.6904908610924544,0.04407061310253854
65,415.0,0.680885137416567,0.0453241972872046
66,416.0,0.6630995116883832,0.041835403435377096
67,417.0,0.6458978647637812,0.04047019108737237
68,418.0,0.6352116880229043,0.04280553579510808
69,419.0,0.6253922004717181,0.03759073399379429
70,420.0,0.6175052243030602,0.03871477301434635
71,421.0,0.6107535301267131,0.035573433231048536
72,422.0,0.6016910400475658,0.036046861938686274
73,423.0,0.5903930069825478,0.034090103714919974
74,424.0,0.5784264458440677,0.033433508600659495
75,425.0,0.5680089907283292,0.03470047895446694
76,426.0,0.5658048517617839,0.031735802950782155
77,427.0,0.5560682432424409,0.03224774361648238
78,428.0,0.5480462807116455,0.032440831306954625
79,429.0,0.5382548754111345,0.03135134622855163
80,430.0,0.5268926296035836,0.03059868034628333
81,431.0,0.5224132807496584,0.030234242747152657
82,432.0,0.5131099992709168,0.030708822458839626
83,433.0,0.5111243343149883,0.02861176720973859
84,434.0,0.5039724600481652,0.030154650295041954
85,435.0,0.4997593504294848,0.029723210681820825
86,436.0,0.49408641322533947,0.03005701494487801
87,437.0,0.48726845883712544,0.02883208483767556
88,438.0,0.4828668986794412,0.027281172609624735
89,439.0,0.4741779229421233,0.027579852925771736
90,440.0,0.4696885699092313,0.027273083457826447
91,441.0,0.46582124267235947,0.026460415572728005
92,442.0,0.4626809609476058,0.02663143277983532
93,443.0,0.4564176987022681,0.02548335213681529
94,444.0,0.45122392925652743,0.024411975016134898
95,445.0,0.4472458932698114,0.023272855484821962
96,446.0,0.43951630909226164,0.023433523947950136
97,447.0,0.43570671088818014,0.022597029688132448
98,448.0,0.43273895768650605,0.02184444516462794
99,449.0,0.4308283883142832,0.02133081488169699
100,450.0,0.42617662633237174,0.02112478052171879
101,451.0,0.41748709362032294,0.021167458590450317
102,452.0,0.4110064582054703,0.01970197825777004
103,453.0,0.40552947409179646,0.01981287325684648
104,454.0,0.4021771526016827,0.018921327753565836
105,455.0,0.39996556094897584,0.019257311983739183
106,456.0,0.3987314869837523,0.018723930284975834
107,457.0,0.39773202529536833,0.018568407656179176
108,458.0,0.39353820391845984,0.01829702795103949
109,459.0,0.39255014422742834,0.018309450019588874
110,460.0,0.3897535599308898,0.017607367330905233
111,461.0,0.38661317755017716,0.017567393130011686
112,462.0,0.383892633313392,0.017683295227037
113,463.0,0.38208498661756296,0.017643397410375967
114,464.0,0.3801379194059262,0.017308408385863772
115,465.0,0.3766357753999924,0.0170397210324447
116,466.0,0.3737618520378831,0.016776729166261047
117,467.0,0.3697689082147292,0.016544552939974273
118,468.0,0.36645538363754565,0.016250389400650204
119,469.0,0.36363552425949464,0.01596063231763414
120,470.0,0.36101512742367714,0.016337688606719705
121,471.0,0.3579798067596712,0.015506542256040631
122,472.0,0.35529913643869043,0.015491079452050405
123,473.0,0.3525776562587486,0.015715584892962382
124,474.0,0.34884499400453406,0.015046983353550453
125,475.0,0.34501671263651645,0.014886598779104684
126,476.0,0.342615781896041,0.015157506487572647
127,477.0,0.34101155235859815,0.014970835820183931
128,478.0,0.3387150909450163,0.014876186978375724
129,479.0,0.3361642735413511,0.014735951455922195
130,480.0,0.33385670188001,0.014695823854130607
131,481.0,0.33175830483686813,0.014461665488118135
132,482.0,0.3304262149286809,0.014306121911032733
133,483.0,0.3293581375160776,0.014318419184255204
134,484.0,0.32590530551974056,0.014134939830381697
135,485.0,0.32306333342491245,0.013675350953419915
136,486.0,0.3207169409470946,0.014051912807496661
137,487.0,0.31745278127558724,0.014180512924747342
138,488.0,0.3136543079128764,0.013859128307659115
139,489.0,0.31026780363377904,0.01371746473921484
140,490.0,0.30751469680684984,0.013500862239997467
141,491.0,0.30474688013869666,0.013566848702578418
142,492.0,0.3021232150149259,0.013787994016219414
143,493.0,0.29905810744474,0.013451280095917537
144,494.0,0.29669341717411063,0.013115629778476953
145,495.0,0.2951116008117542,0.013441679135072392
146,496.0,0.29341305721933053,0.013317246038206488
147,497.0,0.29185733388873825,0.013197874886059502
148,498.0,0.2890891019097351,0.013128789743348187
149,499.0,0.2873376674875333,0.01290726651957026
150,500.0,0.2855058885478619,0.012927598953260032
151,501.0,0.2839258846754249,0.013019807837949588
152,502.0,0.2817493776372674,0.012730239707788943
153,503.0,0.27972677567943965,0.012856717482615597
154,504.0,0.2790263934633418,0.012516871920696766
155,505.0,0.2783433717638143,0.012816755044071345
156,506.0,0.2768511486135873,0.012685620597612537
157,507.0,0.2736288178678326,0.01236793658040682
158,508.0,0.2714191913265561,0.012380217179985822
159,509.0,0.2693132642509567,0.01252102222043431
160,510.0,0.26735785427190684,0.012459579325618341
161,511.0,0.26559977902027854,0.012203669201627892
162,512.0,0.2640858561269437,0.012264447626806707
163,513.0,0.2628629032227743,0.012442711337098311
164,514.0,0.26197773793864215,0.012301644676619325
165,515.0,0.2614771779054193,0.012305458281352825
166,516.0,0.2614080407539776,0.011843962700910914
167,517.0,0.2618171441151891,0.01198558738946599
168,518.0,0.26275130561992555,0.0120627538235322
169,519.0,0.26425734289905906,0.012084928683902294
