,lambdas,ratioo2o1,ratioo2o1err
0,350.0,3.061934100183539,2.726978564568673
1,351.0,3.118727734330526,2.050062083996259
2,352.0,3.139664365595141,0.7475595613980259
3,353.0,3.128277096063178,5.2306556947177585
4,354.0,3.0880990278204323,1.2120165285821924
5,355.0,3.0226632629526975,2.267557319337019
6,356.0,2.9355029035457685,1.0771049639522279
7,357.0,2.8301510516854402,1.3177487729568498
8,358.0,2.7101408094575064,0.8967463330691059
9,359.0,2.579005278947762,0.6592813444759111
10,360.0,2.4402775622420014,0.6330771657565287
11,361.0,2.297490761426019,0.5933384488890412
12,362.0,2.154177978585606,0.48969694545857323
13,363.0,2.016770576537288,0.37008907051238527
14,364.0,1.8819872347659377,0.32739794215991036
15,365.0,1.6456439672385221,0.36663591952790686
16,366.0,1.7346665665756842,0.35248348674309987
17,367.0,1.6477915435710289,0.26965900485283323
18,368.0,1.637123437300888,0.34441077594825886
19,369.0,1.5730071408177675,0.2567834911806569
20,370.0,1.5627047515911674,0.22419329845915523
21,371.0,1.542483933461758,0.22075713212087208
22,372.0,1.4848343399362864,0.2119447166271928
23,373.0,1.4501115892285785,0.20492108529616698
24,374.0,1.41482525920757,0.16471142295771588
25,375.0,1.386820910187064,0.16256129875854133
26,376.0,1.3338693773301467,0.13743461518719866
27,377.0,1.2860169543388564,0.15183488183553254
28,378.0,1.2535799330232757,0.1260252623134469
29,379.0,1.2233523338877978,0.1091525184093108
30,380.0,1.180769718636037,0.10827902153127399
31,381.0,1.1756193765194218,0.10077553415453337
32,382.0,1.147623087586401,0.09173941738254922
33,383.0,1.1166075327024587,0.0867653304165856
34,384.0,1.0858740700848115,0.08181539217538283
35,385.0,1.0614622994628553,0.08304592974492583
36,386.0,1.042194370284792,0.08288932124401753
37,387.0,1.0100695981421817,0.06965008499040477
38,388.0,0.9832051550208941,0.06742053193888344
39,389.0,0.9531553326365525,0.06460066599187664
40,390.0,0.935635179417152,0.06267239864065928
41,391.0,0.916461548839715,0.06259577163499185
42,392.0,0.8950734495403028,0.06030549437200186
43,393.0,0.8797665752746272,0.05300620164334518
44,394.0,0.8620831899120565,0.052487958166924226
45,395.0,0.843461168279849,0.04966196218163486
46,396.0,0.8213537645495927,0.04805136442024464
47,397.0,0.805217826239601,0.04525625422903656
48,398.0,0.7947419330811132,0.0432790368178582
49,399.0,0.7888038381516259,0.04265806493996839
50,400.0,0.7752684545059308,0.04174110977539487
51,401.0,0.7613815388366707,0.03880944016621836
52,402.0,0.7494692980712894,0.03733581637433988
53,403.0,0.7384582566596467,0.037248696120738084
54,404.0,0.7327857432226421,0.035338994865346585
55,405.0,0.7271461434748889,0.03365182580745686
56,406.0,0.7136488419650469,0.03247676825136094
57,407.0,0.7014377234373266,0.03212227814516684
58,408.0,0.6890591856312872,0.03136692483297463
59,409.0,0.6779614832177021,0.029525618214394877
60,410.0,0.6621494643247612,0.028507315954673998
61,411.0,0.6465674691169252,0.028391887354437484
62,412.0,0.6343753232817883,0.027947362141590795
63,413.0,0.6253544779608146,0.027931256544003205
64,414.0,0.6165658748272602,0.027558014463997773
65,415.0,0.6069318309783889,0.02637354372580549
66,416.0,0.6026849629403842,0.025608052681579323
67,417.0,0.5979057124203094,0.024890194597174765
68,418.0,0.5901144052648284,0.024833287426988766
69,419.0,0.5819877402861411,0.024223748001485513
70,420.0,0.5763316523836615,0.02331815109327218
71,421.0,0.5699503070885951,0.02307835499257875
72,422.0,0.5604330227814701,0.022807454023756894
73,423.0,0.5493401196579675,0.02278024936848496
74,424.0,0.5376656274379416,0.022035719125849583
75,425.0,0.5278145303362707,0.02186759757442179
76,426.0,0.5193639901227816,0.021403273400779105
77,427.0,0.5146435744541443,0.021632113234867835
78,428.0,0.5074410855821937,0.020576481368443356
79,429.0,0.5008861513867283,0.020250271883020417
80,430.0,0.4947115101146323,0.020430762634649137
81,431.0,0.4893149595265749,0.020272959239739707
82,432.0,0.4846788099848066,0.019410163909558183
83,433.0,0.4785783984327431,0.019854067668975333
84,434.0,0.4731923581683559,0.019043497222989505
85,435.0,0.46761291290146395,0.01898801830201477
86,436.0,0.46259186976819405,0.018751089469529365
87,437.0,0.4584570911408304,0.01817257031968978
88,438.0,0.4543128200512625,0.01832894480318021
89,439.0,0.4494882899853436,0.017123776463262273
90,440.0,0.4468219027471093,0.01712786701632018
91,441.0,0.4421680919919647,0.016896870567270624
92,442.0,0.4359179431635509,0.016510590944767468
93,443.0,0.4314967083800515,0.016374767128065387
94,444.0,0.42662625319831227,0.016026171755378488
95,445.0,0.4207918107685173,0.016015473201027326
96,446.0,0.4159356976843557,0.01536236988551744
97,447.0,0.4091641366229679,0.015533629502396711
98,448.0,0.4038123350740722,0.015292396223996689
99,449.0,0.3992063335319862,0.014984900881191539
100,450.0,0.3938782354716738,0.014930664765222874
101,451.0,0.39133555310167323,0.014827420137022441
102,452.0,0.3861111982145235,0.014574255637988661
103,453.0,0.38273129842992154,0.014266813966128085
104,454.0,0.3789161422060202,0.01440176533775419
105,455.0,0.3740582287797296,0.013750544663786994
106,456.0,0.3715834625065234,0.014064725133517787
107,457.0,0.3679676876617166,0.013684075839008372
108,458.0,0.3657210678156632,0.013533573088184153
109,459.0,0.3619420074464894,0.013560672968892658
110,460.0,0.3584809815808402,0.01338041469736518
111,461.0,0.3553460215002976,0.013323618094341991
112,462.0,0.35237712061543464,0.013386430879249546
113,463.0,0.3499691519122685,0.012955827099828057
114,464.0,0.3478628535575963,0.01292581637082468
115,465.0,0.3458162450019633,0.01283953165565542
116,466.0,0.3430255968298969,0.01270426263418114
117,467.0,0.34168810714816367,0.012846978219726576
118,468.0,0.33946986588951783,0.012500937341958441
119,469.0,0.33685359481571164,0.012510997864755253
120,470.0,0.33261553651492626,0.012236319702157467
121,471.0,0.3286322102757414,0.012264583012573091
122,472.0,0.3263550161621928,0.012410776990399016
123,473.0,0.3242035534481682,0.012307189943953259
124,474.0,0.3210460510337674,0.012175824418383451
125,475.0,0.3185573220404091,0.011973120763860907
126,476.0,0.31377549791085974,0.011929621388298358
127,477.0,0.3095462508119394,0.01185492980483828
128,478.0,0.3058753307092122,0.011783701819285616
129,479.0,0.3024287276595897,0.011587803618023198
130,480.0,0.3001967132788324,0.011389145105659056
131,481.0,0.29677390255465597,0.011637678192191803
132,482.0,0.2940091351825755,0.01190269775510426
133,483.0,0.29047023769088565,0.011878098834458038
134,484.0,0.28677711966631536,0.011390111794722163
135,485.0,0.2841891913963567,0.011245686669109198
136,486.0,0.2822825454317894,0.011297907125110944
137,487.0,0.28093651386896085,0.011299501121033019
138,488.0,0.27885726459078425,0.01159078791365545
139,489.0,0.2773684869286955,0.011498424977489539
140,490.0,0.27563503662821265,0.011272072639864949
141,491.0,0.27345565121276194,0.011113920693588065
142,492.0,0.27164897027831914,0.010987520746797855
143,493.0,0.2683009574202965,0.010979301473233592
144,494.0,0.2670948084379058,0.010929016034246333
145,495.0,0.26663779049415454,0.010867941926091586
146,496.0,0.2666916199636289,0.010934222488682059
147,497.0,0.2653429362753886,0.01075486761635715
148,498.0,0.2624733384230234,0.010625921268028502
149,499.0,0.26042138527000946,0.010524996844682671
150,500.0,0.2574625225109597,0.010602433351736683
151,501.0,0.2562218412267607,0.010636748462440613
152,502.0,0.2550453142770606,0.010638395772189644
153,503.0,0.25287696513653635,0.010807213601632285
154,504.0,0.2518917628081381,0.010547570236550605
155,505.0,0.25047386301655905,0.01076841535771853
156,506.0,0.24873546279238207,0.010410160821529827
157,507.0,0.24691782635773357,0.010442253747997022
158,508.0,0.24543099336169552,0.010252321212240281
159,509.0,0.24395066244634267,0.010428382031600405
160,510.0,0.24246887480862442,0.010466357316324499
161,511.0,0.24097767164548964,0.010291579860207494
162,512.0,0.23946909415388717,0.01025538199013565
163,513.0,0.23793518353076581,0.010236778400034901
164,514.0,0.23636798097307446,0.010266478955213102
165,515.0,0.23475952767776187,0.010415200343367122
166,516.0,0.23310186484177695,0.010286561812279608
167,517.0,0.2313870336620685,0.010288368265954933
168,518.0,0.22960707533558536,0.010291183686349832
169,519.0,0.22775403105927636,0.010362828710110844
