,wavelength,throu,errthrou,sedtoa,errsedtoa
0,350.0,0.01750420035018213,0.017333219537080603,8.848344895918163e-14,8.761914372121565e-14
1,364.2857142857143,0.028786720079634457,0.010247811362312995,3.094584801668942e-13,1.1016441332828213e-13
2,378.57142857142856,0.04675686067667518,0.008440003552619273,5.350280300309748e-13,9.657702439515918e-14
3,392.8571428571429,0.07661052153617527,0.01428234247302512,1.0301535140136557e-12,1.9204940773031908e-13
4,407.14285714285717,0.10547976493256535,0.015863368115801108,1.819936327947028e-12,2.737048185118749e-13
5,421.42857142857144,0.12198105685895357,0.011475411973421668,2.2789670730213337e-12,2.1439465036790377e-13
6,435.7142857142857,0.13143352860138752,0.013482587197766934,2.5824009808360825e-12,2.649053614722307e-13
7,450.0,0.13280983002886115,0.01408953934049649,2.92357574797572e-12,3.1015652611763665e-13
8,464.2857142857143,0.12450622860885252,0.01248248245664475,2.8500829328433245e-12,2.8573759406820486e-13
9,478.57142857142856,0.11666314076194785,0.011773563270245398,2.6164534038236393e-12,2.640506632375377e-13
10,492.8571428571429,0.13532652037787457,0.013112151854173346,2.9975314204547775e-12,2.9043891073907384e-13
11,507.1428571428571,0.14499707273740092,0.013059488052812008,3.1403492096638865e-12,2.828426271717731e-13
12,521.4285714285714,0.1383058958506651,0.011848616661544503,2.9669570955465897e-12,2.5417815386799325e-13
13,535.7142857142858,0.11935812148247853,0.011676587071900675,2.5723300184138315e-12,2.5164634852335695e-13
14,550.0,0.12506288871670995,0.012571897429892303,2.6638155904378436e-12,2.677790087752707e-13
15,564.2857142857143,0.14585281267209316,0.012338473311857683,3.0628294676383768e-12,2.59101205886159e-13
16,578.5714285714286,0.11893513092338678,0.011738933374535939,2.4681718333125636e-12,2.436093060411738e-13
17,592.8571428571429,0.1067573920122997,0.011914079870864212,2.179610810426521e-12,2.432436461151919e-13
18,607.1428571428571,0.1349164116675369,0.010681615204388926,2.674151907675984e-12,2.117182136911997e-13
19,621.4285714285714,0.12353396277934497,0.011324642215570904,2.3645381735127225e-12,2.167626474342191e-13
20,635.7142857142858,0.10101382225308873,0.015305126846311317,1.8812631729937573e-12,2.850399168326011e-13
21,650.0,0.12716490382628534,0.017871003132514766,2.2909590982058235e-12,3.219578357596863e-13
22,664.2857142857142,0.12459266774775654,0.012824950071814702,2.1946603024111225e-12,2.2590742546744464e-13
23,678.5714285714287,0.11550759193493389,0.010819919445055084,2.00219474962931e-12,1.875511863887232e-13
24,692.8571428571429,0.12658431153146915,0.009977915719595522,2.1214287319914293e-12,1.6722006729622733e-13
25,707.1428571428571,0.11222282369378032,0.008481538030596406,1.8128334589027574e-12,1.3700970461032446e-13
26,721.4285714285714,0.1059020772094927,0.008206638869548697,1.6546752197957349e-12,1.282252655761648e-13
27,735.7142857142858,0.10650895134164744,0.006789504985079061,1.6097751561611133e-12,1.0261650603012359e-13
28,750.0,0.0972527921189825,0.008335834030273876,1.4289901747169393e-12,1.224831150632583e-13
29,764.2857142857143,0.10319370303378958,0.007040971157611235,1.4733099197458011e-12,1.0052486097679833e-13
30,778.5714285714287,0.11471875106183431,0.0077611256249866915,1.5918238475721306e-12,1.076924629975956e-13
31,792.8571428571429,0.09740452347449859,0.007335014908233571,1.3117453112767877e-12,9.878053986414467e-14
32,807.1428571428571,0.09222103169030268,0.006533735050226477,1.1971417233305951e-12,8.481586786060781e-14
33,821.4285714285714,0.07935475276247411,0.007263741115523123,9.960147172130984e-13,9.11702551042181e-14
34,835.7142857142858,0.08086445697969227,0.005971750796306907,9.81551441386615e-13,7.248648937553302e-14
35,850.0,0.09081804872033733,0.007379446933311219,1.0588405644881794e-12,8.603639768278863e-14
36,864.2857142857143,0.08401638302595706,0.008685476351160692,9.412595885763035e-13,9.730587776382793e-14
37,878.5714285714286,0.07933352970621783,0.007999665093282388,8.736389293668373e-13,8.80941371607815e-14
38,892.8571428571429,0.07607504185691867,0.008574632528609613,8.216433008721524e-13,9.260973379184275e-14
39,907.1428571428572,0.059270925713762114,0.006772119817638064,6.216337838010772e-13,7.1026028628656e-14
40,921.4285714285714,0.04336207063749395,0.006582987754409701,4.3975216027894206e-13,6.676072068358203e-14
41,935.7142857142858,0.031624305010747644,0.006366367666111348,3.0985019034940966e-13,6.237671412884885e-14
42,950.0,0.021639959104214446,0.005376131468518818,2.062139450658212e-13,5.123083985403015e-14
43,964.2857142857143,0.024663915664758895,0.00602524863181943,2.2886247379492105e-13,5.590974790260005e-14
44,978.5714285714286,0.02939461574243089,0.007198275984234621,2.6572071880229596e-13,6.507079682307656e-14
45,992.8571428571429,0.024281860665334706,0.006557196774703544,2.138663114186822e-13,5.775354313989496e-14
46,1007.1428571428572,0.0169547318315897,0.005216066647374512,1.4520759808879884e-13,4.467263280007481e-14
47,1021.4285714285714,0.009090858858395667,0.003619451282335873,7.573804115067485e-14,3.0154483138988586e-14
48,1035.7142857142858,0.0027480327585615704,0.0017454750625275203,2.0987392837211916e-14,1.333061649672519e-14
49,1050.0,0.0011785226194379053,0.0012176765527091764,4.38531618770954e-15,4.531009087069331e-15
