,wavelength,throu,errthrou,sedtoa,errsedtoa
0,350.0,0.0032867179539770998,0.0037087225920799938,9.805016369088297e-15,1.1063950796188484e-14
1,364.2857142857143,0.014484685550945797,0.0030434124216978473,9.201181793009612e-14,1.9332826290672932e-14
2,378.57142857142856,0.034024605367834804,0.0030766055999702662,2.2595754786619275e-13,2.0431750775803836e-14
3,392.8571428571429,0.06707415580303482,0.003073638203296433,5.176456740383413e-13,2.3720843004980317e-14
4,407.14285714285717,0.09633884711797214,0.0027443321696358092,9.524514333198497e-13,2.7131766537278645e-14
5,421.42857142857144,0.11712833760852816,0.0030830336464716707,1.2518356056333806e-12,3.295061955816528e-14
6,435.7142857142857,0.13755311283686747,0.0021227783355592736,1.54466741302341e-12,2.3837966676182976e-14
7,450.0,0.15213965716336303,0.002354452672792827,1.9119382367697985e-12,2.95883938199217e-14
8,464.2857142857143,0.16020607973251474,0.001679558039040645,2.0978050206222757e-12,2.1992831312074593e-14
9,478.57142857142856,0.16738195901589062,0.0011947172108898111,2.1545910558638375e-12,1.5378760243960336e-14
10,492.8571428571429,0.1706184675705174,0.000986332966290817,2.1620048553938015e-12,1.2498393008215026e-14
11,507.1428571428571,0.17239501475096397,0.0009165647961149859,2.1174887177179084e-12,1.125795672012056e-14
12,521.4285714285714,0.1755729869435864,0.00161858622790003,2.1303143246448617e-12,1.9639111272147118e-14
13,535.7142857142858,0.17633593863859626,0.001630784592019236,2.1535447140799792e-12,1.991634583999319e-14
14,550.0,0.17547691203441668,0.0016850440949605623,2.1258104277133156e-12,2.0413422294104124e-14
15,564.2857142857143,0.1667104830239808,0.0020381525745482064,1.9994627733319176e-12,2.444483469341e-14
16,578.5714285714286,0.16609621538047606,0.001558672444173535,1.9678318151646754e-12,1.8466436565331318e-14
17,592.8571428571429,0.16557154955497366,0.0025328522752801554,1.9268202176427024e-12,2.947578243623148e-14
18,607.1428571428571,0.16139965988111907,0.002203033002806124,1.8235531848978797e-12,2.489068348509083e-14
19,621.4285714285714,0.1639423400788836,0.002126041287808146,1.7907518281055291e-12,2.3222874096699896e-14
20,635.7142857142858,0.16173318299923908,0.002847160524853286,1.7191659144330028e-12,3.0264298497544416e-14
21,650.0,0.15883914612946293,0.0030461630098505246,1.6348670698019102e-12,3.135292347891528e-14
22,664.2857142857142,0.1591488730926679,0.0024696227165951047,1.6004299135853456e-12,2.4834973657697877e-14
23,678.5714285714287,0.1572542708025285,0.001373798941080498,1.5504547200942852e-12,1.3545025148051753e-14
24,692.8571428571429,0.1526770055505196,0.0028994988342863843,1.4559674613511445e-12,2.7650371722476992e-14
25,707.1428571428571,0.1474889123608921,0.003038502637912709,1.3567540714256996e-12,2.7951259244073937e-14
26,721.4285714285714,0.14478844141540617,0.0024543097500553555,1.2883222607886071e-12,2.183835846947926e-14
27,735.7142857142858,0.14315134383421882,0.001828856111362338,1.2320125875665365e-12,1.5739801595266553e-14
28,750.0,0.13285504156730277,0.0014589095684644203,1.1105037090381004e-12,1.2194678258485038e-14
29,764.2857142857143,0.12669265540333396,0.001509946073550844,1.0292447189367983e-12,1.2266725463555671e-14
30,778.5714285714287,0.12831296022138933,0.001916707934395128,1.0139803776364057e-12,1.5146593389969127e-14
31,792.8571428571429,0.12698026231005993,0.001750904160519105,9.74318051286846e-13,1.3434666920922352e-14
32,807.1428571428571,0.12324362866443704,0.0018926866344847722,9.126467757644537e-13,1.4015770009484026e-14
33,821.4285714285714,0.1192243338268571,0.0017433894491754088,8.532008347959597e-13,1.247615554364166e-14
34,835.7142857142858,0.11487083107985346,0.0019068544536718032,7.944870927565718e-13,1.3188476456259695e-14
35,850.0,0.10915695655909663,0.0024517360060886837,7.256353718150747e-13,1.629824084924351e-14
36,864.2857142857143,0.10591584230760845,0.002978773337242876,6.762938466804197e-13,1.902006380483029e-14
37,878.5714285714286,0.10199634098178384,0.0021403682870986622,6.404526426083964e-13,1.3439742175382212e-14
38,892.8571428571429,0.09537859938196523,0.0020708269553962053,5.88122312720098e-13,1.276910697098183e-14
39,907.1428571428572,0.08720276441911974,0.0017626015270238418,5.219913022022448e-13,1.0550842883062444e-14
40,921.4285714285714,0.07850156144164155,0.001692287860385243,4.5416646452369696e-13,9.790638305696684e-15
41,935.7142857142858,0.06640778098179619,0.0011695256154649748,3.714704352272626e-13,6.542067555386272e-15
42,950.0,0.057248935059161024,0.001086902143754582,3.1163182754296106e-13,5.916499600710064e-15
43,964.2857142857143,0.05230861344614188,0.0011730375497206282,2.7685143931001254e-13,6.20848293635662e-15
44,978.5714285714286,0.04570413612780603,0.0010147682537424894,2.361484953724657e-13,5.243201525632615e-15
45,992.8571428571429,0.03620468980417893,0.0009473285585511704,1.821659179407566e-13,4.766536528647422e-15
46,1007.1428571428572,0.02685175016577393,0.0009593681345021661,1.3099809717178942e-13,4.6803429694956285e-15
47,1021.4285714285714,0.018702142072919526,0.0007573351103315401,8.860003612078542e-14,3.587819933636015e-15
48,1035.7142857142858,0.013739368893021683,0.0007309025474468428,6.053967980113509e-14,3.2205705031138633e-15
49,1050.0,0.021070170922936483,0.0013552055825454897,4.5686093840549005e-14,2.9384692532328233e-15
