,wavelength,throu,errthrou,sedtoa,errsedtoa
0,350.0,0.006624956498878049,0.002591432270286409,1.9763730209157384e-14,7.730823327506893e-15
1,364.5833333333333,0.01494671576820839,0.001806897795121618,9.594298307913319e-14,1.1598478707396765e-14
2,379.1666666666667,0.033613682020910134,0.0034086913075577073,2.217374840787242e-13,2.2485922073894768e-14
3,393.75,0.06599287891740585,0.005368078809616817,5.147676324343677e-13,4.1872899998892374e-14
4,408.3333333333333,0.09103111917230261,0.003774578664782036,9.18384318352967e-13,3.808053647636834e-14
5,422.9166666666667,0.10210265937186101,0.002835481302194765,1.0979755761597795e-12,3.049175443245689e-14
6,437.5,0.12428937468414329,0.004619137974341208,1.4116928687614425e-12,5.2464695029434204e-14
7,452.08333333333337,0.13494950055650876,0.004362228441094033,1.7067912136265533e-12,5.517184683446428e-14
8,466.6666666666667,0.1419293651735599,0.0058296268967591176,1.8580281342348855e-12,7.631691139480046e-14
9,481.25,0.1471057440524797,0.007705269002084483,1.892094542296466e-12,9.910624170167765e-14
10,495.83333333333337,0.14778447056151783,0.007960982377720416,1.859965666381289e-12,1.0019424799483732e-13
11,510.4166666666667,0.1500817906028803,0.007619189850985739,1.8340034696752183e-12,9.310670246330256e-14
12,525.0,0.1462551138022464,0.006874644548609129,1.7682579668355634e-12,8.311603386858159e-14
13,539.5833333333334,0.14212526859995953,0.007650175653899386,1.736319755488137e-12,9.346086907464718e-14
14,554.1666666666667,0.12315330536975809,0.008962939789669938,1.483144774122736e-12,1.0794137656243578e-13
15,568.75,0.10793107043323423,0.008671743229893959,1.2906487815267356e-12,1.0369743196699596e-13
16,583.3333333333334,0.08404760889464725,0.00881092891894775,9.922927898985019e-13,1.0402462786941784e-13
17,597.9166666666667,0.057400994238711686,0.007016587991847727,6.606781570223993e-13,8.076003707812252e-14
18,612.5,0.03885232509539543,0.005053172393632944,4.3290062224810875e-13,5.630348938344285e-14
19,627.0833333333334,0.019943203744659608,0.0031628166239720144,2.153122672322706e-13,3.414663094587732e-14
20,641.6666666666667,0.00982070781736126,0.001699237124178251,1.0288167616147218e-13,1.7801197915918733e-14
21,656.25,0.0038536878829061,0.0007935661619885965,3.924998877216314e-14,8.0825079493808e-15
22,670.8333333333334,0.0013718694625444662,0.00031079107342792876,1.36546167121256e-14,3.0933941610868823e-15
23,685.4166666666667,0.0006285945171556161,0.00024197976011107287,6.004670143579837e-15,2.311519749590595e-15
24,700.0,0.0034117190874374463,0.0023409040664640834,1.6140852197754204e-14,1.1074823447524333e-14
