,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,5,2023011800248,2023-01-19T01:24:39.497501381Z,HD185975,empty,2.05627582308855,0,0,0,-237.7120749599895,123.4671534845451,57.89934277773301,1,HD185975,-6.4999999999999e-05,holo4_003,0.4805625253289214,187.3416782224804,0.0,123.4671534845451,143.5870431940858,880.43780663351,597.2571590735706,0.1804269235276,0.6425952337745708,202.3179990984979,4.308145556076957,1.0,2.05627582308855,8.088598060305461,2.4,2,2023-01-19T01:24:39.497501381Z,30.0,2.05627582308855,-87.5260138098639,-237.7120749599895,0,0,0,empty,57.89934277773301,-416.9850849820599,83.43780663351004,560,1697,797,982,1137,185,2,22666.66666666667,-416.9850849820599,83.43780663351004,560,1697,797,982,2,22666.66666666667,1137,185,0.0,248,36.496714115379426,3.468560638286417,325.031665941435,1.0117041454361433,0.08715770156532338,9.734084806503322,0.0012382844373189125,1.2053272012380605,17.23940260573653,3.477358437176794,1.0161400603380386,0.09589175256484242,0.0025779578779597423,0.8012266242611812,9.10742866825584,4.2012402057186815,1.0125431671956364,0.2662678330422352,0.0020200143292994585,0.026034065664078305,7.808708374826159,4.479348686806934,1.0185809936389052,0.25928343673399223,0.0018902707796813443,0.00902672717565875,3.566292594747748,0.5599756056340094
1,6,2023011800249,2023-01-19T01:25:22.309003658Z,HD185975,empty,2.05671544293999,0,0,0,-237.5327790588445,123.643921125455,57.89904325780799,1,HD185975,-6.4999999999999e-05,holo4_003,0.4715908808775332,187.3473822654921,0.0,123.643921125455,144.5680852454838,882.3602982152161,597.2571590735706,0.2011092369618974,0.9850028792944239,198.4827396232212,9.081262128683715,1.0,2.05671544293999,7.324753265841666,2.4,2,2023-01-19T01:25:22.309003658Z,30.0,2.05671544293999,-87.5260133050502,-237.5327790588445,0,0,0,empty,57.89904325780799,-417.9168044349406,83.36029821521609,562,1698,799,984,1136,185,2,22666.66666666667,-417.9168044349406,83.36029821521609,562,1698,799,984,2,22666.66666666667,1136,185,0.011666666666666667,249,55.02698758381328,3.8927242405606792,312.57305140342737,1.0065163682039435,0.11290227647654956,11.964439142147784,0.0015054772504927024,0.5305523764180897,21.423587949810095,3.6957661704901934,1.0001060768129184,0.11496848852417277,0.00279609593874692,0.7328350179471577,15.680538513513964,4.132233286974111,1.0012284978959274,0.3297439809736292,0.002514935648771655,0.047883311191243304,13.172626585522169,4.649108678140474,1.0112206765856426,0.3335265134656693,0.0023749878100193184,0.05385690294924163,3.8584878314047444,0.4265173995221896
2,11,2023011800287,2023-01-19T01:55:10.535505895Z,HD185975,empty,2.07415195081894,0,0,0,-230.6184541284245,130.4601925748715,50.36434387728201,1,HD185975,-6.4999999999999e-05,holo4_003,0.5074926808869777,187.3345654995573,0.0,130.4601925748715,152.4938075784408,880.3539323063175,597.2571590735706,0.1132784416902637,0.7373734563381137,253.1886523130657,7.504302225727002,1.0,2.07415195081894,4.755850441174887,2.4,2,2023-01-19T01:55:10.535505895Z,30.0,2.07415195081894,-87.5089951783689,-230.6184541284245,0,0,0,empty,50.36434387728201,-417.8244881883829,83.3539323063175,570,1707,797,982,1137,185,2,22666.66666666667,-417.8244881883829,83.3539323063175,570,1707,797,982,2,22666.66666666667,1137,185,0.5086111111111111,287,49.715540373221046,3.588061307442878,324.0072203951715,1.0068017077514062,0.10636054547408658,11.165405706392589,0.0014183539091100726,2.2949242224386968,21.76033135191877,3.7443693012421737,1.0196191811774495,0.11294213231047413,0.002783384803452047,1.0997415125236636,13.699090733303159,4.4504562098397935,1.0111811094735563,0.295858650862808,0.002300967695641881,0.07749764975837756,10.807330400642103,4.704607380437274,1.016499795985198,0.2852064430391613,0.002060615722696596,0.029550524332514285,3.776148310052575,0.5816171453470791
3,12,2023011800288,2023-01-19T01:55:53.539995972Z,HD185975,empty,2.07456574431137,0,0,0,-230.4372054064625,130.6384838657122,50.36283998018999,1,HD185975,-6.4999999999999e-05,holo4_003,0.5021018353918256,187.3831223677624,0.0,130.6384838657122,153.0548692706462,880.6087592273536,597.2571590735706,0.04033627619428989,0.1928079779305192,292.3922533850393,4.608996030085887,1.0,2.07456574431137,5.029030043549995,2.4,2,2023-01-19T01:55:53.539995972Z,30.0,2.07456574431137,-87.508968681129,-230.4372054064625,0,0,0,empty,50.36283998018999,-418.0692695624769,82.60875922735363,571,1707,798,983,1136,185,2,22666.66666666667,-418.0692695624769,82.60875922735363,571,1707,798,983,2,22666.66666666667,1136,185,0.5205555555555555,288,33.82937496669427,3.4626341757766363,340.134307728521,1.0144493240382144,0.08029457057296224,9.198204297523407,0.0011774435722996454,1.98442266724808,13.991214383175349,3.838364492516272,1.0379757155984943,0.09017571815514622,0.002275130475537774,0.7048846225614354,6.355001162484622,4.9517447653122515,1.029799160735276,0.2202670247326041,0.0016572149299001863,0.0031109107607330947,5.66883499418922,5.012320754616866,1.0256850848334869,0.21959240139259553,0.0015519994892104689,0.006882649189973715,3.803976788683582,0.8507590378219135
4,25,2023011800374,2023-01-19T03:14:06.627494309Z,HD185975,empty,2.11482423456558,0,0,0,-210.3661468446285,150.3319632875015,30.93398187986,1,HD185975,-6.4999999999999e-05,holo4_003,0.4396792748794307,187.1268573289353,0.0,150.3319632875015,151.6541903415495,873.071771686815,597.2571590735706,0.0653518327277765,12.15486109171808,107.9343761663214,13.67374234449429,1.0,2.11482423456558,14.90193756160021,2.4,2,2023-01-19T03:14:06.627494309Z,30.0,2.11482423456558,-87.4995717566278,-210.3661468446285,0,0,0,empty,30.93398187986,-417.8956984110697,80.07177168681507,569,1706,793,978,1137,185,2,22666.66666666667,-417.8956984110697,80.07177168681507,569,1706,793,978,2,22666.66666666667,1137,185,1.8241666666666667,374,431.50867622221267,2.182110380844878,250.56582630057176,0.9762917811292888,0.21975161928848566,32.8683561906556,0.004080456315504579,0.8622452466106231,146.0660435948915,2.409252473079244,0.9754612942131631,0.20523560780947062,0.00692774540978639,0.4690763137639412,63.30741996795733,0.34320575025923383,0.9722942224226595,0.20209942153446595,0.0038702180841511742,0.7060698452866133,70.16356643409388,1.0623212404227307,0.9696707672366267,0.3686864963785702,0.004385768814754046,0.9290697074768954,1.5546527269055248,0.8417300492816951
5,26,2023011800375,2023-01-19T03:14:49.407503915Z,HD185975,empty,2.11511406629549,0,0,0,-210.1869597419755,150.5073520713818,30.93366887371496,1,HD185975,-6.4999999999999e-05,holo4_003,0.4249858420696076,187.1749834549284,0.0,150.5073520713818,151.3328801794432,872.2005170487266,597.2571590735706,0.02675777606519883,10.06786770162708,124.327961388151,18.29158376070584,1.0,2.11511406629549,15.67117294477938,2.4,2,2023-01-19T03:14:49.407503915Z,30.0,2.11511406629549,-87.4995759004006,-210.1869597419755,0,0,0,empty,30.93366887371496,-417.0069369081005,79.20051704872662,568,1705,793,978,1137,185,2,22666.66666666667,-417.0069369081005,79.20051704872662,568,1705,793,978,2,22666.66666666667,1137,185,1.8358333333333334,375,365.78500256395296,2.413334092689024,241.55880763133626,0.9726752878329991,0.20694872495812883,30.058009069817597,0.003748227915369609,1.0396110514682433,105.36175863029516,2.637700279710819,0.9711941842529184,0.20224763625330783,0.006008042848538673,0.22912569469581145,67.75330485423292,0.5803013072126854,0.9665204000192402,0.25190607956639754,0.004117105424502481,0.5833358401623708,59.78352299330157,1.3157819543867637,0.9686251829050929,0.36754639981340953,0.004177120049428916,0.8671731447062492,1.9690462975237508,0.8660047261643156
6,29,2023011800407,2023-01-19T03:45:43.994508623Z,HD185975,empty,2.12659043648036,0,0,0,-202.5158218459515,158.0118370912567,23.18235359992798,1,HD185975,-6.4999999999999e-05,holo4_003,0.5079411348501348,187.4591943573056,0.0,158.0118370912567,153.8108944083263,878.7828111863523,597.2571590735706,-0.0650612894744144,0.01198636504473849,380.4821238361648,7.136352981533123,1.0,2.12659043648036,5.984373757524324,2.4,2,2023-01-19T03:45:43.994508623Z,30.0,2.12659043648036,-87.4954552499644,-202.5158218459515,0,0,0,empty,23.18235359992798,-417.1111417321076,82.78281118635238,571,1708,796,981,1137,185,2,22666.66666666667,-417.1111417321076,82.78281118635238,571,1708,796,981,2,22666.66666666667,1137,185,2.351111111111111,407,19.566453869457142,3.666712195212635,331.6155655547131,1.002670193019625,0.06809302103378921,6.898687178598433,0.0008982884288060911,0.41089779633943624,9.008809635789659,3.658274414740038,1.0065993907875976,0.07494949888023703,0.0018475647248247453,0.2742422351380904,2.4911983926781636,4.981188489132967,1.0082009569989598,0.1439918827853133,0.0010812835457978426,0.049375682617502026,2.2537168380925503,4.564031228503962,1.0118858678334892,0.13974265424080295,0.0010254464353131733,0.0062153836070620305,3.8854103817832253,0.6634522511991465
7,30,2023011800408,2023-01-19T03:46:26.814002440Z,HD185975,empty,2.12681948142011,0,0,0,-202.3365766925115,158.1870578919661,23.18208312819996,1,HD185975,-6.4999999999999e-05,holo4_003,0.4938463830516304,187.2529959863523,0.0,158.1870578919661,152.8799373827615,876.8800886312949,597.2571590735706,1.31423396471097e-11,11.69331098638273,158.7106791442427,6.103881228153446,1.0,2.12681948142011,5.85080784074096,2.4,2,2023-01-19T03:46:26.814002440Z,30.0,2.12681948142011,-87.4954609203034,-202.3365766925115,0,0,0,empty,23.18208312819996,-417.3901603069923,82.88008863129498,570,1707,794,979,1137,185,2,22666.66666666667,-417.3901603069923,82.88008863129498,570,1707,794,979,2,22666.66666666667,1137,185,2.3630555555555555,408,445.8741836176382,2.221650204394994,249.5442345833056,0.9853953151665777,0.21445157159678077,32.296118481560974,0.004081071885807948,1.7162127109296936,203.46024959889138,2.435407746429488,0.9844173657308606,0.23268232523027596,0.007950563146975769,0.008004959733586194,65.37434839207822,0.7952784250581214,0.9870538190691576,0.22252094660749633,0.0038700087432079794,0.3634387055875419,67.30639732991051,0.9462288531957701,0.9874467619976376,0.3105074557142875,0.004026557338051463,0.5875685158888295,1.6835627938101,0.7395132442965717
8,33,2023011800431,2023-01-19T04:06:25.288502703Z,HD185975,empty,2.13293186129947,0,0,0,-197.2946638382065,163.1153199796775,18.10987457504098,1,HD185975,-6.4999999999999e-05,holo4_003,0.4797924102728752,187.2913149109181,0.0,163.1153199796775,153.29005602494,876.3509942664356,597.2571590735706,0.1424111185586629,0.6083976109488314,207.5645294584293,9.437277595822405,1.0,2.13293186129947,7.858527653829427,2.4,2,2023-01-19T04:06:25.288502703Z,30.0,2.13293186129947,-87.4880923835208,-197.2946638382065,0,0,0,empty,18.10987457504098,-416.9634678352751,83.35099426643559,570,1707,793,978,1137,185,2,22666.66666666667,-416.9634678352751,83.35099426643559,570,1707,793,978,2,22666.66666666667,1137,185,2.6958333333333333,431,40.6768991633869,3.585162669983974,289.7023535126052,1.002544341331751,0.09721771291428744,9.903290626404605,0.0013001492008576604,0.39672545878162707,19.538990025828028,3.3857891188126357,0.995064271820616,0.10012899681063012,0.0026707189861457773,0.6419387389528183,12.987810611947273,3.91281552401631,0.9996290353992144,0.28880082470322377,0.002354698124327719,0.03906718549246532,9.520683566666232,4.455260660237805,1.0104283986857885,0.28063595950549136,0.0020820459995392073,0.013672637352735639,3.563838128183789,0.48697421371071536
9,34,2023011800432,2023-01-19T04:07:08.060492192Z,HD185975,empty,2.1331161772658,0,0,0,-197.1163160692795,163.2895485737471,18.11032339954298,1,HD185975,-6.4999999999999e-05,holo4_003,0.4728615645607708,187.2881711110754,0.0,163.2895485737471,152.2223396335435,875.9788713385983,597.2571590735706,0.1449464871272108,0.2036748944878704,218.3728098173007,5.02930615725186,1.0,2.1331161772658,8.497143526858139,2.4,2,2023-01-19T04:07:08.060492192Z,30.0,2.1331161772658,-87.4880621821041,-197.1163160692795,0,0,0,empty,18.11032339954298,-417.1005351526367,82.97887133859827,569,1706,793,978,1137,185,2,22666.66666666667,-417.1005351526367,82.97887133859827,569,1706,793,978,2,22666.66666666667,1137,185,2.707777777777778,432,22.428887167951256,3.230393751998559,305.62483824998543,1.0043461881484528,0.06777598961144678,7.4405398194947505,0.0009690479926340112,0.9132971731189453,11.694558516417272,3.251693149845765,1.0097598091290074,0.07873080362495179,0.0021232034324506982,0.5940778968919483,5.271628750886408,4.51798267692891,1.0112939180281166,0.21527800215393939,0.0016010995489917196,0.07066468259032269,4.946320827599862,4.643353406397831,1.0146193098176595,0.21546549102171114,0.001560805271961322,0.006429795878641843,3.3764450468789957,0.858058705565698
