,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
10,32,2023011700447,2023-01-18T05:51:01.846003241Z,HD185975,empty,2.14363577927756,0,0,0,-171.7722044671125,-171.9706713263581,-6.615871211150022,1,HD185975,-6.4999999999999e-05,holo4_003,0.4894669768157553,187.2361889475081,0.0,-171.9706713263581,145.3557211934974,874.0719287551356,597.2571590735706,0.1531212127731818,0.5678714043968383,206.9306073126284,7.083305609193867,1.0,2.14363577927756,7.432905062613328,2.4,2,2023-01-18T05:51:01.846003241Z,30.0,2.14363577927756,-87.4672454933633,-171.7722044671125,0,0,0,empty,-6.615871211150022,-418.000686341197,83.07192875513552,563,1699,791,976,1136,185,2,22666.66666666667,-418.000686341197,83.07192875513552,563,1699,791,976,2,22666.66666666667,1136,185,3.2880555555555557,447,41.86228472366796,4.252658775720513,324.7321180201234,0.9911707656160104,0.1042853927467844,10.099311381559934,0.0013116594284331873,0.07298130348717799,14.387611099029373,4.011399620064646,0.9835089352337725,0.10095618120916001,0.0022755464068154193,0.29259609874727643,10.800979618813749,4.3491970585110575,0.9828548668388755,0.27349364817677546,0.002092188978089868,0.03881490806807041,7.818132373833805,4.6480859183662036,0.992487137735789,0.2571436012772335,0.0018286215092476745,0.0298618254408228,4.177620221127735,0.26647544741387036
11,33,2023011700448,2023-01-18T05:51:44.664005800Z,HD185975,empty,2.14357886213531,0,0,0,-171.5930080706305,-171.795771510249,-6.616029375695007,1,HD185975,-6.4999999999999e-05,holo4_003,0.5117765905952565,187.2864814192609,0.0,-171.795771510249,145.5366670363849,873.5605549477395,597.2571590735706,0.1484962251431519,0.540365358889998,235.0145599822253,5.151829042619036,1.0,2.14357886213531,6.29455560803882,2.4,2,2023-01-18T05:51:44.664005800Z,30.0,2.14357886213531,-87.4672573352073,-171.5930080706305,0,0,0,empty,-6.616029375695007,-417.7775308054349,82.56055494773959,563,1700,791,976,1137,185,2,22666.66666666667,-417.7775308054349,82.56055494773959,563,1700,791,976,2,22666.66666666667,1137,185,3.3,448,38.1426527446871,4.057166692739636,344.0696830367493,0.9955646842846144,0.10214217327947676,9.577301501249137,0.0012554130561943184,1.4042135780458078,19.121444225418138,4.001073091975207,0.9984193663982172,0.11582477748521598,0.0026257237463477782,0.9688232523362539,11.92924894810734,4.55060726740775,0.9915163396264493,0.2992560390922807,0.0022192172480052052,0.0750271191730185,7.479943114412201,4.4472663418854035,0.99774987109072,0.23707588835432505,0.0017539508031923683,0.031148204536862078,4.098648346930774,0.2902770358721891
12,44,2023011700505,2023-01-18T06:27:07.798498169Z,HD185975,empty,2.13908917006622,0,0,0,-162.7671226494385,-163.1801396076156,-15.45064780472899,1,HD185975,-6.4999999999999e-05,holo4_003,0.5127619796432245,187.3202664123703,0.0,-163.1801396076156,147.1089769569423,874.839289726848,597.2571590735706,0.06572483525333718,0.07989139416674024,248.1913850670839,2.142682061489873,1.0,2.13908917006622,8.121848251500484,2.4,2,2023-01-18T06:27:07.798498169Z,30.0,2.13908917006622,-87.4588889892469,-162.7671226494385,0,0,0,empty,-15.45064780472899,-417.0012548835722,82.83928972684808,564,1701,792,977,1137,185,2,22666.66666666667,-417.0012548835722,82.83928972684808,564,1701,792,977,2,22666.66666666667,1137,185,3.8897222222222223,505,23.80299213105396,3.1539318199753903,350.6549328875955,1.0070438624104647,0.06978975017381615,7.6886803371660335,0.0010088767824023724,1.0787388007238181,12.051989613038954,3.3959101626597485,1.0253193984310993,0.07835365438144909,0.0021634142689615134,0.5170618085951636,4.07263463887396,3.5262530121094455,1.0101224479457727,0.176179150027881,0.0014119520127941238,0.019433042239647952,2.143753880608947,4.67412385173871,1.0119632964652858,0.1420322892849588,0.0010296104718202637,0.004204427044429465,3.4356447839670485,0.6369814138825142
13,45,2023011700506,2023-01-18T06:27:50.712504687Z,HD185975,empty,2.13894595385774,0,0,0,-162.5886499306535,-163.0058364921467,-15.44955947948199,1,HD185975,-6.4999999999999e-05,holo4_003,0.4950059076696393,187.2925369276739,0.0,-163.0058364921467,147.2072614645826,875.1928496421918,597.2571590735706,0.1373452079266811,0.2426260902944943,233.7256241147962,2.919140483752983,1.0,2.13894595385774,8.002024008516646,2.4,2,2023-01-18T06:27:50.712504687Z,30.0,2.13894595385774,-87.4588904480345,-162.5886499306535,0,0,0,empty,-15.44955947948199,-417.0752477689998,83.19284964219185,564,1701,792,977,1137,185,2,22666.66666666667,-417.0752477689998,83.19284964219185,564,1701,792,977,2,22666.66666666667,1137,185,3.901666666666667,506,19.698298091862643,3.9670884261415233,327.5342131527652,1.0028240665346972,0.06805743656606318,6.943397282196532,0.0009135946072977007,0.49551097202948713,8.947291676284314,3.9497905386610417,1.0029750459283484,0.0743506789108656,0.0018456068016564214,0.45448520320094454,6.1493992977613345,3.4726041515044654,0.9993355891058912,0.2001500483584041,0.0016656585353152197,0.02337545511009852,4.290284557339497,4.775971854101985,1.0061697428748788,0.1981680532686482,0.0014251953201088751,0.018638800395879864,3.9785480520516385,0.47244636419908237
14,50,2023011700543,2023-01-18T06:59:45.267494537Z,HD185975,empty,2.13130061734089,0,0,0,-154.6468533571535,-155.2473541815683,-23.44733447639999,1,HD185975,-6.4999999999999e-05,holo4_003,0.4869992503154364,187.2598471080529,0.0,-155.2473541815683,148.2222126078307,871.7880897867077,597.2571590735706,0.09976183266963348,0.1954339455775392,225.9216221479781,3.732112598927944,1.0,2.13130061734089,8.140777894730634,2.4,2,2023-01-18T06:59:45.267494537Z,30.0,2.13130061734089,-87.4515918790349,-154.6468533571535,0,0,0,empty,-23.44733447639999,-418.0333314400103,82.78808978670767,566,1702,789,974,1136,185,2,22666.66666666667,-418.0333314400103,82.78808978670767,566,1702,789,974,2,22666.66666666667,1136,185,4.433333333333334,543,19.8430451603146,3.7690181681067347,323.23730436042393,0.9974895490000549,0.06817821578308998,6.985315725727554,0.0009092194649790186,0.6014774499821974,8.39363485981005,3.7281026525287784,0.9994986628272047,0.07154126325155291,0.00176803827305167,0.4049458656392377,4.345177714232115,4.839349162608893,1.0004399608565138,0.19197210299955483,0.0014115312095082646,0.07159837247283242,3.757819895531463,4.76846740493001,1.0038718899134125,0.1835312155356481,0.0013145147658004145,0.018504322385101486,3.877548328435603,0.6619876228499932
15,51,2023011700544,2023-01-18T07:00:28.097509318Z,HD185975,empty,2.13108348987917,0,0,0,-154.4672904033485,-155.0718133703012,-23.44391117914699,1,HD185975,-6.4999999999999e-05,holo4_003,0.5002102931195106,187.2735909014373,0.0,-155.0718133703012,147.5170348006731,873.2726404271854,597.2571590735706,0.1322696946513403,0.7387542629936363,216.3781582091146,7.223366250881285,1.0,2.13108348987917,6.388336653608843,2.4,2,2023-01-18T07:00:28.097509318Z,30.0,2.13108348987917,-87.4515817048677,-154.4672904033485,0,0,0,empty,-23.44391117914699,-417.8269270555077,83.27264042718535,565,1702,790,975,1137,185,2,22666.66666666667,-417.8269270555077,83.27264042718535,565,1702,790,975,2,22666.66666666667,1137,185,4.445277777777778,544,43.05630392819627,3.9347319544594894,318.21997400010815,1.004415503487786,0.09712525494473717,10.216219645103038,0.0013328795842698707,0.1971314433284044,14.05537410040248,3.723645959576674,0.9950110727782208,0.0911354844773985,0.002242958323143624,0.3055041758930106,13.402307344244795,3.796742696873409,0.9964465701496347,0.2837186399882857,0.002308275962115609,0.014824328568582125,11.249069650082319,4.232103190884069,1.0081300657564052,0.29002460799989155,0.0021542483300545094,0.04862644598892225,3.840628070374015,0.21078368724371355
16,58,2023011700598,2023-01-18T07:40:35.598502149Z,HD185975,empty,2.11699074699012,0,0,0,-144.5213766863795,-145.3424407976501,-33.46664984081502,1,HD185975,-6.4999999999999e-05,holo4_003,0.4463018390959388,187.2440233818556,0.0,-145.3424407976501,146.4385370408289,873.4750154048749,597.2571590735706,0.06832077419286235,2.127526606468685,133.4971926991549,8.069984311165733,1.0,2.11699074699012,15.90368986158477,2.4,2,2023-01-18T07:40:35.598502149Z,30.0,2.11699074699012,-87.4432661196719,-144.5213766863795,0,0,0,empty,-33.46664984081502,-418.8190621509193,80.4750154048749,565,1701,793,978,1136,185,2,22666.66666666667,-418.8190621509193,80.4750154048749,565,1701,793,978,2,22666.66666666667,1136,185,5.114166666666667,598,95.65956131389768,3.987301703072109,328.8975959173273,1.000399628446983,0.15577964900764493,15.576710000548644,0.0020329622861073814,0.46935783433455996,32.09935566068295,3.8972632113119916,0.989086524259359,0.14573832976966783,0.0035718816155213278,0.42840947921330524,27.512676798415036,1.9382619493195519,0.9853284562867196,0.30418372531727733,0.0030947626116535534,0.1713492442019908,21.960622744495122,3.290276964538297,0.9962982029462066,0.40589331453154426,0.0031922896006575043,0.35683728048456426,3.696191637276218,0.9192739468782233
17,64,2023011700646,2023-01-18T08:18:28.634492199Z,HD185975,empty,2.09967686623788,0,0,0,-135.3040251138395,-136.3070561341914,-42.66624032242203,1,HD185975,-6.4999999999999e-05,holo4_003,0.4835388934917595,187.1565089195249,0.0,-136.3070561341914,147.4231304164455,876.9338810833549,597.2571590735706,0.9962664129464323,1.362816866982165,156.3082556859651,13.38000158577087,1.0,2.09967686623788,10.16987662287985,2.4,2,2023-01-18T08:18:28.634492199Z,30.0,2.09967686623788,-87.4391983137261,-135.3040251138395,0,0,0,empty,-42.66624032242203,-416.5731384042929,82.93388108335493,565,1702,794,979,1137,185,2,22666.66666666667,-416.5731384042929,82.93388108335493,565,1702,794,979,2,22666.66666666667,1137,185,5.745555555555556,646,157.4615028163358,4.0443212535183894,247.06158257440921,1.0128161052010418,0.21336563631426547,19.72875103853408,0.002619513269110714,0.039607947264342934,24.283652777008257,3.882150087626156,1.0042027658592003,0.12555208231094178,0.0031179069845798445,0.5306411965588123,17.885543525208682,3.744736791565515,1.0055164880234573,0.34268050307103837,0.0027861094511143028,0.017896156254124888,16.004007258511514,4.288091255142756,1.0213386182747881,0.3765201178653232,0.002867009876964987,0.09629511353995542,3.9341982872612573,0.20974506779050153
18,70,2023011700687,2023-01-18T08:48:10.121509594Z,HD185975,empty,2.08388116016056,0,0,0,-127.8133640684005,-128.9510489085853,-50.05284081937901,1,HD185975,-6.4999999999999e-05,holo4_003,0.4778529224489438,187.2796692222362,0.0,-128.9510489085853,145.7476623029966,881.3659369292587,597.2571590735706,0.1450999802667557,0.4892856739366643,205.6920863500218,3.24480039728881,1.0,2.08388116016056,7.951452376386651,2.4,2,2023-01-18T08:48:10.121509594Z,30.0,2.08388116016056,-87.4296469785263,-127.8133640684005,0,0,0,empty,-50.05284081937901,-417.4864138647425,83.36593692925877,563,1700,798,983,1137,185,2,22666.66666666667,-417.4864138647425,83.36593692925877,563,1700,798,983,2,22666.66666666667,1137,185,6.240277777777778,687,29.52130083324671,3.90246944452593,328.03254072654653,1.011518185480507,0.08514932484781834,8.734819980748265,0.0011320114315049072,0.7650668849227751,14.40809157417187,3.844473544204253,1.0123029332295417,0.09552086500454855,0.0023671513344492713,0.5692894211506769,8.472332067804404,4.495842362657644,1.008572269940217,0.25959326824342743,0.0019654340008055837,0.0038700261661997032,5.278130145629573,4.602847346921229,1.014068995000904,0.22175762526785484,0.001591617092277921,0.004688934617769753,3.961512174234908,0.4224936800815515
19,71,2023011700688,2023-01-18T08:48:52.932497300Z,HD185975,empty,2.08347188339622,0,0,0,-127.6346776454475,-128.7752915527095,-50.05254424506199,1,HD185975,-6.4999999999999e-05,holo4_003,0.4726578513132848,187.2743140057738,0.0,-128.7752915527095,144.6231943681656,883.1407987007461,597.2571590735706,0.01717027991672278,0.1479321264293351,220.8689588193734,2.178568192212504,1.0,2.08347188339622,8.404493815060485,2.4,2,2023-01-18T08:48:52.932497300Z,30.0,2.08347188339622,-87.4296422594035,-127.6346776454475,0,0,0,empty,-50.05254424506199,-418.4763614273869,83.14079870074619,563,1699,800,985,1136,185,2,22666.66666666667,-418.4763614273869,83.14079870074619,563,1699,800,985,2,22666.66666666667,1136,185,6.252222222222223,688,16.86983182980358,3.8610209863936777,330.45801125529493,1.012958057959107,0.0657402476763848,6.626671281385937,0.0008623536097958279,0.683399137449252,8.573809346267376,3.7988850683647026,1.015694562986625,0.0746503484852789,0.0018561399986140512,0.4390478095294841,3.35887861515238,5.143683072916999,1.0136653875234567,0.18959209927804688,0.001320186609451671,0.06001226388308431,2.2949251943462126,4.815897155940075,1.0175441764694695,0.151007480563473,0.0010849921917948588,0.001505740181499325,3.998652847772451,0.7137632959677601
