,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,me_az_rms,me_el_rms,me_rot_rms,me_image_az_rms,me_image_el_rms,me_image_rot_rms,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2022092800358,2022-09-29T02:07:48.026501837Z,HD185975,empty,1.84434579644799,0,0,0,-339.1056293362761,21.44812617870326,159.406447255969,1,HD185975,-6.4999999999999e-05,holo4_003,0.4481054033118506,187.4153953894743,0.0,21.44812617870326,172.366831993514,868.2017138288628,597.2571590735706,0.1070274738675887,0.218776162394955,250.2049922823771,3.87811996108246,1.0,1.84434579644799,5.831302665447714,2.4,2,2022-09-29T02:07:48.026501837Z,30.0,1.84434579644799,-87.4899667293666,-339.1056293362761,0,0,0,empty,159.406447255969,-417.0288657000319,84.20171382886286,589,1726,784,969,1137,185,2,22666.66666666667,-417.0288657000319,84.20171382886286,589,1726,784,969,2,22666.66666666667,1137,185,0.0351625570222923,0.0171032054734066,0.0949727378013059,0.0295725958981896,0.0171032054734066,0.0001289234313318,0.0,358,32.03645567867052,5.850067617016757,348.2626665513244,1.0077340480373815,0.09870707791496697,8.433198236907439,0.0009680737163991742,0.7498143093066326,14.308392893378745,5.861126109259019,1.0114510678141058,0.10902607882519451,0.0019556735667923576,0.4072758955222577,12.449918737037324,7.353171331282699,1.014456023142132,0.346696758126949,0.0020392138396883412,0.06429511398702903,7.841670668269262,7.454946693008539,1.022783208253668,0.26776794017658073,0.0016006413828052503,0.00814296833013445,6.021424032161917,0.9853421401947979
1,1,2022092800359,2022-09-29T02:08:31.036003572Z,HD185975,empty,1.84447755249947,0,0,0,-338.925899676446,21.63236099603876,159.406515226812,1,HD185975,-6.4999999999999e-05,holo4_003,0.4579188557942806,187.314831439876,0.0,21.63236099603876,173.3763014617159,867.0284586881777,597.2571590735706,0.100093230994115,0.3464874429751444,241.8057234690523,4.690418229685577,1.0,1.84447755249947,5.944989540532959,2.4,2,2022-09-29T02:08:31.036003572Z,30.0,1.84447755249947,-87.489974137665,-338.925899676446,0,0,0,empty,159.406515226812,-418.4967081002419,84.02845868817775,592,1728,783,968,1136,185,2,22666.66666666667,-418.4967081002419,84.02845868817775,592,1728,783,968,2,22666.66666666667,1136,185,0.0304168301711458,0.013139939835039,0.1080395944256214,0.0255820830987281,0.013139939835039,0.0001466614057413,0.011944444444444445,359,46.88157984427103,5.2524634552983915,361.6669794423074,1.0060901191102303,0.1154680387450622,10.302989550886752,0.0011754365352710586,2.056724957608771,22.330416057060507,5.455831853268142,1.0215638705917318,0.12741944291224655,0.0024375705844584964,0.791130134932217,14.318966760642564,7.268864738783061,1.0120211222461506,0.3721034731841527,0.0021692914262455777,0.0002340998063389412,8.830569148013682,7.370201375436649,1.021713397475436,0.28215105535777096,0.0016805355564658202,0.059840769188164486,5.595800277098928,1.233401321914961
2,20,2022092800469,2022-09-29T03:24:22.341002192Z,HD185975,empty,1.86592363225179,0,0,0,-319.7397233801398,41.24860198394377,139.580308358342,1,HD185975,-6.4999999999999e-05,holo4_003,0.4525452029042498,187.4146559443544,0.0,41.24860198394377,177.442433422428,868.6661274413408,597.2571590735706,0.09491401889205843,0.6205117361328589,221.203966198972,5.350137040242657,1.0,1.86592363225179,5.584370542746609,2.4,2,2022-09-29T03:24:22.341002192Z,30.0,1.86592363225179,-87.4998053451904,-319.7397233801398,0,0,0,empty,139.580308358342,-418.7981353923551,83.6661274413408,596,1732,785,970,1136,185,2,22666.66666666667,-418.7981353923551,83.6661274413408,596,1732,785,970,2,22666.66666666667,1136,185,0.2792831968475747,0.0132847533483686,0.0940019768792752,0.2360056568061054,0.0132847533483686,0.0001276056444387,1.2761111111111112,469,50.97020933167105,5.2166911581518205,339.56426421613844,1.0101647651858063,0.1156762875750424,10.482535053116715,0.0012174339772417434,1.5928369183954867,24.08884468948584,5.3102337113095395,1.0175635018523372,0.12971959977340738,0.002485743095380077,0.8309977040554271,19.936848244859448,6.15939943961445,1.0138648515574444,0.3950508295951117,0.002473066373847282,0.0776161776368626,14.283399571071573,7.019726315061364,1.0254092954958063,0.3464931138134509,0.0020797868516552746,0.04117887340617232,5.395455813931108,0.9029236032183551
3,21,2022092800470,2022-09-29T03:25:05.327496966Z,HD185975,empty,1.86618264068666,0,0,0,-319.5563603230705,41.43561682494354,139.576528565574,1,HD185975,-6.4999999999999e-05,holo4_003,0.4536751484204435,187.3217298343728,0.0,41.43561682494354,178.2711444900541,868.5562927820458,597.2571590735706,0.1774242141787825,0.5979811581852994,216.2310473352715,6.39311819030867,1.0,1.86618264068666,5.958018739270479,2.4,2,2022-09-29T03:25:05.327496966Z,30.0,1.86618264068666,-87.4996756436287,-319.5563603230705,0,0,0,empty,139.576528565574,-417.8949023784519,83.55629278204583,596,1732,785,970,1136,185,2,22666.66666666667,-417.8949023784519,83.55629278204583,596,1732,785,970,2,22666.66666666667,1136,185,0.3609162599609329,0.0067945907479604,0.0991571600826161,0.3050060192868946,0.0067945907479604,0.0001346036938064,1.2880555555555555,470,53.06790701015295,5.148680703132032,337.4202805737149,0.9994923553662792,0.11878702271839597,10.734875247121856,0.001232368634715665,1.656031511261685,22.881254190740762,5.281024866290119,1.0079272266014032,0.1267243310321038,0.002402732223731698,0.8772920701667626,18.635219044012253,6.206222739751112,1.0055089340934338,0.38204834512006425,0.0023650534262427423,0.025491238308874037,16.887533752576765,6.70726058630436,1.0134748380219052,0.3676493922353841,0.0022368935194656096,0.02402168840363414,5.33198624506642,0.8203454982714097
4,36,2022092800568,2022-09-29T04:38:23.799991948Z,HD185975,empty,1.89907099984005,0,0,0,-300.8699115909757,60.41442358845356,120.896060637042,1,HD185975,-6.4999999999999e-05,holo4_003,0.4596630802610826,187.3498192802029,0.0,60.41442358845356,153.7551358705842,867.1319080713852,597.2571590735706,0.08671306849004934,0.07809531841881143,268.5749342028467,3.18325820832283,1.0,1.89907099984005,6.432011735842875,2.4,2,2022-09-29T04:38:23.799991948Z,30.0,1.89907099984005,-87.5138738968806,-300.8699115909757,0,0,0,empty,120.896060637042,-418.6353277325724,84.13190807138511,572,1708,783,968,1136,185,2,22666.66666666667,-418.6353277325724,84.13190807138511,572,1708,783,968,2,22666.66666666667,1136,185,0.012792671466036,0.0093650117313545,0.0947036851804616,0.0108854347603706,0.0093650117313545,0.0001285581982355,2.5097222222222224,568,23.994060619011897,6.010196440389892,357.7440914053843,1.0181428756354471,0.09187082184666015,7.154379666017813,0.0008534003118648261,0.22564359219358085,11.241929204212642,5.870192065257924,1.0158987970054496,0.0977173137771213,0.001771677788353205,0.1974014794940095,6.101990817682448,7.359964590575483,1.022832553924567,0.251824390331062,0.0014946894051017848,0.11390013824884795,5.632417305983175,7.248881335001655,1.0315844575364606,0.2274251102356629,0.0013916345387165656,0.00788841645209985,6.1285472133051195,0.844436437698701
5,37,2022092800569,2022-09-29T04:39:06.609505316Z,HD185975,empty,1.89943104300407,0,0,0,-300.6910756299065,60.59543177820609,120.896215099578,1,HD185975,-6.4999999999999e-05,holo4_003,0.4634979374877353,187.4114340573446,0.0,60.59543177820609,155.7180326534259,866.7514735233708,597.2571590735706,0.1410823963272779,0.5195471896906277,224.5266570797946,5.226546526254458,1.0,1.89943104300407,6.184166378355479,2.4,2,2022-09-29T04:39:06.609505316Z,30.0,1.89943104300407,-87.5138726286297,-300.6910756299065,0,0,0,empty,120.896215099578,-418.5940161493201,83.7514735233708,574,1710,783,968,1136,185,2,22666.66666666667,-418.5940161493201,83.7514735233708,574,1710,783,968,2,22666.66666666667,1136,185,0.0127805648823079,0.0075060253888386,0.0890830615655595,0.0108759133891696,0.0075060253888386,0.0001209283236058,2.5216666666666665,569,44.8715590718797,6.1913969052519455,335.6058558434182,1.011195345558294,0.12158321575677984,9.689490299551524,0.001150433020450604,0.3761185585735553,17.442898724310712,5.897666334978712,1.0004841356676402,0.1195161533894111,0.002136840185364028,0.23858965811317417,18.05801715907808,6.440852113708332,1.0094345452620594,0.38196645090617987,0.0023899786062027296,0.05991867400383542,13.654646057527888,7.122673166691709,1.022839338773805,0.3431113187611949,0.0020751073170007526,0.00012590105684568022,6.119875361640696,0.5392405993417089
6,40,2022092800591,2022-09-29T04:53:33.118002418Z,HD185975,empty,1.90707986862763,0,0,0,-297.0046579502601,64.3233084521712,116.851635238048,1,HD185975,-6.4999999999999e-05,holo4_003,0.459958797797652,187.5538385898025,0.0,64.3233084521712,157.8527311411992,870.0219255289065,597.2571590735706,0.04651488100411041,0.8911226860421803,200.0537326092564,9.907184155717559,1.0,1.90707986862763,7.669063302522416,2.4,2,2022-09-29T04:53:33.118002418Z,30.0,1.90707986862763,-87.5142929717082,-297.0046579502601,0,0,0,empty,116.851635238048,-418.2676719279434,84.02192552890655,576,1712,786,971,1136,185,2,22666.66666666667,-418.2676719279434,84.02192552890655,576,1712,786,971,2,22666.66666666667,1136,185,0.0104559963756685,0.0089841078079572,0.1046324160078888,0.008911420708463,0.0089841078079572,0.0001420362349508,2.7625,591,71.17004379860302,5.9948126992806365,330.59293411079653,1.0056427685270315,0.14835772873957573,12.261442213306026,0.0014577446935356273,0.47481067431199936,29.29283184505949,5.571222830289606,0.9905263439124743,0.1575813386459429,0.0027858470680616767,0.40480027585138567,28.71845445337115,5.6261911062817695,0.9969492329754961,0.4724236059752448,0.003007978228256499,0.04272019862771052,22.65290150661718,6.669275160274985,1.01166513481225,0.43997442745824805,0.002690737592600254,0.059760388619665226,5.835131819233476,0.4567814775225321
7,41,2022092800592,2022-09-29T04:54:15.923498584Z,HD185975,empty,1.90745980657821,0,0,0,-296.8257725908007,64.50406553529272,116.851651549164,1,HD185975,-6.4999999999999e-05,holo4_003,0.4574258660745882,187.3209308264149,0.0,64.50406553529272,157.883700681,870.8539883653386,597.2571590735706,0.1480465945466539,0.7046930689671468,217.5563334114821,6.553372797756147,1.0,1.90745980657821,6.310621754483458,2.4,2,2022-09-29T04:54:15.923498584Z,30.0,1.90745980657821,-87.5142942210048,-296.8257725908007,0,0,0,empty,116.851651549164,-417.3904447688269,83.85398836533861,575,1712,787,972,1137,185,2,22666.66666666667,-417.3904447688269,83.85398836533861,575,1712,787,972,2,22666.66666666667,1137,185,0.008504028933445,0.0071357418235225,0.0850240655653527,0.0072483508447463,0.0071357418235225,0.0001154183245869,2.7741666666666664,592,63.66589769348041,5.713635788496262,353.3504993863361,1.0119959373860672,0.13872291180744142,11.59847245158158,0.0013740841273559765,0.510727298178327,24.72240430210128,5.499992371674684,1.0069242653334822,0.1333529031029319,0.002546708977661713,0.6453548686358151,22.891647463573506,5.996866388069342,1.0091711905309075,0.40094300072528105,0.0026342229121530986,0.057471575278280874,16.127825841668475,6.800767778083707,1.020966845008819,0.36211428549366353,0.0022341100539106295,0.008478936969114127,5.697565040950801,0.5800712896222475
8,54,2022092800688,2022-09-29T06:02:11.042007314Z,HD185975,empty,1.94754640833509,0,0,0,-279.5284471404152,81.91524761645292,99.50725749824801,1,HD185975,-6.4999999999999e-05,holo4_003,0.4754832013680346,187.3835859382168,0.0,81.91524761645292,148.8394828503575,888.7304021708924,597.2571590735706,0.1484846393302016,0.1467236086907749,264.2087731571746,5.110942548637436,1.0,1.94754640833509,5.967246126964048,2.4,2,2022-09-29T06:02:11.042007314Z,30.0,1.94754640833509,-87.5138628073961,-279.5284471404152,0,0,0,empty,99.50725749824801,-417.4878919913567,83.73040217089238,566,1703,805,990,1137,185,2,22666.66666666667,-417.4878919913567,83.73040217089238,566,1703,805,990,2,22666.66666666667,1137,185,0.0094265176215027,0.0095473298131051,0.103565845823075,0.0080964064211441,0.0095473298131051,0.0001405883890619,3.906388888888889,688,27.924066909845447,6.144780509189677,345.58410320053343,1.0159788504364855,0.09444148166433922,7.440780240338405,0.0009109237626208587,0.21264345104589466,10.819500471441359,5.862596966173368,1.0064786939681967,0.09309693142747363,0.0016903393879979293,0.1160616642039138,8.560116420257193,7.203413981999665,1.0195183006564636,0.28027656852139654,0.0017241515152961336,0.10047307087888876,6.1470435306335185,7.043011170940804,1.0291010172928865,0.2273829144456619,0.0014093507645220832,0.009570764499614937,6.138196493526188,0.7122809043758672
9,55,2022092800689,2022-09-29T06:02:53.859495302Z,HD185975,empty,1.94799069622903,0,0,0,-279.3497351354097,82.09443103748006,99.50751353893,1,HD185975,-6.4999999999999e-05,holo4_003,0.4938678568661133,187.2012523751455,0.0,82.09443103748006,149.1148100141094,889.1729531762454,597.2571590735706,0.1153777901098563,0.3170479869191944,280.9321121574,9.098448322012208,1.0,1.94799069622903,5.244091679719166,2.4,2,2022-09-29T06:02:53.859495302Z,30.0,1.94799069622903,-87.5138603930598,-279.3497351354097,0,0,0,empty,99.50751353893,-416.9186350250145,83.17295317624536,565,1702,806,991,1137,185,2,22666.66666666667,-416.9186350250145,83.17295317624536,565,1702,806,991,2,22666.66666666667,1137,185,0.0070545030160223,0.0091105706395591,0.1045106314525418,0.0060595869812469,0.0091105706395591,0.0001418709150588,3.9180555555555556,689,54.96447645579812,4.992994665681992,380.89701541668256,1.0070727631322989,0.11204548931138805,10.513030638484016,0.0012627401256963893,3.0671857446079676,39.514682147724926,4.954010488916922,1.0182199344184601,0.15356246161745843,0.0031662102057443235,1.6692976435853404,13.209639781449674,6.875564942049374,1.005303939822088,0.323429459640201,0.002038256224560156,0.034473679088504176,9.777066743466952,6.912887659050919,1.0145964028522052,0.2710831381190465,0.001695398097254791,0.06578068030408069,5.285426376260843,1.1589352528425345
