,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2023051000061,2023-05-10T23:04:00.313496782Z,HD185975,empty,2.13925138749741,0,0,0,-162.6153869570765,-163.0322501222237,-15.61886962895699,1,HD185975,-6.4999999999999e-05,holo4_003,0.5726895496931982,187.3678295603668,0.0,-163.0322501222237,150.1727325861586,877.9564384749686,597.2571590735706,0.1268344068451955,0.4351986104208008,280.722377863108,1.41760081114565,1.0,2.13925138749741,5.158907692003282,2.4,2,2023-05-10T23:04:00.313496782Z,30.0,2.13925138749741,-87.4569350454011,-162.6153869570765,0,0,0,empty,-15.61886962895699,-417.3556331927281,81.95643847496869,567,1704,796,981,1137,185,2,22666.66666666667,-417.3556331927281,81.95643847496869,567,1704,796,981,2,22666.66666666667,1137,185,0.0,61,8.197091389058942,6.707558288925827,396.69671859250826,0.5906649022182471,0.1819185994424634,12.397174015871103,0.0009922395451068548,0.6319235250924874,4.869068275367588,6.541272108353822,0.5951893600345667,0.2339068580574793,0.002239718878814755,0.27423689640901383,3.7365193581522367,7.267874609314598,0.5886128795837253,0.5655575845221806,0.002064894214760768,0.015077731101655015,3.786651422800346,8.456271827576497,0.5932232454856212,0.5565690183944557,0.0020484813556486316,0.03443281208244803,6.78700823337809,0.8781190060632307
1,1,2023051000066,2023-05-10T23:09:45.379491959Z,HD185975,empty,2.13832749076227,0,0,0,-161.2061139245715,-161.6565579521059,-20.62010131333,1,HD185975,-6.4999999999999e-05,holo4_003,0.5645418607098784,187.36069782073,0.0,-161.6565579521059,140.5170468833267,870.6158145332638,597.2571590735706,0.01567177096689531,0.7026677153887756,243.5599016274488,1.652899499246392,1.0,2.13832749076227,5.452247240786011,2.4,2,2023-05-10T23:09:45.379491959Z,30.0,2.13832749076227,-87.4524444697161,-161.2061139245715,0,0,0,empty,-20.62010131333,-418.5683115860227,81.61581453326383,559,1695,789,974,1136,185,2,22666.66666666667,-418.5683115860227,81.61581453326383,559,1695,789,974,2,22666.66666666667,1136,185,0.09583333333333334,66,13.355259616505034,6.867597261837227,404.92643182830125,0.6532438085179265,0.2112044296803832,14.923363597628036,0.001304707575717315,0.6392761924066447,6.562805329177915,6.517936636968462,0.6541123773544648,0.2507892969938145,0.002638658879479469,0.323070588880781,6.197922270007527,6.488030173958217,0.6459068771408563,0.6110462035473914,0.0026299309406516745,0.04706231637490399,3.86236630729311,8.24728570377219,0.6531062590649369,0.5117399649452463,0.0021013379202650443,0.043072226559634545,6.838420213673659,0.7435112931556015
2,2,2023051000069,2023-05-10T23:13:36.058507581Z,HD185975,empty,2.1367023800781,0,0,0,-160.1639280086735,-160.6364380432145,-5.610494592773023,1,HD185975,-6.4999999999999e-05,holo4_003,0.5333628060786046,187.4332728320134,0.0,-160.6364380432145,161.1401607840494,869.6139853674055,597.2571590735706,0.2124190987071081,0.4349481620543394,311.8302170580198,1.375010020671727,1.0,2.1367023800781,5.852546599034124,2.4,2,2023-05-10T23:13:36.058507581Z,30.0,2.1367023800781,-87.4645091096921,-160.1639280086735,0,0,0,empty,-5.610494592773023,-417.7421800028978,82.61398536740546,578,1715,787,972,1137,185,2,22666.66666666667,-417.7421800028978,82.61398536740546,578,1715,787,972,2,22666.66666666667,1137,185,0.1597222222222222,69,7.878863426569635,6.890774669382158,349.5109545466812,0.5978784590398274,0.17971297013596563,11.934950962153243,0.0009721473452631511,0.7421057050383995,4.749376780962223,6.9052516032496865,0.6049245991524436,0.22994507277567722,0.0022300884146836636,0.37076401042254403,4.781807766638833,8.053444668302518,0.6016467708255473,0.691191595697057,0.002432955746983041,0.05470482490808947,3.112557926025675,8.80642314941099,0.6033683465357774,0.5118080343364247,0.001900019352793595,0.021320099570301763,7.070398922090476,1.0049499447821648
3,6,2023051000086,2023-05-10T23:40:19.222006364Z,HD185975,empty,2.12981870752671,0,0,0,-153.5076342727285,-154.1322816198137,-14.64548477750202,1,HD185975,-6.4999999999999e-05,holo4_003,0.5637220649539431,187.2098293053764,0.0,-154.1322816198137,150.4705805738209,874.4456194529035,597.2571590735706,0.4845062460633607,1.210772365163149,236.4112674320812,1.002980275615191,1.0,2.12981870752671,5.482819352690336,2.4,2,2023-05-10T23:40:19.222006364Z,30.0,2.12981870752671,-87.4570879896666,-153.5076342727285,0,0,0,empty,-14.64548477750202,-416.611647078449,82.44561945290357,566,1703,792,977,1137,185,2,22666.66666666667,-416.611647078449,82.44561945290357,566,1703,792,977,2,22666.66666666667,1137,185,0.605,86,9.513068599617979,6.351070552496738,375.978898597853,0.11491092409245143,0.5803546044343879,38.00234049275767,0.0006077412074836683,0.29700583660691426,9.153426207935992,6.62858807634017,0.1173166786105335,0.9253435596676366,0.0017002009507811292,0.07410453567233176,6.8196113927764825,6.82342964224081,0.11461787689968558,2.0027189032335144,0.001467729979732605,0.006330920026399787,5.986362256436263,6.962022416613753,0.11475963141271676,1.772136930043742,0.0013670428718836431,0.027673587789711424,6.486344609666569,0.3075824968858643
4,8,2023051000096,2023-05-11T00:04:21.655004132Z,HD185975,empty,2.12238086006012,0,0,0,-147.6795200647475,-148.4347004784879,-35.53280861968801,1,HD185975,-6.4999999999999e-05,holo4_003,0.5473954619514172,187.4024148756073,0.0,-148.4347004784879,146.7778543340137,881.3816643158816,597.2571590735706,0.003883314764183423,6.218526651827109,162.0813011150414,1.014579981742485,1.0,2.12238086006012,6.932587867376856,2.4,2,2023-05-11T00:04:21.655004132Z,30.0,2.12238086006012,-87.4422147645952,-147.6795200647475,0,0,0,empty,-35.53280861968801,-417.2387623635361,82.3816643158816,564,1701,799,984,1137,185,2,22666.66666666667,-417.2387623635361,82.3816643158816,564,1701,799,984,2,22666.66666666667,1137,185,1.0058333333333334,96,50.743284798825464,4.915843599606905,310.0666577861625,0.16663099608288282,0.8533969399982947,70.94746018067006,0.001602810649945418,0.27039279145369277,56.56677285056392,4.693330020972519,0.164470439608462,1.4200626996256311,0.0047728898192828965,0.06324314636441111,27.626472001271885,1.3672550944202313,0.16273693120614444,1.226317530181688,0.00276076919952916,0.08880914707245102,19.7847492347755,5.714390156982131,0.16714262780676048,2.118762844755175,0.002714263040576712,0.014631895697118778,4.084368803462666,1.6659727355099447
5,9,2023051000102,2023-05-11T00:21:17.498992649Z,HD185975,empty,2.11492297598832,0,0,0,-143.3164264688875,-144.1602936741963,-24.73981356436599,1,HD185975,-6.4999999999999e-05,holo4_003,0.5512237760208141,187.865513692073,0.0,-144.1602936741963,144.6356005410416,877.7281872038983,597.2571590735706,-0.4955014150933709,92.01846831926865,101.8831698061262,1.225578824906637,1.0,2.11492297598832,6.302595300220496,2.4,2,2023-05-11T00:21:17.498992649Z,30.0,2.11492297598832,-87.4493246747127,-143.3164264688875,0,0,0,empty,-24.73981356436599,-417.8031159390372,82.72818720389829,565,1702,795,980,1137,185,2,22666.66666666667,-417.8031159390372,82.72818720389829,565,1702,795,980,2,22666.66666666667,1137,185,1.2880555555555555,102,622.2212559883575,0.1432080990424352,50.00000003634246,0.0661980611111107,0.8253153116891259,447.7775521877208,0.0039038577802310154,0.8810479526133305,609.3314287808126,0.0010000002609470877,0.06622755498028017,0.993615576520785,0.01024479320381079,1.0133188165834364,431.22443689575096,0.0010000000006814057,0.06899051465864287,2.2465405086073527,0.007416120264433289,0.555597224132097,386.606956265839,6.234118262235047,0.07183740236518481,7.4676029858287105,0.006906972643547544,0.20284821770152692,0.11985168117097193,3.0583105136147024
6,10,2023051000107,2023-05-11T00:25:09.987501324Z,HD185975,empty,2.11400475506578,0,0,0,-142.5140331523395,-143.3776059490264,-39.75125452999202,1,HD185975,-6.4999999999999e-05,holo4_003,0.5479484142449562,186.6909415930065,0.0,-143.3776059490264,138.8725832954377,873.8190933161209,597.2571590735706,1.998954949192401,557.1055692264955,67.56451705250745,0.9718292160256954,1.0,2.11400475506578,6.224804775268167,2.4,2,2023-05-11T00:25:09.987501324Z,30.0,2.11400475506578,-87.4384865571525,-142.5140331523395,0,0,0,empty,-39.75125452999202,-415.3180289775477,82.81909331612087,551,1688,791,976,1137,185,2,22666.66666666667,-415.3180289775477,82.81909331612087,551,1688,791,976,2,22666.66666666667,1137,185,1.3525,107,3740.2456166214993,1.0000021414626838,51.61607070667712,0.04908205251469055,2.6010976324359514,1345.405524466003,0.008185135318664606,2.5902073313909426,3547.7409776311283,2.500007350290927,0.060788774205981076,5.153604812636708,0.022332172558450616,1.0731153416674946,2227.973537779925,0.0010000000000001002,0.054128525583233514,2.5355789265859165,0.016110701551537845,0.8459811643930323,2363.6248897696732,0.0010000000000470824,0.056460558476712795,3.638562644354642,0.015387070551455353,0.6493042177302305,0.5813830827579832,1.064195710593263
7,11,2023051000110,2023-05-11T00:27:10.373007472Z,HD185975,empty,2.11238844399212,0,0,0,-141.8546526731565,-142.7281818924604,-24.74056934482297,1,HD185975,-6.4999999999999e-05,holo4_003,0.5302386889439418,187.3448567691096,0.0,-142.7281818924604,156.4682167468803,866.8262715070343,597.2571590735706,0.2783296552508929,5.625032033294392,169.1423040037362,1.06946559424492,1.0,2.11238844399212,5.96849109118663,2.4,2,2023-05-11T00:27:10.373007472Z,30.0,2.11238844399212,-87.4487495629998,-141.8546526731565,0,0,0,empty,-24.74056934482297,-417.0736665946304,82.82627150703432,573,1710,784,969,1137,185,2,22666.66666666667,-417.0736665946304,82.82627150703432,573,1710,784,969,2,22666.66666666667,1137,185,1.386111111111111,110,44.39158890935918,3.9585594409455322,332.39871617596265,0.10525370252989553,0.9984627492244199,88.59807020213904,0.0012603470344465539,0.38934038197230764,33.38001293802561,5.000004296566935,0.10829692262739384,1.5320029609459762,0.0031186438712588033,0.26353406771668225,36.84900817760672,1.1822443282609119,0.10329889775185035,1.8965898789919793,0.0026496110043554167,0.09876716919337991,21.049991253729875,2.8640217461913537,0.104478195703012,2.2365153776443547,0.002149430065928235,0.02350457157384704,3.671773839562515,1.47450523566906
8,12,2023051000114,2023-05-11T00:30:08.926003925Z,HD185975,empty,2.11110933402976,0,0,0,-141.1151606572154,-142.0038567694644,-26.99456546381498,1,HD185975,-6.4999999999999e-05,holo4_003,0.5579488571898219,187.1806497942982,0.0,-142.0038567694644,145.9183813666965,876.3633292939619,597.2571590735706,0.3821281089434473,2.035283913354802,195.7193823351848,1.05008948882949,1.0,2.11110933402976,6.647374803342093,2.4,2,2023-05-11T00:30:08.926003925Z,30.0,2.11110933402976,-87.447432988713,-141.1151606572154,0,0,0,empty,-26.99456546381498,-416.9205035952265,82.36332929396195,561,1698,794,979,1137,185,2,22666.66666666667,-416.9205035952265,82.36332929396195,561,1698,794,979,2,22666.66666666667,1137,185,1.4355555555555555,114,15.752073061744372,6.642976592910593,329.6922302066345,0.09353733661037687,1.0173098109509102,59.77968502954705,0.0007765866017637735,0.09106363950491252,16.12907968495756,7.2165526910892925,0.09459057860833898,1.5797298510174762,0.0022722204380067504,0.07926701912608583,11.959245394184645,6.0081125133570445,0.09302915591965066,3.074090014195125,0.001895836647286556,0.028429370256296528,9.57650229055359,9.337004887758336,0.09667577786585571,3.0503009738020466,0.0017795756698873505,0.0610925243236369,6.929132982992789,1.3048583623744827
9,13,2023051000119,2023-05-11T00:34:11.264999375Z,HD185975,empty,2.11002974474472,0,0,0,-140.2764669816595,-141.1853707501461,-42.00143348379498,1,HD185975,-6.4999999999999e-05,holo4_003,0.5497734095283406,186.6244789782776,0.0,-141.1853707501461,110.8412095709237,872.6610506401862,597.2571590735706,-1.994648685263657,1.485721814344841,232.9092638489789,1.88222310239663,1.0,2.11002974474472,5.183266211089125,2.4,2,2023-05-11T00:34:11.264999375Z,30.0,2.11002974474472,-87.4366198771897,-140.2764669816595,0,0,0,empty,-42.00143348379498,-419.167400090612,82.66105064018626,536,1673,790,975,1137,185,2,22666.66666666667,-419.167400090612,82.66105064018626,536,1673,790,975,2,22666.66666666667,1137,185,1.5027777777777778,119,39.96855227609768,3.478129305689718,301.64774751583565,0.21436178106281498,0.5043875687966509,50.37821403868315,0.001439229781741672,0.9468651233657422,15.143310415713781,4.013881357552723,0.2232814764760008,0.5323009847266259,0.0025895182591554036,0.234101253247423,9.096940644923345,3.1162430336210445,0.21719746201650675,1.0253081665499093,0.0018629426768104673,0.11046731433594688,8.801733355143545,4.905366658963783,0.2156425667018779,1.245903869303537,0.002009693028581909,0.0966303218510318,3.750454155154045,0.68549277033598
