,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,refhour,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2023030200035,2023-03-03T00:37:43.813992546Z,HD185975,empty,2.12001744298021,0,0,0,-207.1449986505695,153.4856055594285,27.82115852851004,1,HD185975,-6.4999999999999e-05,holo4_003,0.5130557564014653,187.4204732656292,0.0,153.4856055594285,151.9111730381677,878.904980145394,597.2571590735706,-0.00872450664377734,0.1852198379931027,280.1502082712057,3.741297149770663,1.0,2.12001744298021,5.32854381231984,2.4,2,2023-03-03T00:37:43.813992546Z,30.0,2.12001744298021,-87.4928460990676,-207.1449986505695,0,0,0,empty,27.82115852851004,-418.0552581104751,82.90498014539405,570,1706,796,981,1136,185,2,22666.66666666667,-418.0552581104751,82.90498014539405,570,1706,796,981,2,22666.66666666667,1136,185,0.0,35,27.183793838310997,6.939914747112653,391.0604345212927,0.8675260820198598,0.1226289148130322,8.622240859662673,0.0009873045051829073,1.7784129644563618,20.61603200013735,7.156255916133076,0.886041062692088,0.18679476143931356,0.0025228670919574623,0.5295348503021235,8.392956792510097,9.134726424362437,0.8758548054465262,0.36860244263149033,0.0018359715461655711,0.0060729027260154975,7.238535088070941,9.2909626714556,0.8832976104476846,0.312809448932014,0.0016548670512357496,0.01977148018683486,7.351322321856435,1.336978120036637
1,1,2023030200036,2023-03-03T00:38:26.836491366Z,HD185975,empty,2.12028670433759,0,0,0,-206.9648855542265,153.6617902548772,27.82093212477201,1,HD185975,-6.4999999999999e-05,holo4_003,0.5363720747411586,187.3618512650786,0.0,153.6617902548772,153.1230210208118,878.8193257783457,597.2571590735706,0.1091661863883468,0.6261631419323679,254.5253626293827,4.393986034556395,1.0,2.12028670433759,5.367523722472387,2.4,2,2023-03-03T00:38:26.836491366Z,30.0,2.12028670433759,-87.4928613114608,-206.9648855542265,0,0,0,empty,27.82093212477201,-417.1471586414068,82.81932577834567,570,1707,796,981,1137,185,2,22666.66666666667,-417.1471586414068,82.81932577834567,570,1707,796,981,2,22666.66666666667,1137,185,0.011944444444444445,36,49.76347133790549,5.819154294160529,394.14074196219286,0.8723869580549185,0.1459082754341177,11.613333362150023,0.0013348146642939772,3.6543098736508126,38.162786587948325,6.12537079600558,0.8993702423404788,0.22521794265096026,0.0034011854779600016,1.0684573256736118,17.987493257814368,8.21573478143672,0.8778573381401451,0.49095359199946037,0.0025955503398244705,0.09943032577314939,14.42760110694725,8.818579374140981,0.884110545533085,0.4215702839075064,0.002265538540272662,0.013717221965686905,6.248867758127515,1.6333928521350582
2,10,2023030200085,2023-03-03T01:17:27.923497796Z,HD185975,empty,2.13314592314699,0,0,0,-197.1077054139855,163.2979323245407,18.08677239518099,1,HD185975,-6.4999999999999e-05,holo4_003,0.5427885548907578,187.4544388464006,0.0,163.2979323245407,152.0898751016094,873.2494226767552,597.2571590735706,0.3054488541858299,18.05094737131574,146.7192440209596,6.925484739547219,1.0,2.13314592314699,5.926767231902166,2.4,2,2023-03-03T01:17:27.923497796Z,30.0,2.13314592314699,-87.4882448304592,-197.1077054139855,0,0,0,empty,18.08677239518099,-418.3805588211114,82.24942267675519,569,1705,791,976,1136,185,2,22666.66666666667,-418.3805588211114,82.24942267675519,569,1705,791,976,2,22666.66666666667,1136,185,0.6622222222222223,85,882.2431453538304,3.436391922552286,192.56932245224073,0.9781858436674129,0.32594619919838647,43.61917397559371,0.0055384907768499456,4.828551644677952,337.7172554952765,4.12121214762041,0.9839050927543304,0.4198864656961271,0.009790298505600453,2.324967516754246,141.954650368418,0.7838291926334633,0.9802716143178296,0.24487392006806266,0.005277146473953576,0.45797704941646983,165.03802501541915,1.5369304273334123,0.9860489906644858,0.5014407017536807,0.00612531672903243,0.5565812017406776,2.0959207261136723,1.4082544795660372
3,18,2023030200123,2023-03-03T01:49:29.376993279Z,HD185975,empty,2.14023357106316,0,0,0,-189.0417880233715,171.1749730517757,10.24520037650598,1,HD185975,-6.4999999999999e-05,holo4_003,0.5283924479932274,187.6256791320417,0.0,171.1749730517757,152.0630198910685,874.4157899463486,597.2571590735706,0.002569751610109207,1.992106259070857,209.8143899168071,5.896522478758953,1.0,2.14023357106316,5.048801419457786,2.4,2,2023-03-03T01:49:29.376993279Z,30.0,2.14023357106316,-87.482282081366,-189.0417880233715,0,0,0,empty,10.24520037650598,-418.9238075794879,82.41578994634862,571,1707,792,977,1136,185,2,22666.66666666667,-418.9238075794879,82.41578994634862,571,1707,792,977,2,22666.66666666667,1136,185,1.1958333333333333,123,123.5351516624682,6.7470068592195975,353.6859467671399,1.0191022485710224,0.2286698224712237,16.717665085823686,0.002243497052266287,1.8195146518468144,67.10212312344146,7.219541393541816,1.0350436529599845,0.30056886083664336,0.004795092859586501,0.7643107907472731,64.42924607454029,5.464953734040817,1.019258949769714,0.6361763856465978,0.004792620387799501,0.43008580511615646,41.96315393135453,7.761678850215719,1.0360607378037872,0.6109553503903405,0.004037991963548263,0.06696008398696203,6.882284497735138,0.8535518692704862
4,19,2023030200124,2023-03-03T01:50:09.003004800Z,HD185975,empty,2.14033543164343,0,0,0,-188.8653518363675,171.3472019211322,10.23463133022602,1,HD185975,-6.4999999999999e-05,holo4_003,0.5312632992233032,187.6552702021488,0.0,171.3472019211322,153.8544500462285,873.8095894824573,597.2571590735706,0.2364516892634625,8.416373494888443,169.682370898922,5.312471278629527,1.0,2.14033543164343,5.38291119438756,2.4,2,2023-03-03T01:50:09.003004800Z,30.0,2.14033543164343,-87.4823504258239,-188.8653518363675,0,0,0,empty,10.23463133022602,-418.5074763115316,82.80958948245737,572,1708,791,976,1136,185,2,22666.66666666667,-418.5074763115316,82.80958948245737,572,1708,791,976,2,22666.66666666667,1136,185,1.2069444444444444,124,457.89368745295565,4.756175369928064,283.13242432158415,1.0039395062052505,0.3324741234978429,31.801461600200096,0.004193297911063045,1.8070759033078583,194.34933982407694,5.3195645372474125,1.0103871688602202,0.3968875147037987,0.007918461621685354,0.6775732348989122,115.8012225773846,1.7484175723796411,0.9928264481868022,0.3793682982273375,0.0052100854200785845,0.8049919342821471,109.88116230087705,2.793597482674367,0.9999696408241524,0.5924719426512504,0.005608235933128753,0.4724008717264597,3.8466373091210384,1.458440352152482
5,22,2023030200155,2023-03-03T02:17:40.147007545Z,HD185975,empty,2.14363602554733,0,0,0,-181.9420584683525,178.1046947322057,3.350214373257984,1,HD185975,-6.4999999999999e-05,holo4_003,0.5277101841781666,187.4192554841155,0.0,178.1046947322057,152.3675799517822,871.2905518892645,597.2571590735706,0.06009028603533303,0.454726223338773,258.1721214850974,6.469716624400352,1.0,2.14363602554733,5.153326070974767,2.4,2,2023-03-03T02:17:40.147007545Z,30.0,2.14363602554733,-87.4796839764354,-181.9420584683525,0,0,0,empty,3.350214373257984,-418.1295289363892,82.29055188926452,570,1706,789,974,1136,185,2,22666.66666666667,-418.1295289363892,82.29055188926452,570,1706,789,974,2,22666.66666666667,1136,185,1.6655555555555555,155,127.06442397285639,7.009764609017792,367.84773849791,1.0160167663077757,0.23943343141789375,16.88601200679742,0.002261838718329834,1.737650907392942,38.206191679423604,7.440343795909343,1.0330119496576684,0.22777409424501857,0.0036315876185933423,0.7465964856491599,44.604818477930316,7.354332566289908,1.0169257182238767,0.6382569672298605,0.004184068545634578,0.05667686393702999,91.99952068195708,4.661950008378077,1.0117231039042212,0.6065208863513573,0.005190982903456441,0.15565217055942093,7.075719957311873,1.228943754194995
6,23,2023030200156,2023-03-03T02:18:23.190007779Z,HD185975,empty,2.14367859479511,0,0,0,-181.7616456355505,178.2807655406356,3.353876364343023,1,HD185975,-6.4999999999999e-05,holo4_003,0.5508611430471047,187.4200392925384,0.0,178.2807655406356,151.3971473119609,871.9213620555776,597.2571590735706,0.0666759490122919,0.9233683833846805,231.2237823189303,5.383064974051195,1.0,2.14367859479511,5.290902671041518,2.4,2,2023-03-03T02:18:23.190007779Z,30.0,2.14367859479511,-87.4796794998595,-181.7616456355505,0,0,0,empty,3.353876364343023,-418.9030916808213,81.92136205557753,570,1706,790,975,1136,185,2,22666.66666666667,-418.9030916808213,81.92136205557753,570,1706,790,975,2,22666.66666666667,1136,185,1.6775,156,68.01961927883617,7.699439373828764,356.68030358438693,1.0215312468266633,0.18177938808563626,12.35728051293015,0.001670618752431177,1.0477013820929078,29.557681136724554,7.906390896919527,1.0303371988782497,0.20800184290222093,0.003172888918155429,0.43615970702627216,29.801594095470712,8.151393469335563,1.0253322761437844,0.5748964113040553,0.003509270409594152,0.06442443366612946,20.268126263416235,9.307355406044154,1.0431824065833042,0.4602088946214695,0.002869773683307417,0.019509068773453552,7.92427505912796,0.7098177489544244
7,30,2023030200194,2023-03-03T02:47:37.793990965Z,HD185975,empty,2.14386085621785,0,0,0,-174.3639615800035,-174.4991779020087,-4.161862064023012,1,HD185975,-6.4999999999999e-05,holo4_003,0.5185966462590319,187.4224313058839,0.0,-174.4991779020087,154.7868746406937,873.149002973312,597.2571590735706,0.06858311388922281,0.3352065529034651,244.6502224026173,4.717469428545846,1.0,2.14386085621785,6.095703632449687,2.4,2,2023-03-03T02:47:37.793990965Z,30.0,2.14386085621785,-87.4858119587571,-174.3639615800035,0,0,0,empty,-4.161862064023012,-418.4592760696885,82.14900297331201,573,1709,791,976,1136,185,2,22666.66666666667,-418.4592760696885,82.14900297331201,573,1709,791,976,2,22666.66666666667,1136,185,2.164722222222222,194,40.989554557335936,7.020278023092972,382.11042049047137,1.0171619506309488,0.13779913904218372,9.57553824434634,0.0012975536993946228,2.133497572880584,26.222248764668407,7.346780712258292,1.0391806252737246,0.18626730905139904,0.0029985854148922657,0.7763189955655421,14.140480480587648,9.366424012775138,1.0303376796011232,0.4307310555433846,0.002545138837468955,0.04380326005792765,12.767241934164137,9.499999999999998,1.034663665525956,0.37680828862316484,0.002339459357556577,0.04843798433966994,7.441079167631203,1.4258395394130903
8,31,2023030200195,2023-03-03T02:48:20.809992982Z,HD185975,empty,2.1438293913104,0,0,0,-174.1826299992145,-174.3221845656368,-4.167383653930017,1,HD185975,-6.4999999999999e-05,holo4_003,0.5277002845781678,187.3899390418729,0.0,-174.3221845656368,154.144688924101,873.0990068566302,597.2571590735706,0.02079401173256993,0.6038617204356971,247.6112344699154,5.539270885489959,1.0,2.1438293913104,5.561521422281259,2.4,2,2023-03-03T02:48:20.809992982Z,30.0,2.1438293913104,-87.4858148189596,-174.1826299992145,0,0,0,empty,-4.167383653930017,-417.0010966162692,82.09900685663024,571,1708,791,976,1137,185,2,22666.66666666667,-417.0010966162692,82.09900685663024,571,1708,791,976,2,22666.66666666667,1137,185,2.1766666666666667,195,54.04544246931033,7.071425134922353,382.9006305283622,1.0089622229143493,0.15619662723268762,11.010217217397313,0.001474338475230705,2.2153047438108975,27.148658045492088,7.524843178340887,1.0314048908541487,0.19996230479518884,0.0030326243724423368,0.7011206422974254,24.55144459886661,8.5669097586814,1.0220684177403225,0.531962077346109,0.00321905950128314,0.10577510568302806,17.211780107711917,9.499999999999998,1.0281657358739476,0.4299762203144,0.0026688001048874254,0.061619282381489594,7.468547681865725,1.1719719784250529
9,39,2023030200232,2023-03-03T03:15:55.974497102Z,HD185975,empty,2.14212145750023,0,0,0,-167.4647927377655,-167.7670766643807,-10.77083290098602,1,HD185975,-6.4999999999999e-05,holo4_003,0.5546737440476041,187.5783708561075,0.0,-167.7670766643807,149.2882088110825,874.7128239991487,597.2571590735706,0.007064300853910195,5.666468775830621,184.6845867883043,6.984027726538828,1.0,2.14212145750023,4.686234916639209,2.4,2,2023-03-03T03:15:55.974497102Z,30.0,2.14212145750023,-87.457970249366,-167.4647927377655,0,0,0,empty,-10.77083290098602,-418.7149816815106,82.71282399914864,567,1703,792,977,1136,185,2,22666.66666666667,-418.7149816815106,82.71282399914864,567,1703,792,977,2,22666.66666666667,1136,185,2.6366666666666667,232,352.00765495836555,6.813919480497011,310.7237843432811,1.0080784900005608,0.35601348901647345,27.858803947958442,0.0036829599195030644,6.069922541281939,138.1827096178445,6.705360411316941,0.9792395283580924,0.4007237427125058,0.006526315887262361,0.3787739859514483,95.09243123962635,2.047145145239137,0.9787005013869279,0.42808390106878924,0.0047881602060594435,0.38738114065845736,72.47157077115861,3.5195354090406727,0.9966238132992873,0.5649081224869404,0.004658973323288316,0.17826103961390144,5.184036487459471,2.096520700186879
