,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2021-11-04T05:07:43.370,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300448_postisrccd.fits,448,HD 37795,FELH0600,holo4_003,1.15482505588833,2.0,0.0433590225875378,0.903204917907715,740.4,7.2,33.0,6.8,,,,,    ,,
1,1,2021-11-04T05:08:20.217,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300449_postisrccd.fits,449,HD 37795,FELH0600,holo4_003,1.15339425312318,2.0,0.0433590225875378,0.903204917907715,740.4,7.2,34.0,4.8,,,,,    ,,
2,2,2021-11-04T05:08:54.415,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300450_postisrccd.fits,450,HD 37795,FELH0600,holo4_003,1.15152066886419,2.0,0.0433590225875378,1.07758176326752,740.4,7.2,34.0,6.0,,,,,    ,,
3,3,2021-11-04T05:11:43.527,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300451_postisrccd.fits,451,HD 37795,FELH0600,holo4_003,1.14528125623993,1.0,0.0433590225875378,0.943946897983551,740.4,7.2,33.0,6.3,,,,,    ,,
4,4,2021-11-04T05:12:19.215,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300452_postisrccd.fits,452,HD 37795,FELH0600,holo4_003,1.14404546360107,1.0,0.0433590225875378,0.943946897983551,740.4,7.2,33.0,6.4,,,,,    ,,
5,5,2021-11-04T05:12:52.522,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300453_postisrccd.fits,453,HD 37795,FELH0600,holo4_003,1.14275914652544,1.0,0.0433590225875378,1.04039168357849,740.4,7.2,33.0,6.7,,,,,    ,,
6,6,2021-11-04T05:17:12.323,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300455_postisrccd.fits,455,HD 38666,FELH0600,holo4_003,1.14862808473274,1.0,0.0433590225875378,0.974761247634888,740.35,7.3,33.0,6.3,,,,,    ,,
7,7,2021-11-04T05:17:52.968,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300456_postisrccd.fits,456,HD 38666,FELH0600,holo4_003,1.14713001232324,1.0,0.0433590225875378,0.973951578140259,740.35,7.3,34.0,6.2,,,,,    ,,
8,8,2021-11-04T05:25:31.608,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300462_postisrccd.fits,462,HD 38666,FELH0600,holo4_003,1.129715063832,30.0,0.0433590225875378,1.12328886985779,740.35,7.3,31.0,5.8,,,,,    ,,
9,9,2021-11-04T05:29:35.261,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300468_postisrccd.fits,468,HD 38666,FELH0600,holo4_003,1.12102035813652,30.0,0.0433590225875378,1.17073559761047,740.3,7.4,32.0,5.8,,,,,    ,,
10,10,2021-11-04T05:33:38.278,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300474_postisrccd.fits,474,HD 38666,FELH0600,holo4_003,1.11272858141594,30.0,0.0433590225875378,0.965739727020264,740.25,7.3,33.0,6.4,,,,,    ,,
11,11,2021-11-04T05:37:46.464,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300480_postisrccd.fits,480,HD 38666,FELH0600,holo4_003,1.104632817306,30.0,0.0433590225875378,1.13478660583496,740.2,7.3,33.0,5.3,,,,,    ,,
12,12,2021-11-04T05:41:49.637,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300486_postisrccd.fits,486,HD 38666,FELH0600,holo4_003,1.09705569688037,30.0,0.0433590225875378,1.34853398799896,740.15,7.2,32.0,5.9,,,,,    ,,
13,13,2021-11-04T05:45:53.070,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20211103,exposure_2021110300492_postisrccd.fits,492,HD 38666,FELH0600,holo4_003,1.08981703718558,30.0,0.0433590225875378,1.26062715053558,740.1,7.4,29.0,6.4,,,,,    ,,
