,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-12-08T04:21:39.848,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700357_postisrccd.fits,357,HD185975,empty_1,holo4_003,2.062400487395963,30.0,0.02653407119214535,,,,,,,,,,    ,,
1,1,2022-12-08T04:24:19.011,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700361_postisrccd.fits,361,HD074000,empty_1,holo4_003,1.728742860556508,30.0,0.02653407119214535,,,,,,,,,,    ,,
2,2,2022-12-08T04:25:01.980,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700362_postisrccd.fits,362,HD074000,empty_1,holo4_003,1.722191708193619,30.0,0.02653407119214535,,,,,,,,,,    ,,
3,3,2022-12-08T04:27:21.436,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700366_postisrccd.fits,366,HD60753,empty_1,holo4_003,1.241015903920285,30.0,0.02653407119214535,,,,,,,,,,    ,,
4,4,2022-12-08T04:28:04.366,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700367_postisrccd.fits,367,HD60753,empty_1,holo4_003,1.239308241238592,30.0,0.02653407119214535,,,,,,,,,,    ,,
5,5,2022-12-08T04:30:21.301,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700371_postisrccd.fits,371,HD074000,empty_1,holo4_003,1.675437856939585,30.0,0.02653407119214535,,,,,,,,,,    ,,
6,6,2022-12-08T04:31:04.229,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700372_postisrccd.fits,372,HD074000,empty_1,holo4_003,1.669412923862144,30.0,0.02653407119214535,,,,,,,,,,    ,,
7,7,2022-12-08T04:43:49.617,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700376_postisrccd.fits,376,HD074000,empty_1,holo4_003,1.570405244847055,30.0,0.02653407119214535,,,,,,,,,,    ,,
8,8,2022-12-08T04:44:32.479,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700377_postisrccd.fits,377,HD074000,empty_1,holo4_003,1.565321933792291,30.0,0.02653407119214535,,,,,,,,,,    ,,
9,9,2022-12-08T04:46:52.811,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700381_postisrccd.fits,381,HD60753,empty_1,holo4_003,1.198118665389241,30.0,0.02653407119214535,,,,,,,,,,    ,,
10,10,2022-12-08T04:47:35.637,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700382_postisrccd.fits,382,HD60753,empty_1,holo4_003,1.196684099544312,30.0,0.02653407119214535,,,,,,,,,,    ,,
11,11,2022-12-08T04:49:46.567,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700386_postisrccd.fits,386,ETA1-DOR,empty_1,holo4_003,1.245545264339992,30.0,0.02653407119214535,,,,,,,,,,    ,,
12,12,2022-12-08T04:50:29.491,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700387_postisrccd.fits,387,ETA1-DOR,empty_1,holo4_003,1.245161040790491,30.0,0.02653407119214535,,,,,,,,,,    ,,
13,13,2022-12-08T04:52:34.821,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700391_postisrccd.fits,391,HD185975,empty_1,holo4_003,2.080753367262768,30.0,0.02653407119214535,,,,,,,,,,    ,,
14,14,2022-12-08T04:53:17.731,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700392_postisrccd.fits,392,HD185975,empty_1,holo4_003,2.081150097034143,30.0,0.02653407119214535,,,,,,,,,,    ,,
15,15,2022-12-08T04:55:24.956,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700396_postisrccd.fits,396,ETA1-DOR,empty_1,holo4_003,1.24352501189698,30.0,0.02653407119214535,,,,,,,,,,    ,,
16,16,2022-12-08T04:56:07.871,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700397_postisrccd.fits,397,ETA1-DOR,empty_1,holo4_003,1.243179926278752,30.0,0.02653407119214535,,,,,,,,,,    ,,
17,17,2022-12-08T04:58:28.693,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700401_postisrccd.fits,401,HD14943,empty_1,holo4_003,1.283763659658902,30.0,0.02653407119214535,,,,,,,,,,    ,,
18,18,2022-12-08T04:59:11.543,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700402_postisrccd.fits,402,HD14943,empty_1,holo4_003,1.285727036218779,30.0,0.02653407119214535,,,,,,,,,,    ,,
19,19,2022-12-08T05:03:46.366,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700406_postisrccd.fits,406,HD009051,empty_1,holo4_003,1.643454168355292,30.0,0.02653407119214535,,,,,,,,,,    ,,
20,20,2022-12-08T05:04:29.292,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700407_postisrccd.fits,407,HD009051,empty_1,holo4_003,1.649200650012002,30.0,0.02653407119214535,,,,,,,,,,    ,,
21,21,2022-12-08T05:06:40.708,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700411_postisrccd.fits,411,HD14943,empty_1,holo4_003,1.307116389079646,30.0,0.02653407119214535,,,,,,,,,,    ,,
22,22,2022-12-08T05:07:23.526,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700412_postisrccd.fits,412,HD14943,empty_1,holo4_003,1.309224381984868,30.0,0.02653407119214535,,,,,,,,,,    ,,
23,23,2022-12-08T05:09:46.688,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700416_postisrccd.fits,416,ETA1-DOR,empty_1,holo4_003,1.237686454683383,30.0,0.02653407119214535,,,,,,,,,,    ,,
24,24,2022-12-08T05:10:29.590,/sps/lsst/groups/auxtel/data/2023/empty~holo4_003/20221207,exposure_2022120700417_postisrccd.fits,417,ETA1-DOR,empty_1,holo4_003,1.237448271739404,30.0,0.02653407119214535,,,,,,,,,,    ,,
