DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,B_x,B_err_x,A_star,A_star_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,filtered
2023-10-11 08:53:39.254494003+00:00,2023101000638,-64,2,1137,3,True,HD2811,0.0,holo4_003,0.125124866744207,186.97463864612618,0.0,103.70372633349973,103.03712409897312,872.0336683710626,558.3381627049305,3.21273570588456,55.86117101741787,8.043884451907019,0.9529376240718671,3.36924436287905,0.0,1.92083396593776,3.1.0,2,,60.0,1.92083396593776,-43.6148930728241,74.23083796775362,6.75,740.2999877929691,25.0750007629395,empty,76.59162774455899,-416.10152137868323,18.03366837106259,516,1653,854,899,1137,45,2,11333.333333333334,1,0.7348765141810085,0.00023697059713973846,1.0,0.0,0.0,0.0,0.007508374508212411,0.00019702604141848403,3.0,0.07815626442652404,365.3103120289156,1.1084601464396986,2.5301652833453425,0.010729856623877671,187.00416853573907,0.003045158596093474,0.9845347446055579,0.012266892855527208,-1.145049743597167,0.0,0.1425544092400473,0.0,1.0,0.0,1.0,0.0,985.0640083055266,0.0,568.0178927113311,0.0,-0.017816921319192103,0.0,-0.2815615673961712,0.0004533376333065998,-0.16823063315792092,0.001399212984158471,1.1501062854017283,0.0025037024090630044,6.871563230746282,0.0030835657099045344,-2.172989573350475,0.007679627177935627,0.7652414440329187,0.016939551230460863,2.515264309599818,0.0010480355071293664,-0.4180654475068202,0.0027857940412183684,0.0014122049333034554,0.005934254376035671,11333.333333333392,0.0,985.0640083055266,0.0,568.0178927113311,0.0,-0.017816921319192103,0.0,0.72999521668033,0.05722376691854049,-0.6618181615865161,0.18746355918182736,-0.06796236316452864,0.15115782787149767,7.483087199727282,0.016545801349238467,0.0,0.0,0.0,0.0,2.5136289692760547,0.0057619266404879185,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.0640083055266,0.0,568.0178927113311,0.0,-0.017816921319192103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.925902174819539,0.0,0.0,0.0,0.0,0.0,2.53208429473393,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7348996781716071,0.0007836467587492718,0.0,0.0,0.006223250711549076,0.0007292868684574725,2.3023280468214726,0.0,369.4186154056857,5.954858800263905,2.445386292685077,0.027148756771652346,1.9654177871091636,0.024079318162058876,186.96699656463437,0.005257475671564046,0.9529376240718671,0.0,0.0,0.0,True
2023-11-08 03:39:13.397002204+00:00,2023110700364,-64,2,1137,3,True,HD2811,0.0,holo4_003,0.16229916205873895,187.1154349462842,0.0,61.43057652488182,99.3831208906187,874.9834976592732,558.3381627049305,0.46605535241883966,62.699072215330744,4.123753917070841,0.9713002031604513,11.054463758445738,0.0,1.08150410157688,3.1.0,2,,60.0,1.08150410157688,-43.6088736287781,22.99753159692148,10.0,743.0,,empty,119.460209708328,-416.65647413392657,19.983497659273226,513,1650,855,900,1137,45,2,11333.333333333334,1,0.7705802064304588,0.000225768851670873,1.0,0.0,0.0,0.0,0.0331465835761314,0.0002358785162700071,3.0,0.0,456.6466485297403,2.048290618717528,2.029955563306426,0.014225543523909109,187.034473854922,0.0020259051436150735,0.6106207476241561,0.006213628633341145,0.23007631026041794,0.0,0.1728530669751105,0.0,1.0,0.0,1.0,0.0,985.6296920492767,0.0,568.0059217952163,0.0,-0.005836816636499857,0.0,-0.35676549685554043,0.00032533230390459274,-0.07573567178958078,0.001102120905732359,1.5286197947447293,0.0017594138868978855,2.9418942625072275,0.0011951098319854,-1.4002887878158028,0.003264223959915854,0.6281633410690931,0.006197387771045494,1.9682656715103601,0.0005232689396856378,-0.271836005484478,0.0018271000481861956,0.0836015158431347,0.003008362300958687,11333.33333333337,0.0,985.6296920492767,0.0,568.0059217952163,0.0,-0.005836816636499857,0.0,3.560360966153352,0.04466725122965978,12.405309142493627,0.14398517656156898,11.428091917472385,0.11447316487754407,2.409262878623554,0.003117817140542887,0.0,0.0,0.0,0.0,1.6304111700625685,0.0012860387422994335,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.6296920492767,0.0,568.0059217952163,0.0,-0.005836816636499857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0243113363178176,0.0,0.0,0.0,0.0,0.0,2.0003297117408407,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.8112339640586047,0.02190577448366017,0.0,0.0,0.08158778026455223,0.026082366455089354,0.7850461313261157,0.41069791895859176,453.3651376704561,15.599117030818242,2.1079216815390276,0.04097935607449509,1.8595443807733114,0.02509066196498597,186.9841990318804,0.005426664390434376,0.9713002031604513,0.0,0.0,0.0,True
2023-11-08 03:40:26.381493171+00:00,2023110700365,-64,2,1137,3,True,HD2811,0.0,holo4_003,0.16913683517270103,187.2015157231542,0.0,61.89146568848585,98.64130767680733,875.550069206927,558.3381627049305,0.37094754398814234,61.892380866817305,4.627068809205273,0.6403431630444159,12.516543717371553,0.0,1.08302322666801,3.1.0,2,,60.0,1.08302322666801,-43.6089122322165,23.30251233078343,10.0,743.0,,empty,119.460233314873,-417.294259101597,19.550069206926935,513,1650,856,901,1137,45,2,11333.333333333334,1,0.7654913763899553,0.00021790173846528043,1.0,0.0,0.0,0.0,0.030859187059072476,0.00023168813807155326,3.0,0.0,414.43597086960955,1.9785404801939923,2.1289835516944087,0.013941380752872679,187.10821257991816,0.0019047000642163636,0.4547989506480892,0.006843593717739692,0.19606351105749675,0.0,0.1722955805244122,0.0,1.0,0.0,1.0,0.0,985.9370469654656,0.0,568.0062205723923,0.0,-0.006130587894758221,0.0,-0.3363541153082132,0.00035118856556702914,0.05141676046735194,0.0011901886853734086,1.666475285004349,0.0018858933141612019,3.4291228281702373,0.001388195655340487,-1.4983851072248628,0.0036904502105679434,0.38039605896233897,0.007013854134572177,2.052541751319266,0.0005792660685599481,-0.30815320689309234,0.0018989115872360674,-0.0361604854366602,0.0031561974165977957,11333.33333333337,0.0,985.9370469654656,0.0,568.0062205723923,0.0,-0.006130587894758221,0.0,3.6685202016435063,0.046589156175832584,13.055713341247731,0.15007990574477328,11.827880034510734,0.11923858743570927,2.89684723649835,0.0038902267401605124,0.0,0.0,0.0,0.0,1.7378385621146837,0.0015840041200419843,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.9370469654656,0.0,568.0062205723923,0.0,-0.006130587894758221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5464013993540213,0.0,0.0,0.0,0.0,0.0,2.100978635774721,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.7646745760756031,0.0006872798430027853,0.0,0.0,0.02862569734491944,0.0009522903690056517,3.0,0.0,447.7971956822506,10.329041080111441,2.227664479644259,0.03571225665711216,1.6774839851148058,0.02369291280215755,187.10239739474346,0.004987993253317539,0.6403431630444159,0.0,0.0,0.0,True
2023-11-08 03:47:58.633504632+00:00,2023110700371,-64,2,1137,3,True,HD205905,-5.7e-05,holo4_003,0.12385123823440955,186.85428075646672,0.0,110.53538246557747,95.42000332030459,873.7980959266517,612.1464850999647,3.43459078202874,57.97135168127875,6.77929148571066,0.9674836429129647,29.86219661413826,0.0,1.92362200795512,3.1.0,2,,60.0,1.92362200795512,-27.3120742836019,-291.77224032921646,10.0,743.0,,empty,69.55541326018201,-416.7531220375973,19.798095926651712,509,1646,854,899,1137,45,2,11333.333333333334,1,0.7242901778041905,0.0001396960596143339,1.0,0.0,0.0,0.0,0.0,0.0001272383626108941,1.8844013821312022,0.0,288.8606799617297,0.6953841602956199,2.3063510070656896,0.00532126332948897,187.0218771826499,0.0020239274155050935,1.2836398599872103,0.008733087413345253,0.08481032196505187,0.0,0.13286369072180768,0.0,1.0,0.0,1.0,0.0,985.7242912342523,0.0,568.0179674103899,0.0,-0.017702906494581477,0.0,-0.17251310403159406,0.00023628532800499985,-0.13111395626222414,0.000554605476384325,1.0406068972058329,0.0012891821266567734,5.619228513343457,0.0013854910217625342,-1.6267709085443014,0.00321853239213181,0.9404795540043324,0.007866514224308249,2.423111109506721,0.0005018722486851084,-0.18091891287495893,0.0012568893841365175,0.08764861773879748,0.0029757472887983836,11333.333333333392,0.0,985.7242912342523,0.0,568.0179674103899,0.0,-0.017702906494581477,0.0,-0.17460450497210628,0.05511206592798531,-4.542183876510816,0.18040899939870703,-4.081187515990672,0.14558682659471903,5.48405163906066,0.008310734942711052,0.0,0.0,0.0,0.0,2.104602216575256,0.0026638273419186172,0.0,0.0,0.0,0.0,11333.333333333392,0.0,985.7242912342523,0.0,568.0179674103899,0.0,-0.017702906494581477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.713034946196665,0.0,0.0,0.0,0.0,0.0,2.4518106797310306,0.0,0.0,0.0,0.0,0.0,11333.333333333392,0.0,0.7281538560168016,0.0007440827783630937,0.0,0.0,0.0035367808225846504,0.0006648849087996709,2.482387372652836,0.0,307.4494127411025,5.901025877013909,2.32468947449823,0.03112909601417491,1.8944264541318212,0.0367339897089186,186.9820051014597,0.0059146951356347415,0.9674836429129647,0.0,0.0,0.0,True
2023-11-08 03:49:11.563990705+00:00,2023110700372,-64,2,1137,3,True,HD205905,-5.7e-05,holo4_003,0.11714474545254222,186.78954299537946,0.0,110.61820699875484,95.07946909448204,874.96769365829,612.1464850999647,5.496990672004025,59.182686475891295,5.982903694332845,1.0329852171774097,35.560573820523175,0.0,1.9376603208265,3.1.0,2,,60.0,1.9376603208265,-27.3120785040739,-291.46745081096157,10.0,743.0,,empty,69.555457485896,-416.10025314332495,18.967693658290045,508,1645,856,901,1137,45,2,11333.333333333334,1,0.728568857027425,0.00015246129885313853,1.0,0.0,0.0,0.0,0.006985664470403406,0.0001399400851814114,3.0,0.06511354657752845,304.3320930922384,0.7998380744519871,2.369447921684366,0.005245260425981511,187.1443018590048,0.0019159410729258294,0.43072988504692605,0.008056188716410503,-0.18180977660275918,0.0,0.1276849143847881,0.0,1.0,0.0,1.0,0.0,985.1373040578144,0.0,568.0172022197039,0.0,-0.016970001163506204,0.0,-0.18024725892030258,0.00020666829763712314,-0.1610233038219845,0.00046560706860747505,0.993019718491628,0.0011132242175507967,5.007523886338522,0.0012058663623219083,-1.6546581109629976,0.002738531607297528,1.1029810929806396,0.0069618625782116375,2.52097934098972,0.0005157332281834155,-0.3282249035850298,0.0012212942946303127,0.16157512111175462,0.003073024621396469,11333.33333333337,0.0,985.1373040578144,0.0,568.0172022197039,0.0,-0.016970001163506204,0.0,0.24796349035962606,0.047852347864238524,-4.1203925649177515,0.15586920750142272,-4.0956711577858576,0.1252613288562961,4.452796669756367,0.0055665390471465554,0.0,0.0,0.0,0.0,2.0190833460625615,0.0019353545110593847,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.1373040578144,0.0,568.0172022197039,0.0,-0.016970001163506204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.221120082140563,0.0,0.0,0.0,0.0,0.0,2.6099099897861637,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.7302135355089696,0.0007179549669327795,0.0,0.0,0.00933466946971395,0.0006597296865068822,3.0,0.0,329.9081643942357,6.057395696507474,2.437672030001502,0.032770913843193625,1.6253196122249736,0.034913083549328455,187.00586533560704,0.007641206864226685,1.0329852171774097,0.0,0.0,0.0,True
2023-11-08 03:58:53.939999307+00:00,2023110700377,-64,2,1136,3,True,HD205905,-5.7e-05,holo4_003,0.11863026769115016,187.04854848328165,0.0,111.29220039708396,95.25463014465682,871.7929516201542,612.1464850999647,8.268705037740666,59.55113694605586,6.007947039104011,1.0143637440027942,36.61626238821393,0.0,2.05895570585166,3.1.0,2,,60.0,2.05895570585166,-27.312058137253,-289.0339804023385,10.0,743.0,,empty,68.782358024487,-417.9563818855091,19.7929516201542,510,1646,852,897,1136,45,2,11333.333333333334,1,0.7269246938751808,0.00012051538009993014,1.0,0.0,0.0,0.0,0.0076725986353648416,9.613038055091756e-05,2.169318392707181,0.0,294.5678912841528,0.6658453293271472,2.455547298396039,0.004977574668997563,186.99973774658923,0.0016238133349935548,1.1154754313838995,0.006711454755832937,-0.0742998601086004,0.0,0.12565441056480073,0.0,1.0,0.0,1.0,0.0,986.4750415226658,0.0,567.5187886208467,0.0,-0.01847760942606769,0.0,-0.18349866500398296,0.00020589344400380273,-0.1063247139199747,0.00045941689675029715,1.0432707211284058,0.0011131345089188734,5.011420906906071,0.0011956130251312344,-1.7681673214030196,0.0026257175918184992,0.8446283482929006,0.006799119531988858,2.4986708818637497,0.0005028338354721844,-0.3634559456709168,0.0011299347540987973,0.03357933264259114,0.0029052219018369262,11333.333333333369,0.0,986.4750415226658,0.0,567.5187886208467,0.0,-0.01847760942606769,0.0,0.06530605775525247,0.04479821267219971,-4.982038821279287,0.14568563881699215,-4.813200121741116,0.1169935785814574,4.9452684566171055,0.00631863425611009,0.0,0.0,0.0,0.0,2.1953303227484375,0.002351871368521631,0.0,0.0,0.0,0.0,11333.333333333369,0.0,986.4750415226658,0.0,567.5187886208467,0.0,-0.01847760942606769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203113003492515,0.0,0.0,0.0,0.0,0.0,2.5757779629136968,0.0,0.0,0.0,0.0,0.0,11333.333333333369,0.0,0.7272552882616046,0.0007248957505085223,0.0,0.0,0.007233319771289584,0.0006079897570026363,3.0,0.0,322.0582140939334,5.747368609893913,2.536625247196026,0.035131584186821774,1.7842769146279525,0.04278453224828353,186.91813451394037,0.008106161595192552,1.0143637440027942,0.0,0.0,0.0,True
2023-11-08 04:00:06.863491208+00:00,2023110700378,-64,2,1136,3,True,HD205905,-5.7e-05,holo4_003,0.11750268316578721,186.99000658952735,0.0,111.37813565944218,94.55824671203294,871.5879151724233,612.1464850999647,3.4583982279712218,58.039884599510586,7.078822226444471,1.0319336009479485,25.63099503791506,0.0,2.07532800536566,3.1.0,2,,60.0,2.07532800536566,-27.3120626052482,-288.7294481460195,10.0,743.0,,empty,68.78250621244501,-417.8407113734627,19.587915172423294,509,1645,852,897,1136,45,2,11333.333333333334,1,0.7236799536704556,9.727245666877231e-05,1.0,0.0,0.0,0.0,0.00679097130565303,7.339930120666831e-05,3.0,0.0,296.04041617832655,0.6376805536464135,2.408876383066892,0.005011402842722713,187.05549632315962,0.0019537357979541835,0.8688890117576031,0.008701671501650255,-0.25293417872658097,0.0,0.12730698335072727,0.0,1.0,0.0,1.0,0.0,986.3771961515414,0.0,567.5188564527649,0.0,-0.01856105899689418,0.0,-0.1851274670444252,0.0002326577269311405,-0.11559948156160148,0.0005487010728669532,1.062219044926252,0.001286136051073325,6.267078820775782,0.0016052680932158077,-2.245572653045888,0.003596450963239423,0.8772109406094347,0.00928629540465991,2.6994323206517614,0.0006423504824337019,-0.4402325075034037,0.001480957974964353,0.035267229704460876,0.0038038386715453175,11333.333333333369,0.0,986.3771961515414,0.0,567.5188564527649,0.0,-0.01856105899689418,0.0,-0.7033421793927586,0.052342753697155756,-7.288478723091365,0.17098405380204793,-6.643134065722017,0.13778699496746333,5.946512691159631,0.009415500515668527,0.0,0.0,0.0,0.0,2.3002180748182264,0.0033089727977946067,0.0,0.0,0.0,0.0,11333.333333333369,0.0,986.3771961515414,0.0,567.5188564527649,0.0,-0.01856105899689418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4804519547084904,0.0,0.0,0.0,0.0,0.0,2.7832483461743234,0.0,0.0,0.0,0.0,0.0,11333.333333333369,0.0,0.7254604106367174,0.0006786156639485678,0.0,0.0,0.007501230228971663,0.0005540816779312137,3.0,0.0,316.8998114818405,5.482816909594517,2.5185317731983408,0.032442507153394834,1.74696839406229,0.03743031013527467,186.90291234971235,0.007184044643491165,1.0319336009479485,0.0,0.0,0.0,True
2023-11-08 04:07:54.241501484+00:00,2023110700384,-64,2,1137,3,True,HD185975,-6.5e-05,holo4_003,0.11985429735219953,186.97541626802604,0.0,92.35171054325491,91.2732110331214,875.9746702490838,619.6434547793207,1.0592537251772889,55.1359609141777,9.211816103857805,0.815617387832643,9.27724046533748,0.0,1.97467446800652,3.1.0,2,,60.0,1.97467446800652,-87.4770378113716,-269.1169128472905,10.0,743.0,,empty,88.00248034647899,-416.4556836088618,19.974670249083786,505,1642,856,901,1137,45,2,11333.333333333334,1,0.7154080077680691,0.0002902694224104372,1.0,0.0,0.0,0.0,0.0,0.0002586297543038929,1.4457692907907136,0.0,283.46026177293163,1.1264708848824896,2.261501042596024,0.009679386003874711,187.06172532994555,0.004161672332596179,0.5402331108423136,0.019591223903453508,0.3259169928693555,0.0,0.13005120414416946,0.0,1.0,0.0,1.0,0.0,985.2741826788125,0.0,568.0180343429537,0.0,-0.017796396676092664,0.0,-0.16684221287551573,0.0005099794796497944,-0.1387296044597132,0.001327071128091646,1.0035106213642002,0.003010676088874137,8.574713412439408,0.004710206149974102,-1.4942954122246086,0.011837599738191283,1.4277457169586247,0.02671463154354702,2.9012814132125806,0.0016895868523814702,0.12785847530174063,0.004649594236612708,0.26873111229854885,0.00997171765335319,11333.33333333337,0.0,985.2741826788125,0.0,568.0180343429537,0.0,-0.017796396676092664,0.0,0.11657364577988208,0.11597841050640324,-4.14814118469374,0.3908920957279011,-5.4509027929777485,0.32463529918151185,7.638695040944071,0.02956194282677821,0.0,0.0,0.0,0.0,2.2220587885715357,0.007984774093494849,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.2741826788125,0.0,568.0180343429537,0.0,-0.017796396676092664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681221390167543,0.0,0.0,0.0,0.0,0.0,2.9416194761575207,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.7213502081920795,0.0006610069974081961,0.0,0.0,0.00046876991054034506,0.0005482766682784859,3.0,0.0,291.1453160285299,5.698410254631515,2.2674084361381595,0.026584397176376926,1.8638714933538438,0.03186141656626443,186.91191182650658,0.005398933658434379,0.815617387832643,0.0,0.0,0.0,True
2023-11-08 04:09:07.170990188+00:00,2023110700385,-64,2,1136,3,True,HD185975,-6.5e-05,holo4_003,0.126961484473087,186.94052336531414,0.0,92.65596853669928,91.41504551926165,875.4487058313779,619.6434547793207,1.1040786199020731,54.966043228157446,8.907038138355833,1.0310101965334455,11.588540687127072,0.0,1.9754688916128,3.1.0,2,,60.0,1.9754688916128,-87.4770219418337,-268.81202774414953,10.0,743.0,,empty,88.002432958848,-417.81080289598714,19.448705831377865,506,1642,856,901,1136,45,2,11333.333333333334,1,0.7195871816209863,0.000702561182457685,1.0,0.0,0.0,0.0,5.534962302614285e-10,0.000579674446862695,0.6357303232221967,0.0,284.8180217441402,1.1670561030591462,1.8780555070304321,0.008143056174922399,186.90775095399093,0.005074439862788288,1.2648163154665075,0.025262879314303564,0.5092551735107946,0.0,0.13079418867130524,0.0,1.0,0.0,1.0,0.0,986.3447172555989,0.0,567.5189820991998,0.0,-0.018701622660356357,0.0,-0.1222807651807907,0.0005102140482905866,-0.02596529172016422,0.0013029385215617341,0.9323720569369319,0.0030135926503078603,7.964682127264208,0.004186240628128902,-1.5477266740302993,0.010304382557341034,0.6680894936747902,0.023680440900055798,2.6860577060981634,0.001408161094241397,0.06550872620566363,0.003748916278277509,-0.07691562243833987,0.008147559257385938,11333.333333333369,0.0,986.3447172555989,0.0,567.5189820991998,0.0,-0.018701622660356357,0.0,-0.4974821948708788,0.10851106646638649,-4.633264840779052,0.3654659656532878,-4.75731581132202,0.30293868366086313,8.843492307962368,0.040169648265586895,0.0,0.0,0.0,0.0,2.7190697508427792,0.013484901087806592,0.0,0.0,0.0,0.0,11333.333333333369,0.0,986.3447172555989,0.0,567.5189820991998,0.0,-0.018701622660356357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.134406070926188,0.0,0.0,0.0,0.0,0.0,2.739745777717569,0.0,0.0,0.0,0.0,0.0,11333.333333333369,0.0,0.7096492773800125,0.0018288450837334832,0.0,0.0,0.0,0.0015484312623187612,0.7672810572932363,0.0,295.51897006388475,5.76512561781335,1.5402161840356765,0.02300718896624919,1.6607539736556918,0.02789688357698231,186.87931348080753,0.00480437460589655,1.0310101965334455,0.0,0.0,0.0,True
2023-11-08 04:55:13.653994270+00:00,2023110700426,-64,2,1137,3,True,HD2811,0.0,holo4_003,0.12260169623087652,187.1626327757115,0.0,82.35727973505364,125.15071503919123,884.559733232235,558.3381627049305,11.042375210213864,63.32196130108245,4.022374468843217,1.0172069250238376,36.21198525787125,0.0,1.22863191366979,3.1.0,2,,60.0,1.22863191366979,-43.6064028436097,42.05812834284162,10.0,743.0,,empty,97.90965295734799,-416.09658073692555,19.55973323223496,538,1675,865,910,1137,45,2,11333.333333333334,1,0.7682487743266742,0.00021229552399476762,1.0,0.0,0.0,0.0,0.03992526818711488,0.00019742239093192281,3.0,0.0,467.9288650828322,1.79145641101886,2.2597001740930174,0.013537201046228001,187.07348195940438,0.0017918582920763912,0.6776035895671523,0.00629816290402472,-0.029991465902233297,0.0,0.1554922594858044,0.0,1.0,0.0,1.0,0.0,985.1161070029851,0.0,568.0077578748342,0.0,-0.007655728850165169,0.0,-0.36385009723154366,0.0002747176795089076,-0.3492552618110075,0.0006751359791816682,1.109053921227189,0.0013366300668712352,3.130475978179444,0.0012533281343402177,-1.8661962401086671,0.0029371142019951084,0.7044141405053256,0.006038806945408408,2.179929975938039,0.0006382961732411741,-0.43380200811850533,0.0018316759188771012,0.19488605773320478,0.0033552551671862025,11333.33333333337,0.0,985.1161070029851,0.0,568.0077578748342,0.0,-0.007655728850165169,0.0,3.010075934254094,0.03926641776444223,8.189343531342633,0.12619696477053627,7.331066826706444,0.1000524763180404,2.2825086897308084,0.002639547233297368,0.0,0.0,0.0,0.0,1.6430815164689938,0.0011235363208493545,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.1161070029851,0.0,568.0077578748342,0.0,-0.007655728850165169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.224404558565637,0.0,0.0,0.0,0.0,0.0,2.213279812265037,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.8234086132198737,0.10030547282645563,0.0,0.0,0.1,0.099713430457429,0.46989647823192343,0.5140255935370885,381.2049672144273,14.438800382716137,2.0390443787905266,0.04327049155198824,2.1271726690347963,0.03600480834137527,187.02419797531283,0.007167724002043612,1.0172069250238376,0.0,0.0,0.0,True
2023-11-08 04:56:26.843993720+00:00,2023110700427,-64,2,1137,3,True,HD2811,0.0,holo4_003,0.12700541549540562,187.12703268843492,0.0,82.60837144071807,125.40641588203322,884.6889263736061,558.3381627049305,6.193519367543631,63.04636838919457,4.313717217026452,1.0524875715658941,36.865075556216695,0.0,1.23201099929145,3.1.0,2,,60.0,1.23201099929145,-43.6063879728732,42.36398451916539,10.0,743.0,,empty,97.90965887339601,-416.9357058306605,19.68892637360608,539,1676,865,910,1137,45,2,11333.333333333334,1,0.7650229397302751,0.0002087227096551889,1.0,0.0,0.0,0.0,0.03675112596522481,0.0001955407854270508,3.0,0.0,457.3064296686027,1.7501139806771937,2.257607203707029,0.013518408840692223,187.07151714336183,0.0019012532216929555,0.6023256324833643,0.007265941713533373,-0.08064887946823406,0.0,0.15696542301150043,0.0,1.0,0.0,1.0,0.0,985.9908422603932,0.0,568.0080823997937,0.0,-0.007963640018105296,0.0,-0.3665555808401008,0.00029360887507215276,-0.30536655184602,0.0007544659341275463,1.1769177553956454,0.0014454050757861546,3.438334054212254,0.0013798715757014242,-2.0650323393482273,0.003190621275387402,0.4270554657227741,0.0065597892470789735,2.2039289453940127,0.0006634484809730667,-0.5227115745728118,0.001834407178350402,0.04599361883529448,0.0033770876289714704,11333.33333333337,0.0,985.9908422603932,0.0,568.0080823997937,0.0,-0.007963640018105296,0.0,2.885534139386328,0.04122966816234102,8.161731203140812,0.1322636017627822,7.499128230642985,0.1047062164494721,2.5317507978790075,0.003087810767982325,0.0,0.0,0.0,0.0,1.6969624091805238,0.0013316628723215372,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.9908422603932,0.0,568.0080823997937,0.0,-0.007963640018105296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5663321470943687,0.0,0.0,0.0,0.0,0.0,2.253040769631598,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,0.8245417420362681,0.05829021054100827,0.0,0.0,0.1,0.057956510165287224,0.621942646315041,0.4079369800605345,414.6141035790644,14.369643420093881,2.1673817846989287,0.03969028074012549,2.0640779363924397,0.036016475863389553,187.00211673534463,0.007416399554764805,1.0524875715658941,0.0,0.0,0.0,True
