,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality,skew,skewx,skewy,kurtosis,kurtosisx,kurtosisy,ptskewx,ptskewy,ptkurtx,ptkurty,ptnormx,ptnormy
65,65,2021-03-12T02:31:45.865,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_262.fits,262,HD75519,RG610,ronchi170lpmm,1.0167534658792199,25.0,-0.263627231121063,0.6089218258857729,742.7,11.8,49.0,1.6,300.0,1800.0,,,skip,0.0,0.0,3.500520159347948,1.0372772972080988,1.0601888928508736,12.121083874078096,-0.6087549266854198,-0.6178765227012257,1.5905694950624514e-07,9.894700430958663e-08,0.019132240089214894,0.016444108242473318,6.944791521600142e-08,3.842272460142246e-08
66,66,2021-03-12T02:32:14.768,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_263.fits,263,HD75519,RG610,ronchi170lpmm,1.01686709247429,25.0,-0.24362725019454998,0.6089218258857729,742.7,11.9,48.0,1.6,300.0,1800.0,,,skip,0.0,0.0,3.670689732901237,1.0635929842919587,1.2591476643077875,13.124342698690217,-0.551586316016365,-0.0716268168939651,9.220048092024617e-08,1.5597328274449282e-09,0.04453178761910215,0.9865179061041971,8.473438947254453e-08,1.210972510309544e-08
67,67,2021-03-12T02:32:44.376,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_264.fits,264,HD75519,RG610,ronchi170lpmm,1.01698703818768,25.0,-0.22362723946571397,0.6089218258857729,742.7,11.9,48.0,1.6,300.0,1800.0,,,skip,0.0,0.0,4.131779356979834,1.1931677866276642,1.4046683587892923,17.422444178348155,-0.22006352624974923,0.37458311965447555,6.194862299435213e-09,7.491254421170122e-11,0.6185934107376101,0.22587017168737267,4.098043145645228e-08,3.0022301045222444e-10
68,68,2021-03-12T02:33:13.844,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_265.fits,265,HD75519,RG610,ronchi170lpmm,1.01710927137153,25.0,-0.20362724363803897,0.6089218258857729,742.7,12.0,50.0,1.6,300.0,1800.0,,,skip,1.0,0.0,4.34870532051261,1.2555840031218917,1.4268637915112667,19.941358150773784,-0.029857481636074823,0.44129453204811675,1.6803610906220291e-09,4.72295601863483e-11,0.8816386976689684,0.17487149825869097,1.2879838885047708e-08,1.5858905246365444e-10
69,69,2021-03-12T02:33:43.257,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_266.fits,266,HD75519,RG610,ronchi170lpmm,1.01723487549985,25.0,-0.183627247810364,0.6089218258857729,742.7,12.0,50.0,1.6,300.0,1800.0,,,skip,0.0,0.0,4.971896023057054,1.680622176705266,1.4268925055305555,26.12374894856214,1.4202845773196593,0.44226323566922865,2.564525334053392e-13,4.720140218058631e-11,0.0033404939534401466,0.1742159444247109,3.229359400074779e-14,1.5805273128691798e-10
70,70,2021-03-12T02:34:12.421,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_267.fits,267,HD75519,RG610,ronchi170lpmm,1.01736251445044,25.0,-0.163627251982689,0.6089218258857729,742.7,12.0,52.0,1.3,250.0,1800.0,,,    ,1.0,1.0,4.832403322989011,1.5058145292344514,1.4163690010174446,25.544161510811104,0.845942657289469,0.5216819337875647,9.205370201185349e-12,5.873654883530395e-11,0.03436985614844791,0.12762374774727886,8.56393285798006e-12,1.5437214360741874e-10
71,71,2021-03-12T02:34:41.512,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_268.fits,268,HD75519,RG610,ronchi170lpmm,1.0174923462066,25.0,-0.14362724125385298,0.6089218258857729,742.7,12.0,52.0,1.3,250.0,1800.0,,,    ,1.0,1.0,5.693175795287874,1.64504341765466,1.882355109322376,34.64895063411234,1.185899402942658,2.214078971852934,5.28794495906612e-13,4.484139431478653e-15,0.008566352459609667,0.00016581695456544053,1.5381341354428955e-13,3.7237036974196054e-17
72,72,2021-03-12T02:35:10.639,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_269.fits,269,HD75519,RG610,ronchi170lpmm,1.01762615848415,25.0,-0.12362724542617802,0.6089218258857729,742.7,12.0,52.0,1.3,250.0,1800.0,,,    ,1.0,1.0,6.696408841060975,1.8103141402811445,2.0866735850699207,48.77064535560421,1.7966583194345587,2.9973714280458204,1.8802607167978533e-14,8.28873058465154e-17,0.0007730696189626997,1.1803378754574162e-05,6.437712783151384e-16,5.956491002513676e-20
73,73,2021-03-12T02:35:39.746,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_270.fits,270,HD75519,RG610,ronchi170lpmm,1.01776212255391,25.0,-0.103627249598503,0.6089218258857729,742.7,12.0,51.0,1.4,250.0,1800.0,,,    ,1.0,1.0,7.831151550292945,2.0719816460389735,2.264615510745088,69.23232504190592,3.002190345057441,3.9374595327731647,1.1002089799524648e-16,2.815185461240329e-18,1.1624186966648028e-05,7.296838144708212e-07,7.761177723351374e-20,1.4649529782904455e-22
74,74,2021-03-12T02:36:08.899,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_271.fits,271,HD75519,RG610,ronchi170lpmm,1.01790212849039,25.0,-0.0836272463202477,0.6089218258857729,742.7,12.0,51.0,1.4,250.0,1800.0,,,    ,1.0,1.0,9.430815116362378,2.3228910616750227,2.637996495442207,101.19670428603533,4.2249397029528515,6.005568668796036,9.477954615381216e-19,3.0940946124601683e-21,3.3544587898347437e-07,5.071315850634748e-09,2.3628928642042893e-23,1.4158996849013423e-27
75,75,2021-03-12T02:36:38.134,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_272.fits,272,HD75519,RG610,ronchi170lpmm,1.0180452441085501,25.0,-0.0636272504925728,0.6089218258857729,742.7,12.0,51.0,1.3,250.0,1800.0,,,    ,1.0,1.0,9.953637020868975,2.4950814011309324,2.5740169718750705,112.3652573223969,5.108127019888034,5.571224990594937,4.013698289733129e-20,9.679201170713696e-21,3.710579991673053e-08,1.291866783873172e-08,1.2339842288541782e-25,1.0858217467796434e-26
76,76,2021-03-12T02:37:07.225,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_273.fits,273,HD75519,RG610,ronchi170lpmm,1.01819043803883,25.0,-0.0436272509396076,0.6089218258857729,742.7,12.0,51.0,1.3,250.0,1800.0,,,    ,1.0,1.0,8.837452282194086,2.270906315447071,2.342726004997201,91.78526960058487,4.051907938696576,4.48784534711683,2.50191342871558e-18,6.557311886080615e-19,5.334557374037133e-07,1.6934650952744912e-07,9.640991697175178e-23,8.484629342897672e-24
77,77,2021-03-12T02:37:36.328,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_274.fits,274,HD75519,RG610,ronchi170lpmm,1.0183399923583298,25.0,-0.0236272513866425,0.6089218258857729,742.65,11.9,51.0,1.4,250.0,1800.0,,,    ,1.0,1.0,9.821887113047035,2.4093080170169214,2.609083735695141,110.28909020576545,4.681395368319145,5.842191713535001,1.9192463343388797e-19,5.173381251316668e-21,1.040073257574242e-07,7.166752468369525e-09,1.5727493561688756e-24,3.295723925414126e-27
78,78,2021-03-12T02:38:05.425,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_275.fits,275,HD75519,RG610,ronchi170lpmm,1.01849115786366,25.0,-0.003627251368016,0.6089218258857729,742.65,11.9,51.0,1.4,250.0,1800.0,,,    ,1.0,1.0,9.579638380827122,2.4761117701309723,2.447837287915296,105.42862766665455,5.086335583669474,4.8953966870358245,5.663538673910806e-20,9.479327542301284e-20,3.9056132345748934e-08,6.15730547090862e-08,1.8226737877759046e-25,4.714513109076235e-25
79,79,2021-03-12T02:38:34.539,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_276.fits,276,HD75519,RG610,ronchi170lpmm,1.0186467181074799,25.0,0.0163727477192879,0.6089218258857729,742.7,11.9,52.0,1.4,200.0,1800.0,,,    ,0.0,1.0,9.506211101693804,2.579000739111864,2.382179725306163,102.45705820401963,5.611544123606379,4.474605868567641,8.852895669013262e-21,3.161532979592208e-19,1.18192621019584e-08,1.7517238861596139e-07,9.118038276876135e-27,4.2642753865056205e-24
80,80,2021-03-12T02:39:03.636,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_277.fits,277,HD75519,RG610,ronchi170lpmm,1.0188042868423102,25.0,0.036372747272253,0.6089218258857729,742.7,11.9,52.0,1.4,200.0,1800.0,,,    ,1.0,1.0,9.377354608825982,2.588382286205331,2.266186817686006,101.70358524755883,5.7294638418154555,3.951958120351562,7.485358205902637e-21,2.7334127169515644e-18,9.135504175393055e-09,7.010946526802098e-07,6.013355502307707e-27,1.3691779650687018e-22
81,81,2021-03-12T02:39:32.732,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_278.fits,278,HD75519,RG610,ronchi170lpmm,1.01896631241209,25.0,0.0563727468252182,0.6089218258857729,742.7,12.0,55.0,1.5,200.0,1800.0,,,    ,1.0,1.0,8.599098009215465,2.6630577340654673,2.124211874585284,81.9352417747634,6.115205104034038,3.122250756758511,1.9852522403820603e-21,4.031115586423683e-17,4.036316775476749e-09,7.969019172020397e-06,7.309991176171947e-28,2.0102704434199017e-20
82,82,2021-03-12T02:40:01.877,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_279.fits,279,HD75519,RG610,ronchi170lpmm,1.01913003347434,25.0,0.0763727501034737,0.6089218258857729,742.7,12.0,55.0,1.5,200.0,1800.0,,,    ,1.0,1.0,8.316205941770136,2.282812128670054,2.2192324381611295,77.49969130467527,3.9648162907491216,3.5904873306103777,2.001877035642699e-18,6.61513512049578e-18,6.767262113986067e-07,1.948497911175909e-06,9.729570348656125e-23,8.759885686530221e-22
83,83,2021-03-12T02:40:31.045,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_280.fits,280,HD75519,RG610,ronchi170lpmm,1.01929800167026,25.0,0.0963727459311485,0.6089218258857729,742.7,11.9,55.0,1.5,200.0,1800.0,,,    ,1.0,1.0,6.770460393499216,2.073396150123152,1.9005409239703808,51.12976591026161,2.951537066344808,2.3089548768068484,1.0705897299061452e-16,3.1293039197886467e-15,1.3659745282995871e-05,0.00011837237942597653,8.812740328900073e-20,1.9023243050717767e-17
84,84,2021-03-12T02:41:00.031,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_281.fits,281,HD75519,RG610,ronchi170lpmm,1.01946797571089,25.0,0.116372749209404,0.6089218258857729,742.7,11.9,55.0,1.5,200.0,1800.0,,,    ,1.0,1.0,5.594973573534701,1.8617404130218016,1.650304081824625,33.008949209144575,2.022079756469222,1.2358934829757047,6.748838055347131e-15,4.750521323432523e-13,0.00033281762798548453,0.006996425184442708,1.0706975788544562e-16,1.154807466471708e-13
85,85,2021-03-12T02:41:29.145,/sps/lsst/groups/auxtel/data/2021/ronchi170lpmm/FlipCleans,Cor_ronchi170lpmm_RG610_HD75519_2021-03-11_282.fits,282,HD75519,RG610,ronchi170lpmm,1.01964101322045,25.0,0.136372745037079,0.6089218258857729,742.7,11.9,55.0,1.3,200.0,1800.0,,,    ,1.0,1.0,4.923131921341743,1.6238246111046446,1.456636802105146,25.375166407725764,1.078132125968783,0.5433457714857579,8.152499623832863e-13,2.5463873139312478e-11,0.01328294209098193,0.11711945349962223,3.474856662024584e-13,6.371317604634786e-11
