,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,number2,chi2,pwv,oz,grey,epwv,eoz,egrey
0,162,HD185975,2023-01-20T01:00:35.665507410Z,-3.1485876395925008,2.04264995011333,0,0,0,2023011900162,302.25471167463144,1768.7144589063282,0.45527764304172613,180.11005098982682,162,11.999102048278424,4.073266256238478,257.22682109660445,0.9733949996649071,0.041276538333123086,4.521410351841699,0.0005405234464059579
1,163,HD185975,2023-01-20T01:01:18.656999553Z,-3.136645558441667,2.04310539941343,0,0,0,2023011900163,302.83634659568287,1765.5254208025167,0.45902541328099516,180.2105484184572,163,24.737201085711973,4.195290063287614,228.07583657451994,0.9700627070820061,0.030239895746652763,3.255612279430543,0.0003935805204653144
2,180,HD37962,2023-01-20T01:16:08.057993019Z,-2.889589726923335,1.03766334571579,0,0,0,2023011900180,306.59712192185685,1730.3565391187765,0.217469726270876,180.0187599855265,180,93.1993095983986,0.39433962199912753,549.9999999999998,1.0378039367874274,0.008894967405415389,3.538990838454081,0.00022635230420256806
3,181,HD37962,2023-01-20T01:16:50.896504886Z,-2.877690140293611,1.03690179524895,0,0,0,2023011900181,306.45412930135086,1730.136751847173,0.21735018171101272,179.99457254078595,181,192.41308559308143,0.3047084482428272,549.9999999999999,1.0363584316568901,0.009739124738680072,4.010704306481429,0.00025420094509513296
4,189,HD37962,2023-01-20T01:21:31.093503582Z,-2.7998576406558344,1.03212937085023,0,0,0,2023011900189,305.89520615113895,1730.396476027543,0.21185447537067661,180.03532564023251,189,270.0549198586024,0.46663011415952604,549.9999999999999,1.032262691719524,0.005803908959523577,2.3196202772182803,0.00014718739020428467
5,190,HD37962,2023-01-20T01:22:14.011998726Z,-2.787935836449167,1.03142772083063,0,0,0,2023011900190,306.0295802314205,1730.5607070678464,0.22434410208802033,180.06635249645498,190,347.8334501910872,0.4154405241863821,549.9999999999987,1.0384976055488555,0.006798120648155161,2.668714743863498,0.0001699874595750605
6,198,HD031128,2023-01-20T01:28:26.066006408Z,-2.6845875009819435,1.0024207207259,0,0,0,2023011900198,295.22582737864127,1737.6530339386175,0.17473480329242444,180.13127687897037,198,40.05846072740743,3.4545488790808365,285.07038762091025,0.9922790274818614,0.02284273893805274,3.655482448791042,0.0002231352367693555
7,199,HD031128,2023-01-20T01:29:08.872994114Z,-2.67269667106361,1.00230605077655,0,0,0,2023011900199,286.67804255052783,1734.539041510763,0.17624201822407703,180.0018537818596,199,146.08092244411662,0.0796564151508314,549.9999999999999,1.0381485861910902,0.009501964733640442,4.221907339063919,0.00026117570526460517
8,226,HD14943,2023-01-20T01:51:01.925490026Z,-2.3079598666436114,1.23814995833994,0,0,0,2023011900226,274.45163549804454,1718.5439064820257,0.17120671395419815,179.7094956356625,226,155614.60847308818,0.0010000000000000018,549.9999999939076,0.7486580625180116,0.0009779487660271867,0.2787562870590433,1.5298101547153534e-05
9,227,HD14943,2023-01-20T01:51:44.925494392Z,-2.2960154209863894,1.23983385083293,0,0,0,2023011900227,288.482186867883,1711.963241573567,0.177832150052373,179.31861610189168,227,127475.77907019081,0.001000000000003084,549.999999270259,0.7442117636840677,0.000990284559195108,0.2829870717926483,1.5549730460469526e-05
