,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,253,HD185975,2023-01-18T03:08:52.415500962Z,-1.9437366684808328,2.11122770971562,0,0,0,2023011700253,275.7823003122223,1763.5015520839092,0.44964607452915184,179.99594029404886,13.165475741517502,2.947286840711907,310.37669512424424,1.0100639144046095,0.029748414987342292,4.915682927856966,0.0006263392541339631,0.9715493044655512,13.165475741517502,2.947286840711907,1.0100639144046095,0.029748414987342292,0.0006263392541339631,0.9715493044655512,2.7173362103718675,3.295473720442149,1.0097448315964574,0.1557150521336778,0.001282012079201513,0.0018302162751777688,6.252163552417309,3.3733533517006684,1.0131663365108146,0.15033875053309836,0.0012806014004777366,0.047650234977118525,2.9614465449992124,0.2653499414887748
1,269,HD38666,2023-01-18T03:21:14.695994415Z,-1.7375476425216663,1.01176784202067,0,0,0,2023011700269,270.2071700584451,1767.283357669046,0.12298365952515426,180.0531340545022,119.28295606253825,3.479979779117995,310.0626106187618,1.0202548228972952,0.011479266796099806,1.7831912475539393,0.00013127377108964976,0.9725378135409547,119.28295606253825,3.479979779117995,1.0202548228972952,0.011479266796099806,0.00013127377108964976,0.9725378135409547,9.348913981825834,3.908887393026187,1.02431192361581,0.06219403633596655,0.0002832662918019851,0.07583885826397672,18.57641924363755,3.5509347588253317,1.0262465223342625,0.05436272384346456,0.00025029986272717816,0.024054828585466516,3.4885311189966206,0.21256755526616183
2,270,HD38666,2023-01-18T03:21:57.571002150Z,-1.7256379181508317,1.01217507793263,0,0,0,2023011700270,259.1056136394919,1767.1591888711455,0.12317876397541892,180.7910768515726,366.0801520220025,3.734691522245391,205.95100952103155,1.0036606288715515,0.010801361532658083,1.5358111671798256,0.00011286507460032578,1.7620230096851304,366.0801520220025,3.734691522245391,1.0036606288715515,0.010801361532658083,0.00011286507460032578,1.7620230096851304,28.892851931892505,3.5480835735200706,1.009040909990289,0.054561428907121706,0.00024389711594553434,0.09899287273577555,53.38356835190652,3.3260292171776062,1.0156614503989332,0.045764459158595006,0.0002135959552256683,0.04984987054902476,3.720333680772652,0.21538245325641972
3,279,HD38666,2023-01-18T03:27:10.165993443Z,-1.6388059761249982,1.01537154509465,0,0,0,2023011700279,271.85742725571055,1768.6057964822708,0.12707107841003012,179.83787550228988,175.90603852706005,3.1696345688255647,307.45062344129946,1.0203439661319895,0.009552597202332055,1.4464527647545415,0.00010773704338496058,1.1370933191825487,175.90603852706005,3.1696345688255647,1.0203439661319895,0.009552597202332055,0.00010773704338496058,1.1370933191825487,14.935658916769636,3.3486599636519765,1.0238629400201738,0.04971214171702796,0.00023120693806205148,0.06849409588885447,33.766976832247096,3.0594294915017097,1.0259851060458245,0.043017155987616906,0.00020275740159962687,0.010321319736512338,3.170198241398437,0.10502254248127164
4,280,HD38666,2023-01-18T03:27:52.980498634Z,-1.6269130580163882,1.015841423589,0,0,0,2023011700280,267.51041856320325,1769.2959893446464,0.11815475584113336,180.25779178452314,112.59615162309257,3.4133302662413048,273.2496937215359,1.0175493691074684,0.011913572928984982,1.812304678536913,0.00013454804795079824,0.009208876422457138,112.59615162309257,3.4133302662413048,1.0175493691074684,0.011913572928984982,0.00013454804795079824,0.009208876422457138,10.693795454465029,3.6420825957878775,1.0218363214526638,0.06385009922614185,0.0002910190205234001,0.06726696139679046,19.594016575808695,3.4500467226122686,1.0263778160225978,0.053785380893830094,0.0002552665926042851,0.018606948464846073,3.4180164035244087,0.11322049242693666
5,289,HD38666,2023-01-18T03:41:04.054508733Z,-1.407170277433333,1.02596959524774,0,0,0,2023011700289,287.7049381798805,1754.3375788583592,0.18604251510055758,180.04044177783538,129.99863085761976,2.7439060257682364,283.90484682031956,1.023933100123563,0.010196283997136698,1.6959415442744465,0.0001265654187323468,1.523130424054963,129.99863085761976,2.7439060257682364,1.023933100123563,0.010196283997136698,0.0001265654187323468,1.523130424054963,11.455046075968438,2.9421241083517318,1.028584827083793,0.05606937848253752,0.00027178045605739053,0.1067087466934524,21.689521119562226,2.664338908864066,1.0293469677939804,0.049414136095579396,0.00024022138917785437,0.016015221211921754,2.7454319426163085,0.10638202976688309
6,302,HD185975,2023-01-18T03:52:09.774498800Z,-1.222248057970278,2.12721443241992,0,0,0,2023011700302,315.44129592989697,1763.1127789789882,0.449839463520242,180.02576763372196,52.41229826031329,2.559777216963454,253.21528685567893,0.9953529521004257,0.015051428121484627,2.450495474695787,0.00031012733723150807,2.1655060996722977,52.41229826031329,2.559777216963454,0.9953529521004257,0.015051428121484627,0.00031012733723150807,2.1655060996722977,10.582592033018097,3.134869221776806,0.9993538435472956,0.07745874038234286,0.0006339570476283873,0.009108528613157233,18.199947926410154,2.95173455757986,1.0004216457188821,0.07208719895721577,0.0006372835649125194,0.025560861165041488,2.578419929240779,0.3352964092925474
7,320,HD38666,2023-01-18T04:07:57.977996929Z,-0.9588581973788877,1.05514380256108,0,0,0,2023011700320,294.80795240603544,1736.9183287540973,0.20832186401001626,180.19120347660936,2733.309080519918,2.802297687679085,181.40105263342068,0.9823810872251946,0.0031938209784424672,0.5176074939468093,3.8904282534551695e-05,1.8164942677196414,2733.309080519918,2.802297687679085,0.9823810872251946,0.0031938209784424672,3.8904282534551695e-05,1.8164942677196414,139.37827466023185,2.6067038875099713,0.987894244867925,0.017616111450371213,8.371058351214466e-05,0.17617283918942145,582.6893265133245,1.6312461083051903,0.9911210151268006,0.014610178474098113,7.403479643262833e-05,0.7477377669234231,2.7723118379733047,0.5769001852670979
8,329,HD38666,2023-01-18T04:13:24.194506425Z,-0.8682425002966649,1.06254119555742,0,0,0,2023011700329,307.3148833072544,1732.4458996390574,0.2088717394229912,179.72410728623663,3401.9662664242155,2.927047972660906,231.6723609609869,0.9820831373221738,0.003059957557762852,0.4985779728016669,3.760999383113759e-05,3.4667195601385803,3401.9662664242155,2.927047972660906,0.9820831373221738,0.003059957557762852,3.760999383113759e-05,3.4667195601385803,159.3134872664229,2.965227704620801,0.9870085669881231,0.016879852132674532,8.081263978172064e-05,0.11065110202556062,741.8208690206346,2.0567565172490823,0.9885693362444445,0.014433045421931056,7.162642901083285e-05,0.9644075825343834,2.908825134802399,0.4271610710670433
9,330,HD38666,2023-01-18T04:14:07.008497328Z,-0.8563497250458312,1.06355238628469,0,0,0,2023011700330,300.2398513168424,1733.07741665403,0.21260695326202816,180.05732400333522,2602.677581859011,3.335266412048471,199.18667249304045,0.9846013961463407,0.003543997567632065,0.5332728086992273,4.0633144848924164e-05,1.3630371011816327,2602.677581859011,3.335266412048471,0.9846013961463407,0.003543997567632065,4.0633144848924164e-05,1.3630371011816327,155.6138451542854,3.0890476399069815,0.9889468054318162,0.01866022614154248,8.735111925617117e-05,0.19302511609580358,630.5148229375268,2.343640222493557,0.9917536406210434,0.015548864903719048,7.729732786795151e-05,0.7241375288112757,3.3063410833845355,0.4938832699675089
