,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,number2,chi2,pwv,oz,grey,epwv,eoz,egrey
31,617,HD38666,2023-01-19T06:51:10.978994702Z,5.221206803122778,1.68053969620006,0,0,0,2023011800617,274.09473931678406,1719.5441425921151,0.3327054431657855,180.6415169303896,617,1727.9295637752364,1.717862059951774,174.11817475753296,0.9843062869939108,0.00996954777815666,0.8084919070268002,7.457409644655672e-05
32,636,HD38666,2023-01-19T07:02:41.599493476Z,5.413045830559998,1.77981381518137,0,0,0,2023011800636,281.51939729918536,1718.7080984338786,0.3468839773565339,180.31008598153568,636,1166.8367264171472,1.8984656592750864,229.57958378109544,0.9961573884393569,0.009837794334374426,0.7962755706789284,7.89962960242747e-05
33,644,HD185975,2023-01-19T07:08:03.218498528Z,5.502384443074444,2.12744621622455,0,0,0,2023011800644,296.2423545641549,1755.9936733053707,0.4937942275227786,180.0580224694665,644,52.71017339217812,3.7480541363663096,267.7959128036969,0.9889142481837516,0.018276346074617,2.0752347347652953,0.0002633311622643957
34,645,HD185975,2023-01-19T07:08:46.036992628Z,5.514278469213332,2.12720386487332,0,0,0,2023011800645,300.31410786077475,1755.490091106567,0.48843251235069945,180.27152285301057,645,352.9390534356936,4.1940883827738915,224.9527495787681,0.9815577490021912,0.010848141139335184,1.131174617656418,0.00014543853014824628
35,654,HD38666,2023-01-19T07:14:57.122998607Z,5.61735791531861,1.90213944539531,0,0,0,2023011800654,283.6951024935719,1717.895303176734,0.36904042926181596,179.85000799404898,654,1517.1422988791394,2.3341236964799226,314.46565710553057,0.9913996181525662,0.007857857374216282,0.5564914670864441,5.8865128311205587e-05
36,662,HD38666,2023-01-19T07:19:38.024499917Z,5.695386110126943,1.95417299314366,0,0,0,2023011800662,281.58313352144864,1717.0797730480645,0.4278610637111713,179.972665511376,662,1786.6318250779157,2.117958803202035,267.39193577662365,0.9837713314352622,0.00734442407767687,0.5313308636515047,5.6947204548161546e-05
37,663,HD38666,2023-01-19T07:20:21.015500520Z,5.707328054738888,1.9624201279428,0,0,0,2023011800663,289.1008731342218,1716.4839339892374,0.4255794014595597,179.54046073514033,663,1862.1793976908752,1.4862456645328295,348.6149428324038,0.9927592533739785,0.004634549042519683,0.44373647754298584,4.86791498686235e-05
38,680,HD38666,2023-01-19T07:30:25.766508158Z,5.875314445749444,2.08725609438809,0,0,0,2023011800680,297.97149124435623,1716.0941506486158,0.4033547371063961,178.40605514395105,680,1587.6630450090788,2.284445457673585,374.65420338305177,0.9886469629781403,0.006706452992643945,0.4915720613392172,5.6394584765295284e-05
39,681,HD38666,2023-01-19T07:31:08.607999909Z,5.887214860124722,2.09680696527709,0,0,0,2023011800681,280.14385786434565,1715.0260474839686,0.40061101535409566,180.0063288827256,681,2912.4228547987336,2.19019881158695,238.00521419478997,0.9807588715355765,0.005346811718621215,0.390521419889901,4.53188614951179e-05
40,689,HD38666,2023-01-19T07:35:49.789997958Z,5.965320970693888,2.16170940536452,0,0,0,2023011800689,295.1594743176446,1709.9219946940157,0.45258755463137706,178.54941213304605,689,874.9040226390226,2.450381071947248,406.22878196157484,0.9718603768050602,0.008794739450871959,0.6370365093513398,7.265414488664803e-05
41,690,HD38666,2023-01-19T07:36:32.665505694Z,5.977230833953889,2.17197253872333,0,0,0,2023011800690,278.8688398701159,1712.7361680774661,0.4199846274144945,179.69935555595643,690,382.65127427884744,2.010013260596718,322.5210642456195,0.9553714498134437,0.013815202543105944,0.9018042023131464,0.00010113532284841463
42,698,HD185975,2023-01-19T07:41:54.575993763Z,6.066650413973054,2.11472744705951,0,0,0,2023011800698,294.97669858839316,1755.5487992702954,0.48460225690110564,179.97059512540184,698,203.89842499202948,4.296590813530293,271.6262914558331,0.9860611595163806,0.01183954238494449,1.2712044657208519,0.00016075318599458987
43,699,HD185975,2023-01-19T07:42:37.504491821Z,6.078574996766943,2.11441637137685,0,0,0,2023011800699,294.47455435687857,1759.3182124230866,0.5132697926222386,180.05959632162723,699,93.50249646173555,3.6420127350136333,295.1052521280801,0.9913459814273035,0.013122972137804072,1.524297947304729,0.00019301828409814604
44,730,HD111980,2023-01-19T08:06:41.270009476Z,6.479620973893333,1.10185234365829,0,0,0,2023011800730,303.09330061140116,1724.5889408629557,0.24333685329637408,180.00968775312066,730,415.9376295320684,0.367180904282743,549.9999999999999,1.0910030895467078,0.004662285028505246,1.9957988414020649,0.00014218099320653183
45,731,HD111980,2023-01-19T08:07:24.086003293Z,6.491514305509167,1.10058636337495,0,0,0,2023011800731,301.0336026288082,1728.4365311531099,0.24026292045286204,179.99194638547885,731,496.072118920373,0.37395561278092515,549.9999999999999,1.0866632883652632,0.0048676567354183865,2.0420873208660435,0.00014539988112212738
46,753,HD185975,2023-01-19T08:24:50.606000576Z,6.782214304754444,2.09436326661816,0,0,0,2023011800753,295.5933481900861,1761.194048792809,0.4821929696402597,180.03557919548993,753,79.16694605567244,3.9887180932945947,276.8567819643823,0.9917881630462415,0.015177345803744385,1.7506825922362492,0.00021987476104357777
47,754,HD185975,2023-01-19T08:25:33.435003701Z,6.794111250066944,2.09397977146342,0,0,0,2023011800754,293.88600090149384,1761.8344074167583,0.48770665371821437,180.04136842510275,754,120.39229424527669,3.979983740606127,277.2102687367962,0.9956447251520556,0.01278542103541965,1.4798975856828445,0.00018753214304871038
