,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,162,HD185975,2023-01-20T01:00:35.665507410Z,-3.1485876395925008,2.04264995011333,0,0,0,2023011900162,302.25471167463144,1768.7144589063282,0.45527764304172613,180.11005098982682,11.998842404255189,4.077791706428941,257.33193338024296,0.973413049942006,0.04208089701182148,4.5362176343674605,0.0005412959156424862,0.6612674062589813,11.998842404255189,4.077791706428941,0.973413049942006,0.04208089701182148,0.0005412959156424862,0.6612674062589813,4.170181707562845,5.216004300391718,0.9598131798859236,0.20093057472850617,0.0013208045010015435,0.02654907279065088,3.477829454115984,3.8420948863898743,0.9796127328192938,0.16587034465670356,0.0013017446760063675,0.006866408225110535,4.094276226824357,0.574981038452097
1,163,HD185975,2023-01-20T01:01:18.656999553Z,-3.136645558441667,2.04310539941343,0,0,0,2023011900163,302.83634659568287,1765.5254208025167,0.45902541328099516,180.2105484184572,24.735249258239257,4.20414415511468,228.3363229915215,0.9700993464387442,0.03082385608794706,3.246628561205325,0.0003938063843695656,0.06427063256266534,24.735249258239257,4.20414415511468,0.9700993464387442,0.03082385608794706,0.0003938063843695656,0.06427063256266534,7.617399891543456,5.088428923404021,0.9561820790841703,0.14611013557147914,0.0009563682888001425,0.04677444785792807,5.945745801728923,3.4452719559784835,0.9762860874567167,0.1148860903856937,0.000929849302138345,0.007694515156231951,4.196928649620921,0.5830661734082772
2,180,HD37962,2023-01-20T01:16:08.057993019Z,-2.889589726923335,1.03766334571579,0,0,0,2023011900180,306.59712192185685,1730.3565391187765,0.217469726270876,180.0187599855265,93.23944984821755,0.41753675887196595,549.9999999999999,1.0378836487586578,0.008130804666567737,3.5284450095008735,0.00022554091387597073,9.663127756325977,93.23944984821755,0.41753675887196595,1.0378836487586578,0.008130804666567737,0.00022554091387597073,9.663127756325977,34.60634960937531,1.9903562215759636,1.0793121543435005,0.1014341659103834,0.0005545870390816219,0.43264075870778723,20.024601100732397,4.668303478694103,1.0237146143065738,0.12279158112165785,0.0005593382166904457,0.07612111528083461,0.4318314279743753,2.2570502677128053
3,181,HD37962,2023-01-20T01:16:50.896504886Z,-2.877690140293611,1.03690179524895,0,0,0,2023011900181,306.45412930135086,1730.136751847173,0.21735018171101272,179.99457254078595,192.49147237645445,0.338765023887702,549.9999999999908,1.0364730510569227,0.008902180947614665,3.9985705655876767,0.0002532729235899994,13.052505472958973,192.49147237645445,0.338765023887702,1.0364730510569227,0.008902180947614665,0.0002532729235899994,13.052505472958973,26.936280901571124,2.210780691904233,1.0647425874062264,0.11855109159501272,0.0006195753596448725,0.397291590070401,11.351739299901272,4.542912492046111,1.017664830701242,0.1392330194435556,0.0006303683839133308,0.02286387021159919,0.3525690179917883,2.2919593231622035
4,189,HD37962,2023-01-20T01:21:31.093503582Z,-2.7998576406558344,1.03212937085023,0,0,0,2023011900189,305.89520615113895,1730.396476027543,0.21185447537067661,180.03532564023251,270.0770138720656,0.4817429466734539,549.9999999999999,1.0323210678550585,0.005308600307700657,2.3128188701928982,0.00014666968896881168,19.05452749133956,270.0770138720656,0.4817429466734539,1.0323210678550585,0.005308600307700657,0.00014666968896881168,19.05452749133956,57.43040787722468,2.486545195198524,1.054976824107645,0.07052877698997816,0.0003636959607930055,0.5749848243654835,35.30750983526774,4.316692341049986,1.0130353908173355,0.08061997433750204,0.0003694128514985244,0.02348278822266222,0.49566617535035956,2.1543112555539854
5,190,HD37962,2023-01-20T01:22:14.011998726Z,-2.787935836449167,1.03142772083063,0,0,0,2023011900190,306.0295802314205,1730.5607070678464,0.22434410208802033,180.06635249645498,347.892046721449,0.43821364563341547,549.9999999997736,1.0385777612985099,0.006219324407739604,2.6608295908329547,0.0001693857674174008,21.32745613421072,347.892046721449,0.43821364563341547,1.0385777612985099,0.006219324407739604,0.0001693857674174008,21.32745613421072,51.16631858818535,2.187200578902158,1.0667456034379217,0.08053876285276591,0.0004205612457782734,0.5385162457519775,40.66358288164654,4.346388149053415,1.0227861492144141,0.09078850817838671,0.0004186342505178917,0.10135390070810228,0.45252214063977414,2.13141450929367
6,198,HD031128,2023-01-20T01:28:26.066006408Z,-2.6845875009819435,1.0024207207259,0,0,0,2023011900198,295.22582737864127,1737.6530339386175,0.17473480329242444,180.13127687897037,40.05717898650885,3.448769937254648,284.85045664106104,0.9922568243004717,0.02239591122492647,3.6489805289541706,0.00022288208661165406,0.06207625430819546,40.05717898650885,3.448769937254648,0.9922568243004717,0.02239591122492647,0.00022288208661165406,0.06207625430819546,11.449361081462982,4.541600477648508,0.9935238089275743,0.13458868645169692,0.0005669355085639608,0.012559197912117041,14.76189548089856,4.1335320246171365,0.9963643721306855,0.1259728773864177,0.0005566343793558,0.033945583010258795,3.47397445191323,0.6277165079987787
7,199,HD031128,2023-01-20T01:29:08.872994114Z,-2.67269667106361,1.00230605077655,0,0,0,2023011900199,286.67804255052783,1734.539041510763,0.17624201822407703,180.0018537818596,146.10991948646335,0.06685236575500592,549.9999999999999,1.0380838736215132,0.010299885301200901,4.2206977438968245,0.000261839640200777,15.802312468860954,146.10991948646335,0.06685236575500592,1.0380838736215132,0.010299885301200901,0.000261839640200777,15.802312468860954,28.918760108250098,2.365208660806895,1.1187729157207054,0.12482557863706704,0.0006692138213497768,0.44209812625228195,28.37161310790971,5.355750408173339,1.0171700630899596,0.15256732570023537,0.0006623727316624005,0.10641938437003155,0.08661682577657218,2.870388942615971
8,226,HD14943,2023-01-20T01:51:01.925490026Z,-2.3079598666436114,1.23814995833994,0,0,0,2023011900226,274.45163549804454,1718.5439064820257,0.17120671395419815,179.7094956356625,155614.2475284485,0.0010000000000000022,549.999999993546,0.7486580144625573,0.0010740149869750638,0.27841588350067736,1.5320151167262785e-05,409.46244128057134,155614.2475284485,0.0010000000000000022,0.7486580144625573,0.0010740149869750638,1.5320151167262785e-05,409.46244128057134,12628.748365087637,0.0010000000000000002,0.9533166680175414,0.008761062781295724,5.305561679475102e-05,21.508469285293156,24309.774246562647,0.34660957138550186,0.7969009646807389,0.008474415740612293,4.3966120093913837e-05,9.423250667217633,0.003733113636317406,0.17145456760398317
9,227,HD14943,2023-01-20T01:51:44.925494392Z,-2.2960154209863894,1.23983385083293,0,0,0,2023011900227,288.482186867883,1711.963241573567,0.177832150052373,179.31861610189168,127475.45475700848,0.0010000000000018126,549.999999907191,0.7442117137706287,0.0010876602011060403,0.28264556316713935,1.5572502757363918e-05,392.20044844059225,127475.45475700848,0.0010000000000018126,0.7442117137706287,0.0010876602011060403,1.5572502757363918e-05,392.20044844059225,11248.934623869265,0.00100000000001236,0.9223365956249782,0.009150215304167706,5.390822903038699e-05,19.85213556456989,21361.749500255006,0.7414471714249823,0.7658929389769927,0.009283394287412245,4.477933803582908e-05,8.797192643432858,0.006012216023508309,0.3677430966567445
