,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,number2,chi2,pwv,oz,grey,epwv,eoz,egrey
0,244,HD074000,2023-01-18T02:44:41.368008749Z,-3.229135553056947,1.33212833738763,0,0,0,2023011700244,307.949264232497,1716.3355078268914,0.31765028107710747,180.18409189787434,244,29.471486555129875,4.612759836479745,233.02482109379386,0.9881601250467944,0.03724301460071193,4.066037026041475,0.0003319493052694392
1,266,HD38666,2023-01-18T03:19:01.635502409Z,-2.65683902704028,1.01055018871435,0,0,0,2023011700266,274.65452327096716,1755.8897705666004,0.20036432752594713,179.8910199612965,266,34.85103036856004,4.065248614260767,416.5592203080238,1.0100186458404123,0.09704653583561514,5.598234049715009,0.00033711208538526736
2,276,HD38666,2023-01-18T03:24:56.970506873Z,-2.558134859133613,1.01395821461397,0,0,0,2023011700276,539.618347599904,3513.1415080325683,0.19833869599175,180.18122550049955,276,280.54606695235617,2.4889337491956436,344.89975610027216,1.0050354601188516,0.027768661521066874,2.0859257231926933,0.00012581497565384658
3,286,HD38666,2023-01-18T03:38:51.034000939Z,-2.3264505552263914,1.02409203024681,0,0,0,2023011700286,287.6801967593142,1748.2964250868945,0.2166489882197718,180.02978883751993,286,113.86058348168332,3.1044316177761426,464.35500664132957,1.0165207554266253,0.031329125513418966,2.148190168921666,0.00014122849630932518
4,363,HD38666,2023-01-18T04:40:25.632004738Z,-1.3001733319488906,1.10767433969239,0,0,0,2023011700363,513.810966577087,3498.384998050341,0.23700428660902298,181.40847022268693,363,498.87178726971524,1.7316063448527983,85.82579135690932,0.9929677284993237,0.019867803650124884,2.1322532276388895,0.00013003432580124382
5,364,HD38666,2023-01-18T04:41:08.557503079Z,-1.2882495824097253,1.10907402057527,0,0,0,2023011700364,277.51057506840056,1750.8434791550542,0.24497246857982213,179.41220047769616,364,127.63202859863887,5.190216756165382,521.8800644445225,1.0133035698964363,0.04557750614572672,2.2241358405349003,0.00015277471835289523
6,420,HD111980,2023-01-18T05:33:35.532999304Z,-0.4140897223472235,1.90049138277167,0,0,0,2023011700420,596.8011834295305,3432.4762953924865,0.4317772106546082,180.07841490544888,420,4.213332114144491,3.2274358849425666,266.96655646083696,0.9981909480756991,0.039370293113279574,5.080031616465271,0.0005511452718778251
7,421,HD111980,2023-01-18T05:34:18.358993687Z,-0.402193612796391,1.89230642405065,0,0,0,2023011700421,595.153021693422,3430.109278199916,0.42656611224535335,180.22394505795597,421,3.9646053389274325,3.3691545878725044,254.32300611261968,0.9983143435558866,0.04686383033816846,5.761833748006644,0.0006180498213679631
8,429,HD111980,2023-01-18T05:39:05.434497168Z,-0.322450417385002,1.83951899837754,0,0,0,2023011700429,600.8967577270631,3438.728442875909,0.4319511390225059,180.05629066761162,429,5.759883487560772,3.250666113777361,249.65304201032396,1.003800242475747,0.03341116481634748,4.129785072928749,0.00044335432588556286
9,430,HD111980,2023-01-18T05:39:48.249002641Z,-0.3105574991980573,1.83190553511954,0,0,0,2023011700430,601.4580772843369,3441.7192503682577,0.43709718108667545,180.04275486265888,430,4.049430338875091,3.396606868159457,261.54999031213464,1.0039392541114722,0.04345784916683979,5.275804481760721,0.0005583119126853718
