,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,number2,chi2,pwv,oz,grey,epwv,eoz,egrey
0,49,HD142331,2022-06-29T23:15:14.317493948Z,0.0,1.42223264114174,0,0,0,2022062900049,310.5251644810326,1747.522307626465,-0.013571130737176456,181.05118022063957,49,38.29106681447002,2.26144380934049,360.614134612423,0.9963406154855725,0.019690068415052164,3.0212055298219957,0.0002617100492449938
1,50,HD142331,2022-06-29T23:15:57.397992399Z,0.011966805125280366,1.418575616994,0,0,0,2022062900050,309.5215716374529,1746.511637453214,-0.003936156266689467,181.14411016968685,50,20.619772129669947,2.397169323272506,342.5319018084163,0.9995074657368838,0.02718745705509112,4.1916590119369355,0.00036224874980826454
2,51,HD142331,2022-06-29T23:16:40.370992719Z,0.02390374965861497,1.41494963431063,0,0,0,2022062900051,311.2530300512964,1749.9049573111229,0.013262779757590364,181.02099196739215,51,17.28218676150441,3.6035113762442563,314.0422705256933,0.9914138429410176,0.04125695472326693,4.984022347398889,0.00043528058493712995
3,52,HD142331,2022-06-29T23:17:23.296493692Z,0.03582749992889145,1.41137104940466,0,0,0,2022062900052,310.1522470846538,1746.4697346705502,0.0033950638724688544,181.02568313637408,52,25.56708429985131,2.658858740686549,316.2338178246789,0.9967217955341892,0.024152998306748205,3.6263729989781797,0.0003110897443997887
4,79,HD142331,2022-06-30T00:25:31.740506118Z,1.1715063922694453,1.17770853500552,0,0,0,2022062900079,314.66838033919385,1744.6423846411933,0.08321923993361476,179.96904669710335,79,86.63592620587215,3.320801280866142,332.8064842322652,1.0062624808326093,0.018325869636193034,2.479035712184647,0.0001861495375916558
5,80,HD142331,2022-06-30T00:26:14.788500807Z,1.1834641685719456,1.17613509208487,0,0,0,2022062900080,313.59225425274605,1743.7674072449888,0.08953818192638673,180.18630953035944,80,75.93611468884626,3.6300717101589695,315.18704564231007,1.0073551534819005,0.019342741145336403,2.4975320997308526,0.00018824453297528734
6,81,HD142331,2022-06-30T00:26:57.825006586Z,1.1954187535105554,1.17457629416622,0,0,0,2022062900081,316.9666279482038,1744.3569844229107,0.08296069602053875,179.90926454890442,81,105.57232848647702,3.664521130437343,331.86681287446925,1.0034942635352069,0.01738984795374242,2.195926022746809,0.00016544966222159616
7,82,HD142331,2022-06-30T00:27:40.828993467Z,1.2073643054219456,1.17303206364712,0,0,0,2022062900082,318.09986467342856,1743.8428042729295,0.08520151410823032,179.93354597364214,82,104.45648763117,2.7874072121477385,297.6983145573475,1.002608988686738,0.015147639270734398,2.236540025919198,0.00016558874509841752
8,106,HD142331,2022-06-30T00:44:04.556506526Z,1.4806219479383342,1.14155327884551,0,0,0,2022062900106,307.3741582796031,1741.935655563981,0.09455396815535629,180.03441173383538,106,23.942090959612152,3.081785213948549,356.5940096748517,1.0085588532241863,0.033757543792119094,4.432405574830881,0.0003264051999715875
9,107,HD142331,2022-06-30T00:44:47.597509391Z,1.4925777820675004,1.14033253793613,0,0,0,2022062900107,308.33150895526836,1740.6339722159362,0.09143072978704705,180.07467504820187,107,39.850212489332634,3.52576675176144,341.596827128741,1.0008039651089957,0.028320478059733187,3.4473271026211525,0.0002539993414293825
10,108,HD142331,2022-06-30T00:45:30.537502469Z,1.504505557922501,1.13912602668049,0,0,0,2022062900108,308.63275573381424,1740.8017420814256,0.0890015487280129,180.14702259710688,108,63.18547658084184,3.4536839841849107,340.6641112399377,1.0084452639772257,0.021333398135064522,2.729857599140152,0.00020077116632953248
11,109,HD142331,2022-06-30T00:46:13.535500724Z,1.5164494463266687,1.13793223481186,0,0,0,2022062900109,310.61037513706145,1742.3849553384068,0.0921757632802135,180.05979018322526,109,35.82351384776892,3.480521787638504,350.59290862813276,1.0069014128349925,0.02926480354374765,3.6994173694451766,0.0002718207009513713
12,133,HD142331,2022-06-30T01:02:38.998006356Z,1.7901890312244468,1.11397930477382,0,0,0,2022062900133,307.09759260865695,1745.347403245732,0.10058648613609265,180.22368197885376,133,5222.154740152941,2.4730294757276616,83.3070665444912,1.0114022420972568,0.0026081204432854407,0.4358641763581715,3.0752198763482784e-05
