,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,45,HD142331,2022-06-30T23:14:17.706494693Z,0.0,1.4073300660079,0,0,0,2022063000045,309.94347081382153,1750.3067954105934,0.010239066657915784,180.21401333509078,20.225520538942963,2.4179632757999183,284.0538389693309,0.9993627273196116,0.026625155607008684,4.324585922902764,0.00037028672813381057,1.5121005106126615,20.225520538942963,2.4179632757999183,0.9993627273196116,0.026625155607008684,0.00037028672813381057,1.5121005106126615,4.349261132032613,3.7723144743254617,0.9997879859928739,0.1604430927166848,0.0009229502414383703,0.0349430577987784,3.740002250635297,3.395768775698679,1.0032656726976001,0.14700675537007962,0.0008986216703820489,0.008305903715089392,2.4516332505144094,0.8120742144712798
1,46,HD142331,2022-06-30T23:15:00.685003473Z,0.011938474661111087,1.40379531034269,0,0,0,2022063000046,310.5373915025291,1748.0155701170518,0.014866463265251014,180.1383120561109,13.82628855356956,2.472437757739693,280.62439681575694,0.9911923136573335,0.03123500032485951,4.992841977943744,0.0004239831675323588,1.1114748202652136,13.82628855356956,2.472437757739693,0.9911923136573335,0.03123500032485951,0.0004239831675323588,1.1114748202652136,2.318911425676494,3.935462966068517,0.9927522862370995,0.18581626727822723,0.0010641487372069923,0.008148193657068236,3.182100739215463,3.1696043098131206,0.9936180840645684,0.1695986571048607,0.0010238216757219101,0.00943570179781661,2.5039513957488837,0.7896685058811611
2,60,HD142331,2022-06-30T23:24:09.982509252Z,0.16452111515527879,1.36124093264058,0,0,0,2022063000060,306.231676109515,1747.4078708628933,0.03655055226072453,180.22972746221683,2.6777651727455094,3.6892195785559028,267.70856950854704,0.9943073605104963,0.1260782992812008,15.948002721328836,0.00134174240813024,0.08754780593306893,2.6777651727455094,3.6892195785559028,0.9943073605104963,0.1260782992812008,0.00134174240813024,0.08754780593306893,0.9394258686311668,3.9482503539364617,0.9921274915227425,0.5835938828684001,0.0032554623950372505,0.024772146265936337,0.5660037653834123,3.688729810769831,1.0038997918740216,0.5433035918458354,0.0031602322039536905,0.004345838607054878,3.6949625220924514,0.12674732270505634
3,61,HD142331,2022-06-30T23:24:53.063496612Z,0.1764880560886093,1.35809790496677,0,0,0,2022063000061,305.42704063344064,1747.5243765894181,0.03706181464126549,180.23892555171872,1.6645212931253843,3.384420935872558,300.14476602548115,0.993245382187613,0.13222138742730338,17.656675189475713,0.0014662457425645428,0.04525762441802962,1.6645212931253843,3.384420935872558,0.993245382187613,0.13222138742730338,0.0014662457425645428,0.04525762441802962,0.48644161210139286,4.005686399270943,0.9929653213668793,0.6750852794604681,0.00365491087227287,0.010491025547154672,0.3098747058518502,3.7155303985261647,0.9998550765475677,0.6060360758131369,0.0034961424521471954,0.0039425647277112445,3.403401615424255,0.33944508778535143
4,76,HD185975,2022-06-30T23:35:28.838492749Z,0.3530922216822212,2.02482161866923,0,0,0,2022063000076,308.0870306514213,1756.4603877556747,-0.15702772839086881,179.68836966605073,781.9660452181367,2.7485816475143667,303.88947062310825,0.9948389448109678,0.004653570655476195,0.6051103630313582,7.454170649477032e-05,2.3357554687640114,781.9660452181367,2.7485816475143667,0.9948389448109678,0.004653570655476195,7.454170649477032e-05,2.3357554687640114,136.26117691570573,3.2424926894287607,0.9998370187327924,0.0233235200230815,0.00018444901286037013,0.13856917923460044,185.69532356518948,2.751011402623193,1.0029323813001862,0.021053202232367157,0.00017943210167760529,0.2905960223782705,2.7580522609303375,0.2423383417282471
5,77,HD185975,2022-06-30T23:36:11.789506509Z,0.3650230588377763,2.02435335267483,0,0,0,2022063000077,299.7156864530591,1755.4414068369708,-0.15659612243821347,180.09532122043174,25.255225789977516,2.059080911564857,348.3468466496165,1.0061224664089072,0.021510935702875073,3.064963463658863,0.0003698047202190107,2.531716485238561,25.255225789977516,2.059080911564857,1.0061224664089072,0.021510935702875073,0.0003698047202190107,2.531716485238561,4.9709965824904385,3.2447114573814644,1.0150995684366766,0.11885253239313168,0.0009499125651767362,0.05698644130924082,6.914141945691121,3.245704400511466,1.0114191163911095,0.11204923037368604,0.0009268416624823209,0.01683773236430101,2.0989777293408247,0.810998049640272
6,91,HD142331,2022-06-30T23:46:30.526009735Z,0.5368943097338859,1.27470699335412,0,0,0,2022063000091,315.8010611963952,1737.3740392821323,0.04772307777278875,180.17265068536958,172.7251615802784,0.16267922026730774,549.9999999999999,1.0552469577169532,0.00915227744658752,2.756980261567488,0.0002330277460759451,16.156334001016003,172.7251615802784,0.16267922026730774,1.0552469577169532,0.00915227744658752,0.0002330277460759451,16.156334001016003,18.72143235595445,3.2077887988185085,1.1048739246766157,0.10368155750919725,0.0006262608102758819,0.42919002837610376,27.2136007318421,3.443380872260245,1.0546328616915515,0.09700409308784048,0.0005742990581664732,0.11600527149166232,0.18892614802050958,2.2195937161416737
7,92,HD142331,2022-06-30T23:47:13.622997377Z,0.5488656951899982,1.27228779956861,0,0,0,2022063000092,314.3203552224573,1738.0562942344368,0.05656367741951627,180.19593945073416,19.39846872116329,3.557220167984591,298.7031561358923,1.0044677617627356,0.0332794624534453,4.318276779484325,0.0003452120521887149,0.41952283769472926,19.39846872116329,3.557220167984591,1.0044677617627356,0.0332794624534453,0.0003452120521887149,0.41952283769472926,4.659690908250935,3.7104402772035794,1.005301864535676,0.15669860977383138,0.0008430497187444166,0.06872140634017387,3.8715585003746713,3.0926236182073223,1.0142256458660053,0.14220188013190835,0.000806685868995108,0.022515064662970596,3.5483934744099024,0.24194066894462796
8,106,HD142331,2022-06-30T23:56:23.770497704Z,0.701684445280832,1.24310621848127,0,0,0,2022063000106,306.9721237417325,1741.2372901270016,0.08044612720484523,180.04338311844384,4.278886432305242,3.1235213867521687,351.4378500446444,0.9933319636738108,0.07377168658975213,10.800841242036325,0.0008198365268589646,0.12588823521782477,4.278886432305242,3.1235213867521687,0.9933319636738108,0.07377168658975213,0.0008198365268589646,0.12588823521782477,0.9462506524547161,3.6998768954720243,1.0028882309899456,0.3769139284002712,0.001981474630286222,0.02146791286344122,1.4598954799245918,3.557587418101042,1.0062664751961272,0.3564916840683972,0.0019178421280627446,0.007871438678701485,3.1430624221186347,0.34736041590702815
9,107,HD142331,2022-06-30T23:57:06.817506398Z,0.7136419476958329,1.2409545906281,0,0,0,2022063000107,309.44291955994686,1739.880331218668,0.07483911309700277,180.15559573243158,0.518330048916648,2.5042401622870742,321.04916466487373,0.9959059903147433,0.25794834434353514,40.10062681784131,0.0029663108547922194,0.0958910698269808,0.518330048916648,2.5042401622870742,0.9959059903147433,0.25794834434353514,0.0029663108547922194,0.0958910698269808,0.23142455036046838,4.064642817593153,1.004647134475681,1.4743398507729983,0.0075428757678920235,0.0010827706857029376,0.11106633229846789,3.5075861136554702,1.0063939477545736,1.359366347453365,0.007300206777134685,0.0019288894539256655,2.544834325741244,0.9000006429512012
