,number,object,dateobs,refhour,airmass,pressure,temperature,humidity,filename,targetx_pix,targety_pix,rotangle,d2ccd,number2,chi2,pwv,oz,grey,epwv,eoz,egrey
0,166,HD185975,2023-01-20T01:03:31.518001127Z,-3.807124719569723,2.04451614803411,0,0,0,2023011900166,304.1802806141328,1777.5775828501794,0.4327765627067588,180.1165584418032,166,44.53694717516176,3.301184034095674,377.32900379958585,0.9869959486467706,0.024681891731424387,3.5032095618564054,0.00045935495625234817
1,167,HD185975,2023-01-20T01:04:14.451499751Z,-3.7951987477297235,2.04497206020418,0,0,0,2023011900167,300.26328448002465,1779.8561291648334,0.4340530218387028,180.07168344437264,167,67.8010501427701,3.1719433731831557,381.0176800880721,0.9847436883447249,0.020658106622366515,2.8812251271370664,0.0003787833745587201
2,184,HD37962,2023-01-20T01:19:03.957500089Z,-3.548113747635834,1.0345892083498,0,0,0,2023011900184,305.4528797230337,1739.4848936095937,0.18745899613927436,179.96703824749497,184,233.98323307596334,3.0770362229312282,512.1312382810082,1.0065918981735047,0.015974395414301817,3.002400134596807,0.0002065456476729858
3,185,HD37962,2023-01-20T01:19:46.873992319Z,-3.5361924997941685,1.03386206189251,0,0,0,2023011900185,313.55195955789253,1739.243392302599,0.18330991630245577,179.66032090054492,185,281.16694800941605,2.916627839488725,536.3778146818698,1.0141580444865008,0.013812249330550303,2.8043472995981022,0.0001943507993551887
4,193,HD37962,2023-01-20T01:24:27.552504697Z,-3.458226246355834,1.02930293551839,0,0,0,2023011900193,301.9704942711092,1739.8446556360545,0.19292314517295112,180.37024156811032,193,217.38520534214626,3.2757497786687617,515.8611059626003,1.0143412802215523,0.016098748340146556,3.0138837463872044,0.0002087775224471798
5,194,HD37962,2023-01-20T01:25:10.367009888Z,-3.446333328247224,1.02863839037648,0,0,0,2023011900194,307.75166752735214,1737.9491754590972,0.19199851515732633,180.04694465564162,194,182.33472069767387,3.315668139065387,467.4902156299756,1.012182734915186,0.01800739440125022,3.3297839431917002,0.00023037010626260614
6,202,HD031128,2023-01-20T01:31:22.579503674Z,-3.342940968862223,1.00199599027966,0,0,0,2023011900202,277.51383812810934,1749.0756298781976,0.13465355424799832,180.02907957117355,202,42.140918627646144,1.8903956781094253,549.9999999999937,1.0211883019484327,0.025261518074683405,6.12255704210749,0.00041646373239615414
7,203,HD031128,2023-01-20T01:32:05.494490359Z,-3.331020139227501,1.00191168695695,0,0,0,2023011900203,273.7866675609357,1744.4290463999607,0.1373083450555681,180.04508826214064,203,60.3212007551276,2.172992745413309,549.9999999999999,1.0034991211466884,0.022729080203250443,4.791586443569325,0.00032446152091364307
8,231,HD14943,2023-01-20T01:54:40.914007770Z,-2.954514717724445,1.24683454259277,0,0,0,2023011900231,301.0596616627146,1713.9528192620273,0.11857592198530309,178.39791586597005,231,7481.587294377224,0.0010000000859871827,549.999999983954,0.7249884709591112,0.0034096278338427814,1.1690478166854439,7.892000199896077e-05
9,259,HD185975,2023-01-20T02:59:18.947995766Z,-1.8772830543922234,2.11057759977993,0,0,0,2023011900259,261.11555625722326,1764.7540854426284,0.40728065244641926,181.00010482970055,259,152.01675990338612,2.2489155900518525,379.4736848280693,0.9758920125443568,0.014923558629757425,2.2913174406577763,0.0003212205907908346
