,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-29T00:32:58.582,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800078_postisrccd.fits,78,HD111980,empty_1,holo4_003,1.078822531577585,30.0,-0.0240042507648468,1.474324226379395,745.8,9.6,12.0,4.8,,,,,    ,,
1,1,2022-06-29T01:23:07.878,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800134_postisrccd.fits,134,HD142331,empty_1,holo4_003,1.096327892493006,30.0,-0.0217494685202837,1.132997751235962,745.8,9.9,13.0,3.8,,,,,    ,,
2,2,2022-06-29T01:23:50.778,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800135_postisrccd.fits,135,HD142331,empty_1,holo4_003,1.095672615952222,30.0,-0.0217494685202837,1.196260333061218,745.8,9.9,13.0,2.9,,,,,    ,,
3,3,2022-06-29T01:24:33.789,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800136_postisrccd.fits,136,HD142331,empty_1,holo4_003,1.095024867971303,30.0,-0.0217494685202837,1.196260333061218,745.8,9.9,13.0,5.3,,,,,    ,,
4,4,2022-06-29T01:25:16.788,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800137_postisrccd.fits,137,HD142331,empty_1,holo4_003,1.094387687004151,30.0,-0.0217494685202837,1.18287205696106,745.8,10.0,13.0,4.9,,,,,    ,,
5,5,2022-06-29T01:41:43.686,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800161_postisrccd.fits,161,HD142331,empty_1,holo4_003,1.082666719472567,30.0,-0.0217494685202837,0.9897934198379517,745.9000000000001,10.0,13.0,4.3,,,,,    ,,
6,6,2022-06-29T01:42:26.587,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800162_postisrccd.fits,162,HD142331,empty_1,holo4_003,1.082276813769594,30.0,-0.0217494685202837,0.9412797689437866,745.9000000000001,9.9,13.0,3.9,,,,,    ,,
7,7,2022-06-29T01:43:09.670,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800163_postisrccd.fits,163,HD142331,empty_1,holo4_003,1.081892862380493,30.0,-0.0217494685202837,1.004674911499023,745.85,9.9,13.0,3.6,,,,,    ,,
8,8,2022-06-29T01:43:52.677,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800164_postisrccd.fits,164,HD142331,empty_1,holo4_003,1.081521138733171,30.0,-0.0217494685202837,1.004674911499023,745.85,9.9,13.0,3.6,,,,,    ,,
9,9,2022-06-29T02:00:20.342,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800188_postisrccd.fits,188,HD142331,empty_1,holo4_003,1.075755527494015,30.0,-0.0217494685202837,0.9920173287391663,746.0,10.2,13.0,3.8,,,,,    ,,
10,10,2022-06-29T02:01:03.294,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800189_postisrccd.fits,189,HD142331,empty_1,holo4_003,1.075618812280668,30.0,-0.0217494685202837,0.9920173287391663,746.0,10.2,13.0,3.8,,,,,    ,,
11,11,2022-06-29T02:01:46.291,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800190_postisrccd.fits,190,HD142331,empty_1,holo4_003,1.075491792535235,30.0,-0.0217494685202837,0.9920173287391663,746.0,10.2,13.0,4.1,,,,,    ,,
12,12,2022-06-29T02:02:29.291,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800191_postisrccd.fits,191,HD142331,empty_1,holo4_003,1.075374330538381,30.0,-0.0217494685202837,0.9920173287391663,746.0,10.2,13.0,4.3,,,,,    ,,
13,13,2022-06-29T02:18:53.231,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800215_postisrccd.fits,215,HD142331,empty_1,holo4_003,1.075390424027216,30.0,-0.0217494685202837,0.7542424201965332,745.9000000000001,10.4,13.0,5.1,,,,,    ,,
14,14,2022-06-29T02:19:36.163,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800216_postisrccd.fits,216,HD142331,empty_1,holo4_003,1.075503340753704,30.0,-0.0217494685202837,0.7798828482627869,745.9000000000001,10.4,13.0,5.3,,,,,    ,,
15,15,2022-06-29T02:20:19.164,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800217_postisrccd.fits,217,HD142331,empty_1,holo4_003,1.075626599191606,30.0,-0.0217494685202837,0.7798828482627869,745.9000000000001,10.5,13.0,4.8,,,,,    ,,
16,16,2022-06-29T02:21:02.205,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800218_postisrccd.fits,218,HD142331,empty_1,holo4_003,1.075759413450261,30.0,-0.0217494685202837,0.7444899678230286,745.9000000000001,10.5,13.0,4.8,,,,,    ,,
17,17,2022-06-29T02:37:29.239,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800242_postisrccd.fits,242,HD142331,empty_1,holo4_003,1.081551559079699,30.0,-0.0217494685202837,0.8051773905754089,745.95,10.9,12.0,6.8,,,,,    ,,
18,18,2022-06-29T02:38:12.188,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220628,exposure_2022062800243_postisrccd.fits,243,HD142331,empty_1,holo4_003,1.081917620874462,30.0,-0.0217494685202837,0.8015965819358826,745.95,10.9,13.0,6.3,,,,,    ,,
