,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-30T23:15:22.567,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000046_postisrccd.fits,46,HD142331,empty_1,holo4_003,1.403795310342687,30.0,0.05287912487983704,0.855717122554779,740.55,7.2,20.0,4.9,,,,,    ,,
1,1,2022-06-30T23:24:31.859,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000060_postisrccd.fits,60,HD142331,empty_1,holo4_003,1.361240932640582,30.0,0.05287912487983704,0.9741315245628357,740.5999999999999,7.2,21.0,4.1,,,,,    ,,
2,2,2022-06-30T23:25:14.943,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000061_postisrccd.fits,61,HD142331,empty_1,holo4_003,1.358097904966767,30.0,0.05287912487983704,1.006524801254272,740.55,7.2,21.0,5.8,,,,,    ,,
3,3,2022-06-30T23:35:50.719,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000076_postisrccd.fits,76,HD185975,empty_1,holo4_003,2.024821618669232,30.0,0.05287912487983704,0.9042454361915588,740.5,7.2,21.0,5.1,,,,,    ,,
4,4,2022-06-30T23:36:33.674,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000077_postisrccd.fits,77,HD185975,empty_1,holo4_003,2.024353352674832,30.0,0.05287912487983704,0.9042454361915588,740.5,7.1,21.0,5.2,,,,,    ,,
5,5,2022-06-30T23:46:52.409,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000091_postisrccd.fits,91,HD142331,empty_1,holo4_003,1.274706993354118,30.0,0.05287912487983704,0.8719960451126099,740.4000000000001,7.0,21.0,5.4,,,,,    ,,
6,6,2022-06-30T23:47:35.500,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000092_postisrccd.fits,92,HD142331,empty_1,holo4_003,1.272287799568611,30.0,0.05287912487983704,0.8561094403266907,740.4000000000001,7.0,21.0,5.1,,,,,    ,,
7,7,2022-06-30T23:56:45.653,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000106_postisrccd.fits,106,HD142331,empty_1,holo4_003,1.243106218481271,30.0,0.05287912487983704,1.063387155532837,740.45,6.9,22.0,3.6,,,,,    ,,
8,8,2022-06-30T23:57:28.696,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000107_postisrccd.fits,107,HD142331,empty_1,holo4_003,1.240954590628101,30.0,0.05287912487983704,1.031583189964294,740.35,6.8,22.0,5.3,,,,,    ,,
9,9,2022-07-01T00:06:37.301,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000121_postisrccd.fits,121,HD142331,empty_1,holo4_003,1.215102451015032,30.0,0.05287912487983704,0.8997941017150879,740.3,6.7,22.0,6.1,,,,,    ,,
10,10,2022-07-01T00:07:20.310,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000122_postisrccd.fits,122,HD142331,empty_1,holo4_003,1.213192766278793,30.0,0.05287912487983704,0.9856926798820496,740.3,6.7,22.0,5.8,,,,,    ,,
11,11,2022-07-01T00:16:33.130,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000136_postisrccd.fits,136,HD142331,empty_1,holo4_003,1.190122050908811,30.0,0.05287912487983704,0.7906860113143921,740.35,6.5,23.0,5.1,,,,,    ,,
12,12,2022-07-01T00:17:16.129,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000137_postisrccd.fits,137,HD142331,empty_1,holo4_003,1.188434761523647,30.0,0.05287912487983704,0.857383668422699,740.35,6.4,23.0,5.4,,,,,    ,,
13,13,2022-07-01T00:32:45.748,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000157_postisrccd.fits,157,HD185975,empty_1,holo4_003,1.986588472871855,30.0,0.02944787964224815,0.8446829915046692,740.3,6.3,22.0,5.0,,,,,    ,,
14,14,2022-07-01T00:33:28.915,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000158_postisrccd.fits,158,HD185975,empty_1,holo4_003,1.986114008575378,30.0,0.02944787964224815,0.9142313599586487,740.3,6.3,23.0,4.8,,,,,    ,,
15,15,2022-07-01T00:48:30.488,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000177_postisrccd.fits,177,HD142331,empty_1,holo4_003,1.128738805282262,30.0,0.04190770909190178,0.9365770816802979,740.25,6.1,23.0,5.4,,,,,    ,,
16,16,2022-07-01T00:49:13.508,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000178_postisrccd.fits,178,HD142331,empty_1,holo4_003,1.127658187770135,30.0,0.04190770909190178,0.9492661356925964,740.25,6.1,23.0,5.6,,,,,    ,,
17,17,2022-07-01T01:19:04.509,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000216_postisrccd.fits,216,HD142331,empty_1,holo4_003,1.092893198612324,30.0,0.06337019056081772,0.9726011753082275,740.25,5.6,25.0,5.1,,,,,    ,,
18,18,2022-07-01T01:29:00.508,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000231_postisrccd.fits,231,HD142331,empty_1,holo4_003,1.085504291452506,30.0,0.06337019056081772,1.10336971282959,740.15,5.3,26.0,5.5,,,,,    ,,
19,19,2022-07-01T01:29:43.512,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000232_postisrccd.fits,232,HD142331,empty_1,holo4_003,1.085044335546033,30.0,0.06337019056081772,1.10336971282959,740.15,5.3,26.0,5.6,,,,,    ,,
20,20,2022-07-01T01:38:58.959,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000246_postisrccd.fits,246,HD142331,empty_1,holo4_003,1.080042859938166,30.0,0.06337019056081772,0.8101728558540344,740.15,5.0,28.0,5.7,,,,,    ,,
21,21,2022-07-01T01:39:41.957,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000247_postisrccd.fits,247,HD142331,empty_1,holo4_003,1.079721568747312,30.0,0.06337019056081772,0.8101728558540344,740.15,5.0,27.0,5.6,,,,,    ,,
22,22,2022-07-01T01:48:58.645,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000261_postisrccd.fits,261,HD142331,empty_1,holo4_003,1.076490361511003,30.0,0.06337019056081772,0.8801079988479614,740.05,5.1,26.0,5.3,,,,,    ,,
23,23,2022-07-01T01:49:41.599,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000262_postisrccd.fits,262,HD142331,empty_1,holo4_003,1.076306054484678,30.0,0.06337019056081772,0.885296642780304,740.05,5.1,27.0,5.6,,,,,    ,,
24,24,2022-07-01T01:58:56.528,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000276_postisrccd.fits,276,HD142331,empty_1,holo4_003,1.074834592581428,30.0,0.06337019056081772,0.9211598038673401,740.05,4.9,26.0,5.3,,,,,    ,,
25,25,2022-07-01T01:59:39.474,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000277_postisrccd.fits,277,HD142331,empty_1,holo4_003,1.074784897500717,30.0,0.06337019056081772,0.8869258761405945,740.05,4.9,26.0,5.7,,,,,    ,,
26,26,2022-07-01T02:08:52.817,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000291_postisrccd.fits,291,HD142331,empty_1,holo4_003,1.075043000027826,30.0,0.06337019056081772,0.8011866211891174,740.05,4.7,28.0,5.8,,,,,    ,,
27,27,2022-07-01T02:09:35.757,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000292_postisrccd.fits,292,HD142331,empty_1,holo4_003,1.075126882503104,30.0,0.06337019056081772,0.8011866211891174,740.05,4.8,27.0,5.2,,,,,    ,,
28,28,2022-07-01T03:02:43.078,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000317_postisrccd.fits,317,HD185975,empty_1,holo4_003,1.895197343050892,30.0,0.02099447324872017,0.8549321293830872,740.35,4.9,24.0,5.6,,,,,    ,,
29,29,2022-07-01T03:03:26.040,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000318_postisrccd.fits,318,HD185975,empty_1,holo4_003,1.894843107417589,30.0,0.02099447324872017,0.8549321293830872,740.3,4.9,24.0,5.5,,,,,    ,,
30,30,2022-07-01T03:19:10.994,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000337_postisrccd.fits,337,HD142331,empty_1,holo4_003,1.131961095533423,30.0,0.03287627920508385,1.094152808189392,740.25,4.6,23.0,5.2,,,,,    ,,
31,31,2022-07-01T03:19:53.892,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000338_postisrccd.fits,338,HD142331,empty_1,holo4_003,1.133080489984561,30.0,0.03287627920508385,1.029243111610413,740.25,4.6,23.0,5.2,,,,,    ,,
32,32,2022-07-01T03:29:02.789,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000352_postisrccd.fits,352,HD142331,empty_1,holo4_003,1.148570774652546,30.0,0.03287627920508385,0.8971352577209473,740.25,4.7,22.0,4.8,,,,,    ,,
33,33,2022-07-01T03:29:45.709,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220630,exposure_2022063000353_postisrccd.fits,353,HD142331,empty_1,holo4_003,1.149871381637417,30.0,0.03287627920508385,0.8971352577209473,740.25,4.7,20.0,4.3,,,,,    ,,
