,lambdas,ratioo2o1,ratioo2o1err
0,350.0,2.8793123152964686,0.1698280862519217
1,351.0,2.781243531044123,0.13667628699694453
2,352.0,2.6826245879246806,0.11458570854623443
3,353.0,2.5838132914267833,0.10955127283913157
4,354.0,2.4851674470390726,0.09101893647294983
5,355.0,2.3870448602501897,0.07989543664452088
6,356.0,2.2898033365487764,0.07439241678503826
7,357.0,2.193800681423474,0.06494041604191898
8,358.0,2.0993947003629243,0.05780318888427945
9,359.0,2.006943198855768,0.05103120806839772
10,360.0,1.9168039823906469,0.045535479342979385
11,361.0,1.8293348564562024,0.04200616437867117
12,362.0,1.7448936265410726,0.03779538247448236
13,363.0,1.6693566026950013,0.035054272500375794
14,364.0,1.5894117819017635,0.032233122432837186
15,365.0,1.5073368996941285,0.02953420458139862
16,366.0,1.446239486354384,0.026928603150059856
17,367.0,1.3824244236941343,0.025025414661719977
18,368.0,1.3245118661371391,0.022945318985199498
19,369.0,1.279185011309374,0.02116978838082601
20,370.0,1.2398315636423873,0.01884690590560788
21,371.0,1.2013270699934808,0.01744345231160644
22,372.0,1.1627943933808966,0.016086994743252217
23,373.0,1.1257437864481643,0.014966299229295746
24,374.0,1.0968540616908582,0.01379131067618495
25,375.0,1.072742016274466,0.012743559166196102
26,376.0,1.0538698168267204,0.01201993304998193
27,377.0,1.0361956368260954,0.011182424511478382
28,378.0,1.0176257310856973,0.010388931204258552
29,379.0,0.9983025444898674,0.00981314726707738
30,380.0,0.9818944632099224,0.009248227189166904
31,381.0,0.9684604999530366,0.008605137062004917
32,382.0,0.9588945776781701,0.0079198366331104
33,383.0,0.9506914945952567,0.007647622470896971
34,384.0,0.9429715137784921,0.007453398435416142
35,385.0,0.9327644588137941,0.007237500061541074
36,386.0,0.9190133389861546,0.006820579497182448
37,387.0,0.9014826104339675,0.006235337926993555
38,388.0,0.8818597457102603,0.0058083271511202815
39,389.0,0.8635058808995009,0.005647767594825526
40,390.0,0.8459275246240064,0.005592335416147471
41,391.0,0.8289447131597407,0.005562744977563627
42,392.0,0.8143000522891403,0.0054846903239447456
43,393.0,0.8019762332693965,0.005235461206698652
