,lambdas,ratioo2o1,ratioo2o1err
0,350.0,1.9649846839115814,1.0318770972235667
1,351.0,1.7981029597442273,0.8870958334283201
2,352.0,1.6516632695249434,0.830132145118078
3,353.0,1.5242545389599103,0.4850243035293611
4,354.0,1.4144656937553077,0.228327962222832
5,355.0,1.3208856596173169,0.2304635026457152
6,356.0,1.2421033622521174,0.24329811972201335
7,357.0,1.17670772736589,0.23826944653526286
8,358.0,1.1232876806648149,0.14978550434375262
9,359.0,1.0804321478550725,0.15701209469919686
10,360.0,1.0467300546428433,0.15617085026140465
11,361.0,1.0207703267343071,0.13459859337423205
12,362.0,1.0011418898356421,0.10061155605972892
13,363.0,0.976014352403302,0.10398934831454
14,364.0,0.9524388726346865,0.07804974824876279
15,365.0,0.9586515848214819,0.07874988749338985
16,366.0,0.9533323294588399,0.07467103057183447
17,367.0,0.9164346778412071,0.07015229061891093
18,368.0,0.8914296129694566,0.06387218241648858
19,369.0,0.8755735051796791,0.06339104331409214
20,370.0,0.8702585251124046,0.056589934263518514
21,371.0,0.8492876260483972,0.05290058870690492
22,372.0,0.8339495719564618,0.050573177145780385
23,373.0,0.8248914062254202,0.04490828043733702
24,374.0,0.8126829947881955,0.03975906595370482
25,375.0,0.7940267608337633,0.038312375289913145
26,376.0,0.7772412918563105,0.037382946012785405
27,377.0,0.7542131612853118,0.03528640191860883
28,378.0,0.7360177862910577,0.034145378877335125
29,379.0,0.7192978698000573,0.03456983625495547
30,380.0,0.7061206881519704,0.031138932802662996
31,381.0,0.6956659635513162,0.031422240223404986
32,382.0,0.6952408815253797,0.030390558132068698
33,383.0,0.6953573069324083,0.02779368013839706
34,384.0,0.6923723004385569,0.02610681113336045
35,385.0,0.6892584983306275,0.025315512571743016
36,386.0,0.6865403738379766,0.025168911565648135
37,387.0,0.6729135306443762,0.023082224844196166
38,388.0,0.6555138320430484,0.02314936340412778
39,389.0,0.6398587860134535,0.02183837921495457
40,390.0,0.6255070274333158,0.02135574451864308
41,391.0,0.6128330698641725,0.021198032920315836
42,392.0,0.6075162349306724,0.020941980890165395
43,393.0,0.6002299045788058,0.019612653820758826
44,394.0,0.5984094957664343,0.017688831205917355
45,395.0,0.5973731097632794,0.016505058751371728
46,396.0,0.5934164935144133,0.01629957462878382
47,397.0,0.5853035821826509,0.0152877846280376
48,398.0,0.5764076929225608,0.01357936463036062
49,399.0,0.5704423907793028,0.013635103656636399
50,400.0,0.5633906719184458,0.01338050006587176
51,401.0,0.5575754952690799,0.012691857901596845
52,402.0,0.5506734264401139,0.012268531632267585
53,403.0,0.5455828986924356,0.01206384010216841
54,404.0,0.5433767179011703,0.011331047197839695
55,405.0,0.5433568581742385,0.011116107832695768
56,406.0,0.5421222781358742,0.01060715725704013
57,407.0,0.5356691821230495,0.010148092138939717
58,408.0,0.5261543742658835,0.009688674662841743
59,409.0,0.5169838475443562,0.009579082318450421
60,410.0,0.5063683683130599,0.009303099682609558
61,411.0,0.4906161219576378,0.008919464737585904
62,412.0,0.4779117602873174,0.008593569640957296
63,413.0,0.4670896776568217,0.008425737990624618
64,414.0,0.45734123573260865,0.008195165286837744
65,415.0,0.44938192750590067,0.007974236984830602
66,416.0,0.44289748227717013,0.0076876827637543345
67,417.0,0.43654799486043167,0.007596206657227487
68,418.0,0.4321096475758459,0.007437489304513528
69,419.0,0.4282405732405789,0.007323059861931817
70,420.0,0.4243324280938767,0.007090088928544074
71,421.0,0.41766863631751333,0.00706927234171119
72,422.0,0.4114421732516522,0.006930023862996034
73,423.0,0.4061857285724096,0.006985209777846114
74,424.0,0.40058521257617336,0.0067892443662231575
75,425.0,0.39506426267535005,0.006849426841806467
76,426.0,0.39028803092260334,0.006751112605034574
77,427.0,0.3877866447184356,0.00674342930562237
78,428.0,0.3866356033481299,0.00682094329344837
79,429.0,0.3858967068005855,0.006689402954686756
80,430.0,0.3859737258252777,0.006644055757037179
81,431.0,0.38608496427684347,0.006455330613541904
82,432.0,0.38736845646573886,0.006333141189491486
83,433.0,0.3890479367514651,0.006564606152139256
84,434.0,0.3912052194663367,0.0064890548134985465
85,435.0,0.3940608393530448,0.006396999657482596
86,436.0,0.39770694779747956,0.00640540391118259
87,437.0,0.40016126823706333,0.006442943068933026
88,438.0,0.4031290579731011,0.006624093785485144
89,439.0,0.40607925498512193,0.006489525085822273
90,440.0,0.40901150985195384,0.006395789046644095
91,441.0,0.4124023981720307,0.006302447754325133
92,442.0,0.4156641628990023,0.006292679895304644
93,443.0,0.4179267900394279,0.0063422729250766086
94,444.0,0.4177764495954344,0.006238229877950827
95,445.0,0.4154612847804101,0.006091789769564578
96,446.0,0.41314733560162925,0.006023844034423556
97,447.0,0.41052057147549353,0.005918268847372682
98,448.0,0.40733028638276775,0.005785080149877444
99,449.0,0.4039369424718626,0.005792399182307341
100,450.0,0.4003513022942242,0.005768572401413677
101,451.0,0.3972575797334188,0.005711455712407114
102,452.0,0.39364437587406237,0.005598963887127666
103,453.0,0.3897691680320874,0.005543141162063464
104,454.0,0.3854763096121335,0.005387264557779422
105,455.0,0.3815620953452079,0.0052786432370264535
106,456.0,0.3782457959048383,0.0052037664108768025
107,457.0,0.37476753508058885,0.00512810060113419
108,458.0,0.3704283904333053,0.005110516287567152
109,459.0,0.3662554929384657,0.005048843349333958
110,460.0,0.36155342068311114,0.004951269316447902
111,461.0,0.3565355464250975,0.004875188218371215
112,462.0,0.351833871070469,0.004851770714373827
113,463.0,0.34760876901602966,0.004851352759417357
114,464.0,0.3439117293644364,0.004812886464130827
115,465.0,0.3410933651367205,0.004738415585897662
116,466.0,0.3385148394505376,0.004694016642490885
117,467.0,0.33521359135810114,0.004601653335678193
118,468.0,0.33169776107870697,0.004593712786291884
119,469.0,0.32808364568410603,0.0045141102231625535
120,470.0,0.32446235895698117,0.004514884943570468
121,471.0,0.32134951608179785,0.004451537835287936
122,472.0,0.31856157729773904,0.004410571920095384
123,473.0,0.31583003584946245,0.004377941923665304
124,474.0,0.3138307845116235,0.004353028011253899
125,475.0,0.31246670243912655,0.00436460176889882
126,476.0,0.3115608664397091,0.004344689187459645
127,477.0,0.310706672804941,0.004231022661078812
128,478.0,0.30927805542586534,0.00420654425056248
129,479.0,0.307884503018223,0.0042199377687720755
130,480.0,0.30585702600099474,0.0042140707128846665
131,481.0,0.30407680646631746,0.004215201889981112
132,482.0,0.30237851475423794,0.004236103556738599
133,483.0,0.3008533941492808,0.004274321953308092
134,484.0,0.298639133377223,0.004300594287119839
135,485.0,0.2966471333886682,0.004318359825221316
136,486.0,0.2947696617572473,0.004276151633746923
137,487.0,0.2925687580803413,0.004212969988758001
138,488.0,0.29116404508215377,0.0042165512077438445
139,489.0,0.28993387576154617,0.0041949924174487585
140,490.0,0.28817778245727793,0.0042542349250350225
141,491.0,0.28652517744498407,0.004188677919094222
142,492.0,0.28411354427705554,0.00421527570121049
143,493.0,0.28189558613969035,0.004170186053152573
144,494.0,0.2796164710068097,0.004106332527064091
145,495.0,0.2775567034984355,0.004070865865962943
146,496.0,0.27579589542672045,0.004116906223511556
147,497.0,0.2744251778188553,0.0040468142537334805
148,498.0,0.2732983311119317,0.004018143695843763
149,499.0,0.27152855844836454,0.004083467492943731
150,500.0,0.26952283144184075,0.004023061317920557
151,501.0,0.2671558559809879,0.004002562958806293
152,502.0,0.264731195649382,0.003970311657918404
153,503.0,0.2625026628504919,0.0038854749537426065
154,504.0,0.2605300337902742,0.003979631536410117
155,505.0,0.2590681001708187,0.003920878095457753
156,506.0,0.2576884306929807,0.003934469433693817
157,507.0,0.2558065879818458,0.003917849516028069
158,508.0,0.25450988678311803,0.003912246740823946
159,509.0,0.2532492432127684,0.0038906202967976247
160,510.0,0.25200083643069915,0.0038918377839747696
161,511.0,0.250740845596812,0.003913295706265365
162,512.0,0.24944544987100842,0.0038842843023375695
163,513.0,0.24809082841319025,0.0038972732228558346
164,514.0,0.24665316038325913,0.0038987369190266554
165,515.0,0.24510862494111668,0.003969677425431521
166,516.0,0.24343340124666463,0.003942994525206452
167,517.0,0.24160366845980458,0.003971775939175457
168,518.0,0.23959560574043826,0.003961948475970023
169,519.0,0.23738539224846733,0.004002655851574218
