,lambdas,ratioo2o1,ratioo2o1err
0,350.0,6.036201633500564,17.625737267911155
1,351.0,5.238805250572186,6.59741473743386
2,352.0,4.54820229311798,2.8455208610130573
3,353.0,3.956787351850475,1.0955146332570844
4,354.0,3.4569550174822,0.9395827695970117
5,355.0,3.0410998807256844,3.1450576722328702
6,356.0,2.7016165322934587,1.1759876192317686
7,357.0,2.4308995628980514,1.1774546884693926
8,358.0,2.221343563251992,1.214183877854478
9,359.0,2.0653431240678106,0.7133141919864012
10,360.0,1.9552928360580353,0.5728086852650035
11,361.0,1.883587289935197,0.41472083300443185
12,362.0,1.8426210764118198,0.5439844327717661
13,363.0,1.92309134975556,0.37863689523645766
14,364.0,1.870736964170101,0.5250121729844499
15,365.0,1.8341785647185387,0.3718353607103943
16,366.0,1.7072262043172697,0.3654963131326192
17,367.0,1.549332680173841,0.2894310988336715
18,368.0,1.5708678229973247,0.3075856608421012
19,369.0,1.5180028745456227,0.2528277092637703
20,370.0,1.490991131816146,0.21713710977001796
21,371.0,1.4988079174140736,0.22850071190992152
22,372.0,1.4575883184059157,0.19585452604732226
23,373.0,1.4258334955264809,0.17960458914258545
24,374.0,1.3644724734961566,0.18363881930944767
25,375.0,1.3242163514969032,0.14932363990548825
26,376.0,1.2659983009578624,0.16201296022924158
27,377.0,1.2547212338592915,0.12575657372442475
28,378.0,1.2213471534400382,0.13299180261421928
29,379.0,1.2115929374673242,0.11715198498362757
30,380.0,1.191888281265794,0.11792126081993462
31,381.0,1.1779751625354689,0.10811964316360223
32,382.0,1.1697006638449412,0.09683038346898393
33,383.0,1.1415680074567753,0.08785847084008074
34,384.0,1.124128256316485,0.08791673259996778
35,385.0,1.097055996012282,0.07488525210728707
36,386.0,1.0672087835919064,0.08451838783586142
37,387.0,1.0417735846457497,0.07868130833406096
38,388.0,1.009449115332647,0.07038417818038721
39,389.0,0.9903552966164878,0.06947467281735674
40,390.0,0.9595812445906396,0.0655930532878782
41,391.0,0.9379718470109648,0.06235658115329388
42,392.0,0.9165349430804475,0.06337362032527158
43,393.0,0.9008446096973665,0.061163400783952576
44,394.0,0.8872791724389891,0.052545721018868764
45,395.0,0.8686039543251444,0.05129714031125786
46,396.0,0.8467288628528036,0.050255568845304174
47,397.0,0.83128024053774,0.0477703882378435
48,398.0,0.804556973882726,0.04412549130378996
49,399.0,0.7923033039172549,0.04372891931023078
50,400.0,0.7791233371407448,0.04224584936295299
51,401.0,0.7637318327406188,0.040744710550992824
52,402.0,0.7547816335134984,0.037921468086687525
53,403.0,0.7424676443682883,0.03643582848192531
54,404.0,0.7296565153555798,0.03527479073445709
55,405.0,0.7198507345281038,0.033945020092574336
56,406.0,0.711958430477107,0.03294894921408629
57,407.0,0.6966017626084777,0.03243233304144944
58,408.0,0.6826737894462351,0.030901866685258506
59,409.0,0.6700553882414411,0.029662641370553494
60,410.0,0.6573052917173108,0.029781207189824015
