,wavelength,newthrou,newthrouerr,oldthrou
0,350.0,0.0013256989907896167,0.01030733148661903,0.06194709279500001
1,351.0,0.0014002482838542491,0.010777958049621447,0.06275404064218587
2,352.0,0.001489642737141666,0.011326104407926727,0.06356098848937172
3,353.0,0.0015811191169892184,0.011972210842097267,0.06436793633655757
4,354.0,0.0016622686939157141,0.012657748475331257,0.06517488418374343
5,355.0,0.0017747019944086943,0.013330352546358558,0.06598183203092929
6,356.0,0.0018889844306502826,0.014067241959824428,0.06678877987811514
7,357.0,0.002003631069741324,0.014814026125984387,0.067595727725301
8,358.0,0.0021235943367197453,0.015567427273123914,0.06840267557248685
9,359.0,0.002241648245441028,0.01633265625664271,0.06920962341967271
10,360.0,0.0023502404162966295,0.01709024390989634,0.07001657126685856
11,361.0,0.0024510031263577947,0.017868236898453824,0.07082351911404441
12,362.0,0.002570109274911537,0.018710885034851136,0.07163046696123027
13,363.0,0.0027131056795377836,0.019753849377358183,0.07243741480841612
14,364.0,0.002851251366461224,0.02081238531766478,0.07324436265560198
15,365.0,0.0029922428370112424,0.02183017317076393,0.07420920300804204
16,366.0,0.003148394395257691,0.022951825832031293,0.0752372003625838
17,367.0,0.0033091015978634186,0.02422695975835134,0.07626519771712555
18,368.0,0.003464253113722852,0.025304462989952623,0.07729319507166729
19,369.0,0.00362380899846972,0.02634394293586138,0.07832119242620904
20,370.0,0.0037870161428587385,0.027385186508995046,0.07934918978075078
21,371.0,0.003957470634460066,0.02842329059985581,0.08037718713529253
22,372.0,0.004133179164246112,0.029474598291937694,0.08140518448983428
23,373.0,0.00430904611260978,0.03056759196204856,0.08243318184437604
24,374.0,0.004481203481634366,0.03168932512799338,0.08346117919891778
25,375.0,0.004654543171868068,0.032865150963048075,0.08448917655345953
26,376.0,0.0048272506108567766,0.034081599311583666,0.08551717390800127
27,377.0,0.005008207046754675,0.03532698849498876,0.08654517126254302
28,378.0,0.005194007417796408,0.03659050484291434,0.08757316861708478
29,379.0,0.005393680482630136,0.03796526186049016,0.08884996151162299
30,380.0,0.005625746866285277,0.03956767379211511,0.09045848179282313
31,381.0,0.0058042374165750005,0.04079761978766601,0.09206700207402328
32,382.0,0.006021681892403584,0.04202265801009377,0.09367552235522342
33,383.0,0.006250414756293879,0.04330863113711586,0.09528404263642357
34,384.0,0.006439070877358954,0.0446350808000091,0.09689256291762371
35,385.0,0.006644626336752615,0.04599783461195483,0.09850108319882386
36,386.0,0.006813480910192395,0.047384146729956444,0.100109603480024
37,387.0,0.007057788142900766,0.04877404989286309,0.10171812376122415
38,388.0,0.007244465050783744,0.050161714963354094,0.1033266440424243
39,389.0,0.007465416813439124,0.05154984297212177,0.10493516432362443
40,390.0,0.007672413940437113,0.05300164615175566,0.10654368460482458
41,391.0,0.007921295908897903,0.05444980368252127,0.10815220488602473
42,392.0,0.008144123367369346,0.055869909654020444,0.10976072516722488
43,393.0,0.008375408001439698,0.057331214915820924,0.11138078260451337
44,394.0,0.008634095706314609,0.058817709050828705,0.11307006297833194
45,395.0,0.008888568658653511,0.06028864934687842,0.11475934335215052
46,396.0,0.00914697612718505,0.06170385301778612,0.11644862372596909
47,397.0,0.009365113653032546,0.06317736194008187,0.11813790409978767
48,398.0,0.009564464635195611,0.06463042111572845,0.11982718447360624
49,399.0,0.009775411985759598,0.06609181769489246,0.12151646484742482
