,wavelength,throu,errthrou,sedtoa,errsedtoa
0,355.0,0.010664507314891422,0.0010861972762273417,6.560674423329432e-12,6.682152750633064e-13
1,368.6734693877551,0.014989435000231697,0.0009956715130979166,1.6742495838656442e-11,1.1121183796756154e-12
2,382.3469387755102,0.02995381343967263,0.0014845053308123275,3.216373844571691e-11,1.5940287962894515e-12
3,396.0204081632653,0.050660165813169886,0.0019431645892289589,5.009911773248487e-11,1.9216445498500393e-12
4,409.6938775510204,0.06566235240010479,0.001812276718159463,5.856080785110327e-11,1.6162745437215704e-12
5,423.36734693877554,0.08111698058521258,0.0018838374336912008,6.438127887426518e-11,1.495172309142421e-12
6,437.0408163265306,0.09655644776150188,0.002425393530782774,6.891054163073702e-11,1.7309582710287452e-12
7,450.7142857142857,0.1030603286527917,0.0017938142371192556,6.612015876210732e-11,1.1508529392297911e-12
8,464.38775510204084,0.10832438970562203,0.0019914216104571668,6.251442677184919e-11,1.1492571596952314e-12
9,478.0612244897959,0.11492769253421949,0.002455128518427261,5.919196949178329e-11,1.2644810763766415e-12
10,491.734693877551,0.11426032368728621,0.001506365067489664,5.346620907713754e-11,7.048783606225723e-13
11,505.40816326530614,0.11555587618420933,0.0019994235468874474,4.94105650797841e-11,8.549339985795976e-13
12,519.0816326530612,0.11899377560580764,0.0021282287531544184,4.627521095595262e-11,8.276418998670557e-13
13,532.7551020408164,0.1138859362412753,0.002175825488137169,4.018162591660126e-11,7.67682197729062e-13
14,546.4285714285714,0.11498856811116177,0.002370875276333291,3.687817371640401e-11,7.603673281331993e-13
15,560.1020408163265,0.1149486905677773,0.0021293631064118836,3.364005053371769e-11,6.231639712510988e-13
16,573.7755102040817,0.11071636109908203,0.00201395465970823,2.9559980959387734e-11,5.377024750729372e-13
17,587.4489795918367,0.11404098508610215,0.001869999495926959,2.789706647141344e-11,4.574451913055379e-13
18,601.1224489795918,0.10957831192337798,0.002092207622003959,2.4591140626519008e-11,4.695251364024502e-13
19,614.795918367347,0.11238508650931246,0.0019141443912459692,2.327568364206712e-11,3.964317747104868e-13
20,628.469387755102,0.11142471779701431,0.0013914528743443843,2.123374912124042e-11,2.651634379876278e-13
21,642.1428571428571,0.11238023723181897,0.0016234260952958466,1.9610006523202918e-11,2.8328287164066976e-13
22,655.8163265306123,0.10901096442216873,0.0012635132148335702,1.7477538625424852e-11,2.02576879610631e-13
23,669.4897959183673,0.11022677236907585,0.0017181823734470586,1.6370118040147668e-11,2.5517256527889063e-13
24,683.1632653061224,0.10790825067215226,0.0013888011492168546,1.5031443840392346e-11,1.9345774164526291e-13
25,696.8367346938776,0.10462994719781588,0.001704902193317177,1.3521288614024756e-11,2.203238674195431e-13
26,710.5102040816327,0.10188597229509949,0.002302134392965166,1.223340943244153e-11,2.764163894522966e-13
27,724.1836734693877,0.10141431089214005,0.002164548674428209,1.1344596621493356e-11,2.4213477726129624e-13
28,737.8571428571429,0.0981048840726735,0.0020220749406817964,1.0225453429901197e-11,2.1076048693350708e-13
29,751.530612244898,0.0901802659483373,0.0023468845514420466,8.771324243112277e-12,2.2826818201714166e-13
30,765.204081632653,0.08966651256139087,0.0022031308060927505,8.157588821544383e-12,2.0043419469311308e-13
31,778.8775510204082,0.09473126287588157,0.003202826983076927,8.078985588605335e-12,2.731473460137169e-13
32,792.5510204081633,0.09224259049648911,0.0027969366537096132,7.360848749662176e-12,2.2319221044780092e-13
33,806.2244897959183,0.08910283911035517,0.0023727369633791216,6.660532423685711e-12,1.773646231170155e-13
34,819.8979591836735,0.0847609878248839,0.0028415578937693153,5.931329304903223e-12,1.9884402057363713e-13
35,833.5714285714286,0.08178240986794094,0.0025369254297341617,5.3708088267609956e-12,1.6660479329054182e-13
36,847.2448979591836,0.07999343465614983,0.0021460589132053925,4.942518304620527e-12,1.3259757512482602e-13
37,860.9183673469388,0.07416403250120453,0.002368169329596613,4.3232733559914836e-12,1.380486338166006e-13
38,874.5918367346939,0.07306922276600233,0.0022465361426609286,4.016646055928404e-12,1.2349304119214068e-13
39,888.2653061224489,0.06634451753366259,0.001542811611446425,3.4479125476894772e-12,8.017963972875525e-14
40,901.9387755102041,0.0616075344640289,0.0018612984193231148,3.0502312002838816e-12,9.215415875753514e-14
41,915.6122448979592,0.05599691948936229,0.0021738923941011824,2.605848774196283e-12,1.0116332973422466e-13
42,929.2857142857142,0.0502122328927658,0.0019007870619336465,2.2238490565055593e-12,8.418393827110838e-14
43,942.9591836734694,0.04382544292768551,0.0019965900668080395,1.8319681537140087e-12,8.346040961752399e-14
44,956.6326530612245,0.039296831907762515,0.0017016373206609871,1.5563404210112598e-12,6.739288679204835e-14
45,970.3061224489795,0.03354200907174806,0.0016901909622630748,1.270445237920682e-12,6.401808116474254e-14
46,983.9795918367347,0.027356875384961593,0.0019077651294212292,9.89483891019679e-13,6.90028680851861e-14
47,997.6530612244898,0.023595489488889725,0.002207135400042428,7.97067376020228e-13,7.455813208119863e-14
48,1011.3265306122448,0.022859666560525217,0.0033288202470264745,6.71545063185035e-13,9.77902629157884e-14
49,1025.0,0.04878812997302503,0.01117234620604072,7.105954864421741e-13,1.6272439200623943e-13
