,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-08T00:00:43.915,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700199_postisrccd.fits,199,HD160617,BG40,holo4_003,2.285250060027431,30.0,0.02198146097362041,0.8636384010314941,742.0,8.8,24.0,3.0,,,,,    ,,
1,1,2022-06-08T00:01:26.852,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700200_postisrccd.fits,200,HD160617,BG40,holo4_003,2.274722051552228,30.0,0.02198146097362041,0.7854006886482239,742.0,8.9,24.0,4.8,,,,,    ,,
2,2,2022-06-08T00:02:09.751,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700201_postisrccd.fits,201,HD160617,BG40,holo4_003,2.264355756918619,30.0,0.02198146097362041,0.7128241062164307,742.0,8.9,24.0,4.8,,,,,    ,,
3,3,2022-06-08T00:02:52.779,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700202_postisrccd.fits,202,HD160617,BG40,holo4_003,2.254041402436711,30.0,0.02198146097362041,0.7128241062164307,742.0,9.0,24.0,4.4,,,,,    ,,
4,4,2022-06-08T00:13:42.662,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700214_postisrccd.fits,214,HD160617,BG40,holo4_003,2.109565804545466,30.0,0.02198146097362041,0.7386623620986938,742.0,8.8,24.0,5.9,,,,,    ,,
5,5,2022-06-08T00:14:25.602,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700215_postisrccd.fits,215,HD160617,BG40,holo4_003,2.100695023876887,30.0,0.02198146097362041,0.7510366439819336,742.0,8.8,24.0,6.4,,,,,    ,,
6,6,2022-06-08T00:15:08.522,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700216_postisrccd.fits,216,HD160617,BG40,holo4_003,2.091935275021161,30.0,0.02198146097362041,0.7510366439819336,742.0,8.8,24.0,6.4,,,,,    ,,
7,7,2022-06-08T00:15:51.681,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700217_postisrccd.fits,217,HD160617,BG40,holo4_003,2.083183300103363,30.0,0.02198146097362041,0.730735182762146,741.95,8.8,24.0,6.3,,,,,    ,,
8,8,2022-06-08T00:28:18.034,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700232_postisrccd.fits,232,HD160617,BG40,holo4_003,1.943975165541752,30.0,0.03129572421312332,0.6516683101654053,742.0,8.7,24.0,5.6,,,,,    ,,
9,9,2022-06-08T00:29:00.925,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700233_postisrccd.fits,233,HD160617,BG40,holo4_003,1.936558689663097,30.0,0.03129572421312332,0.6464788317680359,742.0,8.7,24.0,5.3,,,,,    ,,
10,10,2022-06-08T00:29:43.946,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700234_postisrccd.fits,234,HD160617,BG40,holo4_003,1.929201885073611,30.0,0.03129572421312332,0.6464788317680359,742.0,8.7,24.0,5.1,,,,,    ,,
11,11,2022-06-08T00:30:26.846,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700235_postisrccd.fits,235,HD160617,BG40,holo4_003,1.921943784438893,30.0,0.03129572421312332,0.6788183450698853,742.0,8.8,24.0,6.3,,,,,    ,,
12,12,2022-06-08T00:45:56.350,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700256_postisrccd.fits,256,HD160617,BG40,holo4_003,1.778319903847264,30.0,0.03129572421312332,0.6800767183303833,742.0,8.7,24.0,6.8,,,,,    ,,
13,13,2022-06-08T00:46:39.247,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700257_postisrccd.fits,257,HD160617,BG40,holo4_003,1.7722960063632,30.0,0.03129572421312332,0.6700809001922607,742.05,8.7,24.0,5.3,,,,,    ,,
14,14,2022-06-08T00:47:22.145,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700258_postisrccd.fits,258,HD160617,BG40,holo4_003,1.766284928992917,30.0,0.03129572421312332,0.7005655169487,742.0999999999999,8.7,24.0,4.8,,,,,    ,,
15,15,2022-06-08T00:48:05.248,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700259_postisrccd.fits,259,HD160617,BG40,holo4_003,1.760328947771763,30.0,0.03129572421312332,0.7005655169487,742.0999999999999,8.7,24.0,4.8,,,,,    ,,
16,16,2022-06-08T01:03:32.270,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700280_postisrccd.fits,280,HD160617,BG40,holo4_003,1.64265540924792,30.0,0.03129572421312332,0.8292519450187683,742.15,8.7,24.0,3.9,,,,,    ,,
17,17,2022-06-08T01:04:15.172,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700281_postisrccd.fits,281,HD160617,BG40,holo4_003,1.637655242199087,30.0,0.03129572421312332,0.8292519450187683,742.15,8.7,24.0,3.9,,,,,    ,,
18,18,2022-06-08T01:04:58.074,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700282_postisrccd.fits,282,HD160617,BG40,holo4_003,1.632715799484536,30.0,0.03129572421312332,0.7653918266296387,742.2,8.7,24.0,3.5,,,,,    ,,
19,19,2022-06-08T01:05:41.138,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700283_postisrccd.fits,283,HD160617,BG40,holo4_003,1.627789590427478,30.0,0.03129572421312332,0.7181294560432434,742.2,8.6,24.0,4.8,,,,,    ,,
20,20,2022-06-08T01:21:54.852,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700295_postisrccd.fits,295,HD160617,BG40,holo4_003,1.52571208774902,30.0,0.03129572421312332,0.6686943769454956,742.0,8.5,24.0,5.8,,,,,    ,,
21,21,2022-06-08T01:22:37.757,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700296_postisrccd.fits,296,HD160617,BG40,holo4_003,1.521592627645318,30.0,0.03129572421312332,0.6710042357444763,742.0,8.5,24.0,5.8,,,,,    ,,
22,22,2022-06-08T01:23:20.650,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700297_postisrccd.fits,297,HD160617,BG40,holo4_003,1.517483722454971,30.0,0.03129572421312332,0.6710042357444763,742.0,8.5,24.0,5.3,,,,,    ,,
23,23,2022-06-08T01:24:03.683,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700298_postisrccd.fits,298,HD160617,BG40,holo4_003,1.513399742320484,30.0,0.03129572421312332,0.681333601474762,742.0,8.5,24.0,5.3,,,,,    ,,
24,24,2022-06-08T01:35:12.150,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700310_postisrccd.fits,310,HD160617,BG40,holo4_003,1.453645916787871,30.0,0.03129572421312332,0.9086821675300598,742.05,8.5,24.0,6.0,,,,,    ,,
25,25,2022-06-08T01:35:55.045,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700311_postisrccd.fits,311,HD160617,BG40,holo4_003,1.450036746613747,30.0,0.03129572421312332,0.8421077132225037,742.0999999999999,8.4,24.0,3.4,,,,,    ,,
26,26,2022-06-08T01:36:38.048,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220607,exposure_2022060700312_postisrccd.fits,312,HD160617,BG40,holo4_003,1.446436063081445,30.0,0.03129572421312332,0.8725771307945251,742.05,8.4,24.0,5.1,,,,,    ,,
