,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-09T00:25:41.046,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800196_postisrccd.fits,196,HD185975,BG40,holo4_003,2.053828094902762,30.0,-0.00988912675529718,1.159956932067871,743.65,7.3,29.0,1.3,,,,,    ,,
1,1,2022-06-09T00:26:24.035,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800197_postisrccd.fits,197,HD185975,BG40,holo4_003,2.05334358674536,30.0,-0.00988912675529718,1.159956932067871,743.65,7.3,29.0,1.4,,,,,    ,,
2,2,2022-06-09T00:27:07.035,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800198_postisrccd.fits,198,HD185975,BG40,holo4_003,2.052858548105167,30.0,-0.00988912675529718,1.234534502029419,743.65,7.3,29.0,1.4,,,,,    ,,
3,3,2022-06-09T00:27:50.025,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800199_postisrccd.fits,199,HD185975,BG40,holo4_003,2.052372972644767,30.0,-0.00988912675529718,1.239521741867065,743.65,7.3,29.0,1.5,,,,,    ,,
4,4,2022-06-09T01:01:00.119,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800230_postisrccd.fits,230,HD160617,BG40,holo4_003,1.631984792279478,30.0,-0.00988912675529718,1.03789234161377,743.65,7.0,29.0,1.1,,,,,    ,,
5,5,2022-06-09T01:01:43.197,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800231_postisrccd.fits,231,HD160617,BG40,holo4_003,1.627035709685695,30.0,-0.00988912675529718,1.091986298561096,743.5999999999999,6.9,29.0,0.8,,,,,    ,,
6,6,2022-06-09T01:02:26.208,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800232_postisrccd.fits,232,HD160617,BG40,holo4_003,1.622146719462118,30.0,-0.00988912675529718,1.091986298561096,743.5999999999999,6.9,29.0,1.1,,,,,    ,,
7,7,2022-06-09T01:10:42.092,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800244_postisrccd.fits,244,HD160617,BG40,holo4_003,1.56932025684057,30.0,-0.00988912675529718,0.9734115600585938,743.65,7.1,29.0,1.9,,,,,    ,,
8,8,2022-06-09T01:11:25.083,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800245_postisrccd.fits,245,HD160617,BG40,holo4_003,1.564860304881278,30.0,-0.00988912675529718,0.9734115600585938,743.65,7.1,29.0,1.9,,,,,    ,,
9,9,2022-06-09T01:12:08.083,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800246_postisrccd.fits,246,HD160617,BG40,holo4_003,1.560438091412732,30.0,-0.00988912675529718,0.9964552521705627,743.65,7.1,29.0,1.9,,,,,    ,,
10,10,2022-06-09T01:12:50.974,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800247_postisrccd.fits,247,HD160617,BG40,holo4_003,1.556068636900742,30.0,-0.00988912675529718,0.9588456153869629,743.65,7.1,29.0,1.7,,,,,    ,,
11,11,2022-06-09T01:29:17.587,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800271_postisrccd.fits,271,HD160617,BG40,holo4_003,1.463664817638544,30.0,-0.00988912675529718,0.9989347457885742,743.55,7.2,28.0,2.7,,,,,    ,,
12,12,2022-06-09T01:30:00.589,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800272_postisrccd.fits,272,HD160617,BG40,holo4_003,1.459968622948635,30.0,-0.00988912675529718,0.9695355892181396,743.55,7.2,28.0,2.8,,,,,    ,,
13,13,2022-06-09T01:30:43.632,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800273_postisrccd.fits,273,HD160617,BG40,holo4_003,1.45629846481937,30.0,-0.00988912675529718,0.9695355892181396,743.55,7.2,28.0,2.9,,,,,    ,,
14,14,2022-06-09T01:31:26.637,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800274_postisrccd.fits,274,HD160617,BG40,holo4_003,1.452649897036219,30.0,-0.00988912675529718,1.043918251991272,743.65,7.2,28.0,2.6,,,,,    ,,
15,15,2022-06-09T01:42:54.410,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800286_postisrccd.fits,286,HD185975,BG40,holo4_003,1.998492640843016,30.0,-0.00988912675529718,0.9927282929420471,743.55,7.2,28.0,2.9,,,,,    ,,
16,16,2022-06-09T01:43:37.376,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800287_postisrccd.fits,287,HD185975,BG40,holo4_003,1.998000292331775,30.0,-0.00988912675529718,1.032535552978516,743.55,7.1,28.0,3.0,,,,,    ,,
17,17,2022-06-09T01:44:20.385,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800288_postisrccd.fits,288,HD185975,BG40,holo4_003,1.997507425813109,30.0,-0.00988912675529718,1.024813413619995,743.55,7.1,28.0,3.1,,,,,    ,,
18,18,2022-06-09T01:45:03.393,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220608,exposure_2022060800289_postisrccd.fits,289,HD185975,BG40,holo4_003,1.997015162849824,30.0,-0.00988912675529718,1.024813413619995,743.55,7.1,28.0,3.1,,,,,    ,,
