,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-30T23:17:36.488,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000049_postisrccd.fits,49,HD142331,FELH0600,holo4_003,1.39299839552388,30.0,0.05287912487983704,0.8046665191650391,740.5999999999999,7.2,21.0,4.8,,,,,    ,,
1,1,2022-06-30T23:18:19.508,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000050_postisrccd.fits,50,HD142331,FELH0600,holo4_003,1.389572844755234,30.0,0.05287912487983704,0.8046665191650391,740.55,7.2,21.0,4.7,,,,,    ,,
2,2,2022-06-30T23:27:28.364,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000064_postisrccd.fits,64,HD142331,FELH0600,holo4_003,1.348513297719457,30.0,0.05287912487983704,1.109898447990417,740.5999999999999,7.2,21.0,3.9,,,,,    ,,
3,3,2022-06-30T23:28:11.267,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000065_postisrccd.fits,65,HD142331,FELH0600,holo4_003,1.345487387789854,30.0,0.05287912487983704,1.017139673233032,740.55,7.2,21.0,4.4,,,,,    ,,
4,4,2022-06-30T23:38:47.453,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000080_postisrccd.fits,80,HD185975,FELH0600,holo4_003,2.022889537993305,30.0,0.05287912487983704,0.9273099899291992,740.5,7.2,21.0,4.4,,,,,    ,,
5,5,2022-06-30T23:39:30.530,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000081_postisrccd.fits,81,HD185975,FELH0600,holo4_003,2.022418637872385,30.0,0.05287912487983704,0.9273099899291992,740.5,7.1,21.0,6.4,,,,,    ,,
6,6,2022-07-01T00:00:25.220,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000111_postisrccd.fits,111,HD142331,FELH0600,holo4_003,1.232306824737934,30.0,0.05287912487983704,0.9407273530960083,740.4000000000001,6.9,22.0,5.2,,,,,    ,,
7,7,2022-07-01T00:09:33.448,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000125_postisrccd.fits,125,HD142331,FELH0600,holo4_003,1.207382795154204,30.0,0.05287912487983704,1.013901591300964,740.3,6.6,22.0,6.7,,,,,    ,,
8,8,2022-07-01T00:10:16.352,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000126_postisrccd.fits,126,HD142331,FELH0600,holo4_003,1.205547411412647,30.0,0.05287912487983704,1.042284965515137,740.3,6.6,23.0,6.0,,,,,    ,,
9,9,2022-07-01T00:19:29.453,/sps/lsst/groups/auxtel/data/2022/FELH0600~holo4_003/20220630,exposure_2022063000140_postisrccd.fits,140,HD142331,FELH0600,holo4_003,1.183295167462385,30.0,0.05287912487983704,0.8912290334701538,740.35,6.4,23.0,5.3,,,,,    ,,
