,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-09T00:22:45.861,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800192_postisrccd.fits,192,HD185975,empty_1,holo4_003,2.055794827029541,30.0,-0.00988912675529718,1.215226173400879,743.65,7.3,29.0,1.3,,,,,    ,,
1,1,2022-06-09T00:23:28.812,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800193_postisrccd.fits,193,HD185975,empty_1,holo4_003,2.055314830999979,30.0,-0.00988912675529718,1.215226173400879,743.65,7.4,29.0,0.6,,,,,    ,,
2,2,2022-06-09T00:24:11.806,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800194_postisrccd.fits,194,HD185975,empty_1,holo4_003,2.054832010351208,30.0,-0.00988912675529718,1.385857939720154,743.65,7.4,29.0,0.6,,,,,    ,,
3,3,2022-06-09T00:24:54.804,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800195_postisrccd.fits,195,HD185975,empty_1,holo4_003,2.05434864309721,30.0,-0.00988912675529718,1.355764746665955,743.65,7.3,29.0,0.9,,,,,    ,,
4,4,2022-06-09T00:58:05.422,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800226_postisrccd.fits,226,HD160617,empty_1,holo4_003,1.652381270357412,30.0,-0.00988912675529718,1.061179041862488,743.5999999999999,6.9,29.0,0.8,,,,,    ,,
5,5,2022-06-09T00:58:48.327,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800227_postisrccd.fits,227,HD160617,empty_1,holo4_003,1.647301247430607,30.0,-0.00988912675529718,1.004234194755554,743.65,6.9,29.0,0.9,,,,,    ,,
6,6,2022-06-09T00:59:31.330,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800228_postisrccd.fits,228,HD160617,empty_1,holo4_003,1.642259529273565,30.0,-0.00988912675529718,1.004234194755554,743.65,7.0,29.0,1.1,,,,,    ,,
7,7,2022-06-09T01:00:14.325,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800229_postisrccd.fits,229,HD160617,empty_1,holo4_003,1.637250125358339,30.0,-0.00988912675529718,0.9968982934951782,743.65,7.0,29.0,1.1,,,,,    ,,
8,8,2022-06-09T01:07:46.682,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800240_postisrccd.fits,240,HD160617,empty_1,holo4_003,1.587841853674191,30.0,-0.00988912675529718,1.04897940158844,743.65,7.1,30.0,1.9,,,,,    ,,
9,9,2022-06-09T01:08:29.718,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800241_postisrccd.fits,241,HD160617,empty_1,holo4_003,1.5832454616143,30.0,-0.00988912675529718,1.04897940158844,743.65,7.1,30.0,1.8,,,,,    ,,
10,10,2022-06-09T01:09:12.752,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800242_postisrccd.fits,242,HD160617,empty_1,holo4_003,1.57866706019721,30.0,-0.00988912675529718,1.069232225418091,743.65,7.1,30.0,1.8,,,,,    ,,
11,11,2022-06-09T01:09:55.647,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800243_postisrccd.fits,243,HD160617,empty_1,holo4_003,1.574164628224538,30.0,-0.00988912675529718,0.973861575126648,743.65,7.1,29.0,1.9,,,,,    ,,
12,12,2022-06-09T01:26:22.811,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800267_postisrccd.fits,267,HD160617,empty_1,holo4_003,1.478950417244543,30.0,-0.00988912675529718,1.074381947517395,743.55,7.2,28.0,2.7,,,,,    ,,
13,13,2022-06-09T01:27:05.747,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800268_postisrccd.fits,268,HD160617,empty_1,holo4_003,1.475163778402239,30.0,-0.00988912675529718,1.082788825035095,743.55,7.2,28.0,2.7,,,,,    ,,
14,14,2022-06-09T01:27:48.692,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800269_postisrccd.fits,269,HD160617,empty_1,holo4_003,1.471381873039503,30.0,-0.00988912675529718,1.082788825035095,743.55,7.2,28.0,2.8,,,,,    ,,
15,15,2022-06-09T01:28:31.788,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800270_postisrccd.fits,270,HD160617,empty_1,holo4_003,1.467631031107062,30.0,-0.00988912675529718,0.9805954694747925,743.55,7.2,28.0,2.7,,,,,    ,,
16,16,2022-06-09T01:39:59.266,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800282_postisrccd.fits,282,HD185975,empty_1,holo4_003,2.000496870738474,30.0,-0.00988912675529718,0.9328776001930237,743.55,7.3,27.0,3.0,,,,,    ,,
17,17,2022-06-09T01:40:42.167,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800283_postisrccd.fits,283,HD185975,empty_1,holo4_003,2.000006654813651,30.0,-0.00988912675529718,1.0461505651474,743.55,7.2,28.0,3.1,,,,,    ,,
18,18,2022-06-09T01:41:25.219,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220608,exposure_2022060800284_postisrccd.fits,284,HD185975,empty_1,holo4_003,1.999514147540007,30.0,-0.00988912675529718,0.9839955568313599,743.55,7.2,28.0,3.3,,,,,    ,,
