,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-30T23:37:19.755,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000078_postisrccd.fits,78,HD185975,BG40,holo4_003,2.023848154271684,30.0,0.05287912487983704,0.8812627792358398,740.45,7.1,21.0,4.6,,,,,    ,,
1,1,2022-06-30T23:38:02.841,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000079_postisrccd.fits,79,HD185975,BG40,holo4_003,2.023377735991814,30.0,0.05287912487983704,0.9506385922431946,740.45,7.1,21.0,4.6,,,,,    ,,
2,2,2022-06-30T23:48:21.242,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000093_postisrccd.fits,93,HD142331,BG40,holo4_003,1.269733274347916,30.0,0.05287912487983704,0.8561094403266907,740.35,7.0,22.0,5.4,,,,,    ,,
3,3,2022-06-30T23:49:04.154,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000094_postisrccd.fits,94,HD142331,BG40,holo4_003,1.267367009836826,30.0,0.05287912487983704,0.9098126888275146,740.35,7.0,22.0,5.4,,,,,    ,,
4,4,2022-06-30T23:58:14.849,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000108_postisrccd.fits,108,HD142331,BG40,holo4_003,1.238663166105821,30.0,0.05287912487983704,1.047437071800232,740.3,6.7,22.0,6.6,,,,,    ,,
5,5,2022-06-30T23:58:57.759,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000109_postisrccd.fits,109,HD142331,BG40,holo4_003,1.236559374889991,30.0,0.05287912487983704,1.047437071800232,740.3,6.7,22.0,6.6,,,,,    ,,
6,6,2022-07-01T00:08:05.976,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000123_postisrccd.fits,123,HD142331,BG40,holo4_003,1.211177015478773,30.0,0.05287912487983704,0.9856926798820496,740.3,6.7,22.0,5.8,,,,,    ,,
7,7,2022-07-01T00:18:01.961,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000138_postisrccd.fits,138,HD142331,BG40,holo4_003,1.186654298255895,30.0,0.05287912487983704,0.9088706374168396,740.35,6.4,23.0,5.4,,,,,    ,,
8,8,2022-07-01T00:18:44.868,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000139_postisrccd.fits,139,HD142331,BG40,holo4_003,1.184996619578589,30.0,0.05287912487983704,0.8912290334701538,740.35,6.4,23.0,5.8,,,,,    ,,
9,9,2022-07-01T00:34:57.649,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000160_postisrccd.fits,160,HD185975,BG40,holo4_003,1.985134623276589,30.0,0.02944787964224815,0.8395271897315979,740.25,6.2,23.0,5.6,,,,,    ,,
10,10,2022-07-01T00:49:59.278,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000179_postisrccd.fits,179,HD142331,BG40,holo4_003,1.126525412064633,30.0,0.04190770909190178,0.9492661356925964,740.25,6.1,23.0,5.6,,,,,    ,,
11,11,2022-07-01T00:50:42.175,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000180_postisrccd.fits,180,HD142331,BG40,holo4_003,1.125469752278879,30.0,0.04190770909190178,1.059563517570496,740.25,6.1,23.0,5.8,,,,,    ,,
12,12,2022-07-01T01:21:16.154,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000219_postisrccd.fits,219,HD142331,BG40,holo4_003,1.091081787184992,30.0,0.06337019056081772,1.031842947006226,740.2,5.5,25.0,4.7,,,,,    ,,
13,13,2022-07-01T01:30:29.236,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000233_postisrccd.fits,233,HD142331,BG40,holo4_003,1.08456501018222,30.0,0.06337019056081772,0.9548391699790955,740.15,5.3,28.0,5.0,,,,,    ,,
14,14,2022-07-01T01:31:12.140,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000234_postisrccd.fits,234,HD142331,BG40,holo4_003,1.084127972718189,30.0,0.06337019056081772,1.038409829139709,740.15,5.2,29.0,5.3,,,,,    ,,
15,15,2022-07-01T01:40:28.076,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000248_postisrccd.fits,248,HD142331,BG40,holo4_003,1.079387759893372,30.0,0.06337019056081772,0.8188910484313965,740.15,5.1,26.0,5.8,,,,,    ,,
16,16,2022-07-01T01:50:27.308,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000263_postisrccd.fits,263,HD142331,BG40,holo4_003,1.076121223373551,30.0,0.06337019056081772,0.9584818482398987,740.05,5.1,27.0,5.5,,,,,    ,,
17,17,2022-07-01T02:00:25.135,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000278_postisrccd.fits,278,HD142331,BG40,holo4_003,1.074742748033794,30.0,0.06337019056081772,0.8869258761405945,740.05,4.9,26.0,5.6,,,,,    ,,
18,18,2022-07-01T02:01:08.040,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000279_postisrccd.fits,279,HD142331,BG40,holo4_003,1.074713042367641,30.0,0.06337019056081772,0.8145397305488586,740.05,4.9,26.0,5.7,,,,,    ,,
19,19,2022-07-01T03:04:11.816,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000319_postisrccd.fits,319,HD185975,BG40,holo4_003,1.894465018181096,30.0,0.02099447324872017,0.8644181489944458,740.3,5.0,24.0,5.2,,,,,    ,,
20,20,2022-07-01T03:04:54.852,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000320_postisrccd.fits,320,HD185975,BG40,holo4_003,1.894110615290503,30.0,0.02099447324872017,0.9324144721031189,740.3,5.0,24.0,5.2,,,,,    ,,
21,21,2022-07-01T03:20:39.675,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000339_postisrccd.fits,339,HD142331,BG40,holo4_003,1.134293375572911,30.0,0.03287627920508385,1.029243111610413,740.25,4.6,23.0,5.1,,,,,    ,,
22,22,2022-07-01T03:21:22.622,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000340_postisrccd.fits,340,HD142331,BG40,holo4_003,1.135438274343709,30.0,0.03287627920508385,1.005468010902405,740.25,4.7,21.0,5.0,,,,,    ,,
23,23,2022-07-01T03:31:14.512,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000355_postisrccd.fits,355,HD142331,BG40,holo4_003,1.152599428259842,30.0,0.03287627920508385,0.9791615009307861,740.3,4.6,20.0,4.2,,,,,    ,,
24,24,2022-07-01T03:41:35.573,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000369_postisrccd.fits,369,HD185975,BG40,holo4_003,1.876979863475043,30.0,0.03287627920508385,0.9292612075805664,740.55,4.7,20.0,4.4,,,,,    ,,
25,25,2022-07-01T03:42:18.580,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000370_postisrccd.fits,370,HD185975,BG40,holo4_003,1.876677335830265,30.0,0.03287627920508385,0.8743188381195068,740.55,4.7,20.0,4.3,,,,,    ,,
26,26,2022-07-01T04:06:18.089,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000393_postisrccd.fits,393,HD142331,BG40,holo4_003,1.235601170352801,30.0,0.01432858221232891,0.7664480209350586,740.35,4.6,23.0,2.8,,,,,    ,,
27,27,2022-07-01T04:15:25.150,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000407_postisrccd.fits,407,HD142331,BG40,holo4_003,1.263763479644231,30.0,0.01432858221232891,0.8394278287887573,740.35,4.5,21.0,3.7,,,,,    ,,
28,28,2022-07-01T04:16:08.301,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000408_postisrccd.fits,408,HD142331,BG40,holo4_003,1.266106767493683,30.0,0.01432858221232891,0.8394278287887573,740.35,4.5,20.0,3.8,,,,,    ,,
29,29,2022-07-01T04:26:21.090,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000422_postisrccd.fits,422,HD185975,BG40,holo4_003,1.859772581044026,30.0,0.01432858221232891,0.8613941073417664,740.35,4.5,20.0,4.6,,,,,    ,,
30,30,2022-07-01T04:37:20.088,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220630,exposure_2022063000437_postisrccd.fits,437,HD142331,BG40,holo4_003,1.345166578066854,30.0,0.01432858221232891,0.8404210805892944,740.2,4.5,17.0,2.3,,,,,    ,,
