,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-09T23:10:10.746,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900083_postisrccd.fits,83,HD185975,BG40,holo4_003,2.092412680006428,30.0,0.03210532665252686,0.7384459376335144,744.65,8.6,15.0,4.7,,,,,    ,,
1,1,2022-06-09T23:10:53.747,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900084_postisrccd.fits,84,HD185975,BG40,holo4_003,2.092022707926883,30.0,0.03210532665252686,0.7264765501022339,744.7,8.6,15.0,4.7,,,,,    ,,
2,2,2022-06-09T23:11:36.750,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900085_postisrccd.fits,85,HD185975,BG40,holo4_003,2.091631693059765,30.0,0.03210532665252686,0.7487872242927551,744.65,8.6,15.0,4.5,,,,,    ,,
3,3,2022-06-09T23:12:19.643,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900086_postisrccd.fits,86,HD185975,BG40,holo4_003,2.091241010924544,30.0,0.03210532665252686,0.7487872242927551,744.7,8.7,15.0,3.4,,,,,    ,,
4,4,2022-06-09T23:31:21.303,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900106_postisrccd.fits,106,HD142331,BG40,holo4_003,1.915105881544759,30.0,0.03210532665252686,0.7938871383666992,744.85,8.8,15.0,3.3,,,,,    ,,
5,5,2022-06-09T23:32:04.300,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900107_postisrccd.fits,107,HD142331,BG40,holo4_003,1.906806692046502,30.0,0.03210532665252686,0.7213221192359924,744.85,8.8,15.0,3.3,,,,,    ,,
6,6,2022-06-09T23:32:47.308,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900108_postisrccd.fits,108,HD142331,BG40,holo4_003,1.898594502404938,30.0,0.03210532665252686,0.7213221192359924,744.85,8.8,15.0,3.4,,,,,    ,,
7,7,2022-06-09T23:33:30.312,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900109_postisrccd.fits,109,HD142331,BG40,holo4_003,1.890458586483968,30.0,0.03210532665252686,0.7893409729003906,744.85,8.8,15.0,20.8,,,,,    ,,
8,8,2022-06-09T23:49:51.143,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900133_postisrccd.fits,133,HD142331,BG40,holo4_003,1.725948504692738,30.0,0.03210532665252686,0.6964099407196045,744.9000000000001,8.7,16.0,4.6,,,,,    ,,
9,9,2022-06-09T23:50:34.231,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900134_postisrccd.fits,134,HD142331,BG40,holo4_003,1.71952542789863,30.0,0.03210532665252686,0.6624311208724976,744.9000000000001,8.8,17.0,4.9,,,,,    ,,
10,10,2022-06-09T23:51:17.236,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900135_postisrccd.fits,135,HD142331,BG40,holo4_003,1.713186519071937,30.0,0.03210532665252686,0.7492160201072693,744.9000000000001,8.8,16.0,4.0,,,,,    ,,
11,11,2022-06-09T23:52:00.240,/sps/lsst/groups/auxtel/data/2022/BG40~holo4_003/20220609,exposure_2022060900136_postisrccd.fits,136,HD142331,BG40,holo4_003,1.706944698644387,30.0,0.03210532665252686,0.7492160201072693,744.9000000000001,8.8,16.0,4.0,,,,,    ,,
