,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2022-06-09T23:07:15.682,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900079_postisrccd.fits,79,HD185975,empty_1,holo4_003,2.093989459635762,30.0,0.03210532665252686,0.6812193989753723,744.5999999999999,8.6,15.0,3.4,,,,,    ,,
1,1,2022-06-09T23:07:58.789,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900080_postisrccd.fits,80,HD185975,empty_1,holo4_003,2.093603767950621,30.0,0.03210532665252686,0.6831589937210083,744.65,8.6,15.0,3.7,,,,,    ,,
2,2,2022-06-09T23:08:41.784,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900081_postisrccd.fits,81,HD185975,empty_1,holo4_003,2.093216540425769,30.0,0.03210532665252686,0.7434130907058716,744.65,8.6,15.0,4.7,,,,,    ,,
3,3,2022-06-09T23:09:24.870,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900082_postisrccd.fits,82,HD185975,empty_1,holo4_003,2.092826921200864,30.0,0.03210532665252686,0.7384459376335144,744.65,8.6,15.0,4.7,,,,,    ,,
4,4,2022-06-09T23:28:26.081,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900102_postisrccd.fits,102,HD142331,empty_1,holo4_003,1.949819478890632,30.0,0.03210532665252686,0.6710042357444763,744.8,8.7,15.0,2.9,,,,,    ,,
5,5,2022-06-09T23:29:09.021,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900103_postisrccd.fits,103,HD142331,empty_1,holo4_003,1.941192481901044,30.0,0.03210532665252686,0.7917195558547974,744.8,8.7,15.0,2.9,,,,,    ,,
6,6,2022-06-09T23:29:52.063,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900104_postisrccd.fits,104,HD142331,empty_1,holo4_003,1.932607235855487,30.0,0.03210532665252686,0.7790476679801941,744.85,8.7,15.0,2.4,,,,,    ,,
7,7,2022-06-09T23:30:35.052,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900105_postisrccd.fits,105,HD142331,empty_1,holo4_003,1.924122928075231,30.0,0.03210532665252686,0.7790476679801941,744.85,8.7,15.0,2.7,,,,,    ,,
8,8,2022-06-09T23:46:56.535,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900129_postisrccd.fits,129,HD142331,empty_1,holo4_003,1.75253668801316,30.0,0.03210532665252686,0.7333476543426514,744.9000000000001,8.7,16.0,4.1,,,,,    ,,
9,9,2022-06-09T23:47:39.493,/sps/lsst/groups/auxtel/data/2022/empty~holo4_003/20220609,exposure_2022060900130_postisrccd.fits,130,HD142331,empty_1,holo4_003,1.745908310794096,30.0,0.03210532665252686,0.7175779938697815,744.85,8.7,16.0,4.6,,,,,    ,,
