,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2023011900162,2023-01-20T01:00:35.665507410Z,HD185975,empty,2.04264995011333,0,0,0,-243.3240926895615,117.9346075160186,62.845140816482,1,HD185975,-6.4999999999999e-05,holo4_003,0.462400515775085,187.3963569765679,0.0,117.9346075160186,151.2065540937472,883.7215509124795,597.2571590735706,0.05539723075243223,0.1230445833461008,214.5785045621022,2.78601705281514,1.0,2.04264995011333,8.500112382950224,2.4,2,2023-01-20T01:00:35.665507410Z,30.0,2.04264995011333,-87.514407069932,-243.3240926895615,0,0,0,empty,62.845140816482,-417.9358584116586,83.72155091247951,569,1706,800,985,1137,185,2,22666.66666666667,-417.9358584116586,83.72155091247951,569,1706,800,985,2,22666.66666666667,1137,185,162,35.759638669099665,4.27820202670398,280.47403316349425,0.9783997869912706,0.10842997380063453,9.856249409931346,0.0012214500377876931,0.4094305241145128,35.759638669099665,4.27820202670398,0.9783997869912706,0.10842997380063453,0.0012214500377876931,0.4094305241145128,8.563617653422082,6.239550474844948,0.9668719166676913,0.3240038773685883,0.0020313559308570237,0.014696147059971033,5.541592938284585,4.837903722082971,0.9909924023109733,0.2363336824213947,0.0016394669869949504,0.03769226995686764,4.423510125923788,0.9370103373022592
1,1,2023011900163,2023-01-20T01:01:18.656999553Z,HD185975,empty,2.04310539941343,0,0,0,-243.1449098009085,118.1115766349828,62.845818244508,1,HD185975,-6.4999999999999e-05,holo4_003,0.4684649419028651,187.5182145003146,0.0,118.1115766349828,151.3153832222794,882.0974876624989,597.2571590735706,-0.00834014104359547,0.4077321901230781,193.3365487445823,2.139878130685398,1.0,2.04310539941343,8.739463912990354,2.4,2,2023-01-20T01:01:18.656999553Z,30.0,2.04310539941343,-87.5144336125614,-243.1449098009085,0,0,0,empty,62.845818244508,-418.6625562193692,83.0974876624989,570,1706,799,984,1136,185,2,22666.66666666667,-418.6625562193692,83.0974876624989,570,1706,799,984,2,22666.66666666667,1136,185,163,82.10025234005678,3.179441589200017,267.6999180837576,0.9785322167561331,0.1362007737978457,14.991567929772982,0.0018417093184880085,1.6251216693192696,82.10025234005678,3.179441589200017,0.9785322167561331,0.1362007737978457,0.0018417093184880085,1.6251216693192696,17.453768465510752,5.245833465938519,0.9642818223821761,0.422331421770725,0.0028053160454670125,0.08269772759069698,10.055428601430274,4.462434058866614,0.989314692121189,0.309518282471324,0.002191703820108535,0.10863662239670832,3.381104075461698,1.0871781994513385
2,2,2023011900180,2023-01-20T01:16:08.057993019Z,HD37962,empty,1.03766334571579,0,0,0,-18.06345284071769,-90.74486729488598,-89.19832291148998,1,HD37962,1.1e-05,holo4_003,0.2071513839688933,187.3378993511301,0.0,-90.74486729488598,153.0455828872816,865.2773972101754,591.5528043140046,0.03296024030369048,0.5555843451433685,213.8826347176959,2.963559098920661,1.0,1.03766334571579,5.798156103039596,2.4,2,2023-01-20T01:16:08.057993019Z,30.0,1.03766334571579,-31.3130145882502,-18.06345284071769,0,0,0,empty,-89.19832291148998,-418.1460833345428,89.27739721017541,571,1707,776,961,1136,185,2,22666.66666666667,-418.1460833345428,89.27739721017541,571,1707,776,961,2,22666.66666666667,1136,185,180,169.28889932894944,0.7550573317356019,549.9999999999995,1.0289284405421535,0.1357826401940036,34.14116236951145,0.00216740677670981,7.073718588218702,169.28889932894944,0.7550573317356019,1.0289284405421535,0.1357826401940036,0.00216740677670981,7.073718588218702,21.38202738789329,2.7340783880526778,1.0571532907322843,0.4821967875762809,0.0024722422862181303,0.37744802282877615,18.01863448525578,5.6283076682947515,1.0223061220496836,0.5943145602154207,0.0024262815775305045,0.1683763533403631,0.9480204459660833,2.5084637222257498
3,3,2023011900181,2023-01-20T01:16:50.896504886Z,HD37962,empty,1.03690179524895,0,0,0,-17.88450529442141,-90.65865689104216,-89.19832926266798,1,HD37962,1.1e-05,holo4_003,0.218043910523033,187.2991487433704,0.0,-90.65865689104216,153.7671835489236,864.9875498324947,591.5528043140046,0.136528034777421,0.5790119139322806,202.8277129909596,2.584992446558489,1.0,1.03690179524895,6.318074774881636,2.4,2,2023-01-20T01:16:50.896504886Z,30.0,1.03690179524895,-31.3130085632058,-17.88450529442141,0,0,0,empty,-89.19832926266798,-417.1554725735424,89.98754983249461,570,1707,775,960,1137,185,2,22666.66666666667,-417.1554725735424,89.98754983249461,570,1707,775,960,2,22666.66666666667,1137,185,181,273.4198747539044,0.10881898185512368,549.9999999999999,1.0350299202449895,0.11633516550016916,43.06728635860281,0.002750800400535643,14.425233780737646,273.4198747539044,0.10881898185512368,1.0350299202449895,0.11633516550016916,0.002750800400535643,14.425233780737646,41.381996835912815,1.6253796006624146,1.092145087104728,0.5915858232096594,0.0033426984221042997,0.332947561710076,25.204620292936994,5.729996399484432,1.0266389911926148,0.6931444490691668,0.0027974660690668943,0.11727573772861487,0.21380587423963104,2.8479353394640445
4,4,2023011900189,2023-01-20T01:21:31.093503582Z,HD37962,empty,1.03212937085023,0,0,0,-16.71448218610342,-90.07425309711873,269.9487444964315,1,HD37962,1.1e-05,holo4_003,0.2144916028739282,187.3592989548246,0.0,-90.07425309711873,152.6928539552029,865.089143826069,591.5528043140046,0.02575971188545695,2.085391024450796,183.1339402151625,4.155819814247312,1.0,1.03212937085023,5.457604663511051,2.4,2,2023-01-20T01:21:31.093503582Z,30.0,1.03212937085023,-31.3131050691271,-16.71448218610342,0,0,0,empty,269.9487444964315,-417.4818000591629,89.0891438260689,570,1707,776,961,1137,185,2,22666.66666666667,-417.4818000591629,89.0891438260689,570,1707,776,961,2,22666.66666666667,1137,185,189,750.9337634439189,0.0010000000000005992,549.9999999999999,1.0425599499308482,0.17972305600088367,71.09200652077233,0.004546458497981723,30.18013625977698,750.9337634439189,0.0010000000000005992,1.0425599499308482,0.17972305600088367,0.004546458497981723,30.18013625977698,85.37211090611952,0.6878334077964807,1.0986058073904565,0.6405962644876021,0.004344250738598966,0.7264552475794854,50.23867735830245,4.562823450104823,1.032249930602352,0.8454995387625813,0.003671120558085175,0.26158728280072713,0.12350198187421034,2.2391995516089493
5,5,2023011900190,2023-01-20T01:22:14.011998726Z,HD37962,empty,1.03142772083063,0,0,0,-16.53512704136962,-89.98135518668784,269.9489160881935,1,HD37962,1.1e-05,holo4_003,0.2185171347356859,187.3794814639589,0.0,-89.98135518668784,152.9103052036218,865.2942612046677,591.5528043140046,0.04816261915006421,1.911778177810773,164.4576070849728,3.759877517429551,1.0,1.03142772083063,7.029257103095596,2.4,2,2023-01-20T01:22:14.011998726Z,30.0,1.03142772083063,-31.313098923416,-16.53512704136962,0,0,0,empty,269.9489160881935,-418.2947215605188,89.29426120466768,571,1707,776,961,1136,185,2,22666.66666666667,-418.2947215605188,89.29426120466768,571,1707,776,961,2,22666.66666666667,1136,185,190,583.8432441946276,0.06938069194692235,549.9999999999999,1.0369496280581423,0.16139929094453978,63.14480488299215,0.004001420770513525,21.208228808542646,583.8432441946276,0.06938069194692235,1.0369496280581423,0.16139929094453978,0.004001420770513525,21.208228808542646,59.26845257877714,1.0961195636794803,1.08740936044728,0.5985666470999574,0.003716230080230773,0.7028553611074074,49.40077081086546,4.458342985408368,1.0253549250199612,0.8506400398627025,0.0037245991272044565,0.26679259055450283,0.1797124162980353,2.1892251931616005
6,10,2023011900254,2023-01-20T02:55:39.923490897Z,HD185975,empty,2.10897264231561,0,0,0,-213.5878344038945,147.1774904173738,34.472834984625,1,HD185975,-6.4999999999999e-05,holo4_003,0.5051490686861981,188.1347047349052,0.0,147.1774904173738,135.3512958332133,871.7055539402113,597.2571590735706,-1.113132457320242,10.31424634821528,72.48837666820093,31.72406282823282,1.0,2.10897264231561,26.7806815144529,2.4,2,2023-01-20T02:55:39.923490897Z,30.0,2.10897264231561,-87.4997373779739,-213.5878344038945,0,0,0,empty,34.472834984625,-419.1699270114977,81.7055539402113,558,1694,790,975,1136,185,2,22666.66666666667,-419.1699270114977,81.7055539402113,558,1694,790,975,2,22666.66666666667,1136,185,254,1169.5423023784024,1.1921030840286642,56.49039853302755,0.9458078853480079,0.34248903029776934,56.604957032296106,0.006879723773857668,2.946402734305409,1169.5423023784024,1.1921030840286642,0.9458078853480079,0.34248903029776934,0.006879723773857668,2.946402734305409,125.23018116951162,0.6175302339932454,0.9647692955142848,0.3433101419642381,0.006105194667583326,0.3944583320296052,99.11000294359334,0.13359256638106382,0.9805939265073061,0.3963146246163902,0.005834223441116153,1.037461523727519,0.8280395427578915,0.4448750656759487
7,11,2023011900255,2023-01-20T02:56:22.917503722Z,HD185975,empty,2.10929032666557,0,0,0,-213.4076956731074,147.3539224693725,34.47246513711403,1,HD185975,-6.4999999999999e-05,holo4_003,0.3247352502825963,186.9388437865406,0.0,147.3539224693725,141.5744238787482,875.3889949268319,597.2571590735706,0.687566944734248,195.5464787865322,57.85081242802713,46.00068418373684,1.0,2.10929032666557,23.08091561935139,2.4,2,2023-01-20T02:56:22.917503722Z,30.0,2.10929032666557,-87.4997308638017,-213.4076956731074,0,0,0,empty,34.47246513711403,-418.0329525218584,83.38899492683183,559,1695,792,977,1136,185,2,22666.66666666667,-418.0329525218584,83.38899492683183,559,1695,792,977,2,22666.66666666667,1136,185,255,16279.48469482817,0.0010000000044835498,50.00000000000001,0.6401397320643785,0.2785752291063232,265.1685255642122,0.018775962181295392,71.22884060437241,16279.48469482817,0.0010000000044835498,0.6401397320643785,0.2785752291063232,0.018775962181295392,71.22884060437241,2055.9023988896656,0.11614078294821849,0.9065586934681068,0.3167378306285814,0.020856547947063625,17.24712252128745,1695.0174386306496,0.0010000000000032292,0.9271173138392718,0.4305232320939057,0.018794882338212963,8.383789251232887,0.028900992711327646,0.04986526141240219
8,20,2023011900305,2023-01-20T03:53:10.517004237Z,HD37962,empty,1.05286940621399,0,0,0,21.3211810792488,91.9456520042191,88.21525089413501,1,HD37962,1.1e-05,holo4_003,0.2179694465177102,187.4810059994813,0.0,91.9456520042191,150.3895453762626,860.5173878177036,591.5528043140046,0.04465596524124746,6.613593533734166,147.1433787891362,2.592532599680659,1.0,1.05286940621399,5.852845073905023,2.4,2,2023-01-20T03:53:10.517004237Z,30.0,1.05286940621399,-31.3982922021861,21.3211810792488,0,0,0,empty,88.21525089413501,-417.1046034084938,89.51738781770356,568,1705,771,956,1137,185,2,22666.66666666667,-417.1046034084938,89.51738781770356,568,1705,771,956,2,22666.66666666667,1137,185,305,1336.1955529442685,0.0010000000000023716,453.6256988364108,1.0231078864024994,0.2211737534837588,94.42639432712346,0.005913357820513715,24.04396428309458,1336.1955529442685,0.0010000000000023716,1.0231078864024994,0.2211737534837588,0.005913357820513715,24.04396428309458,156.62884043549207,0.4882469323151091,1.0504077284278641,0.610594674211203,0.005414573530001644,1.2501521619003033,76.62776817301611,1.249398415859207,1.0264082849579679,0.6539045561038068,0.003986175509149596,0.7463199059987845,0.09306921199626148,0.6144542574386517
9,21,2023011900306,2023-01-20T03:53:53.518494032Z,HD37962,empty,1.05380097337097,0,0,0,21.50079421237009,92.02296544586477,88.21562521315201,1,HD37962,1.1e-05,holo4_003,0.2297078107284549,187.1752199075895,0.0,92.02296544586477,153.6606954389576,858.9639006217476,591.5528043140046,0.9804526100731066,1.989241449601534,175.7019799309438,3.365045273242433,1.0,1.05380097337097,7.319124886792697,2.4,2,2023-01-20T03:53:53.518494032Z,30.0,1.05380097337097,-31.3983916796334,21.50079421237009,0,0,0,empty,88.21562521315201,-417.2211878469928,88.96390062174756,570,1706,770,955,1136,185,2,22666.66666666667,-417.2211878469928,88.96390062174756,570,1706,770,955,2,22666.66666666667,1136,185,306,507.16846374226816,1.728397028380641,428.7932835984341,1.0160681456256861,0.2960735035532717,58.53103997988222,0.003721546100393535,0.2682976526609194,507.16846374226816,1.728397028380641,1.0160681456256861,0.2960735035532717,0.003721546100393535,0.2682976526609194,1033.9389826336762,0.0010000000000000005,1.0296688243627152,2.35616747874253,0.015470447040340275,0.17440072087733036,35.067959856583435,2.8740319304059434,1.0165000413668854,0.6695104628807932,0.0031552510845188723,0.30475467409304885,1.817377294522115,1.0525659683738924
10,22,2023011900314,2023-01-20T03:58:37.018499664Z,HD37962,empty,1.06017507306939,0,0,0,22.68595330272808,92.52440503811388,87.37358281975,1,HD37962,1.1e-05,holo4_003,0.2348769919456056,187.4225524967629,0.0,92.52440503811388,149.7123717237594,862.558235698955,591.5528043140046,0.0,5.11976468075951,160.4512040939949,4.109977149799376,1.0,1.06017507306939,6.577766172620327,2.4,2,2023-01-20T03:58:37.018499664Z,30.0,1.06017507306939,-31.3981540722259,22.68595330272808,0,0,0,empty,87.37358281975,-417.3342903995826,89.55823569895497,567,1704,773,958,1137,185,2,22666.66666666667,-417.3342903995826,89.55823569895497,567,1704,773,958,2,22666.66666666667,1137,185,314,935.0719107078668,1.3807547270685794,223.69336000902348,1.0043259056895055,0.3301584763533088,78.55715023842885,0.004943646059716462,0.2772937618904091,935.0719107078668,1.3807547270685794,1.0043259056895055,0.3301584763533088,0.004943646059716462,0.2772937618904091,73.74805898289546,1.6136702955667301,1.0253284696190441,0.5627725535677129,0.003966442399566405,0.05999215003325903,68.54670332884949,1.1767327745267093,1.0175290770860914,0.6915952485719958,0.003992238693736746,0.48965051916781954,1.3938443383303794,0.15476074959281752
11,23,2023011900315,2023-01-20T03:59:20.014506379Z,HD37962,empty,1.0611770002689,0,0,0,22.86559243077508,92.59904726557913,87.373163250333,1,HD37962,1.1e-05,holo4_003,0.2176847974083283,187.5064598720882,0.0,92.59904726557913,150.6403602086355,863.3568678058809,591.5528043140046,0.7806362077889719,1.403621461511885,225.2158380283762,2.289188731720409,1.0,1.0611770002689,4.775931429737585,2.4,2,2023-01-20T03:59:20.014506379Z,30.0,1.0611770002689,-31.3980315595425,22.86559243077508,0,0,0,empty,87.373163250333,-416.6522114154593,89.3568678058809,568,1705,774,959,1137,185,2,22666.66666666667,-416.6522114154593,89.3568678058809,568,1705,774,959,2,22666.66666666667,1137,185,315,336.07976723620703,0.07627027787960604,549.9999999999995,1.0378663206680043,0.13366440402728627,46.494531305756304,0.003019382713011801,15.076897413876603,336.07976723620703,0.07627027787960604,1.0378663206680043,0.13366440402728627,0.003019382713011801,15.076897413876603,40.67990615944547,1.369637085157874,1.066094888075361,0.4924544386639872,0.0030909349018871327,0.23219639463401953,35.34684425600667,3.6051896049931624,1.0311599987243376,0.6848278380297574,0.0031467481454588836,0.28751831855039617,0.18505060885492244,1.8113711790767464
12,24,2023011900326,2023-01-20T04:08:47.657997597Z,HD185975,empty,2.13456328170741,0,0,0,-195.7062508127404,164.668081118111,16.53966910208001,1,HD185975,-6.4999999999999e-05,holo4_003,0.4707555731603951,187.239403096186,0.0,164.668081118111,153.0629028717387,874.2142202016237,597.2571590735706,0.0,32.09962804210702,117.383844261724,6.395553387455196,1.0,2.13456328170741,9.089738925398073,2.4,2,2023-01-20T04:08:47.657997597Z,30.0,2.13456328170741,-87.4795883812544,-195.7062508127404,0,0,0,empty,16.53966910208001,-417.9378028178713,83.21422020162368,569,1706,791,976,1137,185,2,22666.66666666667,-417.9378028178713,83.21422020162368,569,1706,791,976,2,22666.66666666667,1137,185,326,3906.752729558444,0.3070508660142565,50.00000000001431,0.8756618551348158,0.17886130100810768,98.55294808519076,0.010482406433548442,3.0543561318650383,3906.752729558444,0.3070508660142565,0.8756618551348158,0.17886130100810768,0.010482406433548442,3.0543561318650383,382.03889353941753,0.2679006122563589,0.9236073977068627,0.2877477015190971,0.008384063617278179,1.825452874999036,271.0263474973452,0.3599726181028604,0.9563323829504529,0.40092589715283744,0.007378615117031868,1.4265894607859824,0.3052739627518968,0.03314749234434406
13,25,2023011900327,2023-01-20T04:09:30.581009943Z,HD185975,empty,2.13473346348484,0,0,0,-195.5262516424065,164.8438764479215,16.539073121294,1,HD185975,-6.4999999999999e-05,holo4_003,0.4767622771336645,187.5077816468362,0.0,164.8438764479215,151.976406725004,874.874306921278,597.2571590735706,0.04107836008303496,0.9904042606850986,183.8782905352968,2.812674746589559,1.0,2.13473346348484,8.513044894928703,2.4,2,2023-01-20T04:09:30.581009943Z,30.0,2.13473346348484,-87.4795928451273,-195.5262516424065,0,0,0,empty,16.539073121294,-417.74893615293,82.8743069212781,569,1706,792,977,1137,185,2,22666.66666666667,-417.74893615293,82.8743069212781,569,1706,792,977,2,22666.66666666667,1137,185,327,150.08394022525877,2.1816172819098676,220.95542598740073,0.9701244292947779,0.1444975495324511,19.117960985514376,0.0024174036873988083,0.2038086879200735,150.08394022525877,2.1816172819098676,0.9701244292947779,0.1444975495324511,0.0024174036873988083,0.2038086879200735,20.285322474078814,2.7402427375812373,0.9535785910860736,0.3244954474066031,0.0027367332269465604,0.11621394079223117,15.02484175641722,2.409149061658779,0.9823185696590038,0.3034723492673213,0.002507817334555903,0.1580105924140294,2.248567895976273,0.26291406870256895
