,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2023030200035,2023-03-03T00:37:43.813992546Z,HD185975,empty,2.12001744298021,0,0,0,-207.1449986505695,153.4856055594285,27.82115852851004,1,HD185975,-6.4999999999999e-05,holo4_003,0.5130557564014653,187.4204732656292,0.0,153.4856055594285,151.9111730381677,878.904980145394,597.2571590735706,-0.00872450664377734,0.1852198379931027,280.1502082712057,3.741297149770663,1.0,2.12001744298021,5.32854381231984,2.4,2,2023-03-03T00:37:43.813992546Z,30.0,2.12001744298021,-87.4928460990676,-207.1449986505695,0,0,0,empty,27.82115852851004,-418.0552581104751,82.90498014539405,570,1706,796,981,1136,185,2,22666.66666666667,-418.0552581104751,82.90498014539405,570,1706,796,981,2,22666.66666666667,1136,185,35,27.183793838310972,6.939914725224748,391.060430058639,0.8675260816390584,0.12262891708706027,8.622241245075818,0.0009873045238765156,1.778412967162972,20.616032000137288,7.156255900971199,0.8860410625934309,0.18679475711143242,0.0025228670561805093,0.5295348387633483,8.392956792510084,9.134726722307002,0.8758548065536546,0.3686024404787408,0.0018359715326414301,0.006072903045160003,7.238535088070974,9.290962653310563,0.8832976103607253,0.31280945233810153,0.0016548671102059067,0.01977147898866236,7.351322327130992,1.336978211976181
1,1,2023030200036,2023-03-03T00:38:26.836491366Z,HD185975,empty,2.12028670433759,0,0,0,-206.9648855542265,153.6617902548772,27.82093212477201,1,HD185975,-6.4999999999999e-05,holo4_003,0.5363720747411586,187.3618512650786,0.0,153.6617902548772,153.1230210208118,878.8193257783457,597.2571590735706,0.1091661863883468,0.6261631419323679,254.5253626293827,4.393986034556395,1.0,2.12028670433759,5.367523722472387,2.4,2,2023-03-03T00:38:26.836491366Z,30.0,2.12028670433759,-87.4928613114608,-206.9648855542265,0,0,0,empty,27.82093212477201,-417.1471586414068,82.81932577834567,570,1707,796,981,1137,185,2,22666.66666666667,-417.1471586414068,82.81932577834567,570,1707,796,981,2,22666.66666666667,1137,185,36,49.76347133790552,5.81915425481953,394.14073532847397,0.8723869574629091,0.1459082749814297,11.613333339912657,0.0013348146519851735,3.654309865019239,38.16278658794828,6.125370649337478,0.8993702410995095,0.2252179444329237,0.003401185502523353,1.068457178964101,17.987493257814407,8.215734477842652,0.8778573369987468,0.4909535613501561,0.0025955502410863096,0.09943032093702636,14.427601106947279,8.81857924678419,0.8841105450354394,0.4215702511526864,0.0022655384678840584,0.013717227992843162,6.24886771187444,1.633392744209718
2,10,2023030200085,2023-03-03T01:17:27.923497796Z,HD185975,empty,2.13314592314699,0,0,0,-197.1077054139855,163.2979323245407,18.08677239518099,1,HD185975,-6.4999999999999e-05,holo4_003,0.5427885548907578,187.4544388464006,0.0,163.2979323245407,152.0898751016094,873.2494226767552,597.2571590735706,0.3054488541858299,18.05094737131574,146.7192440209596,6.925484739547219,1.0,2.13314592314699,5.926767231902166,2.4,2,2023-03-03T01:17:27.923497796Z,30.0,2.13314592314699,-87.4882448304592,-197.1077054139855,0,0,0,empty,18.08677239518099,-418.3805588211114,82.24942267675519,569,1705,791,976,1136,185,2,22666.66666666667,-418.3805588211114,82.24942267675519,569,1705,791,976,2,22666.66666666667,1136,185,85,882.2431453538065,3.4363918308799164,192.56923400964055,0.9781858354430809,0.3259462117584792,43.619174787090984,0.00553849081560234,4.828549980130836,337.71725549528395,4.121213585658388,0.9839051091739168,0.41988645907628214,0.009790298496045654,2.3249638305287337,141.9546503684115,0.7838293636467605,0.9802716155845568,0.24487351892900722,0.005277145738618813,0.4579769232451899,165.0380250154721,1.5369319666101475,0.9860489996625211,0.5014409986286801,0.006125317247255006,0.5565811688920768,2.095919231900298,1.4082551786794286
3,18,2023030200123,2023-03-03T01:49:29.376993279Z,HD185975,empty,2.14023357106316,0,0,0,-189.0417880233715,171.1749730517757,10.24520037650598,1,HD185975,-6.4999999999999e-05,holo4_003,0.5283924479932274,187.6256791320417,0.0,171.1749730517757,152.0630198910685,874.4157899463486,597.2571590735706,0.002569751610109207,1.992106259070857,209.8143899168071,5.896522478758953,1.0,2.14023357106316,5.048801419457786,2.4,2,2023-03-03T01:49:29.376993279Z,30.0,2.14023357106316,-87.482282081366,-189.0417880233715,0,0,0,empty,10.24520037650598,-418.9238075794879,82.41578994634862,571,1707,792,977,1136,185,2,22666.66666666667,-418.9238075794879,82.41578994634862,571,1707,792,977,2,22666.66666666667,1136,185,123,123.53515166246908,6.747006670918573,353.6859114716376,1.019102245083277,0.22866982349112014,16.717665137082683,0.0022434971024437663,1.8195146434537228,67.10212312344134,7.219541201615472,1.0350436512776775,0.3005688594020536,0.004795092855481248,0.7643105043105959,64.4292460745404,5.464955053679041,1.019258956305416,0.6361763991439229,0.004792620501910727,0.43008582084876046,41.96315393135154,7.761680503734411,1.036060745448194,0.6109553500259796,0.004037992096956892,0.06696021842252865,6.882284559276133,0.8535517419064659
4,19,2023030200124,2023-03-03T01:50:09.003004800Z,HD185975,empty,2.14033543164343,0,0,0,-188.8653518363675,171.3472019211322,10.23463133022602,1,HD185975,-6.4999999999999e-05,holo4_003,0.5312632992233032,187.6552702021488,0.0,171.3472019211322,153.8544500462285,873.8095894824573,597.2571590735706,0.2364516892634625,8.416373494888443,169.682370898922,5.312471278629527,1.0,2.14033543164343,5.38291119438756,2.4,2,2023-03-03T01:50:09.003004800Z,30.0,2.14033543164343,-87.4823504258239,-188.8653518363675,0,0,0,empty,10.23463133022602,-418.5074763115316,82.80958948245737,572,1708,791,976,1136,185,2,22666.66666666667,-418.5074763115316,82.80958948245737,572,1708,791,976,2,22666.66666666667,1136,185,124,457.89368745297725,4.756172160996627,283.1321831505136,1.003939475387883,0.3324741493365011,31.80146344958228,0.0041932980191505455,1.8070838404889444,194.34933982407924,5.319563788037342,1.0103871609150616,0.3968875048406342,0.007918461538031909,0.6775748415306801,115.80122257739681,1.7484162196334794,0.992826440646762,0.3793681609641256,0.005210084981609246,0.8049919138499144,109.88116230087992,2.7935956322897146,0.9999696305587256,0.5924720107578919,0.0056082358425440584,0.4724007870032218,3.8466349619053757,1.4584401739118158
5,22,2023030200155,2023-03-03T02:17:40.147007545Z,HD185975,empty,2.14363602554733,0,0,0,-181.9420584683525,178.1046947322057,3.350214373257984,1,HD185975,-6.4999999999999e-05,holo4_003,0.5277101841781666,187.4192554841155,0.0,178.1046947322057,152.3675799517822,871.2905518892645,597.2571590735706,0.06009028603533303,0.454726223338773,258.1721214850974,6.469716624400352,1.0,2.14363602554733,5.153326070974767,2.4,2,2023-03-03T02:17:40.147007545Z,30.0,2.14363602554733,-87.4796839764354,-181.9420584683525,0,0,0,empty,3.350214373257984,-418.1295289363892,82.29055188926452,570,1706,789,974,1136,185,2,22666.66666666667,-418.1295289363892,82.29055188926452,570,1706,789,974,2,22666.66666666667,1136,185,155,127.06442397287974,7.0097688888671446,367.84802591029285,1.0160168025394833,0.23943339639885622,16.886010985358887,0.0022618386933542893,1.737655259214281,38.20619167942352,7.440343724771429,1.0330119490262974,0.22777409379187927,0.003631587613779124,0.7465964103397739,44.604818477928106,7.354331099817746,1.0169257112048906,0.6382570761981756,0.004184068638930197,0.05667692062919084,91.99952068197345,4.661954716292882,1.0117231276062417,0.60652167241768,0.0051909856609492185,0.1556519984411479,7.075722319313947,1.228942179098895
6,23,2023030200156,2023-03-03T02:18:23.190007779Z,HD185975,empty,2.14367859479511,0,0,0,-181.7616456355505,178.2807655406356,3.353876364343023,1,HD185975,-6.4999999999999e-05,holo4_003,0.5508611430471047,187.4200392925384,0.0,178.2807655406356,151.3971473119609,871.9213620555776,597.2571590735706,0.0666759490122919,0.9233683833846805,231.2237823189303,5.383064974051195,1.0,2.14367859479511,5.290902671041518,2.4,2,2023-03-03T02:18:23.190007779Z,30.0,2.14367859479511,-87.4796794998595,-181.7616456355505,0,0,0,empty,3.353876364343023,-418.9030916808213,81.92136205557753,570,1706,790,975,1136,185,2,22666.66666666667,-418.9030916808213,81.92136205557753,570,1706,790,975,2,22666.66666666667,1136,185,156,68.0196192788363,7.699439219278245,356.6802993622631,1.0215312460357988,0.18177938803203864,12.35728020372209,0.0016706186404247376,1.0477011447629656,29.557681136724472,7.906390934463149,1.0303371992262078,0.20800184514442152,0.0031728889486375925,0.43615974764328763,29.80159409547062,8.151393318507262,1.025332275507248,0.5748963984795338,0.003509270440125439,0.06442442491367001,20.268126263416654,9.307355227631625,1.0431824057922239,0.4602088894255117,0.0028697736022337936,0.019509082132562666,7.924274978551744,0.7098177007901516
7,30,2023030200194,2023-03-03T02:47:37.793990965Z,HD185975,empty,2.14386085621785,0,0,0,-174.3639615800035,-174.4991779020087,-4.161862064023012,1,HD185975,-6.4999999999999e-05,holo4_003,0.5185966462590319,187.4224313058839,0.0,-174.4991779020087,154.7868746406937,873.149002973312,597.2571590735706,0.06858311388922281,0.3352065529034651,244.6502224026173,4.717469428545846,1.0,2.14386085621785,6.095703632449687,2.4,2,2023-03-03T02:47:37.793990965Z,30.0,2.14386085621785,-87.4858119587571,-174.3639615800035,0,0,0,empty,-4.161862064023012,-418.4592760696885,82.14900297331201,573,1709,791,976,1136,185,2,22666.66666666667,-418.4592760696885,82.14900297331201,573,1709,791,976,2,22666.66666666667,1136,185,194,40.98955455733596,7.020278109039104,382.1104227425846,1.017161951048125,0.1377991380109958,9.575538289159772,0.001297553688860766,2.133497668627902,26.222248764668336,7.346780734458908,1.0391806255031688,0.1862673079653162,0.002998585394228148,0.7763190115500734,14.140480480587671,9.366424362357565,1.0303376811063314,0.4307310534162508,0.002545138858905895,0.043803265811088475,12.767241934164174,9.499999999999998,1.0346636655383794,0.37680828564591523,0.0023394593438926473,0.04843798576670024,7.441079242362028,1.425839605260858
8,31,2023030200195,2023-03-03T02:48:20.809992982Z,HD185975,empty,2.1438293913104,0,0,0,-174.1826299992145,-174.3221845656368,-4.167383653930017,1,HD185975,-6.4999999999999e-05,holo4_003,0.5277002845781678,187.3899390418729,0.0,-174.3221845656368,154.144688924101,873.0990068566302,597.2571590735706,0.02079401173256993,0.6038617204356971,247.6112344699154,5.539270885489959,1.0,2.1438293913104,5.561521422281259,2.4,2,2023-03-03T02:48:20.809992982Z,30.0,2.1438293913104,-87.4858148189596,-174.1826299992145,0,0,0,empty,-4.167383653930017,-417.0010966162692,82.09900685663024,571,1708,791,976,1137,185,2,22666.66666666667,-417.0010966162692,82.09900685663024,571,1708,791,976,2,22666.66666666667,1137,185,195,54.045442469310366,7.071425220828523,382.9006373313154,1.0089622237327758,0.15619662883794905,11.010217223819865,0.0014743384944150137,2.2153048205464807,27.148658045491977,7.524843197560671,1.031404890951245,0.19996230438269866,0.0030326243230197705,0.7011206687558592,24.551444598866297,8.566908825941265,1.0220684136515663,0.5319620983309583,0.003219059553565224,0.10577509970953244,17.211780107711945,9.499999999999998,1.0281657358794511,0.4299762155163098,0.0026688000654565016,0.06161928316662056,7.468547695010727,1.171971745019177
9,39,2023030200232,2023-03-03T03:15:55.974497102Z,HD185975,empty,2.14212145750023,0,0,0,-167.4647927377655,-167.7670766643807,-10.77083290098602,1,HD185975,-6.4999999999999e-05,holo4_003,0.5546737440476041,187.5783708561075,0.0,-167.7670766643807,149.2882088110825,874.7128239991487,597.2571590735706,0.007064300853910195,5.666468775830621,184.6845867883043,6.984027726538828,1.0,2.14212145750023,4.686234916639209,2.4,2,2023-03-03T03:15:55.974497102Z,30.0,2.14212145750023,-87.457970249366,-167.4647927377655,0,0,0,empty,-10.77083290098602,-418.7149816815106,82.71282399914864,567,1703,792,977,1136,185,2,22666.66666666667,-418.7149816815106,82.71282399914864,567,1703,792,977,2,22666.66666666667,1136,185,232,352.00765495836595,6.81391837838231,310.7238159977245,1.0080784897110477,0.35601349432489887,27.858803299630576,0.003682959580321861,6.0699270155488,138.1827096178449,6.705360967270974,0.9792395334748076,0.4007237387503882,0.0065263159319838724,0.37877288572078827,95.09243123958622,2.047148879138392,0.9787005215648419,0.4280837784562938,0.004788160216252471,0.38738112455390494,72.47157077115064,3.519538540936825,0.9966238295268346,0.5649079931762179,0.00465897295640101,0.17826125004073412,5.184037040859183,2.0965186774070834
