,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,me_az_rms,me_el_rms,me_rot_rms,me_image_az_rms,me_image_el_rms,me_image_rot_rms,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,18,2022092900267,2022-09-30T01:14:05.685510063Z,HD185975,empty,1.83786604007103,0,0,0,-351.6379370626965,8.589005149393923,172.2080812425256,1,HD185975,-6.4999999999999e-05,holo4_003,0.4645518397116772,187.4086200916942,0.0,8.589005149393923,158.9437292277948,869.413889908343,597.2571590735706,0.03701642910880892,0.1137791015331289,310.392647136627,4.297179718350751,1.0,1.83786604007103,4.769463467726071,2.4,2,2022-09-30T01:14:05.685510063Z,30.0,1.83786604007103,-87.4865136239844,-351.6379370626965,0,0,0,empty,172.2080812425256,-417.1267045149873,84.41388990834301,576,1713,785,970,1137,185,2,22666.66666666667,-417.1267045149873,84.41388990834301,576,1713,785,970,2,22666.66666666667,1137,185,0.0066005088478126,0.0061426877310407,0.1221314588934107,0.0055430324111629,0.0061426877310407,0.000165790806063,267,28.681967249664314,6.013030709042435,331.5261346784502,1.017163013354947,0.0964713573863025,7.99245469242191,0.0009236212933173056,0.3463688371927638,13.37636023689377,5.823974375434088,1.0115991666822923,0.1031569125123096,0.0018729718907333779,0.5233484908114511,7.078173524607328,6.940045339081061,1.0188396584754151,0.24803537961802397,0.0015120871818712417,0.09240615974448974,4.652264690956696,6.668671757189029,1.024402701527221,0.19693710994717462,0.0011934043474618207,0.03663106530984196,6.071384206847864,0.5422041441725453
1,19,2022092900268,2022-09-30T01:14:48.493509143Z,HD185975,empty,1.83790951554722,0,0,0,-351.4590824027004,8.772671176449094,172.2081770977277,1,HD185975,-6.4999999999999e-05,holo4_003,0.4749716225707175,187.4554972823796,0.0,8.772671176449094,159.5918433579527,867.7731791215159,597.2571590735706,-0.06243887097425233,0.08491804750363117,333.3898391250752,4.733219194388948,1.0,1.83790951554722,4.558344839914202,2.4,2,2022-09-30T01:14:48.493509143Z,30.0,1.83790951554722,-87.4865148883899,-351.4590824027004,0,0,0,empty,172.2081770977277,-418.6706032539738,83.77317912151587,578,1714,784,969,1136,185,2,22666.66666666667,-418.6706032539738,83.77317912151587,578,1714,784,969,2,22666.66666666667,1136,185,0.009241018268434,0.0069533100768922,0.1043552634560644,0.0077605799911997,0.0069533100768922,0.000141660006374,268,32.34926029185906,6.2035195076410865,311.0838133637153,1.011666169388121,0.10035501689879377,8.512931308791924,0.0009739773701166226,0.14049862073218097,14.705253499972637,5.839528635848281,0.9994089827712852,0.10767321072452392,0.0019228818176787858,0.32779550389499,8.025690750237382,6.82741216806127,1.0096652425299681,0.2659978866328781,0.0015903123590354008,0.12871847256988425,4.794793853479709,6.752930316875876,1.0191495577736933,0.1978577255455194,0.0011944190582637696,0.019780218194854673,6.165583972061135,0.4718960364637118
2,26,2022092900312,2022-09-30T01:43:52.790993002Z,HD185975,empty,1.84103372479948,0,0,0,-344.0990013258476,16.32689275044379,164.342504170658,1,HD185975,-6.4999999999999e-05,holo4_003,0.4595726925192724,187.3646908564058,0.0,16.32689275044379,164.7231140476018,864.2285129582408,597.2571590735706,0.004830067662335004,0.6112058467268479,245.7746192603153,5.453488705298821,1.0,1.84103372479948,4.904355136723702,2.4,2,2022-09-30T01:43:52.790993002Z,30.0,1.84103372479948,-87.4914105252555,-344.0990013258476,0,0,0,empty,164.342504170658,-417.3602965560999,84.2285129582408,582,1719,780,965,1137,185,2,22666.66666666667,-417.3602965560999,84.2285129582408,582,1719,780,965,2,22666.66666666667,1137,185,0.3061305600096697,0.0126087824247405,0.080276914757355,0.2572706550142368,0.0126087824247405,0.0001089741703445,312,52.490992025923006,5.337939289714096,321.38039453153283,1.0072223314359168,0.11510015096211937,10.784760774695455,0.0012277892119456684,1.0947039957764941,23.518725925663187,5.343674757722841,1.0091275724665187,0.12733793923522888,0.0024249805868598972,0.8258246229116104,19.882653244497654,5.942483018157322,1.0108319796760499,0.3689658217576843,0.002399056851101863,0.015450117496889878,14.396488267676725,6.382301650593636,1.0170290534472848,0.3286031908743277,0.002021179172407267,0.005238559695465844,5.432022143511384,0.5431984651301712
3,27,2022092900313,2022-09-30T01:44:35.756501500Z,HD185975,empty,1.84113036199081,0,0,0,-343.9201302959817,16.51040305633482,164.343224723701,1,HD185975,-6.4999999999999e-05,holo4_003,0.4658773769306053,187.3939161917775,0.0,16.51040305633482,165.6253707543793,863.0372364084243,597.2571590735706,0.116288931115197,0.7453753048923534,240.5240301171679,7.059695740710003,1.0,1.84113036199081,5.539669077293213,2.4,2,2022-09-30T01:44:35.756501500Z,30.0,1.84113036199081,-87.4914210554544,-343.9201302959817,0,0,0,empty,164.343224723701,-417.6451058794985,84.03723640842435,583,1720,779,964,1137,185,2,22666.66666666667,-417.6451058794985,84.03723640842435,583,1720,779,964,2,22666.66666666667,1137,185,0.2527033809295871,0.0133812517008908,0.0854257483250644,0.2123754082849856,0.0133812517008908,0.0001159636002196,313,62.87441825397451,5.41202088971364,312.1758481696361,0.997411106039674,0.12689705371760632,11.827835219279228,0.0013333739254639174,0.8563463049747038,24.867322859651573,5.279760716341757,0.9941085907276569,0.13077758392990918,0.0024608352836361304,0.9699442666718009,30.311698681800507,5.77334114974765,0.9950103322942706,0.4552428217192273,0.0029161753848306474,0.0006439376393930922,12.221844938809628,6.21602312080376,1.0046284171591855,0.30311850988763056,0.0018401751579753438,0.04114626369853839,5.43227826736426,0.4342383705269927
4,38,2022092900379,2022-09-30T02:38:36.474491501Z,HD185975,empty,1.85246244692408,0,0,0,-330.2580419030248,30.50675676479832,150.294255463751,1,HD185975,-6.4999999999999e-05,holo4_003,0.4696001004414748,187.3722245314596,0.0,30.50675676479832,176.5154559070232,865.1613634580389,597.2571590735706,0.1424163707083682,0.9576074144156465,225.1673245367625,2.986585535066396,1.0,1.85246244692408,4.529814190337014,2.4,2,2022-09-30T02:38:36.474491501Z,30.0,1.85246244692408,-87.4967729851258,-330.2580419030248,0,0,0,empty,150.294255463751,-416.9728021559289,84.16136345803884,593,1730,781,966,1137,185,2,22666.66666666667,-416.9728021559289,84.16136345803884,593,1730,781,966,2,22666.66666666667,1137,185,0.305970345499344,0.0158011273904062,0.0840582733886717,0.2577967516565421,0.0158011273904062,0.0001141072826579,379,33.16451046734223,4.668819114883379,349.732250686649,0.35825180374210086,0.16084954826344222,14.83066018673189,0.0006123597489246423,2.250626028188924,19.597036197513283,4.6440587669445375,0.36106189873014405,0.1909722834589479,0.0013720976113530336,1.4714278742825098,10.956680206454763,5.1374263614757485,0.3547305124742067,0.44309640575441456,0.0010505702593166535,0.062102439793665254,9.511049543746596,5.7954746906979135,0.3588772192842547,0.43536990523971064,0.0009850254632021403,0.008050422053825335,4.768921815528375,0.5511845737774228
5,39,2022092900380,2022-09-30T02:39:19.411001498Z,HD185975,empty,1.85265435699633,0,0,0,-330.0791744335854,30.68971639369469,150.294869260188,1,HD185975,-6.4999999999999e-05,holo4_003,0.4878242885670148,187.4313976698275,0.0,30.68971639369469,176.2106597558359,864.1085995381625,597.2571590735706,0.06920730200458389,0.9103061985843108,287.6259317098766,2.883831908962618,1.0,1.85265435699633,4.709204991736422,2.4,2,2022-09-30T02:39:19.411001498Z,30.0,1.85265435699633,-87.4967911266424,-330.0791744335854,0,0,0,empty,150.294869260188,-416.9789001175637,84.10859953816247,593,1730,780,965,1137,185,2,22666.66666666667,-416.9789001175637,84.10859953816247,593,1730,780,965,2,22666.66666666667,1137,185,0.2628139718310768,0.0105503679694381,0.0929367303088651,0.2214445777574364,0.0105503679694381,0.0001261595953277,380,29.789977369504825,4.257203330966164,345.98820392019553,0.2733278882080972,0.1613974673901712,16.338751435740807,0.0005133302205715959,1.9727347702557656,14.306389417518188,4.414211587812467,0.2774616359889752,0.17183102583369478,0.0010276797169960917,1.0053368951005106,9.638073387299649,4.766463608470078,0.2726489617115212,0.4519853620690708,0.0008519040061197128,0.10677865110206133,6.1467179719646055,5.714914960921683,0.27356975828377916,0.408709296602438,0.0007003594356144146,0.012774282438492933,4.4561113646656425,0.6561678532113804
6,42,2022092900405,2022-09-30T02:58:22.901993752Z,HD185975,empty,1.85828331912387,0,0,0,-325.2738349587157,35.60128632761773,145.408916296988,1,HD185975,-6.4999999999999e-05,holo4_003,0.4632732956568945,187.3137107843507,0.0,35.60128632761773,162.5168281888602,868.0763246469487,597.2571590735706,0.1297498888296177,0.8320032064160586,234.8685349892481,9.765918224475238,1.0,1.85828331912387,4.514550469665211,2.4,2,2022-09-30T02:58:22.901993752Z,30.0,1.85828331912387,-87.4980255708538,-325.2738349587157,0,0,0,empty,145.408916296988,-417.9126659854929,84.07632464694873,580,1716,784,969,1136,185,2,22666.66666666667,-417.9126659854929,84.07632464694873,580,1716,784,969,2,22666.66666666667,1136,185,0.0194440616960825,0.0140501496444304,0.0957538874484858,0.0164037484108987,0.0140501496444304,0.0001299838250324,405,63.21714916156994,4.763825620741824,336.9132395732507,1.0041616620190936,0.11745501613741918,11.640935153872126,0.0013260616548177967,1.0877485439258257,30.104358115182155,4.686471821259525,1.005185314119241,0.1318846779758923,0.002679823916904918,0.6571118839683497,24.12828664056135,5.12824038380094,1.003002923488322,0.3755751668858117,0.00251927594867696,0.035799882970657476,13.273474322738215,5.594529514117932,1.0087510873369232,0.2960413994570528,0.001871169328044088,0.054950619694789725,4.815110707462107,0.4256530258133377
7,43,2022092900406,2022-09-30T02:59:05.883999901Z,HD185975,empty,1.85850751528944,0,0,0,-325.0939760207176,35.78500652048827,145.408764378578,1,HD185975,-6.4999999999999e-05,holo4_003,0.4841672290134855,187.3232320200088,0.0,35.78500652048827,162.1550902642859,867.2358715301382,597.2571590735706,0.0851553915850891,0.6716221334983974,268.4764108490318,10.08879205659353,1.0,1.85850751528944,4.226295536440712,2.4,2,2022-09-30T02:59:05.883999901Z,30.0,1.85850751528944,-87.4980162364861,-325.0939760207176,0,0,0,empty,145.408764378578,-418.1924418460411,84.23587153013814,580,1716,783,968,1136,185,2,22666.66666666667,-418.1924418460411,84.23587153013814,580,1716,783,968,2,22666.66666666667,1136,185,0.0107632379956268,0.0063588497871849,0.1197125998449492,0.009080723006788,0.0063588497871849,0.0001625072573768,406,74.3936630200692,4.502987476062376,338.06912491823357,1.0025242841253375,0.12629485597874215,12.596118588763368,0.0014361604299233546,1.5866728055402297,27.114089421809094,4.586812960991409,1.0094869400585849,0.12458128137748345,0.0025334777720542765,0.7240654169206402,21.453613848424467,5.107120175799741,1.0061742490835928,0.3537521563359395,0.0023876991996151934,0.028068252280206922,13.865288183082038,5.585173112123725,1.0108613660267154,0.3025593098893457,0.001903404829685592,0.07537561375498589,4.653975339244408,0.5243514219950763
8,52,2022092900461,2022-09-30T03:36:53.477008162Z,HD185975,empty,1.87225528008568,0,0,0,-315.5213975979989,45.54540757895447,135.495372521107,1,HD185975,-6.4999999999999e-05,holo4_003,0.4791863570273897,187.4191898923873,0.0,45.54540757895447,160.557360080006,866.6235020907999,597.2571590735706,0.04116419836407514,0.4021957712094337,228.8999325200401,7.944453957185987,1.0,1.87225528008568,4.520473068307862,2.4,2,2022-09-30T03:36:53.477008162Z,30.0,1.87225528008568,-87.5026818443541,-315.5213975979989,0,0,0,empty,135.495372521107,-417.74948338659,83.62350209079985,578,1715,783,968,1137,185,2,22666.66666666667,-417.74948338659,83.62350209079985,578,1715,783,968,2,22666.66666666667,1137,185,0.0062969626136059,0.009963790129675,0.0987293872828818,0.0053284262813042,0.009963790129675,0.0001340230015104,461,82.3675491784016,3.1279055447420028,344.88219806452736,1.0071527762310986,0.10896525712670277,13.099261355961389,0.0015034999031034587,2.4386722671816154,122.34718171214499,2.8146587167107113,1.0101417963590142,0.19005395524066224,0.005340076913122584,0.8791550511053806,16.904726270591716,4.863276157192284,1.016561405007384,0.3033795608975941,0.002154111258790408,0.01009372126540949,8.104588126044563,5.290546971291634,1.0162595312363458,0.2268915185374259,0.0014726074254595466,0.017656484751469796,3.4949458785665284,1.1931073154623908
9,53,2022092900462,2022-09-30T03:37:36.389508852Z,HD185975,empty,1.87253975993668,0,0,0,-315.3419928743564,45.72805761364256,135.49535852166,1,HD185975,-6.4999999999999e-05,holo4_003,0.4733916734991194,187.4751801505626,0.0,45.72805761364256,160.0556325631516,866.1791521659985,597.2571590735706,-0.04248653929900362,0.1059863656172019,335.8987819101233,10.41098640519145,1.0,1.87253975993668,4.062105452822673,2.4,2,2022-09-30T03:37:36.389508852Z,30.0,1.87253975993668,-87.5026834138518,-315.3419928743564,0,0,0,empty,135.49535852166,-418.7628555469533,84.17915216599849,579,1715,782,967,1136,185,2,22666.66666666667,-418.7628555469533,84.17915216599849,579,1715,782,967,2,22666.66666666667,1136,185,0.0055632764854827,0.0062806263907898,0.106270420035829,0.0047078740202746,0.0062806263907898,0.0001442597898857,462,66.13936019226034,3.3629067298610584,332.8504855952649,1.0081258654627308,0.09965032150528476,11.724845794081533,0.0013463860049940874,1.7833659006148812,132.5645324042787,2.8418749418072284,1.0058084816680655,0.1999122875067605,0.0055704671360325645,0.7426234275918425,7.918123903235992,5.5803848220441195,1.011960711409203,0.23520009822211058,0.0015138012477023404,0.09015625267651523,5.155676717489441,5.342856251131341,1.0154203512751758,0.18252739302835236,0.0011868971642973705,0.014082792110616405,3.86042301406166,1.2689404587908346
