,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,5,2023011800248,2023-01-19T01:24:39.497501381Z,HD185975,empty,2.05627582308855,0,0,0,-237.7120749599895,123.4671534845451,57.89934277773301,1,HD185975,-6.4999999999999e-05,holo4_003,0.4805625253289214,187.3416782224804,0.0,123.4671534845451,143.5870431940858,880.43780663351,597.2571590735706,0.1804269235276,0.6425952337745708,202.3179990984979,4.308145556076957,1.0,2.05627582308855,8.088598060305461,2.4,2,2023-01-19T01:24:39.497501381Z,30.0,2.05627582308855,-87.5260138098639,-237.7120749599895,0,0,0,empty,57.89934277773301,-416.9850849820599,83.43780663351004,560,1697,797,982,1137,185,2,22666.66666666667,-416.9850849820599,83.43780663351004,560,1697,797,982,2,22666.66666666667,1137,185,248,36.365239316123095,3.4925401115892503,321.294865916305,1.0113266734859783,0.08686960427683957,9.724373326070005,0.0012355681499026895,1.1646792224618314,17.226142419377204,3.497207078467124,1.015347143114361,0.0957329255076808,0.0025746801782333462,0.7899390707259298,9.250111109676427,4.236293672580325,1.0120360588514432,0.26820396752857684,0.0020346531087166993,0.026969909229941656,7.864325377220483,4.486517989907231,1.0189633324215632,0.26021610525271255,0.0018978163736961472,0.010410411967463666,3.5869843968675728,0.5585120657726126
1,6,2023011800249,2023-01-19T01:25:22.309003658Z,HD185975,empty,2.05671544293999,0,0,0,-237.5327790588445,123.643921125455,57.89904325780799,1,HD185975,-6.4999999999999e-05,holo4_003,0.4715908808775332,187.3473822654921,0.0,123.643921125455,144.5680852454838,882.3602982152161,597.2571590735706,0.2011092369618974,0.9850028792944239,198.4827396232212,9.081262128683715,1.0,2.05671544293999,7.324753265841666,2.4,2,2023-01-19T01:25:22.309003658Z,30.0,2.05671544293999,-87.5260133050502,-237.5327790588445,0,0,0,empty,57.89904325780799,-417.9168044349406,83.36029821521609,562,1698,799,984,1136,185,2,22666.66666666667,-417.9168044349406,83.36029821521609,562,1698,799,984,2,22666.66666666667,1136,185,249,54.886057946071325,3.9178618118777493,308.7766672686547,1.006134045203143,0.11259194068965124,11.958858675820814,0.001502953861368146,0.48204479015260815,21.443537238748764,3.717119283277019,0.9993204065198845,0.1148780316943307,0.0027949161182914692,0.7203962858366648,15.918309521671102,4.165924976051596,1.0007222418263584,0.33206278906011366,0.00253253914218127,0.04883081543290181,13.227957790648324,4.65652063126347,1.011599177430885,0.33423786771698244,0.002380994283826121,0.05197363786496238,3.8810907151879577,0.4215035156856066
2,11,2023011800287,2023-01-19T01:55:10.535505895Z,HD185975,empty,2.07415195081894,0,0,0,-230.6184541284245,130.4601925748715,50.36434387728201,1,HD185975,-6.4999999999999e-05,holo4_003,0.5074926808869777,187.3345654995573,0.0,130.4601925748715,152.4938075784408,880.3539323063175,597.2571590735706,0.1132784416902637,0.7373734563381137,253.1886523130657,7.504302225727002,1.0,2.07415195081894,4.755850441174887,2.4,2,2023-01-19T01:55:10.535505895Z,30.0,2.07415195081894,-87.5089951783689,-230.6184541284245,0,0,0,empty,50.36434387728201,-417.8244881883829,83.3539323063175,570,1707,797,982,1137,185,2,22666.66666666667,-417.8244881883829,83.3539323063175,570,1707,797,982,2,22666.66666666667,1137,185,287,49.70057147433766,3.61318153743336,320.2523561285038,1.0064235337190004,0.10618922572214438,11.172840995665705,0.0014175956375234303,2.2379153954887174,21.756074304921352,3.7653607592149694,1.0188152220966458,0.11279097947493136,0.002780646246839612,1.085109849013294,13.929706621237532,4.485842005394083,1.010684730813031,0.29817562924094293,0.0023190010162264366,0.07534054565127682,10.894561104444414,4.712082934799256,1.0168817114641293,0.28636282769945687,0.002069797574713725,0.027531481533688056,3.7976200422857787,0.579859913191368
3,12,2023011800288,2023-01-19T01:55:53.539995972Z,HD185975,empty,2.07456574431137,0,0,0,-230.4372054064625,130.6384838657122,50.36283998018999,1,HD185975,-6.4999999999999e-05,holo4_003,0.5021018353918256,187.3831223677624,0.0,130.6384838657122,153.0548692706462,880.6087592273536,597.2571590735706,0.04033627619428989,0.1928079779305192,292.3922533850393,4.608996030085887,1.0,2.07456574431137,5.029030043549995,2.4,2,2023-01-19T01:55:53.539995972Z,30.0,2.07456574431137,-87.508968681129,-230.4372054064625,0,0,0,empty,50.36283998018999,-418.0692695624769,82.60875922735363,571,1707,798,983,1136,185,2,22666.66666666667,-418.0692695624769,82.60875922735363,571,1707,798,983,2,22666.66666666667,1136,185,288,33.69810419094429,3.48617680070365,336.37690621820667,1.0140636204148437,0.08001823767203493,9.187821670750758,0.0011746945422885144,1.946595926015748,13.951210993378506,3.8596391475061274,1.0371656222309709,0.08993331497704048,0.0022698675044691397,0.6950007128298501,6.512675380660409,4.99151995777471,1.029308408174675,0.22285582676733248,0.0016767466559467461,0.004299801012277261,5.769066435390352,5.020226384680859,1.0260737885790931,0.22153193240541463,0.0015663393948992215,0.008090432846361,3.822527833783871,0.8537466942591463
4,15,2023011800312,2023-01-19T02:25:16.772494568Z,HD185975,empty,2.09107889004875,0,0,0,-222.9193150083635,138.0253046762308,42.97124533262701,1,HD185975,-6.4999999999999e-05,holo4_003,0.4212318249785139,187.2514276838955,0.0,138.0253046762308,153.5155636260748,883.8362866314577,597.2571590735706,0.01543623580995293,0.4955214969495357,154.2210544389397,9.89185592003007,1.0,2.09107889004875,15.98612448857814,2.4,2,2023-01-19T02:25:16.772494568Z,30.0,2.09107889004875,-87.5089079858135,-222.9193150083635,0,0,0,empty,42.97124533262701,-418.7094648195606,86.83628663145772,572,1708,797,982,1136,185,2,22666.66666666667,-418.7094648195606,86.83628663145772,572,1708,797,982,2,22666.66666666667,1136,185,312,520.203090458245,0.352419839095956,549.9999999999999,1.042167065370642,0.10975999326526426,36.11825682658977,0.004660684134913701,9.62513240675107,225.4523312815283,1.342515256807789,1.1843261023318195,0.18539342266987496,0.009391293734957028,3.9736609950300976,42.10758076888243,3.1903164749433643,1.0488496834931018,0.5945445518787118,0.004929396418274388,0.3723811535787921,12.213424044403993,4.818818501175807,1.0023306862400543,0.3867338341377856,0.002765199497486567,0.25507356480678733,0.9008481348785338,2.2960836501285757
5,25,2023011800374,2023-01-19T03:14:06.627494309Z,HD185975,empty,2.11482423456558,0,0,0,-210.3661468446285,150.3319632875015,30.93398187986,1,HD185975,-6.4999999999999e-05,holo4_003,0.4396792748794307,187.1268573289353,0.0,150.3319632875015,151.6541903415495,873.071771686815,597.2571590735706,0.0653518327277765,12.15486109171808,107.9343761663214,13.67374234449429,1.0,2.11482423456558,14.90193756160021,2.4,2,2023-01-19T03:14:06.627494309Z,30.0,2.11482423456558,-87.4995717566278,-210.3661468446285,0,0,0,empty,30.93398187986,-417.8956984110697,80.07177168681507,569,1706,793,978,1137,185,2,22666.66666666667,-417.8956984110697,80.07177168681507,569,1706,793,978,2,22666.66666666667,1137,185,374,431.4439007085546,2.1984982730290024,246.7691348614824,0.9758896568496548,0.21940722222605874,32.486748231374996,0.004071573612810756,0.9587859867565286,146.58524667074178,2.4213531682207665,0.9745742541901244,0.20538495811742163,0.006933484150892908,0.4445028695167084,63.77674326680869,0.34762143434710735,0.9716535199818963,0.2027703766482931,0.003881955808552615,0.7081721490302212,70.40025991748814,1.0631952280079449,0.969995526304218,0.3693273827982209,0.004394734148209055,0.9339004622581686,1.5672747459616225,0.8469863418976599
6,26,2023011800375,2023-01-19T03:14:49.407503915Z,HD185975,empty,2.11511406629549,0,0,0,-210.1869597419755,150.5073520713818,30.93366887371496,1,HD185975,-6.4999999999999e-05,holo4_003,0.4249858420696076,187.1749834549284,0.0,150.5073520713818,151.3328801794432,872.2005170487266,597.2571590735706,0.02675777606519883,10.06786770162708,124.327961388151,18.29158376070584,1.0,2.11511406629549,15.67117294477938,2.4,2,2023-01-19T03:14:49.407503915Z,30.0,2.11511406629549,-87.4995759004006,-210.1869597419755,0,0,0,empty,30.93366887371496,-417.0069369081005,79.20051704872662,568,1705,793,978,1137,185,2,22666.66666666667,-417.0069369081005,79.20051704872662,568,1705,793,978,2,22666.66666666667,1137,185,375,365.7452279294389,2.4302041325932477,237.76796743697003,0.9722805256010613,0.20665277889919062,30.082030537126826,0.003746597600991981,1.1242042099641814,105.83870224778144,2.6519619144560425,0.9703331099836701,0.2024875018998608,0.006016010098025235,0.20777764623809994,68.01269959191262,0.5859087549497968,0.9658889737866467,0.25229265306015636,0.0041222377412871315,0.5858677215547737,59.966491058184346,1.3170979938512,0.968955454690819,0.3681252363770789,0.004185032837577586,0.8710447145290621,1.9819372851012833,0.8718920676736885
7,29,2023011800407,2023-01-19T03:45:43.994508623Z,HD185975,empty,2.12659043648036,0,0,0,-202.5158218459515,158.0118370912567,23.18235359992798,1,HD185975,-6.4999999999999e-05,holo4_003,0.5079411348501348,187.4591943573056,0.0,158.0118370912567,153.8108944083263,878.7828111863523,597.2571590735706,-0.0650612894744144,0.01198636504473849,380.4821238361648,7.136352981533123,1.0,2.12659043648036,5.984373757524324,2.4,2,2023-01-19T03:45:43.994508623Z,30.0,2.12659043648036,-87.4954552499644,-202.5158218459515,0,0,0,empty,23.18235359992798,-417.1111417321076,82.78281118635238,571,1708,796,981,1137,185,2,22666.66666666667,-417.1111417321076,82.78281118635238,571,1708,796,981,2,22666.66666666667,1137,185,407,19.684536151829445,3.6919299594321795,327.975863341317,1.0022922531779965,0.06819763086062192,6.925103063627271,0.0009006413682009019,0.3970645057977041,8.943030635810898,3.6799185998346013,1.005826104389672,0.07458016439217788,0.001839191740512166,0.2705193658389711,2.621833716302017,5.027740882392865,1.0077567132561287,0.1543636872782777,0.001118369743769967,0.04956449411568305,2.330753925925479,4.5718830789124985,1.0122790694307138,0.14211474124027637,0.0010432898155076037,0.006434707286109111,3.8923716028803823,0.6775161211829993
8,30,2023011800408,2023-01-19T03:46:26.814002440Z,HD185975,empty,2.12681948142011,0,0,0,-202.3365766925115,158.1870578919661,23.18208312819996,1,HD185975,-6.4999999999999e-05,holo4_003,0.4938463830516304,187.2529959863523,0.0,158.1870578919661,152.8799373827615,876.8800886312949,597.2571590735706,1.31423396471097e-11,11.69331098638273,158.7106791442427,6.103881228153446,1.0,2.12681948142011,5.85080784074096,2.4,2,2023-01-19T03:46:26.814002440Z,30.0,2.12681948142011,-87.4954609203034,-202.3365766925115,0,0,0,empty,23.18208312819996,-417.3901603069923,82.88008863129498,570,1707,794,979,1137,185,2,22666.66666666667,-417.3901603069923,82.88008863129498,570,1707,794,979,2,22666.66666666667,1137,185,408,446.2276966398031,2.2373687457929496,245.66417397893352,0.9849749422106387,0.2142525062757779,32.33739929033408,0.004081129491068818,1.8421170117633794,204.0887984934375,2.446872513292163,0.9835067196850366,0.23280433174305026,0.007955261835511809,0.02356694326498576,65.95859498127072,0.801541521996145,0.986429454697007,0.22342259281683752,0.0038847795625470056,0.3598590774883247,67.50375225028687,0.9472630068783844,0.9877740833534824,0.3109761647641149,0.004033869118680243,0.5948250757985163,1.6958113115694986,0.7445502676608362
9,33,2023011800431,2023-01-19T04:06:25.288502703Z,HD185975,empty,2.13293186129947,0,0,0,-197.2946638382065,163.1153199796775,18.10987457504098,1,HD185975,-6.4999999999999e-05,holo4_003,0.4797924102728752,187.2913149109181,0.0,163.1153199796775,153.29005602494,876.3509942664356,597.2571590735706,0.1424111185586629,0.6083976109488314,207.5645294584293,9.437277595822405,1.0,2.13293186129947,7.858527653829427,2.4,2,2023-01-19T04:06:25.288502703Z,30.0,2.13293186129947,-87.4880923835208,-197.2946638382065,0,0,0,empty,18.10987457504098,-416.9634678352751,83.35099426643559,570,1707,793,978,1137,185,2,22666.66666666667,-416.9634678352751,83.35099426643559,570,1707,793,978,2,22666.66666666667,1137,185,431,40.50512155549898,3.6106387506428526,286.0842397246123,1.0021675975701292,0.09686886722258678,9.890363656047153,0.0012968849271047579,0.3563509910782688,19.5340658315394,3.405356222011178,0.9942828096236951,0.09998964511180529,0.0026680041186263395,0.6311100040655769,13.191449811470834,3.944188133606399,0.9991153366843495,0.2909061417798097,0.0023717574639139823,0.03934836975339961,9.585748608619532,4.462762151921147,1.0108152433869213,0.28160174775143487,0.0020900651689117235,0.012677279257319108,3.585335662041743,0.482619204605615
