,index,exposure,spec_date_obs,spec_target_label,spec_filter_label,spec_airmass,spec_pressure,spec_temperature,spec_humidity,spec_hour_angle,spec_parallactic_angle,spec_camera_angle,spec_order,spec_header_target,spec_header_redshift,spec_header_grating,spec_header_rotangle,spec_header_d2ccd,spec_header_lshift,spec_header_parangle,spec_header_targetx,spec_header_targety,spec_header_lbda_ref,spec_header_pixshift,spec_header_psf_reg,spec_header_trace_r,spec_header_chi2_fit,spec_header_a2_fit,spec_header_am_fit,spec_header_meanfwhm,spec_header_version,spec_header_rebin,spec_header_date-obs,spec_header_exptime,spec_header_airmass,spec_header_dec,spec_header_ha,spec_header_outtemp,spec_header_outpress,spec_header_outhum,spec_header_filter,spec_header_cam_rot,spec_header_s_x0,spec_header_s_y0,spec_header_s_xmin,spec_header_s_xmax,spec_header_s_ymin,spec_header_s_ymax,spec_header_s_nx,spec_header_s_ny,spec_header_s_dec,spec_header_s_sat,spec_spectrogram_x0,spec_spectrogram_y0,spec_spectrogram_xmin,spec_spectrogram_xmax,spec_spectrogram_ymin,spec_spectrogram_ymax,spec_spectrogram_deg,spec_spectrogram_saturation,spec_spectrogram_Nx,spec_spectrogram_Ny,me_az_rms,me_el_rms,me_rot_rms,me_image_az_rms,me_image_el_rms,me_image_rot_rms,number,chi2_1,pwv_1,oz_1,grey_1,epwv_1,eoz_1,egrey_1,SNR_1,chi2_2,pwv_2,grey_2,epwv_2,egrey_2,SNR_2,chi2_3,pwv_3,grey_3,epwv_3,egrey_3,SNR_3,chi2_4,pwv_4,grey_4,epwv_4,egrey_4,SNR_4,pwv_avg,pwv_sig
0,0,2023031600465,2023-03-17T06:20:56.082001145Z,HD185975,empty,2.03400592655944,0,0,0,-107.9835870591755,-109.3851486900344,-69.96210337292302,1,HD185975,-6.4999999999999e-05,holo4_003,0.4740133065846411,187.3135252490909,0.0,-109.3851486900344,149.9584389985294,889.7617471016118,597.2571590735706,0.09122968439947399,1.52690669730139,192.753849270648,20.02835532299288,1.0,2.03400592655944,6.733709376333841,2.4,2,2023-03-17T06:20:56.082001145Z,30.0,2.03400592655944,-87.4203577859495,-107.9835870591755,0,0,0,empty,-69.96210337292302,-418.4518901306254,83.76174710161185,568,1704,806,991,1136,185,2,22666.66666666667,-418.4518901306254,83.76174710161185,568,1704,806,991,2,22666.66666666667,1136,185,0.0155201695416632,0.0138804549914017,0.1037792970015708,0.0135273921559124,0.0138804549914017,0.0001408781444064,465,105.9150007853099,5.590821795813516,339.14125199572254,0.996115329475034,0.18302089498947352,15.48962346126961,0.001921416913856752,1.002509482799402,39.72451463683076,5.451061197329155,0.9939760554077615,0.17605267061580612,0.003399877862401065,0.9127735064054963,37.457480830511585,4.751788844061978,0.9864785111266982,0.4543356005070148,0.0033750556119355292,0.09577855608590131,21.663654695618042,6.200209509294869,0.999881251447558,0.4112133678788526,0.0026811744972788884,0.18867468039250768,5.522622361862663,0.51552905291334
1,1,2023031600466,2023-03-17T06:21:39.074005228Z,HD185975,empty,2.03352279493008,0,0,0,-107.8037131787895,-109.2069689593685,-69.962194156804,1,HD185975,-6.4999999999999e-05,holo4_003,0.4979969052343282,187.4669634273717,0.0,-109.2069689593685,148.3465220726262,888.5635577261728,597.2571590735706,-0.0787303797682112,0.05184268665683965,368.0493066018292,12.35494832256166,1.0,2.03352279493008,6.070717311725041,2.4,2,2023-03-17T06:21:39.074005228Z,30.0,2.03352279493008,-87.4203519602812,-107.8037131787895,0,0,0,empty,-69.962194156804,-417.579825821797,83.56355772617282,566,1703,805,990,1137,185,2,22666.66666666667,-417.579825821797,83.56355772617282,566,1703,805,990,2,22666.66666666667,1137,185,0.0121669852061686,0.0170749527375233,0.082188330688467,0.010603951496597,0.0170749527375233,0.0001115688760069,466,33.65723134247359,6.025438262233464,338.1925606496549,1.0089562476089837,0.11121992743132444,8.71729476779631,0.00109884984519599,0.671474004744883,19.6051062757644,5.715474222194553,1.0038926728188944,0.13514023944099385,0.0024778577912169266,0.6106608093654843,5.456804624437894,7.126498117582782,1.0057282780531305,0.23745591949172548,0.001492322394768336,0.13792444831208828,4.329144274106541,6.5422120482145605,1.014419510396512,0.20001071364826525,0.001290501794356244,0.03533760297835655,6.112204623660995,0.5870734813263061
2,8,2023031600505,2023-03-17T06:52:06.172502735Z,HD185975,empty,2.01302511013865,0,0,0,-100.2876110889485,-101.7486305191408,-77.720326418556,1,HD185975,-6.4999999999999e-05,holo4_003,0.5043399724043381,187.3323276059797,0.0,-101.7486305191408,148.1726318484318,890.4794810832008,597.2571590735706,0.05759539083253463,0.7519474657659801,251.8008154272468,12.74192814064149,1.0,2.01302511013865,4.836287537863345,2.4,2,2023-03-17T06:52:06.172502735Z,30.0,2.01302511013865,-87.4222405607255,-100.2876110889485,0,0,0,empty,-77.720326418556,-418.0375435021107,83.47948108320072,566,1702,807,992,1136,185,2,22666.66666666667,-418.0375435021107,83.47948108320072,566,1702,807,992,2,22666.66666666667,1136,185,0.0126466778656948,0.0176620554881455,0.1033759474005203,0.0109859876349242,0.0176620554881455,0.0001403306060728,505,54.856945674801814,5.358497098400791,348.55037078711473,1.007387725068798,0.12195612630268024,11.151909818269079,0.0013791621024574672,1.3977285986725387,27.635444058176883,5.3767811069441125,1.0127299197190212,0.14537153067300312,0.0028420974332071876,0.6486500770053021,24.141580195053443,5.82536364305127,1.0077115501014777,0.4136285434607479,0.0028424263521920757,0.002667786712051215,13.835022023244251,6.087716555693561,1.0129740155787632,0.3290238630680439,0.0021534210256376448,0.09972512620636587,5.438181590729303,0.381420126002181
3,9,2023031600506,2023-03-17T06:52:49.175495727Z,HD185975,empty,2.01253278992542,0,0,0,-100.1075818314545,-101.5697223608148,-77.72452587996202,1,HD185975,-6.4999999999999e-05,holo4_003,0.4843082952912364,187.4397086773489,0.0,-101.5697223608148,147.2409182864896,892.2969521210002,597.2571590735706,-0.00030969653282025,0.5072826396030233,252.1649467896237,14.44475959665012,1.0,2.01253278992542,5.247988036233561,2.4,2,2023-03-17T06:52:49.175495727Z,30.0,2.01253278992542,-87.4222343272066,-100.1075818314545,0,0,0,empty,-77.72452587996202,-417.2012648568804,83.29695212100026,565,1702,809,994,1137,185,2,22666.66666666667,-417.2012648568804,83.29695212100026,565,1702,809,994,2,22666.66666666667,1137,185,0.0095023021212598,0.0125457506114577,0.0985567939206921,0.0082538519102489,0.0125457506114577,0.0001337887097653,506,43.99779104899298,5.30334294118504,335.98088343311434,1.001856737414798,0.10996134747054931,10.003538839491672,0.0012320341100737183,1.3806754643093324,21.848355527219486,5.452935587004061,1.0114430103358403,0.12937779396784582,0.0025278143226982464,0.5267194495327315,17.208732856823485,5.857472036341379,1.006954062594082,0.35255315217706384,0.0024108962951686214,0.007191452955540016,9.441243402923197,6.474159434978507,1.011041319614827,0.27413358385679915,0.001786125042175463,0.10045409717275426,5.480239113184312,0.5390315442065923
4,16,2023031600544,2023-03-17T07:26:52.619493301Z,HD185975,empty,1.98942826697258,0,0,0,-91.69657955206354,-93.19726867823503,-86.37115931445499,1,HD185975,-6.4999999999999e-05,holo4_003,0.5018553312843683,187.2885457363288,0.0,-93.19726867823503,148.2773028670472,895.400879714379,597.2571590735706,0.116500627434936,1.677355047868513,238.9568733944224,15.42436459627289,1.0,1.98942826697258,4.420385046113636,2.4,2,2023-03-17T07:26:52.619493301Z,30.0,1.98942826697258,-87.4186291825715,-91.69657955206354,0,0,0,empty,-86.37115931445499,-417.028713871196,83.40087971437906,565,1702,812,997,1137,185,2,22666.66666666667,-417.028713871196,83.40087971437906,565,1702,812,997,2,22666.66666666667,1137,185,0.0104448767980288,0.0216698234826286,0.1040523713794242,0.0090377891076423,0.0216698234826286,0.0001412488369505,544,149.18293677582213,4.15740960061201,340.90069043057696,1.002989864422079,0.18129101255926428,18.588130618457164,0.002254419044856363,7.333507361258849,88.75998129879649,4.596438194502124,1.0306559823205115,0.24258913149219044,0.005091882959481009,4.010376102134978,42.07659954197661,4.3152450080626705,1.0018501549013614,0.4373578100614704,0.003484009855641981,0.24643018044677686,71.73101094227908,5.175477167652927,1.010763670983189,0.6920254892326709,0.004733276747019132,0.1564922607599157,4.347621483601972,0.4428553900082899
5,17,2023031600545,2023-03-17T07:27:35.585004713Z,HD185975,empty,1.98893636984588,0,0,0,-91.51721831071956,-93.01836451636747,-86.37480418474502,1,HD185975,-6.4999999999999e-05,holo4_003,0.4825528369081311,187.5180276360969,0.0,-93.01836451636747,146.7701376499267,894.8353304478663,597.2571590735706,0.1175933788130367,0.9231026548435607,234.9630564709922,12.78336838465506,1.0,1.98893636984588,4.747418911934563,2.4,2,2023-03-17T07:27:35.585004713Z,30.0,1.98893636984588,-87.4185932936775,-91.51721831071956,0,0,0,empty,-86.37480418474502,-418.5717507397165,83.8353304478664,566,1702,811,996,1136,185,2,22666.66666666667,-418.5717507397165,83.8353304478664,566,1702,811,996,2,22666.66666666667,1136,185,0.0119291131263693,0.0151189857202739,0.0991396707774476,0.010321209858485,0.0151189857202739,0.000134579952454,545,93.90790549724125,4.870435461716592,347.86946712678264,1.0082060086160178,0.15824749759137263,14.774121066879202,0.0018134816889977916,5.401112361776794,77.91442828297252,4.930402954327393,1.0225891205489808,0.23069021927717143,0.00482475461343741,3.4861445186082727,25.74142532139711,5.494556918218227,1.003237194498817,0.41466620834721873,0.0028857756319610336,0.007143975139535557,12.997179137870459,6.200798910211833,1.0134122768279983,0.3217995296691774,0.0021033716286444856,0.08567992388692462,5.107693253794212,0.5983867021271355
6,26,2023031600589,2023-03-17T07:59:53.341001019Z,HD185975,empty,1.96743533320022,0,0,0,-83.62846925090352,-85.13418292611283,265.4753976098161,1,HD185975,-6.4999999999999e-05,holo4_003,0.5059095294823486,187.3910792351712,0.0,-85.13418292611283,151.1673026530295,868.5931864602458,597.2571590735706,0.002960983821481529,0.5113873725599797,279.7894012063822,12.8396075350379,1.0,1.96743533320022,3.875556066236394,2.4,2,2023-03-17T07:59:53.341001019Z,30.0,1.96743533320022,-87.4187048152942,-83.62846925090352,0,0,0,empty,265.4753976098161,-417.9804450399652,83.59318646024579,569,1706,785,970,1137,185,2,22666.66666666667,-417.9804450399652,83.59318646024579,569,1706,785,970,2,22666.66666666667,1137,185,0.0122755735878147,0.0178708833677408,0.098038731025337,0.0105814139336612,0.0178708833677408,0.0001330854506231,589,47.827809815491364,5.131873046753363,351.95828459833257,1.0093649157784237,0.11493881691934976,10.71951000275409,0.001287028990526461,1.6071894174785892,22.80841612539986,5.227820303820615,1.0172820291801739,0.13284930411787246,0.0025916892619740374,0.7390057164072196,16.929949535123125,5.870593759312162,1.013932794592354,0.3489126724633187,0.0023780875904799137,0.028453462248804087,9.41703989756078,5.993254961200643,1.0156028330649018,0.2644948741966592,0.0017565492199562629,0.054646420908210494,5.285668338519203,0.46631962305251945
7,27,2023031600590,2023-03-17T08:00:36.347990813Z,HD185975,empty,1.96695440268459,0,0,0,-83.44864844615851,-84.95413116590002,265.4754045470363,1,HD185975,-6.4999999999999e-05,holo4_003,0.5017432921385147,187.5355087887118,0.0,-84.95413116590002,151.5692144272419,868.3043159928467,597.2571590735706,-0.04574658069967717,0.1545921723542383,357.9813918121324,9.793441289579519,1.0,1.96695440268459,3.772123494166361,2.4,2,2023-03-17T08:00:36.347990813Z,30.0,1.96695440268459,-87.418707003155,-83.44864844615851,0,0,0,empty,265.4754045470363,-417.4251992358298,83.30431599284674,569,1706,785,970,1137,185,2,22666.66666666667,-417.4251992358298,83.30431599284674,569,1706,785,970,2,22666.66666666667,1137,185,0.0103481697343971,0.0181252250793888,0.0946350788283768,0.008919252327417,0.0181252250793888,0.0001284650666008,590,32.04453199025305,5.44701740571472,336.302618249559,1.0118962110784657,0.09372983009564981,8.703181637022121,0.0010546766720488585,0.5084272126985842,19.205357187372538,5.501825717901022,1.015861773091395,0.13111555378223222,0.002403776690322055,0.2100611235746057,11.6645162718601,6.362175226462646,1.0186238377486485,0.3065350737594815,0.0020322490003099715,0.027109071043099748,6.675833801359984,6.2750413559247304,1.0220536026385343,0.23148311696032559,0.0015036397106026071,0.030446949028964047,5.588002389769124,0.5240871365034019
8,37,2023031600645,2023-03-17T08:43:51.125005011Z,HD185975,empty,1.93932012218486,0,0,0,-72.91417602832446,-74.37914060882837,254.3897892607867,1,HD185975,-6.4999999999999e-05,holo4_003,0.4891220141301048,187.3598993353818,0.0,-74.37914060882837,151.7420375660362,869.0052408545405,597.2571590735706,0.0596733396013092,0.8684603593990752,251.6747992632021,15.51750733767592,1.0,1.93932012218486,4.549765866612383,2.4,2,2023-03-17T08:43:51.125005011Z,30.0,1.93932012218486,-87.4197653988255,-72.91417602832446,0,0,0,empty,254.3897892607867,-418.5202787962542,84.00524085454053,570,1706,785,970,1136,185,2,22666.66666666667,-418.5202787962542,84.00524085454053,570,1706,785,970,2,22666.66666666667,1136,185,0.0093922844715786,0.0256442971904107,0.1379003773736342,0.0080547712509374,0.0256442971904107,0.0001871967708265,645,64.81049782867971,4.458525759135697,357.9755798038204,1.0076828003968707,0.11861832477773616,12.603603977725989,0.0014849182846371682,2.4224112805109637,31.86104677173202,4.5984539459697595,1.0188384644212092,0.1472825913722908,0.003048948591436862,1.1150383844355813,24.421209301244527,4.891453986273331,1.011533299508851,0.38017350562686797,0.0027820604418405457,0.037468544207010485,11.175020845344385,5.626753890437657,1.0147882414392468,0.29033921364487836,0.0018974592324793645,0.0800152496556708,4.629941762601714,0.5225892244801368
9,38,2023031600646,2023-03-17T08:44:34.193006376Z,HD185975,empty,1.93886521316258,0,0,0,-72.73413700718754,-74.19795872887256,254.3897747760881,1,HD185975,-6.4999999999999e-05,holo4_003,0.4834238190852474,187.3774436258042,0.0,-74.19795872887256,152.5654570068265,869.2909089814174,597.2571590735706,-0.00078732499244463,0.5981532957692919,259.8453186279337,13.32831471746182,1.0,1.93886521316258,4.299187992451856,2.4,2,2023-03-17T08:44:34.193006376Z,30.0,1.93886521316258,-87.4197791055567,-72.73413700718754,0,0,0,empty,254.3897747760881,-417.625195833246,83.29090898141742,570,1707,786,971,1137,185,2,22666.66666666667,-417.625195833246,83.29090898141742,570,1707,786,971,2,22666.66666666667,1137,185,0.0129177147606343,0.0144573487894373,0.0913622425035424,0.0110772034368941,0.0144573487894373,0.0001240222622871,646,49.97414714756314,4.848985809118402,345.3423336956717,1.010696597191854,0.11250812102738644,10.990343925846052,0.0013158205641353447,1.4933819229291223,26.41406283413689,4.762689731383297,1.0122523939019876,0.13576436859797195,0.002785118523628623,1.0001969622416338,16.462965476443067,5.24274763788944,1.0090311536492806,0.33487879835598067,0.0023216034232931347,0.04631729680104679,8.692568437952295,5.761020184792387,1.016306070861048,0.2593631793392021,0.0016939627472357583,0.07332111137939447,4.927867196685042,0.45464256900152417
