,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-08-16T00:33:34.594,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230815,exposure_2023081500089_pseudo-postisrccd.fits,89,HD146233,empty_1,holo4_003,1.123491133566126,30.0,0.008152795024216175,1.15,740.75,8.300000190734863,18.60000038146973,12.25979995727539,,,,,    ,,
1,1,2023-08-16T00:35:32.212,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230815,exposure_2023081500092_pseudo-postisrccd.fits,92,HD146233,empty_1,holo4_003,1.126365340972811,30.0,0.008152795024216175,1.15,740.75,8.274999618530273,18.67499923706055,11.42580032348633,,,,,    ,,
2,2,2023-08-16T00:36:15.294,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230815,exposure_2023081500093_pseudo-postisrccd.fits,93,HD146233,empty_1,holo4_003,1.127413583720548,30.0,0.008152795024216175,1.15,740.4500122070312,8.274999618530273,18.79999923706055,13.09379959106445,,,,,    ,,
