,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-08-17T23:42:04.293,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700144_pseudo-postisrccd.fits,144,HD185975,empty_1,holo4_003,1.903331368739209,30.0,0.03944919630885124,1.15,741.9500122070312,4.050000190734863,39.36249923706055,5.254199981689453,,,,,    ,,
1,1,2023-08-17T23:43:56.231,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700147_pseudo-postisrccd.fits,147,HD185975,empty_1,holo4_003,1.902132465180158,30.0,0.03944919630885124,1.15,741.9500122070312,4.150000095367432,34.47499847412109,4.420199871063232,,,,,    ,,
2,2,2023-08-17T23:44:39.311,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700148_pseudo-postisrccd.fits,148,HD185975,empty_1,holo4_003,1.901746883002037,30.0,0.03944919630885124,1.15,741.9500122070312,4.150000095367432,34.15000152587891,5.087399959564209,,,,,    ,,
3,3,2023-08-18T00:01:25.370,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700166_pseudo-postisrccd.fits,166,HD146233,empty_1,holo4_003,1.096033392260095,30.0,0.05258656665682793,1.15,741.7999877929688,4.1875,28.11249923706055,3.919800043106079,,,,,    ,,
4,4,2023-08-18T00:02:08.272,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700167_pseudo-postisrccd.fits,167,HD146233,empty_1,holo4_003,1.09666721449994,30.0,0.05258656665682793,1.15,741.7999877929688,4.150000095367432,29.125,4.753799915313721,,,,,    ,,
5,5,2023-08-18T00:03:54.913,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700170_pseudo-postisrccd.fits,170,HD146233,empty_1,holo4_003,1.098255019106319,30.0,0.05258656665682793,1.15,741.9500122070312,4.050000190734863,31.02499961853027,4.420199871063232,,,,,    ,,
6,6,2023-08-18T00:04:37.826,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700171_pseudo-postisrccd.fits,171,HD146233,empty_1,holo4_003,1.098927988209232,30.0,0.05258656665682793,1.15,741.9500122070312,4.050000190734863,32.03749847412109,4.586999893188477,,,,,    ,,
7,7,2023-08-18T00:09:47.082,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700180_pseudo-postisrccd.fits,180,HD146233,empty_1,holo4_003,1.104089866588466,30.0,0.05258656665682793,1.15,741.9500122070312,4.224999904632568,24.22500038146973,4.420199871063232,,,,,    ,,
8,8,2023-08-18T00:10:29.990,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700181_pseudo-postisrccd.fits,181,HD146233,empty_1,holo4_003,1.104851608313217,30.0,0.05258656665682793,1.15,741.9500122070312,4.150000095367432,25.07500076293945,5.004000186920166,,,,,    ,,
9,9,2023-08-18T00:12:16.474,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700184_pseudo-postisrccd.fits,184,HD146233,empty_1,holo4_003,1.106748135154083,30.0,0.05258656665682793,1.15,741.9500122070312,3.950000047683716,28.25,4.086599826812744,,,,,    ,,
10,10,2023-08-18T00:12:59.433,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700185_pseudo-postisrccd.fits,185,HD146233,empty_1,holo4_003,1.107548108504763,30.0,0.05258656665682793,1.15,741.9500122070312,3.950000047683716,29.625,4.837200164794922,,,,,    ,,
11,11,2023-08-18T00:18:09.169,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700194_pseudo-postisrccd.fits,194,HD146233,empty_1,holo4_003,1.113657315251827,30.0,0.05258656665682793,1.15,741.9500122070312,4.150000095367432,26.07500076293945,4.420199871063232,,,,,    ,,
12,12,2023-08-18T00:18:52.135,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700195_pseudo-postisrccd.fits,195,HD146233,empty_1,holo4_003,1.114545692056548,30.0,0.05258656665682793,1.15,741.9500122070312,4.150000095367432,23.1875,4.253399848937988,,,,,    ,,
13,13,2023-08-18T00:20:39.588,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700198_pseudo-postisrccd.fits,198,HD146233,empty_1,holo4_003,1.116789635997771,30.0,0.05258656665682793,1.15,741.9500122070312,4.150000095367432,21.39999961853027,4.586999893188477,,,,,    ,,
14,14,2023-08-18T00:21:22.492,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700199_pseudo-postisrccd.fits,199,HD146233,empty_1,holo4_003,1.117722446875709,30.0,0.05258656665682793,1.15,741.9500122070312,4.150000095367432,22.02499961853027,4.170000076293945,,,,,    ,,
15,15,2023-08-18T00:28:32.047,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700209_pseudo-postisrccd.fits,209,HD185975,empty_1,holo4_003,1.880586245168088,30.0,0.05258656665682793,1.15,741.9500122070312,4.175000190734863,24.27499961853027,4.086599826812744,,,,,    ,,
16,16,2023-08-18T00:29:14.950,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230817,exposure_2023081700210_pseudo-postisrccd.fits,210,HD185975,empty_1,holo4_003,1.880262349774116,30.0,0.05258656665682793,1.15,741.9500122070312,4.175000190734863,24.375,3.753000020980835,,,,,    ,,
