,wavelength,newthrou,newthrouerr,oldthrou
0,355.0,0.0091759802289743,0.00042480613633528937,0.0091759802289743
1,356.0,0.0092056319476796,0.0004331127764300495,0.0092056319476796
2,357.0,0.0093046579788733,0.0004449930098547083,0.0093046579788733
3,358.0,0.0094710640996709,0.0004592841920804358,0.0094710640996709
4,359.0,0.0097028530990428,0.0004752271752622799,0.0097028530990428
5,360.0,0.0099980263871657,0.0004922114950220078,0.0099980263871657
6,361.0,0.0103545856031814,0.0005125641950333072,0.0103545856031814
7,362.0,0.0107705341920336,0.0005383992257951526,0.0107705341920336
8,363.0,0.0112438789556108,0.00057099635172273,0.0112438789556108
9,364.0,0.0117726315891104,0.0006091243441764692,0.0117726315891104
10,365.0,0.0123548101973938,0.0006487208419467599,0.0123548101973938
11,366.0,0.0129884407526787,0.0006906637582001411,0.0129884407526787
12,367.0,0.0136715585779256,0.0007340385516627214,0.0136715585779256
13,368.0,0.0144022097458673,0.0007789026317868724,0.0144022097458673
14,369.0,0.0151784524925915,0.0008229496215655467,0.0151784524925915
15,370.0,0.0159983585699592,0.0008680311341935353,0.0159983585699592
16,371.0,0.0168600145877917,0.0009165085821469295,0.0168600145877917
17,372.0,0.0177615233053529,0.0009677279964299113,0.0177615233053529
18,373.0,0.0187010048939555,0.0010227844001009401,0.0187010048939555
19,374.0,0.0196765981775115,0.0010809084854590866,0.0196765981775115
20,375.0,0.0206864618137387,0.0011416424962922573,0.0206864618137387
21,376.0,0.0217287754594508,0.0012043926083204145,0.0217287754594508
22,377.0,0.0228017408858249,0.0012674460400234698,0.0228017408858249
23,378.0,0.0239035830616103,0.0013321853378053532,0.0239035830616103
24,379.0,0.0250325511826758,0.0013981879047486531,0.0250325511826758
25,380.0,0.0261869196995121,0.001464784397992205,0.0261869196995121
26,381.0,0.0273649892506,0.0015344129211065883,0.0273649892506
27,382.0,0.028565087594643,0.0016054814137848666,0.028565087594643
28,383.0,0.0297855704984613,0.0016782341655076781,0.0297855704984613
29,384.0,0.0310248225496252,0.0017514906913787174,0.0310248225496252
30,385.0,0.0322812579827314,0.001825338567647281,0.0322812579827314
31,386.0,0.0335533214051793,0.0018030000806158843,0.0335533214051793
