,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-07-21T02:06:41.809,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000235_pseudo-postisrccd.fits,235,HD146233,empty_1,holo4_003,1.111734582937876,30.0,-0.01662607491016388,1.15,77684.0,10.32499980926514,8.75,9.007200241088867,,,,,    ,,
1,1,2023-07-21T02:08:28.797,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000238_pseudo-postisrccd.fits,238,HD146233,empty_1,holo4_003,1.113876905549535,30.0,-0.01662607491016388,1.15,77684.0,10.07499980926514,9.425000190734863,6.922200202941895,,,,,    ,,
2,2,2023-07-21T02:09:11.855,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000239_pseudo-postisrccd.fits,239,HD146233,empty_1,holo4_003,1.114772959064863,30.0,-0.01662607491016388,1.15,77684.0,10.05000019073486,9.550000190734863,7.839600086212158,,,,,    ,,
3,3,2023-07-21T02:14:23.522,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000248_pseudo-postisrccd.fits,248,HD146233,empty_1,holo4_003,1.121625795708898,30.0,-0.01662607491016388,1.15,77684.0,10.05000019073486,9.550000190734863,8.006400108337402,,,,,    ,,
4,4,2023-07-21T02:15:06.540,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000249_pseudo-postisrccd.fits,249,HD146233,empty_1,holo4_003,1.122617830966808,30.0,-0.01662607491016388,1.15,77684.0,9.975000381469727,9.625,8.256600379943848,,,,,    ,,
5,5,2023-07-21T02:35:45.995,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000253_pseudo-postisrccd.fits,253,HD185975,empty_1,holo4_003,1.87286685349493,30.0,-0.01662607491016388,1.15,77684.0,9.925000190734863,9.649999618530273,8.089799880981445,,,,,    ,,
6,6,2023-07-21T02:36:29.007,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000254_pseudo-postisrccd.fits,254,HD185975,empty_1,holo4_003,1.872565962480971,30.0,-0.01662607491016388,1.15,77684.0,9.925000190734863,9.649999618530273,7.672800064086914,,,,,    ,,
7,7,2023-07-21T02:37:47.189,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000256_pseudo-postisrccd.fits,256,HD185975,empty_1,holo4_003,1.872021439375475,30.0,-0.01662607491016388,1.15,77684.0,9.875,9.75,8.173199653625488,,,,,    ,,
8,8,2023-07-21T02:38:30.397,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000257_pseudo-postisrccd.fits,257,HD185975,empty_1,holo4_003,1.871721957105026,30.0,-0.01662607491016388,1.15,77684.0,9.800000190734863,9.8125,7.339200019836426,,,,,    ,,
9,9,2023-07-21T02:46:24.590,/Volumes/Backup2020/DATA/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230720,exposure_2023072000266_pseudo-postisrccd.fits,266,HD146233,empty_1,holo4_003,1.17817120621826,30.0,-0.01662607491016388,1.15,77684.0,9.925000190734863,9.800000190734863,8.756999969482422,,,,,    ,,
