,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-01-20T01:01:40.537,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900163_pseudo-postisrccd.fits,163,HD185975,empty_1,holo4_003,2.043105399413433,30.0,0.03170916438102722,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
1,1,2023-01-20T01:16:29.941,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900180_pseudo-postisrccd.fits,180,HD37962,empty_1,holo4_003,1.037663345715791,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
2,2,2023-01-20T01:17:12.778,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900181_pseudo-postisrccd.fits,181,HD37962,empty_1,holo4_003,1.036901795248951,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
3,3,2023-01-20T01:21:52.976,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900189_pseudo-postisrccd.fits,189,HD37962,empty_1,holo4_003,1.032129370850235,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
4,4,2023-01-20T01:22:35.897,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900190_pseudo-postisrccd.fits,190,HD37962,empty_1,holo4_003,1.031427720830628,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
5,5,2023-01-20T01:28:47.949,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900198_pseudo-postisrccd.fits,198,HD031128,empty_1,holo4_003,1.002420720725902,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
6,6,2023-01-20T01:29:30.757,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900199_pseudo-postisrccd.fits,199,HD031128,empty_1,holo4_003,1.00230605077655,30.0,0.01560645084828138,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
7,7,2023-01-20T01:45:34.527,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900217_pseudo-postisrccd.fits,217,HD185975,empty_1,holo4_003,2.070874842759816,30.0,0.4374814927577972,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
8,8,2023-01-20T01:46:17.334,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900218_pseudo-postisrccd.fits,218,HD185975,empty_1,holo4_003,2.071294136148749,30.0,0.4374814927577972,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
9,9,2023-01-20T01:51:23.804,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900226_pseudo-postisrccd.fits,226,HD14943,empty_1,holo4_003,1.238149958339938,30.0,0.4374814927577972,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
10,10,2023-01-20T01:52:06.811,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900227_pseudo-postisrccd.fits,227,HD14943,empty_1,holo4_003,1.239833850832926,30.0,0.4374814927577972,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
11,11,2023-01-20T02:56:01.803,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900254_pseudo-postisrccd.fits,254,HD185975,empty_1,holo4_003,2.108972642315611,30.0,0.2440834790468216,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
12,12,2023-01-20T02:56:44.806,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900255_pseudo-postisrccd.fits,255,HD185975,empty_1,holo4_003,2.10929032666557,30.0,0.2440834790468216,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
13,13,2023-01-20T03:16:50.568,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900269_pseudo-postisrccd.fits,269,HD074000,empty_1,holo4_003,1.192368843899747,30.0,0.0,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
14,14,2023-01-20T03:17:33.426,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900270_pseudo-postisrccd.fits,270,HD074000,empty_1,holo4_003,1.190383846782508,30.0,0.0,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
15,15,2023-01-20T03:23:27.029,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900278_pseudo-postisrccd.fits,278,HD38949,empty_1,holo4_003,1.022160221855069,30.0,0.0,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
16,16,2023-01-20T03:24:10.004,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900279_pseudo-postisrccd.fits,279,HD38949,empty_1,holo4_003,1.022689688605119,30.0,0.0,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
17,17,2023-01-20T03:39:48.700,/sps/lsst/groups/auxtel/data/hack_usdf/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230119,exposure_2023011900287_pseudo-postisrccd.fits,287,HD185975,empty_1,holo4_003,2.125890828525645,30.0,0.0,1.15,744.0,10.0,50.0,5.0,,,,,    ,,
