DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,B_x,B_err_x,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [pix],reso [pix]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,filtered
2024-01-30 01:12:10.133003850+00:00,2024012900294,-64,2,1059,3,True,HD38666,0.000364,holo4_003,0.18904399373335729,182.0824858174986,0.0,-80.13329852888108,91.28818962015393,866.5594824436139,507.1313560169087,4.814625370434997,50.4924173600205,7.904944597270413,-2.0,56.136827154515245,1.0,1.01354522880044,3.0.3,2,,60.0,1.01354522880044,-32.3101930935881,-10.728759494729502,16.25,745.4,39.0999984741211,empty,81.22171249044499,-486.88979106779277,20.55948244361386,584,1643,846,891,1059,45,2,11333.333333333334,1,1.11293785192757,0.00017813471325289315,1.0,0.0,1.0,0.0,0.1,0.0001496861837639901,3.0,0.0,413.23523981542473,0.9744533192377844,0.0,0.004246026860103841,184.0824858174986,0.0013954652575957135,-2.0,0.0,0.0,0.0,0.18904399373335729,0.0,1.0,0.0,1013.8859170497059,0.0,528.9976888939284,0.0,0.0012606977543102695,0.0,0.9776824193140725,0.0009966545449047617,-0.06946671320337355,0.0018694658686870234,0.9694100010830456,0.0014624241292989601,7.576797982052608,0.003338368254416632,0.17414332286053075,0.006561071327799343,1.4142110155582694,0.00570070553888926,2.7556801613362545,0.0013343759351006584,0.9702283972151007,0.0025592221761681472,0.8374422583249489,0.001757056762881135,11333.333333333392,0.0,1013.8859170497059,0.0,528.9976888939284,0.0,0.0012606977543102695,0.0,9.814555343604141,0.03412869365760315,14.58278016741725,0.05910516085964633,7.991713910773689,0.027100943858003313,-37.283108556110676,0.12646678759894645,-79.80481456380167,0.2196014196872372,-38.91539617261772,0.09834563387426182,-0.9671793009617256,0.02886007333518911,-5.9460018592002255,0.04907222573724055,-3.6440871644616535,0.021206467222878892,11333.333333333392,0.0,1013.8859170497059,0.0,528.9976888939284,0.0,0.0012606977543102695,0.0,363.0489817674494,87.71772339252186,552.9086797123463,133.1353849134196,192.3489133752904,45.44404837305013,-464674.7189075536,407.56938133723247,-705188.6680565157,617.9061749252393,-240525.43428875814,210.39675617023747,-1363460.6783907956,369.0852668022452,-2076600.231861615,560.1005153337592,-713263.8996274902,191.0690791357873,11333.333333333392,0.0,1.5800530545708111,21.07485122790512,0.0,0.0,0.07921632839426736,11.41875619860269,0.7247662454352676,183.67136412446328,386.545063020976,11074.998171369549,4.9752770503294546,0.662449568036996,1.0105704008375274,0.4193419677023601,182.08535967099712,0.025197802780423918,-2.0,0.0,0.0,0.0,False
2024-01-30 01:56:23.335993153+00:00,2024012900323,-64,2,1059,3,True,HD185975,-6.5e-05,holo4_003,0.1349696800482998,187.84872763011612,0.0,140.72573270719053,106.31208272560522,875.9401313417756,619.6450641533553,0.6551073921737043,51.95165048742634,8.239164881680566,1.8476064157704581,11.29823602919173,1.0,2.09814106999239,3.0.3,2,,60.0,2.09814106999239,-87.4767764735403,-220.17844458388748,16.0,745.4,47.7999992370605,empty,39.94933447758697,-482.53552369016523,18.940131341775555,583,1642,857,902,1059,45,2,11333.333333333334,1,1.1255434940232134,0.0049523640066642775,1.0,0.0,1.0,0.0,0.098539453679745,0.0021004906097836723,0.2632002192315452,0.0064506265196594414,263.1860345686929,0.9803230850410845,6.4685016284959405,0.013973152774067906,187.84307921815255,0.0015998845636195124,1.8476064157704581,0.0,0.0,0.0,0.1349696800482998,0.0,1.0,0.0,1013.3841029839427,0.0,529.0164745418413,0.0,-0.009599765935560082,0.0,-0.3357747070291225,0.0009547392350141867,0.04427045155223859,0.0016461998877926654,0.7213794897715302,0.0023127929017388777,7.425734222499404,0.005250619767094704,-3.8678760567076322,0.009672969421840249,-0.24171835467425698,0.013447927582407043,2.497229019275395,0.0016744138795591996,-0.8469972502672897,0.0031506235255937243,-0.2914622748441753,0.004352085069805544,11333.33333333339,0.0,1013.3841029839427,0.0,529.0164745418413,0.0,-0.009599765935560082,0.0,-6.588847770131546,0.19103538624570843,-12.94715643256448,0.33534374333615347,-4.802729915760285,0.17463891735566547,88.59564279377157,1.564396657746594,139.41612298722833,2.7181123475254796,101.8704377135179,1.6020607656268169,42.745102441974154,0.987647566254898,69.19958956535432,1.6999984737596834,47.87936059943212,1.1014460870060474,11333.33333333339,0.0,1013.3841029839427,0.0,529.0164745418413,0.0,-0.009599765935560082,0.0,200456.50189843096,1397.3675917366013,306535.2803781982,2140.548879857368,106309.63105651239,745.1399053451938,-2899487.9288783106,6752.342842047616,-4453046.264410482,10339.364195498858,-1559023.447248171,3596.053989403424,-1518290.2232775253,1626.6228133482218,-2328837.5835291874,2490.652829661498,-813062.5625621248,866.1983941153254,11333.33333333339,0.0,1.1338367274600405,0.0009140945592889703,0.0,0.0,0.1,0.0,0.3089592587595251,0.010689493739440973,306.35772488615186,5.412872177290786,6.602990802893193,0.041637827032282936,1.6165175371331661,0.02641374344501082,187.80698048716397,0.004136929052128942,1.8476064157704581,0.0,0.0,0.0,False
2024-01-30 01:57:36.253501409+00:00,2024012900324,-64,2,1059,3,True,HD185975,-6.5e-05,holo4_003,0.15374742653784762,182.00099945314363,0.0,141.0248798259834,89.62619730867925,876.0362299310709,619.6450641533553,1.0971095614345971,52.53383421011002,7.661729908565036,-2.0,9.438050207161666,1.0,2.0987448068635,3.0.3,2,,60.0,2.0987448068635,-87.4767749504522,-219.87339258092345,16.0,745.4,47.5,empty,39.94919195562102,-486.37380269132075,18.036229931070892,582,1641,858,903,1059,45,2,11333.333333333334,1,1.0333089227862773,0.00021576727446668035,1.0,0.0,1.0,0.0,0.1,0.00012701877180758422,3.0,0.0,77.30879741575177,0.9496730715560782,0.3323249362621369,0.0035109290666444563,184.00099945314363,0.0020216280121507367,-2.0,0.0,0.0,0.0,0.15374742653784762,0.0,1.0,0.0,1013.3786953884155,0.0,529.0169910400747,0.0,-0.009916229145960801,0.0,-1.151628223111773,0.0008548226040116727,0.09679415627998567,0.0015146765159308891,0.3619783738806071,0.0019523914380117175,6.926017013043551,0.005155332102101536,-2.887624240209609,0.007981238189316044,1.829171469710812,0.013091117793846372,2.4498492620091814,0.00174156071568343,-0.5605325272448951,0.0026398837027886745,0.3645266449640834,0.004395138809579757,11333.333333333392,0.0,1013.3786953884155,0.0,529.0169910400747,0.0,-0.009916229145960801,0.0,8.904980233055424,0.18694859660429802,15.509843631537438,0.32589796440057517,6.429563076945913,0.1659545043011354,-17.959705261281023,1.2229058034849505,-50.13819727631756,2.132607082265661,-23.29983618031183,0.8949396768151945,-15.460689646387053,0.6899753114519741,-33.787876326781976,1.2126072843376563,-17.530554557139443,0.5351518251285036,11333.333333333392,0.0,1013.3786953884155,0.0,529.0169910400747,0.0,-0.009916229145960801,0.0,63828397.34846193,2121946.764632762,97317165.30389811,3246012.923696917,33505244.749751452,1126269.2716075145,-12695534.42981684,408405.02200450766,-19763461.32977093,619264.9911691665,-7105055.125937176,210971.5477103638,4624232.943742509,134209.72435291362,6618865.205110513,204530.45067737918,1948571.1145253947,70419.32263635847,11333.333333333392,0.0,1.2841109972345457,0.15040433570255568,0.0,0.0,0.1,0.04718033640230046,1.140845148547349,1.1240530828277346,222.13303463122523,194.83352400449309,1.311067998403206,0.04388090201090173,1.282444149321014,0.10262173284767535,182.04041895039856,0.010006825782597503,-2.0,0.0,0.0,0.0,False
2024-01-30 02:05:33.581508530+00:00,2024012900330,-64,2,1059,3,True,HD2811,0.0,holo4_003,0.13395265445685425,187.8177514469211,0.0,107.83970357631328,104.25214863498371,872.4452104796773,558.3402172473054,5.641245498788223,50.94948454637212,7.071042010183371,1.8467269846621484,13.462381467394271,1.0,2.24640079579726,3.0.3,2,,60.0,2.24640079579726,-43.6118971968601,81.32816968060813,16.1000003814697,745.4,45.4000015258789,empty,72.409520562077,-482.4431772400137,17.445210479677243,581,1640,855,900,1059,45,2,11333.333333333334,1,0.8807237184624431,0.00020600463723507883,1.0,0.0,1.0,0.0,0.0199495995881591,9.774935701786212e-05,3.0,0.0,294.5829203165362,0.8660725559906358,6.257093171742488,0.015654630572609685,187.79414062682056,0.001523558073254335,1.8467269846621484,0.0,0.0,0.0,0.13395265445685425,0.0,1.0,0.0,1013.2992613320671,0.0,529.0168018989847,0.0,-0.009984526332045789,0.0,-1.667658153566613,0.0008896653173529242,0.08934433486289331,0.0016470588549841458,0.8063326268240559,0.0017864803448397499,6.3081650249043655,0.0031030109513739083,-3.308365410851698,0.005505040120873152,0.08128031164329962,0.007725085731902528,2.1576914854476343,0.0008739932926558611,-0.654195199576488,0.0015624491548055814,-0.14419590515559483,0.002192129147177176,11333.333333333392,0.0,1013.2992613320671,0.0,529.0168018989847,0.0,-0.009984526332045789,0.0,-7.419499444240635,0.08796668996576827,-11.79097026166526,0.15424644432947662,-5.261024179428898,0.07746545688481786,-10.631792009746452,0.6808272030401484,-32.101935852368506,1.1988110738277755,-12.00338016216077,0.6012927790519194,-4.74873338131099,0.21398668126693293,-12.743328462772384,0.3779326881993071,-5.835435642334711,0.18773796466403997,11333.333333333392,0.0,1013.2992613320671,0.0,529.0168018989847,0.0,-0.009984526332045789,0.0,160503.6432460727,1517.2362320549119,245934.86136174467,2324.617688897481,85664.10601167809,809.5542726997463,-2133817.416272686,2.7309367551005916,-3271686.8805022626,0.0,-1141199.8229498432,3.1584170381362733,-623780.3004560113,644.5256381455397,-956367.4050687291,987.4835920081779,-333560.50416952756,343.86890453574375,11333.333333333392,0.0,1.1182861153240198,0.3703666758466107,0.0,0.0,0.09998394958539894,0.14899781481481594,0.4490500827547288,0.7267979318448399,382.70620646015936,32.140916628293446,4.980856860540023,0.06041417742302066,1.0244745670646676,0.03877932783161069,187.8183188472099,0.00418392692941113,1.8467269846621484,0.0,0.0,0.0,True
2024-01-30 02:06:46.604509935+00:00,2024012900331,-64,2,1059,3,True,HD2811,0.0,holo4_003,0.12495032930566058,187.8770440681321,0.0,108.01672409519024,104.17890362639106,873.9124357032538,558.3402172473054,5.610479760324715,50.65621571439972,6.946941820179226,1.8231973694531616,21.009729102116612,1.0,2.26304847010233,3.0.3,2,,60.0,2.26304847010233,-43.611959509856,81.6331442462509,16.1499996185303,745.4,45.4000015258789,empty,72.40982950171801,-482.47624000943574,17.91243570325379,581,1640,856,901,1059,45,2,11333.333333333334,1,0.8613136723370197,0.00020687612864286374,1.0,0.0,1.0,0.0,0.015661839392993423,0.00010039485988739924,3.0,0.0,268.0121862829953,0.8670847362700952,6.339554786592261,0.015807560619181763,187.80313702930977,0.0015193609319328245,1.8231973694531616,0.0,0.0,0.0,0.12495032930566058,0.0,1.0,0.0,1013.3071956287193,0.0,529.0160577257492,0.0,-0.009493458832623288,0.0,-1.3096995808908232,0.0008795133902488508,0.2739853888940988,0.001621332953426286,0.8684804473447192,0.0017649459689443156,6.057753432839599,0.002792435399604353,-3.13548001740059,0.004944774881198169,-0.20268664866256178,0.007012171922656675,2.0667238705734454,0.0007455109102426417,-0.5913663380447546,0.0013379607661711595,-0.22505941653906605,0.0018856510809539973,11333.333333333414,0.0,1013.3071956287193,0.0,529.0160577257492,0.0,-0.009493458832623288,0.0,-3.6817134904220405,0.09696113313614663,-5.985163328705169,0.16910200190584426,-2.1519612683286837,0.08372669909469577,-11.531271761062861,0.9380289153831383,-34.66979618043774,1.6451101479462984,-10.80457660931945,0.839666359744916,-5.988099391356731,0.3250010228292896,-15.121689792007384,0.5711746252775948,-5.955226233859724,0.2922186587585145,11333.333333333414,0.0,1013.3071956287193,0.0,529.0160577257492,0.0,-0.009493458832623288,0.0,1629247.744500969,60149.33778671982,18943769.59440522,0.0,6586294.713853864,0.0,2679394.5028285617,178062.73481679,-2444313.402734187,0.0,-845722.8712022614,0.0,-2370262.8572206097,189.91655567022983,-3626050.0124854054,0.0,-1264786.5345959195,0.0,11333.333333333414,0.0,1.1146735266426637,0.6073528622051462,0.0,0.0,0.1,0.24285112606980716,0.3946041353376426,1.029413663667999,377.8622171807407,66.29910599465441,4.907181052554418,0.08017658382623313,1.020507602378959,0.035053936875666,187.87702224913812,0.005168636139462683,1.8231973694531616,0.0,0.0,0.0,True
2024-01-31 04:20:57.928006273+00:00,2024013000173,-64,2,1059,3,True,HD38666,0.000364,holo4_003,0.1693212453334996,191.36748384904865,0.0,96.47144194450334,110.72513820471607,867.6988499454424,507.1313560169087,1.9565907679349384,57.90463026206943,4.9922753356935425,1.99954342531384,842.6435687806392,1.0,1.17766482787449,3.0.3,2,,60.0,1.17766482787449,-32.3111440228635,37.58198801114771,17.8125,743.9,21.3125,empty,83.67843467088699,-482.8788385609222,18.698849945442333,588,1647,849,894,1059,45,2,11333.333333333334,1,1.076049411064256,0.0016344490852392129,1.0,0.0,1.0,0.0,0.08731529924639288,0.0012883658125074661,3.0513914352641856e-08,0.00429347494022076,446.8701207120044,1.0717157928833279,0.20455948529585447,0.011040442926455486,189.36748390938737,0.0012323533428591873,1.99954342531384,0.0,0.0,0.0,0.1693212453334996,0.0,1.0,0.0,1013.8826530306598,0.0,529.0069164955135,0.0,-0.004032825614526367,0.0,-0.5258412435636404,0.0009693373322797678,-0.22683717558321198,0.0018256471206784413,0.8324293858092456,0.001374621924647564,2.885095630253637,0.0009996153035036312,-1.6462147599594854,0.0018157819122972083,-0.044125091679893015,0.0018296605558527912,1.6353946782307551,0.00014534216907306603,-0.9331665115805026,0.0002327728462806729,-0.47774737252180355,0.0003911060833183444,11333.333333333394,0.0,1013.8826530306598,0.0,529.0069164955135,0.0,-0.004032825614526367,0.0,-5.97077386949634,0.01713106432179606,-10.735540407432286,0.029703803826056224,-3.9141777683655654,0.014246217490566877,13.854844838643738,0.09306898918014132,15.899420109277,0.16134695382918443,8.474840134743914,0.07846881448279933,-1.5299274543239432,0.04627253875789475,-7.2085008263071835,0.08065405019294704,-2.718984168142137,0.039406954033982096,11333.333333333394,0.0,1013.8826530306598,0.0,529.0069164955135,0.0,-0.004032825614526367,0.0,-299681.85242825083,2183.331179520669,-460327.11709111737,3351.86860519075,-161202.7395909603,1172.4124964219482,-4673590.182861527,403.07320096628416,-7213844.280805446,618.8627712720281,-2553103.660461892,216.50831007838167,-5171073.21829562,287.5408101765986,-7970534.488638506,441.67454451950977,-2812345.1400473677,154.67469819246335,11333.333333333394,0.0,1.871618376005022,,0.0,0.0,0.1,0.0,3.0,,600.0,,0.0,,9.912775043956982,,192.7484528888125,,1.99954342531384,0.0,0.0,0.0,False
2024-01-31 04:30:47.353503981+00:00,2024013000180,-64,2,1059,3,True,HD185975,-6.5e-05,holo4_003,0.14719333251457206,182.0049550046058,0.0,179.51841964869473,92.61095747446625,872.486783812491,619.6450641533553,2.794956158751287,56.35555947205066,5.110246910197638,-2.0,18.788795901549438,1.0,2.14428618948551,3.0.3,2,,60.0,2.14428618948551,-87.4752297882007,-180.49348186209048,17.9500007629395,743.9,20.2000007629395,empty,1.1024382165409747,-486.39695123730723,18.48678381249107,585,1644,854,899,1059,45,2,11333.333333333334,1,1.0051537147869058,0.00020080149481724866,1.0,0.0,1.0,0.0,0.1,0.0001269811034231702,3.0,0.0,75.37171567314677,0.9763579147795031,0.18768885425278883,0.002580508654322159,184.0049550046058,0.0016536731064643064,-2.0,0.0,0.0,0.0,0.14719333251457206,0.0,1.0,0.0,1013.4016338469764,0.0,529.0167435668509,0.0,-0.00978243709842636,0.0,-1.208570070193543,0.0005635240071018353,0.15083124598196335,0.0009792197758392684,0.3403391590628236,0.0013680678601393108,4.786320274230777,0.0033536341719904387,-1.5222357594855773,0.005442235460534567,0.7222851293120552,0.008585119599994931,2.430010624140968,0.001535531896802156,-0.37107638298709333,0.002514030662535428,0.06869885282436466,0.003914203420971393,11333.333333333392,0.0,1013.4016338469764,0.0,529.0167435668509,0.0,-0.00978243709842636,0.0,4.500632095440751,0.09591272919526408,8.134333932560274,0.16734827074665098,3.3519911814490575,0.0823881370212978,20.871177561465355,1.0767383596902815,25.842526353317627,1.8834441954240553,18.276884660327898,0.9970723450554825,8.52442006341938,0.7459621895080577,9.462804124447963,1.3053682774556175,7.780612356194791,0.7108515616126692,11333.333333333392,0.0,1013.4016338469764,0.0,529.0167435668509,0.0,-0.00978243709842636,0.0,-595342.5706525313,2184.964846259342,-903652.7159225132,3318.650397989363,-308556.4495200459,1134.7439434915439,104479.15241908141,0.01721243007439169,150609.6934335141,0.0,45538.95235302756,0.0,-565310.8634671292,1176.9354160181697,-864667.0764665345,1788.0642544845334,-300010.300686877,611.726319993637,11333.333333333392,0.0,1.1444859716775504,0.05179144227578149,0.0,0.0,0.09998738869618831,0.0243155239601685,1.608122914503146,0.596823347806915,0.0,194.76561320388362,3.9602664244245953,0.19348090786592562,1.2848834341462945,0.15096205405253044,181.99748861165972,0.018009432362117973,-2.0,0.0,0.0,0.0,False
2024-01-31 04:32:00.281498231+00:00,2024013000181,-64,2,1060,3,True,HD185975,-6.5e-05,holo4_003,0.1536623685659359,180.15479273856639,0.0,179.81600627749023,92.45590593150303,872.2752585026045,619.6450641533553,2.974233082578235,57.33212130690693,4.8109919987431375,-2.0,19.250759950309895,1.0,2.14431728374374,3.0.3,2,,60.0,2.14431728374374,-87.4752203842131,-180.18854089803247,18.0,743.9,18.9750003814697,empty,1.1023868862840231,-486.6975710959364,18.275258502604558,585,1645,854,899,1060,45,2,11333.333333333334,1,1.0686676986875812,0.00019947780493056395,1.0,0.0,1.0,0.0,0.1,0.00011045968445890543,3.0,0.0,23.970094071489893,0.9166170930979821,0.0,0.002521302574763443,182.15479273856639,0.0013080181817720486,-2.0,0.0,0.0,0.0,0.1536623685659359,0.0,1.0,0.0,1014.201397015803,0.0,529.5174824023109,0.0,-0.010162899752734537,0.0,-1.051670984153577,0.0005115856090140545,0.25168817927442855,0.000917152586242891,0.27063071321891524,0.0012389601195080219,4.505625140597098,0.003019231000502358,-1.699134993261277,0.00490606147697419,0.9261875481120434,0.007736487216842839,2.4884144524860994,0.001503127632436884,-0.5025694205815618,0.0024278683641915572,0.20100778152189996,0.0038421324266410123,11333.333333333369,0.0,1014.201397015803,0.0,529.5174824023109,0.0,-0.010162899752734537,0.0,0.35900717298537993,0.07835446647076177,0.6347150163068501,0.13660066557771441,-0.9338572998915536,0.06612774933445674,21.08202669481476,0.931897066604471,25.603070559287413,1.6175975823730335,11.29137038975807,0.784418362681711,10.646407837040927,0.5820585556733775,12.563551306979255,1.008016433167309,5.2570734268711234,0.48573746831425113,11333.333333333369,0.0,1014.201397015803,0.0,529.5174824023109,0.0,-0.010162899752734537,0.0,3956.1452878812083,647.8770082139421,5938.941360817335,984.8330102208051,1983.0017444021314,337.3142842957205,124895.1982014496,1178.1458198862897,189741.667563136,1791.1802526474178,64906.73422547945,613.7001902132826,63337.39600491739,291.1901118090091,96274.29100165889,442.97155316804333,32970.3357201871,151.96143363942124,11333.333333333369,0.0,1.2393150598826912,4.167127039315879,0.0,0.0,0.07593486357900182,1.533762456155749,0.3097472790185821,6.77510711332512,340.5840319891935,342.303183569244,4.081905757301262,0.3110568008110869,1.0835808478346065,0.2116357901256917,180.1691326626363,0.020798877856862498,-2.0,0.0,0.0,0.0,False
2024-02-01 02:04:46.255007833+00:00,2024013100293,-64,2,1060,3,True,HD38666,0.000364,holo4_003,0.1925377981609101,186.58460437753035,0.0,62.66452020800991,115.05273963094398,870.8924572529614,507.1313560169087,1.0848632559471274,55.4868555245896,5.944436310696698,0.6548891549002902,178.94135799673862,1.0,1.00268647575224,3.0.3,2,,60.0,1.00268647575224,-32.30234919348,4.43405908842681,17.125,745.4,24.2250003814697,empty,-58.148951288183014,-483.9847064383344,19.89245725296145,597,1657,851,896,1060,45,2,11333.333333333334,1,1.0489435852062137,0.0003344194187678289,1.0,0.0,1.0,0.0,0.0890216630422999,0.0003669807329473876,2.476164585036517,0.010402513044545111,462.2169753868775,1.2379094692803103,0.4280834969081083,0.006301138286529351,184.60621913128193,0.0011749014073547067,0.6548891549002902,0.0,0.0,0.0,0.1925377981609101,0.0,1.0,0.0,1014.1369001189847,0.0,529.4988979260077,0.0,0.0006002465417910724,0.0,0.6684474295769983,0.001200577783705655,-0.10650344895711754,0.002286826440159499,0.9174557767738903,0.0015698042432863279,4.68159434165455,0.002814761129818325,-1.1394578348133253,0.005359122002058789,0.6336306475370674,0.004442659450619192,2.0317512972357585,0.0009351331865108663,-0.35622643598194664,0.0017797050110298796,-0.08404687467125868,0.001378283291977736,11333.333333333369,0.0,1014.1369001189847,0.0,529.4988979260077,0.0,0.0006002465417910724,0.0,8.014152158084968,0.027121557104723675,11.93268634555522,0.04688300998254392,6.2402911438992295,0.02110837580796049,0.20830704944352696,0.10191023368613417,-7.96277844045016,0.1752641692630754,-3.9333979343217367,0.07946887614532848,-0.4530034011391297,0.031747485412483824,-4.444353556276401,0.054681048801108245,-2.153815513397008,0.02465617947133184,11333.333333333369,0.0,1014.1369001189847,0.0,529.4988979260077,0.0,0.0006002465417910724,0.0,-2163.05624218347,65.63236069896521,-3293.510038894781,100.21596265702934,-1129.7478495587893,34.646463715999744,43208.83313837107,447.2362313269187,65810.94685307654,682.8055638519992,22637.730740796975,236.01423670817306,8616.729714636102,156.50299059445942,13121.476523021061,238.8855868102261,4512.720957438394,82.5337409203357,11333.333333333369,0.0,1.092039491701568,0.1751115590413817,0.0,0.0,0.07441936022624136,0.17005989711117622,0.9666331007351215,2.409397114620835,600.0,215.81325708989422,3.749469767214481,0.13067576142676915,1.0609455286537193,0.10849268131607386,186.57900997246952,0.015993629810585466,0.6548891549002902,0.0,0.0,0.0,False
2024-02-01 02:05:59.354009435+00:00,2024013100294,-64,2,1060,3,True,HD38666,0.000364,holo4_003,0.19608145353219672,185.1621077651521,0.0,64.31611449711173,121.93142771150507,869.9564352519118,507.1313560169087,0.978644590807736,55.902886778580026,5.567262952027385,0.10271224259012718,303.48630219184963,1.0,1.00299102212379,3.0.3,2,,60.0,1.00299102212379,-32.3022803391415,4.739347422633415,17.125,745.4,24.2749996185303,empty,-58.14868573825203,-484.64656785271615,19.956435251911785,610,1670,850,895,1060,45,2,11333.333333333334,1,1.0780075170600958,0.0008381207274804286,1.0,0.0,1.0,0.0,0.1,0.0008078999391592267,1.0834754860758293,0.009751812882951282,530.720141545058,1.1522533737707636,0.6571400924698979,0.0072592469397149565,183.1621077651521,0.0011103119154369826,0.10271224259012718,0.0,0.0,0.0,0.19608145353219672,0.0,1.0,0.0,1014.2469363529691,0.0,529.4989426787861,0.0,0.0005873939308236321,0.0,0.5074958181573901,0.0011362313282969275,-0.12904300462226276,0.0021673069899372037,0.8696435814197155,0.0014719350455130746,4.432495483348151,0.0028628748479920174,-1.4263970384955567,0.005467169356916348,0.3433388014511047,0.00443238895661991,2.090345865152727,0.001078348833186269,-0.3494531105954191,0.002055942287143489,-0.07560676980081715,0.001529373754498276,11333.333333333369,0.0,1014.2469363529691,0.0,529.4989426787861,0.0,0.0005873939308236321,0.0,7.197756415578397,0.02468624137891915,10.798592359936588,0.042654365897812505,5.639450484802403,0.019110852258802723,3.194232042806746,0.09182443573693688,-3.1613694198030684,0.15839639306953288,-1.9601194409181737,0.07181391490269616,1.8862126291540098,0.02909923423338461,-0.5762012511845619,0.05023376838422251,-0.43591112130583476,0.022683032592632466,11333.333333333369,0.0,1014.2469363529691,0.0,529.4989426787861,0.0,0.0005873939308236321,0.0,60.735339638666666,52.35873412850657,94.79051846388428,79.85528383168804,36.122933154006496,27.540081348166996,11730.152364952548,75.52070076688898,17748.938434350435,115.01244703884313,6022.721922374192,39.5455387862811,2652.780249594773,13.96167190394051,3999.4557506595747,21.142835030175874,1347.5553409501392,7.184754459688663,11333.333333333369,0.0,1.1547309660465288,0.927814634088322,0.0,0.0,0.1,0.8109901001284531,0.43728210149368824,3.786939535793326,365.3004931964391,296.3278240797874,4.94230135273359,0.4235214881603648,1.0088919460653318,0.17383621369455143,185.1581827169059,0.019904007996098868,0.10271224259012718,0.0,0.0,0.0,False
