,wavelength,newthrou,newthrouerr,oldthrou
0,350.0,0.00538977438104619,0.0005162815511143827,0.06194709279500001
1,351.0,0.005760541310411637,0.000547244939983277,0.06275404064218587
2,352.0,0.006177676568464702,0.0005868102292660835,0.06356098848937172
3,353.0,0.006637187130043228,0.0006362369836684513,0.06436793633655757
4,354.0,0.007132800493250875,0.0006816006671142979,0.06517488418374343
5,355.0,0.0076022918191936155,0.0007275385209770578,0.06598183203092929
6,356.0,0.00812975401475703,0.0007747060234614911,0.06678877987811514
7,357.0,0.00867945233381158,0.000823974206090531,0.067595727725301
8,358.0,0.009258865951577449,0.0008729297939430773,0.06840267557248685
9,359.0,0.009852991392101766,0.0009187387914367707,0.06920962341967271
10,360.0,0.010430046346622654,0.0009566282933933942,0.07001657126685856
11,361.0,0.011006121441667972,0.001001641492809745,0.07082351911404441
12,362.0,0.011593779629633663,0.0010533526123207195,0.07163046696123027
13,363.0,0.012284431646061442,0.001118566099527318,0.07243741480841612
14,364.0,0.0129815192864468,0.0011900428055941616,0.07324436265560198
15,365.0,0.013644593358512262,0.0012571170206345178,0.07420920300804204
16,366.0,0.014398719829528811,0.0013349220695461402,0.0752372003625838
17,367.0,0.015333083205237392,0.0014137907375764457,0.07626519771712555
18,368.0,0.016148528849384742,0.0014781578572343958,0.07729319507166729
19,369.0,0.01697999878441404,0.0015316827261986166,0.07832119242620904
20,370.0,0.01783564922809105,0.001579629011043717,0.07934918978075078
21,371.0,0.018696719944898316,0.001628259475771902,0.08037718713529253
22,372.0,0.019567163752239325,0.001677918554850835,0.08140518448983428
23,373.0,0.02046005357125646,0.0017313540720247488,0.08243318184437604
24,374.0,0.021359029486517668,0.0017874891607620347,0.08346117919891778
25,375.0,0.022287121735912623,0.0018453907678437288,0.08448917655345953
26,376.0,0.02323903004461673,0.0019020625468135436,0.08551717390800127
27,377.0,0.0242263402772894,0.001962045327648449,0.08654517126254302
28,378.0,0.025230115984614873,0.0020201049585749893,0.08757316861708478
29,379.0,0.026317625018431517,0.002088843118923153,0.08884996151162299
30,380.0,0.027583028689691716,0.0021658827173133915,0.09045848179282313
31,381.0,0.028753249303647994,0.0022273344007300144,0.09206700207402328
32,382.0,0.029930492464995653,0.002280643945722135,0.09367552235522342
33,383.0,0.031121954676524604,0.0023422709976008965,0.09528404263642357
34,384.0,0.032330754698273956,0.002408131586198845,0.09689256291762371
35,385.0,0.033554386899070525,0.0024741013155823175,0.09850108319882386
36,386.0,0.03480488117948426,0.0025397880867599537,0.100109603480024
37,387.0,0.03606973095471139,0.0026050656547141667,0.10171812376122415
38,388.0,0.0373381510577153,0.002671297114159836,0.1033266440424243
39,389.0,0.03862069135934934,0.0027477850010800536,0.10493516432362443
40,390.0,0.03993228584037111,0.002819288133110667,0.10654368460482458
41,391.0,0.041221425688552804,0.002892677711634754,0.10815220488602473
42,392.0,0.04256246443254897,0.002976113272870491,0.10976072516722488
