,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,B_x,B_err_x,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [pix],reso [pix]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y
0,2021-02-19 06:06:21.680773316+00:00,2021021800567,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.189176909088634,179.99386582421667,0.0,86.42056940746234,189.2974504855709,740.5271978884567,529.4348332127174,1.4812767766907242,154.899287517085,4.958467683965471,0.9195276607495152,53.52656357961467,1.0,1.44536038143832,3.0.2,2,,10.0,1.44536038143832,-50.54439668421,56.79313261785549,9.9,743.1,41.0,empty,-81.63508593773201,-468.67944634546114,21.52719788845674,655,1681,719,764,1026,45,2,68000.0,1,1.084041199092556,0.0003401305231882,1.0,0.0,1.0,0.0,0.0544224041454039,0.0001784035472459,3.0,0.0,600.0,2.013785954426237,0.0,0.0079347125374854,180.1558967097774,0.0017419170086965,0.9195276607495152,0.0,0.0,0.0,0.189176909088634,0.0,1.0,0.0,982.0902463707768,0.0,512.4851857156211,0.0,0.0082230247476895,0.0,3.203082377522722,0.0011093643269699,1.7340961792367031,0.0021312859469443,1.9813698660779309,0.0020730284639728,9.81994297194975,0.0179138143586138,4.251607893742776,0.0320106286357762,5.830438481760205,0.0301676676736059,5.494665810590316,0.0147771760979799,2.5399048981325785,0.0264409490352478,2.915392737011766,0.0236712579316109,67999.99999999993,0.0,982.0902463707768,0.0,512.4851857156211,0.0,0.0082230247476895,0.0,13.95919596682449,0.0235719912224201,18.758278362976316,0.040866379000179,9.367168570412346,0.0197663195835292,145.48287041990224,0.0514684050836453,397.7859910388206,0.0888348807427178,297.39069372010925,0.0414168503083275,130.13112786113686,0.0161074435273808,378.6205655041297,0.027782536913809,293.25400222553526,0.0129212138161845,67999.99999999993,0.0,982.0902463707768,0.0,512.4851857156211,0.0,0.0082230247476895,0.0,17004929.595730074,19.077819980863367,26037954.69602779,0.0,9053832.94660835,22.117080305026207,-361426716.0482622,25011.90192091805,-550206484.3867004,38436.45873953268,-188971586.47527573,13473.077209845083,-415086443.19088864,8.586124059721211,-632371886.6417013,0.0,-217552593.86977565,9.971872682258285,67999.99999999993,0.0,1.0945951423141735,0.0010317106663944,0.0,0.0,0.1,0.0,0.0,0.0155703556636543,222.87419199122647,8.443470030761238,3.21883132631709,0.0410757136194274,1.2485805329593738,0.0322495033259965,179.9087833076309,0.0053354676666765,0.9195276607495152,0.0,0.0,0.0
1,2021-02-19 06:06:39.653513123+00:00,2021021800568,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1872425018428216,180.10948422829767,0.0,86.48140856732809,189.3235656416775,740.8937088384828,529.4348332127174,1.4812767766907242,153.77476693812335,5.26044549781211,1.032621246953981,67.51235428994727,1.0,1.44643075926937,3.0.2,2,,15.0,1.44643075926937,-50.5443858199295,56.86827250391746,9.9,743.1,41.0,empty,-81.63508593773201,-467.9821249730666,21.893708838482794,654,1680,719,764,1026,45,2,45333.333333333336,1,1.1163854401031554,0.0003014856658004,1.0,0.0,1.0,0.0,0.0603940926399711,0.0001525916278088,3.0,0.0,600.0,1.7188870321121474,0.0,0.0063638768336991,180.32025575834223,0.0015290111703194,1.032621246953981,0.0,0.0,0.0,0.1872425018428216,0.0,1.0,0.0,981.5060523013518,0.0,512.484847550621,0.0,0.0083456660918844,0.0,3.4707728274319005,0.0009287890128834,1.7007328950522316,0.0017798128935521,1.8860981245242872,0.0017558678300729,8.258211999851772,0.0119450482814141,1.9650801319739688,0.0217521084044484,4.285080089951276,0.0220893592970351,4.1874883115650885,0.0079413797282723,0.6930540210309604,0.0143915386526046,1.6207751176858385,0.0144246372387108,45333.33333333348,0.0,981.5060523013518,0.0,512.484847550621,0.0,0.0083456660918844,0.0,5.608130697836995,0.0186297433276324,3.686327303627413,0.0326059901181281,2.236245979327444,0.0158494683502906,-0.300738981819703,0.0419819370902633,141.5714005569431,0.0727748713019214,146.57724600305102,0.0345578275272882,-103.25997273154007,0.0145006434206538,-39.593532047551314,0.0252073947554909,66.72423733209416,0.0120735257862259,45333.33333333348,0.0,981.5060523013518,0.0,512.484847550621,0.0,0.0083456660918844,0.0,-908611.5521429162,476.5246000448779,-1392536.2896529988,729.3709523948821,-485288.57751869736,253.4616921557365,1159024.3120972165,654.2631702201708,1772952.1413782905,1000.7328316013428,615111.8680611647,347.26704851322694,351747.75775378046,239.9877181679943,532940.9799381143,367.1226275833948,180843.80455393688,127.43028655944336,45333.33333333348,0.0,1.117518317154648,1.010734014682762,0.0,0.0,0.099915384500911,0.6259782039639908,0.173924698719768,1.13153715103182,372.8166328947909,12.058265652021523,4.892851713108452,0.0657689426458701,1.0103202636442588,0.0402634762883039,180.1036395045007,0.0053263017155299,1.032621246953981,0.0,0.0,0.0
2,2021-02-19 06:09:14.981344845+00:00,2021021800571,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1955211315251139,180.1993580806784,0.0,87.00459761934515,191.7995455300052,729.4482793922842,529.4348332127174,0.8036317656174526,167.7364550823996,4.574142937,0.7195619815161163,98.70530341447024,1.0,1.45684325524398,3.0.2,2,,30.0,1.45684325524398,-50.544364620802,57.51720945351152,10.0,743.25,41.0,empty,-81.63508593773201,-469.0833224907583,22.44827939228428,658,1684,707,752,1026,45,2,22666.666666666668,1,1.1422063961817874,0.0002318684871261,1.0,0.0,1.0,0.0,0.0557469835342989,0.0001181917329632,3.0,0.0,591.3138709652067,1.3200445236434033,0.0132273779859144,0.0044221276565939,180.31754725790057,0.0012138012729575,0.7195619815161163,0.0,0.0,0.0,0.1955211315251139,0.0,1.0,0.0,982.2935587038694,0.0,512.4842335622203,0.0,0.0087005038411545,0.0,3.34910608551735,0.0006680091037331,1.3446259926831707,0.0012888890923402,1.7229504162726712,0.0012666203058197,6.469259115637356,0.0053348213017898,2.086000897339862,0.00985232058491,3.466346032443282,0.0098401998207203,3.1207274224514925,0.0027976550229736,0.4293888555765044,0.0051358270294153,0.9757553982447618,0.0050978130555584,22666.66666666674,0.0,982.2935587038694,0.0,512.4842335622203,0.0,0.0087005038411545,0.0,0.8749854042010898,0.0210433418809921,-4.122346309300976,0.0362695066597101,-0.8579670400013556,0.0169642848200374,57.67725523068414,0.0326045357530458,131.58393963941165,0.0564291031250716,39.616180398821406,0.0266299708149811,27.41005648961705,0.0128154548099797,73.50685476171617,0.0221825801615939,22.105164767928084,0.010489073909787,22666.66666666674,0.0,982.2935587038694,0.0,512.4842335622203,0.0,0.0087005038411545,0.0,-1060556.7262662305,2645.1457252049445,-1621284.0922077456,4014.3875164503575,-561865.7398136096,1370.3358118083524,-89873744.00416987,733.2848100698791,-139384910.28933927,1122.2794523912569,-49857135.85368571,389.82801294200686,-99725999.45299087,487.5770908170293,-154613270.89365458,742.0987487429669,-55263776.38577146,254.85306053244383,22666.66666666674,0.0,1.1352129535446909,0.001297882294635,0.0,0.0,0.1,0.0,0.0545138946259764,0.01958841424273,325.7840393258465,9.21618635728612,2.7742511914055887,0.056648047221164,1.0414148019961569,0.0347245136464309,180.1089685003468,0.0062869881648643,0.7195619815161163,0.0,0.0,0.0
3,2021-02-19 06:11:17.065814394+00:00,2021021800572,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1707657379327363,179.99805812108124,0.0,87.41320175351356,200.7938872433877,700.0628316436879,529.4348332127174,0.8036317656174526,158.392209717777,4.764820921227469,1.0144501273348872,23.37605262197085,1.0,1.46650874161988,3.0.2,2,,5.0,1.46650874161988,-50.5443167460877,58.02730369375349,10.0,743.2,42.0,empty,-81.63508593773201,-468.300380216558,22.062831643687844,666,1692,678,723,1026,45,2,136000.0,1,1.0985378448206615,0.0004939909230025,1.0,0.0,1.0,0.0,0.0748278077297284,0.0002529701993623,3.0,0.0,600.0,2.799018290315775,0.0,0.0109842733639309,180.16761191100565,0.0022353702533834,1.0144501273348872,0.0,0.0,0.0,0.1707657379327363,0.0,1.0,0.0,981.8071356490482,0.0,512.4853466248761,0.0,0.0079719911292876,0.0,3.758406830606048,0.0015908393821441,1.888837390337796,0.0030381254810972,1.9276673459053637,0.0029905545381528,9.515779344791213,0.0244757090015062,1.880557687107622,0.041557354618061,7.354810794826964,0.0446504354686422,5.310593258911993,0.0191654624516715,0.4795249567660505,0.0309342630757844,4.076782512299606,0.0358969448643747,135999.99999999985,0.0,981.8071356490482,0.0,512.4853466248761,0.0,0.0079719911292876,0.0,8.373193982104835,0.0218903245079414,7.567232642935124,0.0380350621919415,4.650264294493834,0.0183233910651279,189.946134926739,0.065832856901782,772.6077408911004,0.1136619560641735,558.2736894986153,0.0533715728705679,293.8591260908874,0.0189185500548068,1041.021544805382,0.0326749622189595,727.2078349993219,0.0154395766788549,135999.99999999985,0.0,981.8071356490482,0.0,512.4853466248761,0.0,0.0079719911292876,0.0,-264416.6147972282,411.8843293309689,-405344.70489364624,629.9741575528323,-141335.53159594312,218.59216490874348,2409012.8718067287,791.8513125652491,3684375.505524669,1210.4832085242883,1277473.892003968,419.54014187999,1267836.1486310628,228.8554755575953,1922701.946423412,349.9315953676727,653473.3095225912,121.34699456603909,135999.99999999985,0.0,1.092772012502954,0.1996287300945518,0.0,0.0,0.1,0.1251506532791074,0.3801209190473518,0.5076073029453929,374.2557248468489,12.140868784211904,4.908347262104218,0.0655312458247884,1.01911594699115,0.0256268004090463,179.99519463404292,0.005109835100239,1.0144501273348872,0.0,0.0,0.0
4,2021-02-19 06:12:45.478077809+00:00,2021021800574,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1834770817029455,180.2633672496609,0.0,87.70757086080218,199.58361981068376,697.1040360212345,529.4348332127174,1.4812767766907242,146.88804423152752,6.0674776674443205,0.2569725130133295,12.2963759429721,1.0,1.47308532729736,3.0.2,2,,2.0,1.47308532729736,-50.5443114208638,58.39660940887652,9.9,743.3,42.0,empty,-81.63508593773201,-469.0513816905582,26.10403602123452,667,1693,671,716,1026,45,2,340000.0,1,1.175201475523847,0.0072522072648905,1.0,0.0,1.0,0.0,0.0999998849869304,0.0044037664061835,1.2858668320744309,0.0655323855235283,599.9999584313238,5.025201974829795,3.791323788052173e-07,0.0189801841848643,180.56011853252437,0.0037803587346354,0.2569725130133295,0.0,0.0,0.0,0.1834770817029455,0.0,1.0,0.0,981.8064565572304,0.0,512.4742209702524,0.0,0.0123520841064628,0.0,7.841248907873107,0.0030802806871915,2.9860288635348957,0.0058611514389845,2.759915461855441,0.0056258827399503,11.618055071347504,0.0495241571674552,1.5688211978864015,0.0809995046483936,9.915963847481043,0.0824732280421248,6.319515980635647,0.0385758566605249,-0.2736396310030501,0.0559599840418585,6.245178810564361,0.0693264087260304,339999.9999999994,0.0,981.8064565572304,0.0,512.4742209702524,0.0,0.0123520841064628,0.0,-204.58298403850003,0.0799737714745048,-371.9696323406436,0.1395075698413215,-163.89260293402592,0.0628922164206101,5372.386789995345,0.1386601186377321,9638.630772855056,0.2413702089248459,4104.035507625349,0.1073394586064516,6044.387453670508,0.0404082889427042,10859.506791037007,0.0705058713679984,4668.577273276845,0.0319796565039923,339999.9999999994,0.0,981.8064565572304,0.0,512.4742209702524,0.0,0.0123520841064628,0.0,1774584273.2475111,977.1225165570818,2696914337.5908666,1487.3636936218134,922890261.2169265,510.9082808499378,-9377417287.302769,2611.920603058016,-19754164253.980686,3987.4828452980714,-10910441306.650738,1378.1668352519157,8742909630.16927,787.3923651527394,7944207391.499646,1201.8193600705654,-1312292846.295253,415.194568734928,339999.9999999994,0.0,0.9023640668791588,0.0025697719186588,0.0,0.0,0.0065537804375904,0.0026871827166858,3.0,1.3887563239681358,393.5972852358799,11.814198412513583,4.619187424795043,0.0777157139166534,1.1355749896283158,0.0285983868140961,180.2369990597897,0.0057967780432344,0.2569725130133295,0.0,0.0,0.0
5,2021-02-19 06:13:00.510529028+00:00,2021021800575,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1820917961989574,180.18303216139464,0.0,87.75758945254142,202.35703682166087,688.7400057792593,529.4348332127174,2.7303312076986046,153.81534019291342,5.974128196547187,-0.2049988201388444,9.122555645156668,1.0,1.47418803204502,3.0.2,2,,2.0,1.47418803204502,-50.5443128600194,58.45951157787351,9.9,743.3,42.0,empty,-81.63508593773201,-469.5396494651788,20.740005779259235,670,1696,668,713,1026,45,2,340000.0,1,0.9601500832310564,0.0008096236957695,1.0,0.0,1.0,0.0,0.0478168531278045,0.0004640186481496,3.0,0.0,222.45262231258715,4.891073125310392,2.8583316268884453,0.0474760074180607,180.362901233126,0.0043429212275755,-0.2049988201388444,0.0,0.0,0.0,0.1820917961989574,0.0,1.0,0.0,981.8278927159388,0.0,512.4866151832791,0.0,0.0076781431299749,0.0,0.939129203029564,0.0017914863510479,-0.1410024073633991,0.0034939723349864,0.6007788417686379,0.0038111306301086,9.516341595297204,0.0365225469022732,-4.171774508753576,0.0435133353417783,6.530242590035185,0.0661344963804368,7.0540046414534885,0.0434371297007656,-1.994130018423332,0.0455513299514542,6.584391989935213,0.0817857312430294,340000.0000000011,0.0,981.8278927159388,0.0,512.4866151832791,0.0,0.0076781431299749,0.0,19.599251284389545,0.1025326342101842,29.42294978076894,0.180495651634419,12.89714665773738,0.0924243088166791,-193.2261812851412,0.5672231025735469,-348.0260489143326,0.991227794351762,-91.76464645147315,0.5553742976481324,1358.525177271993,0.7599974053658183,2346.81936426738,1.3096744896597936,1516.99556626916,0.8449174952975422,340000.0000000011,0.0,981.8278927159388,0.0,512.4866151832791,0.0,0.0076781431299749,0.0,-222585.78676128056,383.3275195637624,-339881.590298372,585.0504778062973,-117521.00569499402,202.08512096529745,-39969091.3182129,2.780927575039317,-61404443.48051626,0.0,-21509138.56894179,3.107936100080165,-41624023.068667255,233.61475453478957,-63954953.42747407,356.3279064927954,-22408353.149601106,122.91785611153252,340000.0000000011,0.0,0.932813905675198,0.0026876208019098,0.0,0.0,0.0112850906397661,0.0027023597656329,3.0,0.8067373789590857,405.2818438654743,11.91794247752794,4.833439444664909,0.0823434613622913,1.0370644621064231,0.0263498429965412,180.1858983431578,0.0046997952626788,-0.2049988201388444,0.0,0.0,0.0
6,2021-02-19 06:13:07.158307856+00:00,2021021800576,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1920674005753413,179.97883738178015,0.0,87.77966409193859,203.65721402512773,689.4868418399167,529.4348332127174,1.4812767766907242,175.16122301231383,5.195006799280329,0.9905984526261477,6.295260168922035,1.0,1.47467543252136,3.0.2,2,,2.0,1.47467543252136,-50.5443223258006,58.48729590306751,9.9,743.3,42.0,empty,-81.63508593773201,-468.4229106546511,21.48684183991664,669,1695,668,713,1026,45,2,340000.0,1,1.03243056342292,0.0008094951341956,1.0,0.0,1.0,0.0,0.0627723591900844,0.0004259650122266,3.0,0.0,513.6677780148877,4.896564058749979,0.1150361410705333,0.0183051207489452,180.53359804184785,0.0031123672960159,0.9905984526261477,0.0,0.0,0.0,0.1920674005753413,0.0,1.0,0.0,981.9043836041774,0.0,512.4843139143011,0.0,0.0086896441421642,0.0,3.1419831611139237,0.0024354662455792,1.4261381819696208,0.0047095881069081,1.708051294350072,0.0046000949785011,9.142274226716594,0.0349585656896308,0.5725441363123127,0.0611370646738646,7.646511823038501,0.0613896713290082,5.703188274556332,0.0302606837966408,-0.9569426279605376,0.0477441274272477,4.983531364897,0.0569962347981484,340000.0000000011,0.0,981.9043836041774,0.0,512.4843139143011,0.0,0.0086896441421642,0.0,4.026350087931747,0.02612363987872,0.8999635279671089,0.045134028178381,0.6761536224760841,0.021605421114113,-1789.0759285177346,0.0830381547260303,-2719.111064114812,0.1431471888095373,-1481.3792257695045,0.0677017860998313,-4318.275233618985,0.0199594234266087,-6881.225100760778,0.0343427574433975,-3729.536867293827,0.0162977600498482,340000.0000000011,0.0,981.9043836041774,0.0,512.4843139143011,0.0,0.0086896441421642,0.0,2911348.644745314,3480.375628752466,4466981.598185353,5325.717023752599,1560141.233843165,1849.7891885017707,487783382.7667905,4707.43550256598,751911348.1012769,7212.45614808385,264625792.0402908,2511.877899163294,521946690.19048905,1231.0014305557215,804585646.8841255,1885.2833049403887,283176740.9866358,656.0029930528202,340000.0000000011,0.0,0.9100823979182237,0.002556563200052,0.0,0.0,0.0016321726843948,0.0026480530910569,3.0,5.535733017626298,354.16373842973013,11.830092194222203,4.400100005556753,0.070639450250717,1.269525320504863,0.0320950085454804,179.92227486001258,0.005585880512337,0.9905984526261477,0.0,0.0,0.0
7,2021-02-19 06:13:14.152811135+00:00,2021021800577,-64,2,1026,3,True,HD 60753,6.5e-05,holo4_003,0.1990785979175153,180.05348988213376,0.0,87.80288971271933,202.1239172695003,688.8526619127617,529.4348332127174,0.8036317656174526,185.7225490549231,4.29043967793837,0.5871713126903877,7.497938355187016,1.0,1.47519329473837,3.0.2,2,,2.0,1.47519329473837,-50.5443042322403,58.51650556457152,9.9,743.3,42.0,empty,-81.63508593773201,-468.67464289209823,21.85266191276177,669,1695,667,712,1026,45,2,340000.0,1,1.0320349135483975,0.0009906721709118,1.0,0.0,1.0,0.0,0.0750829495380627,0.0004880273213138,3.0,0.0,600.0,5.97523860612143,0.0768632892354737,0.017676176210191,180.26770759680144,0.004094666364415,0.5871713126903877,0.0,0.0,0.0,0.1990785979175153,0.0,1.0,0.0,981.7523184034634,0.0,512.483979151804,0.0,0.0089159581935311,0.0,2.826837773730098,0.0025823850943112,1.089731277564128,0.0050033540091945,1.6141255342957257,0.0047921821553761,8.67531960839097,0.0508977411717345,2.781030114972004,0.0889073482856382,6.860591092477156,0.0946582212471354,5.750942848850966,0.0504065919574293,1.7162038737807923,0.0872527404766999,3.984814951509358,0.0928276001688452,340000.0000000011,0.0,981.7523184034634,0.0,512.483979151804,0.0,0.0089159581935311,0.0,17.926278555573447,0.0288888578767261,26.523425126404216,0.0498992297604183,12.746805802703651,0.0237531579818211,-1353.2584105779467,0.0651529652297254,-2287.660770061004,0.1115405435432472,-1162.80907966792,0.0492417414333796,-996.3023404190278,0.0198858560425338,-1526.631933687264,0.0340963598197848,-706.1115129871649,0.0157535103027502,340000.0000000011,0.0,981.7523184034634,0.0,512.483979151804,0.0,0.0089159581935311,0.0,325672.9297619746,936.1033624961568,497769.1694513231,1432.7937435936258,172445.37253580187,497.92533453447584,86877196.98318867,3120.099776696188,132204204.40757792,4774.962976041752,45323924.35444625,1658.9327876547443,94944035.78672902,698.6577140118501,144516905.46958143,1069.339538399605,49574224.65434616,371.6041332078027,340000.0000000011,0.0,0.884409532060403,0.0011154972816564,0.0,0.0,0.0097852534482952,0.000793755898307,3.0,0.0,143.15867405403398,9.474469075507123,2.158756866594336,0.0527846302474356,1.4765907630830444,0.0440265521391176,180.03597562914035,0.0072092547864299,0.5871713126903877,0.0,0.0,0.0
8,2021-02-19 06:13:31.086987087+00:00,2021021800579,-64,2,1027,3,True,HD 60753,6.5e-05,holo4_003,0.1895712815594766,179.9374721847352,0.0,87.85906626123236,203.20274449034116,689.8658443082652,529.4348332127174,2.732155711094946,153.6914802355514,5.992730328104418,0.8967301494228989,6.197994990609164,1.0,1.47644903402309,3.0.2,2,,2.0,1.47644903402309,-50.5443081202961,58.587248930906505,9.9,743.3,42.0,empty,-81.63508593773201,-468.6218747391123,21.86584430826514,669,1696,668,713,1027,45,2,340000.0,1,1.0748522003203729,0.0008416387019138,1.0,0.0,1.0,0.0,0.0855674234429333,0.000421873311732,3.0,0.0,565.7501811143148,4.88834792222631,0.0821683145272855,0.0181713211535212,180.04684010869832,0.002919529405517,0.8967301494228989,0.0,0.0,0.0,0.1895712815594766,0.0,1.0,0.0,982.5100856129036,0.0,512.9852670109213,0.0,0.0082968519106403,0.0,2.7019979846059874,0.0027403730331791,1.6766087115903283,0.0053023082796881,1.9060641637058464,0.0052330145678713,11.493809190923168,0.0506898541492169,0.4825900917779229,0.0748791072648624,9.961567617904066,0.087971168224623,7.280330770703922,0.0493427513126954,-0.3899735540534967,0.0639642409516185,7.489892804220615,0.090549920271772,339999.9999999994,0.0,982.5100856129036,0.0,512.9852670109213,0.0,0.0082968519106403,0.0,-1.864617825129822,0.0369934086127944,-7.764936367944923,0.06401526450165,-3.2677017332378786,0.0304912317648592,3225.151302951407,0.0828060255395724,6806.269054631616,0.1441682534935726,3961.3476084097415,0.0696133855975382,7727.249136518748,0.0179305160068192,15442.523579187458,0.0312301612676415,8439.74352089027,0.0150921377065761,339999.9999999994,0.0,982.5100856129036,0.0,512.9852670109213,0.0,0.0082968519106403,0.0,2174652.018571716,1971.6697554943264,3336718.3669310445,3010.1128353092668,1165061.4961956812,1040.4008005268186,-98678897.56489038,2533.003966532993,-151529327.16608503,3873.9557114023432,-53028590.15504847,1344.0454272672073,-103884647.56015976,727.8059224075103,-159591725.82068086,1113.193976313977,-55900934.84994822,386.2871411690813,339999.9999999994,0.0,0.9128252009728112,0.0025455840084112,0.0,0.0,0.0062096536680814,0.0026294979073025,3.0,1.3985635497816495,388.34252782717664,11.784135769226868,4.729376995320707,0.0741845883315754,1.1003589997696546,0.0259867053755862,179.93202348781745,0.0055055462860448,0.8967301494228989,0.0,0.0,0.0
9,2021-02-19 06:13:40.769537735+00:00,2021021800580,-64,2,1027,3,True,HD 60753,6.5e-05,holo4_003,0.1876307892112617,180.06727974489502,0.0,87.89121898470674,205.57647886986817,688.1300344046257,529.4348332127174,5.334401672168682,132.63114476811103,7.439842541115844,0.9483347414734712,4.109671924995078,1.0,1.477161362173,3.0.2,2,,2.0,1.477161362173,-50.5443000767126,58.62775139517553,9.9,743.25,42.0,empty,-81.63508593773201,-468.5569370878417,21.13003440462569,671,1698,667,712,1027,45,2,340000.0,1,0.9427691476269348,0.0009639127253773,1.0,0.0,1.0,0.0,0.035149108250064,0.0005405033779119,3.0,0.0,185.7405855315071,5.777282190345784,3.7495534479203534,0.0635252009905483,179.8713229414301,0.0060526990981018,0.9483347414734712,0.0,0.0,0.0,0.1876307892112617,0.0,1.0,0.0,982.4971255489792,0.0,512.9856062870413,0.0,0.0081478906353838,0.0,1.606242776367658,0.0028078481555018,0.199586998610389,0.0055149078399685,0.7488886948977725,0.0055797873100475,30.040265343207025,0.3708323183538239,9.420924057597343,0.2133742065678966,21.14010391102405,0.3459445170951265,41.81758286233769,0.9912704060312666,29.151256652415874,0.8268696838096043,43.08355275979832,1.1620157112361222,339999.99999999953,0.0,982.4971255489792,0.0,512.9856062870413,0.0,0.0081478906353838,0.0,0.3487823908435064,0.1435559648530889,-3.5069790140096746,0.2488286103686544,-2.375100772636379,0.1121172600899681,-520.1682660546162,1.1589027743807443,-998.356490878587,1.8826066952540617,-527.1063264322055,0.7604687271259669,-1363.5298066335008,4.392026996948765,-2885.177274665656,6.874197942693734,-1819.7750844216648,2.508220809068205,339999.99999999953,0.0,982.4971255489792,0.0,512.9856062870413,0.0,0.0081478906353838,0.0,-13162542.682052534,1153.6201095502493,-20212552.95622557,1763.4158045077322,-7074010.731833982,611.0452145123039,-60071334.93835861,3416.7530855119658,-91315157.25678629,5247.375736054021,-31271194.825116254,1836.882849259092,-60348979.22093732,887.8931017944666,-91697046.6697517,1362.5439978293423,-31371728.369954944,476.17742887533353,339999.99999999953,0.0,1.027035619590919,0.0009662508126773,0.0,0.0,0.1,0.0,0.0,0.0170704855243648,0.0,9.321679499166684,4.21130199883618,0.07527814894061,1.7252525527248357,0.0374539403439535,179.92776711011624,0.0037504282976144,0.9483347414734712,0.0,0.0,0.0
